route_id,agency_id,route_short_name,route_long_name,route_type
vvs-31-427a-1,vvs-82,427A,Hoheneck - Ludw. ZOB - Grünbühl (- Pattonville),3
vvs-31-428-1,vvs-82,428,Immanuel-Dornfeld-Straße - Neckarweihingen Au,3
vvs-31-429-1,vvs-82,429,Kornwestheim W&W - Ludwigsburg ZOB -  Neckarw.,3
vvs-31-430-1,vvs-82,430,Poppenweiler - Ludwigsburg ZOB - Heilbronner Straße,3
vvs-31-430a-1,vvs-82,430A,Poppenweiler - Neckarweih. - Ludwigsburg ZOB (Schülerverkehr),3
vvs-31-431-1,vvs-82,431,Ludwigsburg - Neckargröningen - Neckarrems (- Hegnach - Waiblingen),3
vvs-31-433-1,vvs-82,433,Asperg - Ludwigsburg ZOB - Hochberg - Poppenweiler,3
vvs-31-433a-1,vvs-82,433A,Ludwigsburg - Poppenweiler (Schülerverkehr),3
vvs-31-443-1,vvs-26,443,Ludwigsburg - Neckarweihingen - Marbach (N),3
vvs-31-444-1,vvs-26,444,Ludwigsburg - Freiberg - Höpfigh. (- Steinheim),3
vvs-31-444a-1,vvs-26,444A,Freiberg (N) - Pleidelsheim - Höpfigheim (Schülerverkehr),3
vvs-31-446-1,vvs-26,446,Freiberg (N) - Großingersheim - Kleiningersheim,3
vvs-31-446a-1,vvs-26,446A,Kleiningersheim - Großingersheim - Freiberg (N) (Schülerverkehr),3
vvs-31-451-1,vvs-82,451,Marbach (N) - Poppenweiler - Neckargröningen,3
vvs-31-455-1,vvs-26,455,Backnang -  Burgstall (- Kirchberg),3
vvs-31-456-1,vvs-26,456,Marbach (N) - Affalterbach (- Winnenden),3
vvs-31-456a-1,vvs-26,456A,Marbach (N) - Erdmannhausen - Affalterbach (Schülerverkehr),3
vvs-31-457-1,vvs-26,457,(Backnang -)  Aspach - Rielingshausen - Marbach - Hörnle,3
vvs-31-459-1,vvs-26,459,Freiberg (N) - Pleidelsheim - Besigheim,3
vvs-31-459a-1,vvs-26,459A,Mundelsheim - Hessigheim - Besigheim (Schülerverkehr),3
vvs-31-046e-1,vvs-71,R46E,Holzgerlingen - Böblingen (Schienenersatzverkehr),3
vvs-31-046z-1,vvs-110,RB46Z,Dettenhausen - Weil i. S. - Böblingen - Sindelfingen,3
vvs-31-460-1,vvs-26,460,Beilstein - Oberstenfeld - Großbottwar - Steinheim (M) - Marbach (N),3
vvs-31-460a-1,vvs-26,460A,Beilstein - Oberstenfeld - Großbottwar - Steinheim (M) - Marbach (N),3
vvs-31-461-1,vvs-26,461,Marbach (N) - Steinheim - Großbottwar - Winzerhausen,3
vvs-31-463-1,vvs-26,463,Oberstenfeld - Gronau - Prevorst,3
vvs-31-464-1,vvs-26,464,Marbach - Bottwartal - Neckartal - Besigheim,3
vvs-31-465-1,vvs-26,465,Hof und Lembach - Großbottwar,3
vvs-31-467-1,vvs-26,467,Backnang - Kleinaspach - Oberstenfeld - Prevorst (Berg- und Talbus),3
vvs-31-047e-1,vvs-71,RB47E,Heimerdingen - Schwieberdingen (Schienenersatzverkehr),3
vvs-31-477-1,vvs-26,477,Großaspach - Zwingelhausen - Kirchberg - Burgstall,3
vvs-31-488-1,vvs-26,488,Kirchberg (M) Bf - Zwingelhausen - Kirchberg (M) Bf (Ortsbus Kirchberg(M)),3
vvs-31-501-1,vvs-127,501,Feuerbach - Kallenberg - Münchingen - Schwieberdingen (- Hemmingen),3
vvs-31-502-1,vvs-80,502,Feuerbach - Schwieberdingen - Hemmingen - Eberdingen - Riet,3
vvs-31-503-1,vvs-84,503,Feuerbach - Schwieberdingen - Vaihingen (E),3
vvs-31-504-1,vvs-127,504,Feuerbach - Kallenberg - Münchingen - Schwieberdingen,3
vvs-31-508-1,vvs-28,508,Zuffenhausen - Möglingen - Ludwigsburg,3
vvs-31-531-1,vvs-28,531,Asperg - Markgröningen - Schwieberdingen,3
vvs-31-531a-1,vvs-28,531A,Markgröningen - Schwieberdingen - Hemmingen,3
vvs-31-532-1,vvs-28,532,Oberriexingen - Markgröningen - Asperg - Ludwigsburg,3
vvs-31-532a-1,vvs-28,532A,Unterriexingen - Markgröningen,3
vvs-31-533-1,vvs-28,533,Markgröningen - Möglingen - Ludwigsburg - Aldingen,3
vvs-31-533a-1,vvs-28,533A,Möglingen - Markgröningen,3
vvs-31-534-1,vvs-28,534,Hemmingen - Schwieberdingen - Möglingen - Ludwigsburg,3
vvs-31-534a-1,vvs-28,534A,Unterriex. - Markgr. - Mögl. - Ludwigsburg,3
vvs-31-535-1,vvs-28,535,Ludwigsburg - Möglingen - Münchingen - Ditzingen,3
vvs-31-536-1,vvs-28,536,Möglingen - Tamm - Ludw. Breuningerland - IKEA,3
vvs-31-536a-1,vvs-28,536A,Möglingen - Asperg - Tamm,3
vvs-31-541-1,vvs-85,541,(Tamm -) Bissingen - Unterriexingen,3
vvs-31-542-1,vvs-85,542,Bietigheim - Bissingen - Tamm - Hoheneck,3
vvs-31-544-1,vvs-85,544,Bietigheim - Sachsenheim - Eichwald,3
vvs-31-551-1,vvs-85,551,Tammerfeld - Buch - Bietigheim - Metterzimmern - Sachsenheim,3
vvs-31-551a-1,vvs-85,551A,Bietigheim - Metterzimmern - Sachsenheim (Schülerverkehr),3
vvs-31-554-1,vvs-85,554,Sachsenheim - Bissingen -  ZOB - Bietigheim - Bönnigheim,3
vvs-31-554a-1,vvs-85,554A,Ellental - Bissingen -  ZOB - Bietigh. - Bönnigh. (Schülerverkehr),3
vvs-31-556-1,vvs-85,556,ZOB - Bissingen - Ellental - Kronenzentrum,3
vvs-31-558-1,vvs-85,558,Bietigheim ZOB - Laiern - Bruchwald - ZOB,3
vvs-31-559-1,vvs-85,559,Bietigheim ZOB - Gustav-Rau-Str. - Büttenwiesen - ZOB,3
vvs-31-560-1,vvs-26,560,Stadtverkehr Besigheim,3
vvs-31-561-1,vvs-85,561,Ellentalgymnasien - Kronenzentrum - ZOB - Buchzentrum,3
vvs-31-562-1,vvs-28,562,Sachsenheim - Oberriexingen,3
vvs-31-563-1,vvs-85,563,Bietigheim Kammgarnspinnerei - Bietigheim Kronenzentrum,3
vvs-31-564-1,vvs-85,564,Bietgh. Krankenhaus - Bietigheim ZOB - Freiberg (N),3
vvs-31-566-1,vvs-26,566,Bietigheim - Sachsenheim - Sersheim - Vaihingen (E),3
vvs-31-567-1,vvs-26,567,(Murr -) Pleidelsheim - Großingersheim - Bietigheim - Freudental - Hohenhaslach,3
vvs-31-567a-1,vvs-26,567A,Bietigheim - Großingersheim - Kleiningersheim (Schülerverkehr),3
vvs-31-568-1,vvs-26,568,Ottmarsheim - Besigheim - Löchgau - Freudental,3
vvs-31-568a-1,vvs-26,568A,Freudental - Löchgau - Besigheim - Ottmarsheim (Schülerverkehr),3
vvs-31-571-1,vvs-26,571,Häfnerhaslach - Sachsenheim (- Bietigheim),3
vvs-31-571a-1,vvs-26,571A,Bietigh. - Großsachsenh. - Hohenhasl. - Häfnerhasl. (Schülerverkehr),3
vvs-31-572-1,vvs-26,572,Bietigheim - Tripsdrill - Kirbachtal (Fahrrad- & Wanderbus ''Stromer''),3
vvs-31-573-1,vvs-26,573,Kirchheim (N) - Gemmrigheim (- Ottmarsheim),3
vvs-31-574-1,vvs-26,574,Besigheim - Kirchheim (N) - Bönnigheim,3
vvs-31-574a-1,vvs-26,574A,Bönnigh. - Kirchheim (N) - Gemmrigh. - Besigh. (Schülerverkehr),3
vvs-31-578-1,vvs-98,578,Vaihingen (E) - Kleinglattbach - Sersheim - Sachsenheim,3
vvs-31-579-1,vvs-98,579,Oberriexingen - Enzweihingen - Vaihingen (E) -,3
vvs-31-590-1,vvs-26,590,Hohenhaslach - Horrheim - Ensingen - Vaihingen (E),3
vvs-31-591-1,vvs-98,591,Roßwag - Vaihingen (E) - Kleinglattbach - Ensingen,3
vvs-31-591a-1,vvs-98,591A,Vaihingen (E) - Kleinglattbach - Ensingen Schülerverkehr,3
vvs-31-592-1,vvs-26,592,Gündelbach - Vaihingen (E) - Eberdingen (- Hochdorf),3
vvs-31-592a-1,vvs-26,592A,Eberdingen - Nußdorf - Aurich - Vaihingen (E) (Schülerverkehr),3
vvs-31-592b-1,vvs-26,592B,Vaihingen (E) - Horrheim - Gündelbach (Schülerverkehr),3
vvs-31-595-1,vvs-80,595,Vaihingen (E) - Enzweihingen - Riet - Hochdorf,3
vvs-31-061e-1,vvs-71,RB61E,Schienenersatzverkehr Oberndorf - Rudersberg Nord - Schorndorf,3
vvs-31-612-1,vvs-127,612,Münchingen - Kallenberg - Neuwirtshaus - Korntal,3
vvs-31-612a-1,vvs-127,612A,Kallenberg - Münchingen (Schülerverkehr),3
vvs-31-620-1,vvs-98,620,Ditzingen - Heimerdingen,3
vvs-31-620-2,vvs-127,620,Ditzingen - Heimerdingen,3
vvs-31-620a-1,vvs-98,620A,Heimerdingen - Ditzingen (Schülerverkehr),3
vvs-31-620a-2,vvs-127,620A,Heimerdingen - Ditzingen (Schülerverkehr),3
vvs-31-622-1,vvs-127,622,Stadtverkehr Ditzingen: Bf - Am Maurener Berg - Bf,3
vvs-31-623-1,vvs-26,623,Ditzingen - Schöckingen,3
vvs-31-623-2,vvs-127,623,Ditzingen - Schöckingen,3
vvs-31-623a-1,vvs-26,623A,Schöckingen - Hirschlanden - Ditzingen (Schülerverkehr),3
vvs-31-623a-2,vvs-127,623A,Ditzingen - Hirschlanden - Schöckingen (Schülerverkehr),3
vvs-31-624-1,vvs-26,624,Stadtverkehr Ditzingen,3
vvs-31-624-2,vvs-127,624,Stadtverkehr Ditzingen: Bf - ''Ob dem Korntaler Weg'' - Bf,3
vvs-31-625-1,vvs-98,625,Gewerbegebiet Süd - Ditzingen Bahnhof Süd,3
vvs-31-625-2,vvs-127,625,Ditzingen Bahnhof Süd - Gewerbegebiet Süd,3
vvs-31-626-1,vvs-26,626,Ditzingen Bahnhof - Industriegebiet Ost,3
vvs-31-626-2,vvs-127,626,Stadtverkehr Ditzingen: Bf - Industriegebiet Ost und zurück,3
vvs-31-631-1,vvs-42,631,Leonberg - Sindelfingen - Böblingen,3
vvs-31-631-2,vvs-53,631,(Böblingen -) Warmbronn - Leonberg,3
vvs-31-631a-1,vvs-53,631A,Schülerverkehr: Leonberg / Ramtel - Eltingen - Warmbronn,3
vvs-31-632-1,vvs-42,632,Leonberg - Eltingen - Warmbronn,3
vvs-31-632a-1,vvs-42,632A,Leonberg / Ramtel - Eltingen - Warmbronn,3
vvs-31-634-1,vvs-58,634,Weissach - Rutesheim - Leonberg,3
vvs-31-634a-1,vvs-58,634A,Weissach - Flacht - Rutesheim (Schülerverkehr),3
vvs-31-635-1,vvs-58,635,Gerlingen - Leonberg,3
vvs-31-635-2,vvs-53,635,Gerlingen - Leonberg,3
vvs-31-636-1,vvs-58,636,Renningen - Rutesheim - Weissach,3
vvs-31-637-1,vvs-58,637,Renningen Süd - Bf - Robert-Bosch-Campus - Malmsheim (- Rutesheim),3
vvs-31-638-1,vvs-53,638,Ditzingen - Gerlingen - Leonberg Golfplatz,3
vvs-31-640-1,vvs-42,640,Leonberg Blosenbergkirche - Bahnhof - Ramtel,3
vvs-31-640-2,vvs-53,640,Leonberg Blosenbergkirche - Bahnhof - Ramtel,3
vvs-31-641-1,vvs-42,641,Längenbühl - Hertich - Leonberg Bf,3
vvs-31-641-2,vvs-53,641,Leonberg Längenbühl - Gewerbegebiet Hertichstraße - Bahnhof,3
vvs-31-642-1,vvs-42,642,Waldfriedhof - Ramtel - Leonberg Bf,3
vvs-31-642-2,vvs-53,642,Waldfriedhof - Ramtel - Leonberg Bf,3
vvs-31-643-1,vvs-42,643,Leonberg Bf - Haldengebiet - Leonberg Bf,3
vvs-31-065e-1,vvs-71,RB65E,Neuffen - Nürtingen (Schienenersatzverkehr),3
vvs-31-650-1,vvs-53,650,Leonberg - Höfingen - Hirschlanden - Schöckingen - Hemmingen,3
vvs-31-651-1,vvs-42,651,Leonberg - Höfingen (- Hirschlanden - Schöckingen - Hemmingen),3
vvs-31-651-2,vvs-53,651,Leonberg Höfingen - Haldengebiet - Bahnhof - Ezach,3
vvs-31-651a-1,vvs-53,651A,Schülerverkehr: Leonberg - Höfingen,3
vvs-31-652-1,vvs-56,652,Leonberg - Heimsheim - Tiefenbronn - Friolzheim - Heimsheim Dieb - Weissach Porsche,3
vvs-31-653-1,vvs-56,653,Leonberg - Rutesheim - Heimsheim - Mönsheim - Wiernsheim / Weisach,3
vvs-31-653a-1,vvs-56,653A,Heckengäu - Rutesheim / Weissach / JCB-Schule (Schülerverkehr),3
vvs-31-654-1,vvs-53,654,Rutesheim  - Gebersheim - Leonberg und zurück,3
vvs-31-654a-1,vvs-53,654A,Schülerverkehr: Rutesheim Bahnhof - Schulzentrum,3
vvs-31-655-1,vvs-56,655,Rutesheim Rathaus - Bahnhof,3
vvs-31-655a-1,vvs-56,655A,Rutesheim Bahnhof - Rutesheim Schulzentrum,3
vvs-31-660-1,vvs-56,660,Schnellbus Leonberg - Heimsheim - Mönsheim - Wiernsheim,3
vvs-31-663-1,vvs-26,663,Weil der Stadt - Merklingen - Münklingen - Hausen,3
vvs-31-663-2,vvs-54,663,Weil der Stadt - Merklingen - Münklingen - Neuhausen (Enzkreis),3
vvs-31-663a-1,vvs-54,663A,Schülerverkehr: Weil der Stadt - Merklingen - Münklingen - Hausen,3
vvs-31-665-1,vvs-26,665,Weil der Stadt Bf - Blammerberg - Bf (- Gymnasium),3
vvs-31-665-2,vvs-57,665,Weil der Stadt Bf - Blammerberg - Bf,3
vvs-31-666-1,vvs-24,666,Weil der Stadt - Lehningen - Tiefenbronn - Pforzheim,3
vvs-31-666-2,vvs-54,666,Weil der Stadt - Lehningen - Tiefenbronn - Pforzheim,3
vvs-31-666a-1,vvs-54,666A,Schülerverkehr: Steinegg - Neuhausen - Tiefenbronn,3
vvs-31-701-1,vvs-55,701,Sindelf. Eichholz - ZOB - Böbl. ZOB - Diezenhalde,3
vvs-31-701a-1,vvs-55,701A,(Sindelfingen Eschenried -) ZOB - Böblingen ZOB (- Diezenhalde),3
vvs-31-702-1,vvs-55,702,Mercedes-Benz-Werk - Sindelfingen ZOB - Hinterweil (- Maichingen - Landhaussiedlung),3
vvs-31-703-1,vvs-55,703,Mercedes-Benz-Werk - Böblingen ZOB,3
vvs-31-704-1,vvs-55,704,Darmsheim Häslach/Maichingen Bahnhof - Schlüsseläcker - Hinterweil - Sindelfingen ZOB - Goldberg - Böblingen ZOB,3
vvs-31-704a-1,vvs-55,704A,Böblinen Waldorfschule - Goldberg -  Sindelfingen ZOB - Hinterweil - Maichingen,3
vvs-31-705-1,vvs-55,705,(Waldfriedhof -) Landhaussiedlung - Maichingen - Sindelfingen ZOB - Flugfeld - Böblingen Bahnhof - Reiterhof - Diezenhalde,3
vvs-31-705a-1,vvs-55,705A,Landhaussiedlung - Maichingen - Sindelfingen,3
vvs-31-706-1,vvs-55,706,Sindelfingen Viehweide - Breuningerland - Goldberg - Böblingen ZOB,3
vvs-31-707-1,vvs-55,707,Sindelfingen ZOB - Mercedes-Benz - Hulb,3
vvs-31-708-1,vvs-55,708,(Böblingen AWB -) Thermalbad - Goldberg - Sindelfingen ZOB -  Krankenhaus - Eichholz (- Dachsklinge),3
vvs-31-709-1,vvs-55,709,Böblingen Rauher Kapf - Hallenbad - ZOB,3
vvs-31-709a-1,vvs-55,709A,Böblingen Rauher Kapf - Böblingen ZOB,3
vvs-31-711-1,vvs-55,711,Sindelfingen Breuningerland - Goldberg (Leipziger Straße) - ZOB,3
vvs-31-717-1,vvs-55,717,(Böblingen ZOB -)Darmsheim - Dagersheim - Sindelf. ZOB - Viehweide,3
vvs-31-717a-1,vvs-55,717A,Darmsheim - Dagersheim - Sindelfingen ZOB,3
vvs-31-721-1,vvs-55,721,Böblingen Thermalbad - Kreiskrankenhaus -  ZOB - Grund - Diezenhalde,3
vvs-31-721a-1,vvs-55,721A,Böblingen Diezenhalde - Grund - ZOB - Waldburg,3
vvs-31-722-1,vvs-55,722,Darmsheim Häslach - Inneres Bühl - Dagersheim -  Böblingen Herrenberger Straße - ZOB,3
vvs-31-722a-1,vvs-55,722A,Sindelf. Goldberg Realschule - Dagersheim - Darmsheim Inneres Bühl,3
vvs-31-723-1,vvs-55,723,Böblingen Tannenberg - ZOB - Darmsheim Häslach,3
vvs-31-723a-1,vvs-55,723A,Dagersheim Ost - Böblingen Kremser Straße - ZOB,3
vvs-31-725-1,vvs-55,725,Böblingen AWB - Panzerkaserne - Waldorfschule - Reußensteinstraße - ZOB,3
vvs-31-728-1,vvs-55,728,Böblingen Hulb-West - Hulb - ZOB,3
vvs-31-734-1,vvs-26,734,Sindelfingen ZOB - Goldberg - Schönaich - Schönaich - Goldberg - Sindelfingen ZOB,3
vvs-31-743-1,vvs-55,743,Gechingen - Deufringen - Aidlingen - Böblingen,3
vvs-31-744-1,vvs-55,744,(Sindelfingen -) Böblingen - Aidlingen - Dachtel (- Gechingen),3
vvs-31-745-1,vvs-25,745,Magstadt - Maichingen (- Sindelfingen),3
vvs-31-745a-1,vvs-25,745A,(Sindelfingen -) Maichingen - Magstadt - Döffingen - Schafhausen,3
vvs-31-747-1,vvs-42,747,Universität - Büsnau - Warmbronn - Renningen,3
vvs-31-747-2,vvs-53,747,Universität - Büsnau - Warmbronn - Renningen,3
vvs-31-748-1,vvs-52,748,Universität - Sindelfingen - Maichingen - Grafenau - Ostelsheim,3
vvs-31-748a-1,vvs-52,748A,Schülerverkehr Sindelfingen - Maichingen - Grafenau - Schafhausen - Ostelsheim,3
vvs-31-751-1,vvs-26,751,Herrenberg ZOB - Hildrizhausen - Holzgerlingen,3
vvs-31-752-1,vvs-26,752,Ehningen - Hildrizhausen - Altdorf Holzgerlingen Friedhof  (- Sindelfingen ZOB),3
vvs-31-753-1,vvs-26,753,Herrenberg - Nufringen - Gärtringen - Rohrau,3
vvs-31-755-1,vvs-26,755,Glashütte - Waldenbuch Schloss,3
vvs-31-756-1,vvs-26,756,(Weil im Schönbuch -) Neuweiler - Holzgerlingen - Neuweiler (- Weil i. S.),3
vvs-31-757-1,vvs-26,757,Holzgerlingen Buch - Schönaich,3
vvs-31-760-1,vvs-26,760,(Waldenbuch Schloss -) Steinenbronn - Schönaich - Böblingen,3
vvs-31-760a-1,vvs-26,760A,Schülerverkehr Schönbuchlichtung - Böblingen - Sindelfingen,3
vvs-31-761-1,vvs-26,761,Böblingen - Schönaich - Weil i. S.,3
vvs-31-761a-1,vvs-26,761A,Breitenstein - Neuweiler - Weil im Schönbuch,3
vvs-31-763-1,vvs-55,763,Calw - Stammheim (CW) - Gechingen - Dachtel - Deufringen - Aidlingen - Böblingen (- Sindelfingen),3
vvs-31-763a-1,vvs-55,763A,Schülerverkehr Sindelfingen - Böblingen - Dagersheim - Aidlingen - Deufringen - Dachtel - Gechingen - Stammheim (CW),3
vvs-31-764-1,vvs-55,764,Dachtel - Aidlingen - Ehningen Bahnhof - IBM - Bahnhof,3
vvs-31-766-1,vvs-55,766,Weil der Stadt - Dätzingen - Döffingen - Böblingen,3
vvs-31-768-1,vvs-55,768,Gärtringen Riedbrunnen - Bahnhof - Aidlingen - Lehenweiler,3
vvs-31-768a-1,vvs-55,768A,Schülerverkehr Döffingen - Aidlingen - Ehningen / Gärtringen,3
vvs-31-769-1,vvs-55,769,Sindelfingen - Döffingen - Dätzingen - Weil der Stadt,3
vvs-31-773-1,vvs-51,773,Herrenberg - Deckenpfronn,3
vvs-31-773a-1,vvs-51,773A,Herrenberg - Deckenpfronn,3
vvs-31-776-1,vvs-22,776,Altingen - Öschelbronn - Gäufelden,3
vvs-31-780-1,vvs-49,780,Herrenberg Hallenbad - ZOB - Nord - West - Kalkofenstraße,3
vvs-31-7803-1,vvs-26,780,Herrenberg Hallenbad - ZOB - Nord - West - Kalkofenstraße,3
vvs-31-782-1,vvs-49,782,Herrenberg ZOB - Ziegelfeld - Ehbühl - ZOB,3
vvs-31-783-1,vvs-26,783,Herrenberg ZOB - Polizeihochschule - Herrenberg ZOB,3
vvs-31-790-1,vvs-22,790,Herrenberg - Nebringen - Öschelbronn - Mötzingen,3
vvs-31-805-1,vvs-99,805,Bernhausen - Aich - Schlaitdorf - Altenriet - Walddorfhäslach,3
vvs-31-807-1,vvs-99,807,Bernhausen - Harthausen - Grötzingen - Aich Rudolfshöhe,3
vvs-31-808-1,vvs-99,808,Bernhausen - Aich - Neckartailfingen - Altdorf - Neckartenzlingen ( - Altenriet - Schlaitdorf),3
vvs-31-808a-1,vvs-99,808A,Neckartenzlingen - Aichtal,3
vvs-31-809-1,vvs-99,809,Neuenhaus - Aich - Grötzingen - Harthausen - Bernhausen,3
vvs-31-809a-1,vvs-99,809A,Sielmingen - Bonlanden - Grötzingen - Aich - Neuenhaus - Waldenbuch,3
vvs-31-811-1,vvs-26,811,Bernhausen - Stetten (F) Gewerbegebiet - Erlach,3
vvs-31-812-1,vvs-26,812,Bernhausen - Flughafen/Messe - Stetten - Bonlanden - Bernhausen,3
vvs-31-813-1,vvs-26,813,Bernhausen - Bonlanden - Stetten - Flughafen/Messe - Bernhausen,3
vvs-31-814-1,vvs-26,814,Bernhausen - Plattenhardt - Echterdingen - Musberg,3
vvs-31-815-1,vvs-26,815,Waldenbuch - Plattenhardt - Bernhausen,3
vvs-31-816-1,vvs-26,816,Ruit - Neuhausen - Bernhausen,3
vvs-31-816a-1,vvs-26,816A,Neuhausen - Bernhausen - Bonlanden (Schülerverkehr),3
vvs-31-817-1,vvs-26,817,Neuhausen - Sielmingen - Bernhausen,3
vvs-31-818-1,vvs-26,818,Musberg - Leinfelden - Echterdingen - Stetten (- Bernhausen),3
vvs-31-818a-1,vvs-26,818A,Bonlanden - Echterdingen - Leinfelden - Musberg (Schülerverkehr),3
vvs-31-826-1,vvs-26,826,Leinfelden - Waldenbuch - Tübingen,3
vvs-31-826a-1,vvs-26,826A,Waldenbuch - Leinfelden (Schülerverkehr),3
vvs-31-827-1,vvs-26,827,Häslach - Walddorf - Dettenhausen - Pfrondorf - Tübingen,3
vvs-31-828-1,vvs-26,828,Flughafen - Echterdingen - Waldenbuch - Tübingen,3
vvs-31-901-1,vvs-74,901,Göppingen ZOB - Friedhof - Stauferpark - Lise-Meitner-Straße,3
vvs-31-901a-1,vvs-74,901A,Göppingen ZOB - Friedhof - Roseggerweg / Stadthalle,3
vvs-31-902-1,vvs-74,902,Göppingen ZOB - Klinik am Eichert,3
vvs-31-903-1,vvs-74,903,Göppingen ZOB - Galgenberg,3
vvs-31-904-1,vvs-74,904,Göppingen ZOB - Bartenbach - Hohrein Ortsmitte,3
vvs-31-905-1,vvs-74,905,Göppingen ZOB - Reuschkirche - Christkönigskirche,3
vvs-31-906-1,vvs-74,906,Göppingen ZOB - Jebenhausen Industriegebiet,3
vvs-31-911-1,vvs-152,911,Göppingen - Faurndau - Uhingen - Albershausen,3
vvs-31-911a-1,vvs-152,911A,Göppingen - Faurndau - Uhingen - Albershausen,3
vvs-31-912-1,vvs-152,912,Göppingen - Faurndau - Wangen - Oberwälden,3
vvs-31-912a-1,vvs-152,912A,Göppingen - Faurndau - Wangen - Oberwälden,3
vvs-31-913-1,vvs-152,913,Göppingen - Faurndau - Sparwiesen,3
vvs-31-913a-1,vvs-152,913A,Sparwiesen - Faurndau - Göppingen,3
vvs-31-914-1,vvs-152,914,Göppingen - Faurndau - Uhingen - Albershausen - Schlierbach - Kirchheim (T),3
vvs-31-914a-1,vvs-152,914A,Göppingen ZOB - Faurndau - Uhingen - Albershausen - Schlierbach - Kirchheim (T),3
vvs-31-915-1,vvs-152,915,Rechberghausen - Uhingen - Göppingen,3
vvs-31-916-1,vvs-152,916,Uhingen - Bünzwangen - Ebersbach,3
vvs-31-916a-1,vvs-152,916A,Baiereck - Bünzwangen - Ebersbach,3
vvs-31-917-1,vvs-152,917,Winterbach - Ebersbach (F),3
vvs-31-918-1,vvs-152,918,Uhingen - Baiereck,3
vvs-31-920-1,vvs-74,920,Göppingen ZOB - Jebenhausen - Bad Boll - Zell - Aichelberg - Weilheim (T),3
vvs-31-920a-1,vvs-74,920A,Göppingen ZOB - Jebenhausen - Bad Boll - Zell - Aichelberg - Weilheim (T),3
vvs-31-921-1,vvs-74,921,Göppingen ZOB - Jebenhausen - Hattenhofen - Zell,3
vvs-31-921a-1,vvs-74,921A,Göppingen ZOB - Jebenhausen - Hattenhofen - Zell,3
vvs-31-922-1,vvs-74,922,Uhingen - Sparwiesen - Hattenhofen - Zell,3
vvs-31-922a-1,vvs-74,922A,Uhingen - Sparwiesen - Hattenhofen - Zell,3
vvs-31-924-1,vvs-22,924,Bad Boll - Schlierbach - Roßwälden - Weiler - Ebersbach,3
vvs-31-924a-1,vvs-22,924A,Bad Boll - Schlierbach - Roßwälden - Weiler - Ebersbach,3
vvs-31-931-1,vvs-152,931,Wäschenbeuren - Rechberghausen - Göppingen,3
vvs-31-931a-1,Default,931A,Wäschenbeuren - Rechberghausen - Göppingen,3
vvs-31-932-1,vvs-152,932,Göppingen - Faurndau - Rechberghausen - Schwäbisch Gmünd,3
vvs-31-932a-1,Default,932A,Lenglingen - Maitis - Wäschenbeuren - Rechberghausen,3
vvs-31-933-1,vvs-152,933,Lenglingen - Hohenstaufen - Göppingen,3
vvs-31-933a-1,vvs-152,933A,Göppingen - Hohenstaufen (- Maitis - Lenglingen),3
vvs-31-934-1,vvs-152,934,Göppingen - Bartenbach - Rechberghausen- Börtlingen,3
vvs-31-934a-1,vvs-152,934A,(Rechberghausen) - Börtlingen - Bartenbach - Göppingen,3
vvs-31-935-1,vvs-152,935,Schorndorf - Adelberg - Rechberghausen - Göppingen,3
vvs-31-935a-1,vvs-152,935A,Schorndorf - Adelberg - Rechberghausen - Göppingen,3
vvs-31-940-1,vvs-152,940,Eislingen Schlossplatz/Bahnhof - Göppingen ZOB,3
vvs-31-941-1,vvs-152,941,Ottenbach - Eislingen - Salach - Eislingen - Göppingen,3
vvs-31-941a-1,vvs-152,941A,Ottenbach - Eislingen - Salach - Eislingen - Göppingen,3
vvs-31-942-1,vvs-152,942,Göppingen ZOB - Eislingen Zeisigweg,3
vvs-31-950-1,vvs-22,950,Böhmenkirch - Stötten - Geislingen ZOB,3
vvs-31-950a-1,vvs-22,950A,Geislingen ZOB -Stötten - Böhmenkirch,3
vvs-31-951-1,vvs-22,951,Geislingen Stadtkirche - Gingen - Süßen,3
vvs-31-951a-1,vvs-22,951A,Geislingen - Gingen - Süßen,3
vvs-31-957-1,vvs-22,957,Schalkstetten - Weiler - Geislingen Stadtkirche,3
vvs-31-958-1,vvs-22,958,Böhmenkirch - Eybach - Geislingen ZOB,3
vvs-31-958a-1,vvs-22,958A,Böhmenkirch - Eybach - Geislingen ZOB,3
vvs-31-959-1,vvs-22,959,Gerstetten - Waldhausen - Geislingen,3
vvs-31-961-1,vvs-151,961,Hohenstadt - Deggingen,3
vvs-31-962-1,vvs-151,962,Geislingen ZOB - Berufsschulzentrum - Wilhelmshöhe - ZOB,3
vvs-31-963-1,vvs-151,963,Geislingen ZOB - Wilhelmshöhe - Neuwiesen - Geislingen ZOB,3
vvs-31-964-1,vvs-151,964,Geislingen - Oberböhringen,3
vvs-31-965-1,vvs-151,965,Geislingen ZOB - Unterböhringen,3
vvs-31-965a-1,vvs-151,965A,Unterböhringen - Geislingen Stadtkirche,3
vvs-31-966-1,vvs-151,966,Geislingen ZOB - Wiesensteig Rathaus,3
vvs-31-966a-1,vvs-151,966A,Geislingen ZOB - Wiesensteig Rathaus,3
vvs-31-967-1,vvs-151,967,Merklingen - Wiesensteig - Gosbach - Merklingen,3
vvs-31-968-1,vvs-151,968,Merklingen - Gosbach - Wiesensteig - Merklingen,3
