distance_km,dist_to_600,co2_train_kg,co2_avion_kg,vehicule_type,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population,ratio_origin,ratio_dest,trip_count_corridor,trip_count_origin,service_share,is_substitutable
225.1803469090333,-374.8196530909667,1.787481593763906,80.71046656293485,13,7871334.0,519127.0,46689.0,362.0,15.162636503206345,128.97513812154696,22.0,2029.0,0.0108427796944307,1
252.26071731121743,-347.73928268878257,4.894866958706863,92.3371728283728,12,0.0,0.0,0.0,2103778.0,0.0,0.0,24.0,2558.0,0.0093823299452697,1
229.1084349107848,-370.8915650892152,1.8186627563218096,90.78933423336532,13,889814.0,51811.0,2251500.0,519127.0,17.174229410742893,4.337088997490017,4.0,8.0,0.5,1
115.95016375484153,-484.0498362451585,0.1022680444317702,78.79281124065866,12,0.0,0.0,0.0,20546.0,0.0,0.0,4.0,2925.0,0.0013675213675213,0
208.57163593413472,-391.42836406586525,11.957411888103945,81.94918596909602,14,0.0,107319.0,0.0,0.0,0.0,0.0,71.0,2375.0,0.0298947368421052,1
120.21753750641592,-479.7824624935841,6.8920714252428255,75.82127754292844,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0108695652173913,0
215.0858953585422,-384.9141046414578,1.7073518373561078,87.33949383239496,12,1541777.0,35177.0,440344.0,9016.0,43.829121300849984,48.84028393966282,71.0,462.0,0.1536796536796536,1
108.92293486954156,-491.07706513045844,0.8646302569944209,72.462935678062,12,222979.0,11159.0,1537304.0,0.0,19.981987633300474,0.0,14.0,118.0,0.1186440677966101,1
149.54250199546556,-450.45749800453444,2.901722708720014,109.07674039616184,7,0.0,0.0,0.0,28188.0,0.0,0.0,42.0,1241.0,0.0338436744560838,1
118.33780488411531,-481.6621951158847,2.2962267659713733,88.54455538335007,7,28711.0,190.0,0.0,0.0,151.11052631578949,0.0,17.0,1148.0,0.0148083623693379,1
101.13458695266876,-498.86541304733123,0.8028063512302845,74.84840595690376,12,11867.0,1042.0,3820.0,1244.0,11.388675623800383,3.0707395498392285,12.0,120.0,0.1,1
107.32425906096265,-492.6757409390374,6.1528997719649885,70.75592065503804,12,0.0,0.0,0.0,0.0,0.0,0.0,16.0,81.0,0.1975308641975308,1
504.619541305369,-95.38045869463099,4.0056699188820195,136.4103285826742,12,3850352.0,89916.0,806899.0,98772.0,42.82165576760532,8.16930911594379,2.0,246.0,0.008130081300813,1
126.73044331493604,-473.26955668506395,2.459077522083019,71.82580226295507,7,0.0,0.0,0.0,52824.0,0.0,0.0,27.0,869.0,0.0310701956271576,1
171.9628174445863,-428.03718255541366,1.365040844875126,107.6077117745583,13,4175.0,0.0,413209.0,3182.0,0.0,129.85826524198617,13.0,129.0,0.1007751937984496,1
126.27342928656893,-473.7265707134311,0.1113731646307538,78.79281124065866,12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2925.0,0.0013675213675213,0
370.07802492962514,-229.92197507037486,2.937679361891364,113.03558106568772,13,1218501.0,54849.0,68925312.0,2103778.0,22.215555434009737,32.76263560128493,6.0,11.0,0.5454545454545454,1
525.452982443434,-74.54701755656595,4.17104577463598,143.87241424348562,10,28711.0,49360.0,203396.0,59964.0,0.5816653160453809,3.3919685144419986,2.0,4.0,0.5,1
126.10080697901354,-473.89919302098644,1.0009882057994095,76.06625103935173,12,149961.0,0.0,2917986.0,64458.0,0.0,45.269570883365915,82.0,315.0,0.2603174603174603,1
116.12037497577056,-483.8796250242294,0.1024181707286296,76.46825560590571,12,0.0,30096.0,0.0,0.0,0.0,0.0,35.0,465.0,0.075268817204301,1
141.93898425350642,-458.0610157464936,2.754184050455039,93.39374456119062,7,0.0,0.0,0.0,0.0,0.0,0.0,40.0,730.0,0.0547945205479452,1
295.29196986934704,-304.70803013065296,2.3440276568228766,117.92029574734956,14,1092027.0,35409.0,503.0,0.0,30.840379564517495,0.0,27.0,438.0,0.0616438356164383,1
210.65090856315027,-389.34909143684973,1.672146912174287,76.8405186003321,12,116338.0,75580.0,19081.0,380.0,1.539269648055041,50.213157894736845,1.0,135.0,0.0074074074074074,1
108.72151031433955,-491.2784896856605,6.233004186321088,77.28103726524216,13,0.0,0.0,0.0,0.0,0.0,0.0,3.0,266.0,0.0112781954887218,0
100.31216679728,-499.68783320272,1.9464572845344217,82.9859824053568,12,0.0,19537.0,189513.0,62.0,0.0,3056.6612903225805,3.0,489.0,0.0061349693251533,1
253.61213262596127,-346.3878673740387,14.53958356344636,105.76870560455038,12,0.0,0.0,0.0,107319.0,0.0,0.0,23.0,38.0,0.6052631578947368,1
165.97946134776424,-434.02053865223576,6.148543166166579,114.2639957587726,7,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1310.0,0.0129770992366412,1
377.08954667029866,-222.91045332970134,21.618543710608225,118.77511375054578,11,24568668.0,293771.0,89813.0,0.0,83.63203992225236,0.0,8.0,4204.0,0.0019029495718363,1
122.16584190584008,-477.83415809415993,0.9697524530485584,81.25117102387142,14,847526.0,19206.0,1376111.0,25068.0,44.12818910757055,54.895125259294716,78.0,801.0,0.097378277153558,1
108.80786376162249,-491.19213623837754,0.8637168225397593,74.68559126358598,14,5243022.0,179116.0,3414872.0,77637.0,29.271656356774383,43.985110192305214,106.0,250.0,0.424,1
115.21817489513958,-484.78182510486045,2.2356934656652885,71.82580226295507,7,0.0,25162.0,51699.0,52824.0,0.0,0.9787028623353021,27.0,837.0,0.032258064516129,1
100.94405624587326,-499.05594375412676,1.9587184673949245,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1850.0,0.0048648648648648,1
251.47942081205505,-348.5205791879449,0.2218048491562325,105.60349656044836,13,5702065.0,104978.0,1447394.0,62088.0,54.31676160719389,23.311976549413735,98.0,2531.0,0.0387198735677597,1
177.26895950239972,-422.73104049760025,1.407161000530049,113.10297421891164,12,12449.0,856.0,23006240.0,267991.0,14.54322429906542,85.84706202820244,7.0,236.0,0.0296610169491525,1
110.17344517746128,-489.8265548225387,6.316243612023856,74.24967868123733,12,267687.0,0.0,0.0,217123.0,0.0,0.0,1.0,48.0,0.0208333333333333,1
132.7305876413421,-467.26941235865786,1.0536154046969737,88.35241017460507,12,22126.0,1770.0,15501.0,0.0,12.500564971751412,0.0,5.0,95.0,0.0526315789473684,1
127.7065295860424,-472.2934704139576,1.0137344318540047,74.66990487250939,4,92366.0,75580.0,375919.0,12510.0,1.2220957925377083,30.049480415667468,28.0,176.0,0.1590909090909091,1
132.85418963757442,-467.14581036242555,2.577902695727494,93.39374456119062,7,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1346.0,0.0312035661218424,1
160.38944447815314,-439.6105555218469,1.2731714102675795,98.07584323897252,12,556567.0,3124.0,8102780.0,161830.0,178.15845070422534,50.069702774516465,257.0,997.0,0.2577733199598796,1
107.70487870844102,-492.295121291559,0.8549613271876048,68.82725825151411,12,752650.0,67571.0,3472422.0,40250.0,11.138654156368856,86.27135403726709,3.0,47.0,0.0638297872340425,1
152.4268830598749,-447.5731169401251,8.738633205822628,99.66023614128524,13,11803.0,0.0,0.0,963395.0,0.0,0.0,4.0,4754.0,0.0008413967185527,0
255.09699050524603,-344.903009494754,2.0249599106306433,102.50884972177288,12,2777923.0,142346.0,17553626.0,327734.0,19.515286695797563,53.56058877016117,6.0,280.0,0.0214285714285714,1
126.68202888181948,-473.31797111818054,2.4581380884228254,92.67738826128232,7,56169.0,0.0,0.0,64.0,0.0,0.0,20.0,1366.0,0.0146412884333821,1
123.0384621879762,-476.96153781202383,0.9766793128481548,0.0,14,23150.0,1690.0,0.0,3412.0,13.698224852071005,0.0,10.0,21.0,0.4761904761904761,1
109.49946925816656,-490.5005307418335,0.0965785318857029,69.72295796999974,12,0.0,48033.0,0.0,630305.0,0.0,0.0,7.0,1865.0,0.0037533512064343,1
154.26123193397046,-445.73876806602954,8.843796426774528,88.53202677002925,12,0.0,0.0,11803.0,0.0,0.0,0.0,13.0,24.0,0.5416666666666666,1
140.08618076777856,-459.91381923222144,0.1235560114371807,89.14995098514645,13,106903.0,48033.0,0.0,283799.0,2.2256157225240982,0.0,9.0,643.0,0.0139968895800933,1
100.35360359704605,-499.64639640295394,5.753272094218651,70.85838204852122,12,0.0,0.0,0.0,0.0,0.0,0.0,36.0,403.0,0.0893300248138957,1
476.24967638535907,-123.75032361464093,3.780469931146981,103.06785927877688,12,1753601.0,64385.0,2099156.0,51729.0,27.236173021666538,40.579868159059714,6.0,95.0,0.0631578947368421,1
174.00327367359102,-425.996726326409,1.3812379864209656,116.69779343567144,12,2070670.0,166687.0,114093491.0,2103778.0,12.422504454456556,54.232666659695084,111.0,276.0,0.4021739130434782,1
172.1536013073232,-427.84639869267676,3.340468479767299,115.17061456310856,7,0.0,19299.0,0.0,0.0,0.0,0.0,54.0,1047.0,0.0515759312320916,1
113.2794340360491,-486.7205659639509,5.695010266728332,81.70652191334781,12,28711.0,963395.0,0.0,0.0,0.02980189849438704,0.0,62.0,4530.0,0.0136865342163355,1
113.61836992595671,-486.3816300740433,2.204650850043264,79.68301407205274,12,0.0,68.0,0.0,160553.0,0.0,0.0,3.0,1207.0,0.0024855012427506,0
186.0308419544766,-413.9691580455234,1.4767128234346356,106.5521395582944,7,741837.0,886040.0,2917986.0,64458.0,0.8372500112861722,45.269570883365915,6.0,51.0,0.1176470588235294,1
184.2503322170625,-415.74966778293754,5.52529896252527,80.06482931791295,12,615843.0,14857.0,218241.0,2648.0,41.45136972470889,82.41729607250755,9.0,32.0,0.28125,1
110.78185562388695,-489.21814437611306,0.0977095966602683,69.69315122120254,12,0.0,0.0,54839.0,121631.0,0.0,0.45086367784528614,21.0,2675.0,0.0078504672897196,1
105.25435404910915,-494.74564595089083,6.034232117635428,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,36.0,251.0,0.1434262948207171,1
583.8942312563661,-16.105768743633917,11.32988366329853,141.30323630108188,13,89813.0,0.0,192308.0,3199.0,0.0,60.11503594873398,2.0,105.0,0.019047619047619,0
640.7805118763237,40.78051187632366,5.086515703274257,170.88436393888097,12,17553626.0,327734.0,0.0,17319.0,53.56058877016117,0.0,1.0,327.0,0.0030581039755351,0
101.26851759518824,-498.73148240481174,0.8038694926706041,0.0,12,9157.0,447.0,1772.0,75580.0,20.485458612975393,0.02344535591426303,2.0,11.0,0.1818181818181818,1
136.8028749330072,-463.19712506699284,1.085941221218211,83.82700521264013,12,4356356.0,15898.0,8299.0,4779.0,274.0191219021261,1.7365557648043524,7.0,404.0,0.0173267326732673,1
139.54374913120046,-460.45625086879954,1.1076982806034692,72.4131581299088,12,106903.0,362.0,106903.0,5701.0,295.3121546961326,18.751622522364496,57.0,258.0,0.2209302325581395,1
104.28430456692269,-495.7156954330773,5.978619180821677,70.53177503991967,12,0.0,0.0,267687.0,7566.0,0.0,35.3802537668517,1.0,2.0,0.5,1
309.48542348386985,-290.51457651613015,17.74279932833026,122.11304843853344,14,0.0,107319.0,0.0,177595.0,0.0,0.0,100.0,2375.0,0.0421052631578947,1
188.43241785470815,-411.56758214529185,1.4957765329306736,80.43324372564673,14,7871334.0,519127.0,1158666.0,33085.0,15.162636503206345,35.020885597702886,81.0,2510.0,0.0322709163346613,1
174.6767548179835,-425.32324518201654,10.014218353714996,104.72184353291068,12,9515104.0,122572.0,5702065.0,104978.0,77.62869170773097,54.31676160719389,34.0,1624.0,0.020935960591133,1
105.32488861579792,-494.67511138420207,3.158482759810549,0.0,12,138584.0,5852.0,551329.0,7829.0,23.681476418318525,70.42138204112914,34.0,185.0,0.1837837837837838,1
494.1636655331852,-105.83633446681478,3.922671177002424,105.89427944586582,12,86739.0,925.0,17166603.0,0.0,93.7718918918919,0.0,1.0,41.0,0.024390243902439,1
142.28858929555702,-457.711410704443,8.157404824314286,92.3212784106904,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0108695652173913,0
309.65944999745585,-290.34055000254415,2.4580767140798048,120.56229889667506,12,125948.0,4173.0,531504.0,8024.0,30.18164390127007,66.23928215353938,5.0,72.0,0.0694444444444444,1
109.3584715039174,-490.6415284960826,0.8680875467980962,71.25197860920093,12,28711.0,800.0,74630.0,4780.0,35.88875,15.612970711297072,7.0,190.0,0.0368421052631578,1
134.33555387981062,-465.6644461201894,1.0663556266979368,90.68753519741831,12,19587.0,982.0,1158666.0,33085.0,19.94602851323829,35.020885597702886,8.0,136.0,0.0588235294117647,1
136.5435857722289,-463.4564142277711,0.1204314426511058,85.15239397633096,12,0.0,58403.0,0.0,0.0,0.0,0.0,1.0,179.0,0.0055865921787709,0
138.33425965173222,-461.6657403482678,2.684237974282212,88.54455538335007,7,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1336.0,0.093562874251497,1
159.04964122108402,-440.950358778916,0.1402817835569961,99.89122128521292,13,0.0,81275.0,0.0,283799.0,0.0,0.0,102.0,893.0,0.1142217245240761,1
153.8257097151363,-446.1742902848637,2.984834071312505,91.17902906549638,7,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1990.0,0.0185929648241206,1
142.36540056780572,-457.63459943219425,1.1300965497072415,92.04718416431056,12,153087.0,4976.0,1318440.0,18820.0,30.76507234726688,70.05526036131775,5.0,284.0,0.0176056338028169,1
265.9526526117398,-334.0473473882602,9.85195006334929,110.80506579333873,12,40856.0,76684.0,8102780.0,161830.0,0.5327838923373845,50.069702774516465,13.0,65.0,0.2,1
156.28569388326267,-443.71430611673736,1.240595838045339,93.779213652048,4,794658.0,7350.0,503.0,13756.0,108.11673469387755,0.03656586216923524,5.0,330.0,0.0151515151515151,1
290.9765023038222,-309.0234976961778,5.646108050703367,119.41800992578794,10,6642464.0,238246.0,448666.0,0.0,27.880694744088043,0.0,3.0,256.0,0.01171875,1
115.67965975532836,-484.3203402446716,6.631914893772975,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,0.005181347150259,0
281.104560708397,-318.895439291603,16.115724465412402,110.85424513580932,12,24568668.0,293771.0,996871.0,22174.0,83.63203992225236,44.95675114999549,17.0,3805.0,0.0044678055190538,1
263.1998727640156,-336.8001272359844,2.089280590000756,103.02899372445226,14,5504359.0,2103778.0,847526.0,19206.0,2.616416275861807,44.12818910757055,196.0,1542.0,0.1271076523994811,1
132.41871393236966,-467.58128606763034,1.0511397511951504,83.15031246436655,4,0.0,8035.0,518190.0,690.0,0.0,751.0,16.0,260.0,0.0615384615384615,1
105.07099702354962,-494.92900297645036,0.8340535743729368,0.0,12,41074.0,0.0,36960585.0,155634.0,0.0,237.4840009252477,6.0,72.0,0.0833333333333333,1
109.79338888131336,-490.2066111186866,3.292484145772825,71.19720160874085,12,30847.0,2553.0,312754.0,23981.0,12.082647865256561,13.041741378591384,1.0,67.0,0.0149253731343283,1
211.06386122476127,-388.93613877523876,1.675424930402155,81.26014185180067,12,307322.0,4367.0,586554.0,16912.0,70.37371193038699,34.68271050141911,5.0,120.0,0.0416666666666666,1
286.9723247184294,-313.0276752815706,2.277986313614893,115.41229547067697,12,1481751.0,62945.0,220029.0,4786.0,23.540408292954165,45.973464270789805,14.0,318.0,0.0440251572327044,1
183.8823034131269,-416.1176965868731,1.459657724493401,78.63773405408598,0,24372929.0,84095.0,45439.0,1512.0,289.8261371068435,30.052248677248677,10.0,162.0,0.0617283950617283,1
375.33575050796026,-224.66424949203974,2.9794151875321884,117.34155189827908,12,5504359.0,2103778.0,556567.0,3124.0,2.616416275861807,178.15845070422534,113.0,1053.0,0.1073124406457739,1
110.62021315302428,-489.3797868469757,0.8781032520087068,76.8239064741691,13,2062701.0,42372.0,11803.0,0.0,48.68075615972812,0.0,13.0,717.0,0.0181311018131101,1
141.78209807367875,-458.21790192632125,0.1250518105009846,95.17379168631216,12,1769301.0,0.0,0.0,0.0,0.0,0.0,2.0,409.0,0.0048899755501222,0
186.1120120098004,-413.8879879901996,1.4773571513337955,77.71534133300702,10,4255508.0,109400.0,24372929.0,84095.0,38.89861060329068,289.8261371068435,2.0,4.0,0.5,1
283.13771539268276,-316.86228460731724,16.232285223462505,117.48163245031073,12,106903.0,0.0,0.0,330579.0,0.0,0.0,21.0,38.0,0.5526315789473685,1
808.1156415666054,208.1156415666054,6.414821962755713,220.54225933130584,10,0.0,3487.0,1070109.0,7111.0,0.0,150.48642947546057,1.0,291.0,0.0034364261168384,0
100.81477544468808,-499.18522455531195,0.0889186319422148,75.50541228176218,12,0.0,58403.0,0.0,0.0,0.0,0.0,5.0,540.0,0.0092592592592592,1
624.3705027957527,24.370502795752714,12.115285236248786,166.8915740483648,13,25331979.0,238246.0,0.0,4385.0,106.326985552748,0.0,8.0,110.0,0.0727272727272727,1
133.38481531151405,-466.61518468848595,1.0588086639427987,90.52349486406206,6,741837.0,886040.0,5622415.0,74350.0,0.8372500112861722,75.62091459314055,2.0,239.0,0.00836820083682,1
100.05615482404208,-499.9438451759579,5.736219356062333,64.86145827027815,12,0.0,0.0,0.0,0.0,0.0,0.0,14.0,217.0,0.064516129032258,1
103.21737590912808,-496.78262409087193,3.095282668762933,0.0,12,119683.0,4496.0,1248583.0,46080.0,26.61988434163701,27.095985243055555,20.0,88.0,0.2272727272727272,1
153.53907601615313,-446.4609239838469,2.9792722310174353,88.54455538335007,7,0.0,36503.0,0.0,0.0,0.0,0.0,118.0,1998.0,0.059059059059059,1
100.6594456168982,-499.3405543831018,1.9531958827502929,71.87813454250849,7,0.0,0.0,0.0,0.0,0.0,0.0,41.0,749.0,0.0547396528704939,1
245.4332751940896,-354.56672480591044,1.9482493384906832,100.46778970217412,12,4448487.0,318325.0,106903.0,0.0,13.974670541113642,0.0,11.0,15.0,0.7333333333333333,1
855.3061020717138,255.30610207171378,6.789419838245263,230.73100524248036,12,359691.0,7524.0,850223.0,15194.0,47.80582137161085,55.95781229432671,1.0,103.0,0.0097087378640776,0
210.983648196886,-389.016351803114,11.165254662579208,81.60606123331974,13,1046427.0,40539.0,257024152.0,2103778.0,25.812846888181753,122.17265890222258,29.0,47.0,0.6170212765957447,1
123.51566232345154,-476.4843376765485,0.9804673275235584,68.66910237196717,13,29397.0,1984.0,49484.0,792.0,14.81703629032258,62.47979797979798,27.0,114.0,0.2368421052631578,1
160.52217329351785,-439.4778267064821,1.2742250116039446,102.34384590667295,12,319795.0,16162.0,41074.0,0.0,19.786845687414925,0.0,11.0,52.0,0.2115384615384615,1
113.9137466587518,-486.0862533412482,0.9042473209771718,66.48737118145802,12,92478.0,2909.0,1537304.0,0.0,31.790305947060844,0.0,5.0,127.0,0.0393700787401574,1
129.14691723567688,-470.8530827643231,7.403992765121356,77.77771654421444,13,503.0,0.0,0.0,415367.0,0.0,0.0,1.0,54.0,0.0185185185185185,0
125.47080920321932,-474.52919079678065,0.995987283455155,78.1836505084145,12,4356356.0,15898.0,478757.0,25490.0,274.0191219021261,18.782149862691252,2.0,643.0,0.0031104199066874,1
293.4168157269468,-306.5831842730532,2.329142683240504,112.34127773862345,13,1696120.0,45102.0,56169.0,2103778.0,37.6063145758503,0.026699109887069833,68.0,402.0,0.1691542288557214,1
151.53292487845766,-448.46707512154234,1.202868357685197,96.09237118414308,12,2777923.0,142346.0,2313942.0,55790.0,19.515286695797563,41.47592758558881,4.0,270.0,0.0148148148148148,1
107.92256878513734,-492.07743121486266,0.8566893510164202,78.65709479199532,13,186902.0,1095.0,1552041.0,45912.0,170.6867579908676,33.80469158389963,46.0,266.0,0.1729323308270676,1
241.1058769614876,-358.89412303851236,13.822599926202084,99.0980806617954,6,0.0,283799.0,0.0,963395.0,0.0,0.0,14.0,81.0,0.1728395061728395,1
109.22214333471628,-490.7778566652837,6.2617054773792855,81.71472620665737,12,0.0,0.0,0.0,0.0,0.0,0.0,37.0,124.0,0.2983870967741935,1
184.74557927084527,-415.25442072915473,1.46651040825197,81.93375948591543,12,766220.0,42963.0,1269198.0,47095.0,17.8344156599865,26.949739887461515,123.0,259.0,0.4749034749034749,1
139.9471482727307,-460.0528517272693,0.1234333847765484,83.91209831702486,12,0.0,15705.0,0.0,0.0,0.0,0.0,520.0,8905.0,0.0583941605839416,1
637.3812405349487,37.38124053494869,5.059532287366423,168.80451356769447,13,2099156.0,51729.0,1482868.0,80441.0,40.579868159059714,18.434231299958977,6.0,267.0,0.0224719101123595,0
146.68842930355274,-453.31157069644723,2.8463422822061375,91.17902906549638,7,0.0,22930.0,51699.0,52824.0,0.0,0.9787028623353021,37.0,1990.0,0.0185929648241206,1
136.85149860369572,-463.14850139630425,0.1207030217684596,80.43122164860866,7,0.0,43220.0,0.0,415367.0,0.0,0.0,1298.0,7479.0,0.1735526139858269,1
165.0395821063886,-434.9604178936114,0.1455649114178347,105.52210772729336,12,1552041.0,45912.0,22358.0,1287.0,33.80469158389963,17.372183372183372,16.0,995.0,0.0160804020100502,1
154.5933975741182,-445.40660242588183,2.99973028652819,93.39374456119062,7,0.0,0.0,0.0,26179.0,0.0,0.0,40.0,7885.0,0.0050729232720355,1
168.81804784372875,-431.1819521562712,1.3400776637835188,107.7558885646408,13,5440432.0,146249.0,24372929.0,84095.0,37.1997894002694,289.8261371068435,44.0,757.0,0.0581241743725231,1
103.09764510569948,-496.9023548943005,3.0916921814297167,69.14215533091354,12,0.0,46381.0,2423475.0,57587.0,0.0,42.083716811085836,4.0,10.0,0.4,1
103.9940305926302,-496.0059694073698,5.96197777387549,73.41146307197833,13,0.0,46282.0,0.0,48033.0,0.0,0.0,78.0,223.0,0.3497757847533632,1
171.60305138498202,-428.396948615018,0.1513538913215541,105.68250878421908,12,0.0,177595.0,0.0,283799.0,0.0,0.0,9.0,170.0,0.0529411764705882,1
188.43241785470815,-411.56758214529185,1.4957765329306736,80.43324372564673,13,1158666.0,33085.0,7871334.0,519127.0,35.020885597702886,15.162636503206345,60.0,1379.0,0.0435097897026831,1
427.1561531782442,-172.8438468217558,3.3907655439289024,95.00760067101947,13,1250870.0,11431.0,1537304.0,0.0,109.42787157728982,0.0,12.0,32.0,0.375,1
251.41865904133525,-348.5813409586648,0.2217512572744577,105.60349656044836,12,5702065.0,104978.0,1447394.0,62088.0,54.31676160719389,23.311976549413735,25.0,1518.0,0.0164690382081686,1
122.29191833438,-477.70808166562,0.1078614719709231,74.83376990887044,12,106903.0,81275.0,28711.0,0.0,1.315324515533682,0.0,1.0,172.0,0.005813953488372,0
158.30202875030727,-441.6979712496927,1.2566015042199392,95.3498052339361,7,0.0,3412.0,0.0,0.0,0.0,0.0,8.0,300.0,0.0266666666666666,1
257.85824751637267,-342.14175248362733,0.2274309743094407,105.72195060147791,12,1552041.0,45912.0,42434779.0,519127.0,33.80469158389963,81.74257744251406,4.0,402.0,0.0099502487562189,1
101.42868755226934,-498.57131244773063,0.805140921789914,0.0,4,518190.0,690.0,126444.0,4740.0,751.0,26.675949367088606,70.0,283.0,0.2473498233215547,1
169.06249989214447,-430.9375001078555,1.342018124143843,111.41274223153778,13,3536538.0,38324.0,42973.0,1600.0,92.27998121281703,26.858125,1.0,368.0,0.0027173913043478,1
148.21990460692675,-451.7800953930732,1.1765696027697845,91.55559274305168,12,1077839.0,42971.0,396621.0,3536.0,25.082939656977963,112.16657239819004,28.0,884.0,0.0316742081447963,1
149.98547921766547,-450.01452078233456,1.1905847340298286,90.1458612938022,12,2917986.0,64458.0,813740.0,26203.0,45.269570883365915,31.05522268442545,119.0,1233.0,0.0965125709651257,1
166.67552741731987,-433.32447258268013,1.3230703366386851,98.06732965215656,12,1165407.0,20352.0,717948.0,45912.0,57.26252948113208,15.637480397281756,89.0,928.0,0.0959051724137931,1
143.54441527981876,-456.45558472018126,1.139455568491201,86.9475897659279,12,303532.0,5235.0,56169.0,456.0,57.98127984718243,123.17763157894737,1.0,168.0,0.0059523809523809,1
146.01814677042788,-453.98185322957215,1.1590920490636565,94.32104823949354,12,478558.0,29706.0,753753.0,1348.0,16.109809466101126,559.1639465875371,101.0,534.0,0.1891385767790262,1
137.7948874361149,-462.2051125638851,0.1215350907186533,95.03661067379817,8,0.0,0.0,0.0,16797.0,0.0,0.0,1.0,1288.0,0.0007763975155279,0
106.81740978547556,-493.18259021452445,6.123842103001314,72.60947434284515,12,0.0,0.0,106903.0,330579.0,0.0,0.32338109801288045,23.0,262.0,0.0877862595419847,1
747.6893950158906,147.68939501589057,5.93515841763614,205.59899288615648,10,7534414.0,310240.0,4773655.0,42875.0,24.285759412068078,111.33889212827988,16.0,532.0,0.0300751879699248,0
128.0846376041793,-471.9153623958207,2.4853543080714964,91.17902906549638,7,0.0,0.0,0.0,52824.0,0.0,0.0,64.0,3190.0,0.0200626959247648,1
203.8037119981062,-396.1962880018938,1.617793865840967,81.58613201865474,13,863440.0,26623.0,103277.0,3583.0,32.43210757615596,28.82416969020374,8.0,329.0,0.0243161094224924,1
117.9300559140428,-482.0699440859572,6.760930105552075,81.03984286689983,12,28711.0,0.0,0.0,0.0,0.0,0.0,19.0,423.0,0.0449172576832151,1
169.51832007738375,-430.48167992261625,1.3456364247742725,106.30859164360716,12,5303.0,518.0,56169.0,2103778.0,10.237451737451737,0.026699109887069833,15.0,51.0,0.2941176470588235,1
107.2236084013956,-492.7763915986044,2.08056689742068,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,585.0,0.0017094017094017,0
761.2852170864907,161.28521708649066,34.24413163498452,205.856263816455,10,477862.0,7270.0,2313942.0,55790.0,65.73067400275103,41.47592758558881,1.0,279.0,0.003584229390681,0
171.9308246381462,-428.0691753618538,1.3647868859776044,106.30859164360716,12,56169.0,2103778.0,8488.0,561.0,0.026699109887069833,15.130124777183601,7.0,388.0,0.018041237113402,1
221.45867284519164,-378.54132715480836,1.7579389450451317,89.47272636479853,12,0.0,0.0,4922516.0,146351.0,0.0,33.635000785782125,24.0,49.0,0.4897959183673469,1
126.72449992138456,-473.27550007861544,0.1117710089306611,83.05238567081472,12,0.0,0.0,0.0,5086.0,0.0,0.0,27.0,1483.0,0.0182063385030343,1
110.98394377301037,-489.01605622698963,2.153532444971493,75.80401944942895,7,1156.0,0.0,106903.0,324.0,0.0,329.9475308641975,2.0,26.0,0.0769230769230769,1
345.3144819959384,-254.68551800406158,2.741106358083759,106.20665191490292,7,4922516.0,146351.0,113224230.0,2103778.0,33.635000785782125,53.819476199484924,45.0,1467.0,0.0306748466257668,1
159.94423652647552,-440.0557634735245,1.269637349547163,102.38558162249694,12,569006.0,0.0,2062701.0,42372.0,0.0,48.68075615972812,2.0,819.0,0.0024420024420024,1
245.5214480336947,-354.4785519663053,1.9489492544914688,98.15239242557176,14,585807.0,15115.0,1693346.0,81545.0,38.75666556400926,20.765785762462443,4.0,240.0,0.0166666666666666,1
163.0061722360945,-436.99382776390553,1.2939429952101182,108.96574128524804,13,66137.0,2548.0,1097085.0,26834.0,25.956436420722135,40.884139524483864,10.0,222.0,0.045045045045045,1
182.01985686181277,-417.98014313818726,5.458411467572042,79.54723945378376,12,193090.0,4392.0,85261.0,1209.0,43.96402550091074,70.52191894127378,10.0,201.0,0.0497512437810945,1
109.67818040055415,-490.32181959944586,0.8706253960195989,64.99488088308088,13,6564.0,747.0,569006.0,75580.0,8.78714859437751,7.528526065096586,10.0,221.0,0.0452488687782805,1
221.5008523517979,-378.4991476482021,1.758273765968572,89.47272636479853,12,96700.0,3225.0,4922516.0,146351.0,29.984496124031008,33.635000785782125,10.0,157.0,0.0636942675159235,1
133.11125346167012,-466.8887465383299,6.692035156532002,90.94343742708575,13,0.0,963395.0,0.0,0.0,0.0,0.0,140.0,655.0,0.2137404580152671,1
112.92088271631042,-487.0791172836896,2.1911168082272874,74.68108286080623,7,0.0,0.0,0.0,22500.0,0.0,0.0,169.0,1403.0,0.1204561653599429,1
146.9903375812483,-453.0096624187517,1.166809299719949,97.94675297420238,12,118604.0,161830.0,229213.0,22858.0,0.7328925415559537,10.027692711523319,1.0,151.0,0.0066225165562913,1
