distance_km,vehicule_type,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population,ratio_origin,ratio_dest,trip_count_corridor,trip_count_origin,service_share,co2_saved_kg
172.9398913422863,12,193090.0,4392.0,54122.0,4018.0,43.96402550091074,13.469885515181682,10.0,201.0,0.0497512437810945,99.22984538935664
137.69527979524753,12,0.0,47906.0,0.0,0.0,0.0,0.0,7.0,227.0,0.0308370044052863,81.00523092462022
583.173997292336,12,359691.0,7524.0,0.0,159022.0,47.80582137161085,0.0,2.0,321.0,0.0062305295950155,137.7706602003921
158.76977649160332,7,28711.0,0.0,0.0,0.0,0.0,0.0,73.0,1913.0,0.0381599581808677,92.5489506122621
275.37856621237114,12,7871334.0,519127.0,17863802.0,886040.0,15.162636503206345,20.16139451943479,24.0,3211.0,0.0074743070694487,100.78899952170364
475.2638238996078,12,0.0,0.0,42725621.0,2103778.0,0.0,20.308996956903247,29.0,70.0,0.4142857142857143,71.22318071666749
132.57452243454458,13,0.0,0.0,0.0,0.0,0.0,0.0,8.0,821.0,0.0097442143727162,86.25316907853892
102.7073731009282,7,56169.0,0.0,0.0,0.0,0.0,0.0,78.0,1366.0,0.0571010248901903,76.09495868681245
171.12133268705747,6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,229.0,0.0349344978165938,105.43640475359348
565.6606897993773,12,0.0,159022.0,633653.0,17795.0,0.0,35.60848552964316,1.0,324.0,0.0030864197530864,148.46661610656875
221.27810993329535,4,478558.0,29706.0,3202251.0,132117.0,16.109809466101126,24.237993596584847,3.0,201.0,0.0149253731343283,87.38014398721684
360.3396542176524,13,1552041.0,45912.0,42725621.0,2103778.0,33.80469158389963,20.308996956903247,48.0,701.0,0.0684736091298145,112.8871623625933
140.379794755324,10,42434779.0,519127.0,1165407.0,20352.0,81.74257744251406,57.26252948113208,307.0,4698.0,0.0653469561515538,90.08307689046416
595.0818151099788,10,477862.0,7270.0,3472422.0,40250.0,65.73067400275103,86.27135403726709,2.0,350.0,0.0057142857142857,119.29305672538482
113.13353767606333,12,0.0,237.0,1933.0,152.0,0.0,12.717105263157896,6.0,6.0,1.0,84.026266334066
192.06665124697668,10,717948.0,45912.0,399560.0,4639.0,15.637480397281756,86.13063160163829,21.0,400.0,0.0525,117.81921476312534
161.95310107668178,12,420572.0,7444.0,42725621.0,2103778.0,56.498119290703926,20.308996956903247,14.0,31.0,0.4516129032258064,93.95150172367173
179.77549684047457,9,0.0,0.0,0.0,963395.0,0.0,0.0,3.0,15395.0,0.0001948684637869,110.07862552800118
118.21429228749808,12,0.0,963395.0,0.0,0.0,0.0,0.0,53.0,403.0,0.1315136476426799,75.76341658288614
177.98580930742762,12,126444.0,4740.0,328901.0,13756.0,26.675949367088606,23.90963943006688,4.0,308.0,0.0129870129870129,104.7332651000453
116.20435868744394,12,66432.0,39844.0,657725.0,36758.0,1.6673024796707159,17.893383753196584,1.0,73.0,0.0136986301369863,75.28914885034685
305.2314206332669,12,4356356.0,15898.0,41791.0,3638.0,274.0191219021261,11.487355689939527,1.0,404.0,0.0024752475247524,118.0680471027778
113.83612702649604,12,16943.0,248.0,3287708.0,645.0,68.31854838709677,5097.2217054263565,13.0,95.0,0.1368421052631579,78.75913211714361
147.43937011734647,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2676.0,0.0003736920777279,96.98129971534064
314.3084084756997,6,0.0,0.0,0.0,307960.0,0.0,0.0,41.0,72.0,0.5694444444444444,103.384292426305
238.97679587502816,12,7871334.0,519127.0,1383929.0,64186.0,15.162636503206345,21.5612283052379,55.0,3211.0,0.0171286203674867,97.56974227614506
122.75546998029044,12,126743.0,380.0,889814.0,51811.0,333.5342105263158,17.174229410742893,42.0,282.0,0.1489361702127659,79.024310053772
440.79936777102154,13,113224230.0,2103778.0,1871354.0,32406.0,53.819476199484924,57.74714559032278,17.0,749.0,0.0226969292389853,127.69981944474952
120.83603286719456,7,0.0,0.0,0.0,0.0,0.0,0.0,155.0,760.0,0.2039473684210526,80.98553760079848
478.1770726370379,12,0.0,0.0,0.0,963395.0,0.0,0.0,15.0,72.0,0.2083333333333333,105.44053590898751
117.33848208615096,4,8776384.0,156140.0,0.0,75580.0,56.20842833354682,0.0,26.0,520.0,0.05,72.98264063557126
165.83187123939078,12,457290.0,20827.0,368478.0,5687.0,21.956594804820664,64.79303675048357,79.0,720.0,0.1097222222222222,107.61099635889248
866.6023734977089,12,192308.0,3199.0,850223.0,15194.0,60.11503594873398,55.95781229432671,1.0,41.0,0.024390243902439,229.8091257684539
241.04294325015985,5,0.0,0.0,0.0,283799.0,0.0,0.0,19.0,52.0,0.3653846153846153,94.14789493526422
203.51537222140857,12,1499240.0,11460.0,243720.0,10996.0,130.82373472949388,22.16442342670062,55.0,784.0,0.0701530612244897,69.425164888021
109.96690560109695,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,0.025,67.38488017591722
123.23909711397114,13,0.0,0.0,0.0,280.0,0.0,0.0,2.0,357.0,0.0056022408963585,74.5047477932715
594.4151453779027,13,2341350.0,41908.0,25331979.0,238246.0,55.86880786484681,106.326985552748,7.0,175.0,0.04,140.38765041915897
245.49577364362844,12,1693346.0,81545.0,585807.0,15115.0,20.765785762462443,38.75666556400926,5.0,248.0,0.0201612903225806,90.79046516554664
233.94717132986523,12,0.0,2103778.0,0.0,0.0,0.0,0.0,30.0,150.0,0.2,88.62590708344494
298.16540195588493,12,413209.0,3182.0,95106.0,2789.0,129.85826524198617,34.100394406597346,3.0,138.0,0.0217391304347826,116.19116510584686
102.6383094586326,12,0.0,8035.0,8776384.0,156140.0,0.0,56.20842833354682,40.0,879.0,0.0455062571103526,63.80078710836652
156.33097518994262,12,138584.0,5852.0,84064.0,15692.0,23.681476418318525,5.357124649502931,11.0,149.0,0.0738255033557047,90.98796816012448
173.91650598860062,13,328901.0,13756.0,527369.0,8206.0,23.90963943006688,64.26626858396295,28.0,584.0,0.047945205479452,107.17947133237938
106.0135041306889,7,0.0,0.0,28711.0,1799.0,0.0,15.959421901056142,238.0,1562.0,0.1523687580025608,72.62399682665433
885.4628694511252,12,2777923.0,142346.0,86739.0,925.0,19.515286695797563,93.7718918918919,2.0,91.0,0.0219780219780219,213.91857289321655
