stop_id,station_name,stop_country,stop_timezone,station_lat,station_long,location_type,stop_name_romanized,stop_name_alt,stop_cityname,stop_cityname_romanized,stop_cityname_alt,stop_tariffname,stop_charge,stop_uic_code,stop_code,stop_region,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29
Zákolany,Zákolany,CZ,CET,50.19641,14.24784,1.0,,,,Trněný Újezd u Zákolan,,zastávka,,,545368,Kladno,,,,,,,,,,,,,
Zákolany zastávka,Zákolany zastávka,CZ,CET,50.19693,14.25017,1.0,,,,Trněný Újezd u Zákolan,,zastávka,,,539965,Kladno,,,,,,,,,,,,,
Zákupy-Božíkov,Zákupy-Božíkov,CZ,CET,50.67806,14.65041,1.0,,,,Zákupy,,zastávka,,,571398,Česká Lípa,,,,,,,,,,,,,
Žalany,Žalany,CZ,CET,50.59003,13.90635,1.0,,,,Žalany,,zastávka a nákladiště,,,551598,Teplice,,,,,,,,,,,,,
Žalany zastávka,Žalany zastávka,CZ,CET,50.58719,13.91615,1.0,,,,Žalany,,zastávka,,,551796,Teplice,,,,,,,,,,,,,
Zalešany,Zalešany,CZ,CET,50.03568,15.00781,1.0,,,,Zalešany,,zastávka,,,565762,Kolín,,,,,,,,,,,,,
Žalhostice,Žalhostice,CZ,CET,50.52471,14.0967,1.0,,,,Žalhostice,,stanice,,,570093,Litoměřice,,,,,,,,,,,,,
Zálučí,Zálučí,CZ,CET,49.84858,18.05477,1.0,,,,Bakov nad Jizerou,,odbočka,,,580506,Mladá Boleslav,,,,,,,,,,,,,
Záluží,Záluží,CZ,CET,49.8427,13.8605,1.0,,,,Záluží u Roudnice nad Labem,,zastávka,,,542977,Litoměřice,,,,,,,,,,,,,
Záluží,Záluží,CZ,CET,49.8427,13.8605,1.0,,,,Čelákovice,,odbočka,,,545673,Praha-východ,,,,,,,,,,,,,
Žamberk,Žamberk,CZ,CET,50.0873,16.4652,1.0,,,,Dlouhoňovice,,stanice,,,533208,Ústí nad Orlicí,,,,,,,,,,,,,
Záměl,Záměl,CZ,CET,50.09655,16.29881,1.0,,,,Záměl,,zastávka,,,532705,Rychnov nad Kněžnou,,,,,,,,,,,,,
Zámělíč,Zámělíč,CZ,CET,49.51635,12.83245,1.0,,,,Zámělíč,,zastávka,,,766659,Domažlice,,,,,,,,,,,,,
Zámrsk,Zámrsk,CZ,CET,49.98618,16.12875,1.0,,,,Zámrsk,,stanice,,,536938,Ústí nad Orlicí,,,,,,,,,,,,,
Žandov,Žandov,CZ,CET,50.71394,14.39624,1.0,,,,Žandov u České Lípy,,zastávka,,,563395,Česká Lípa,,,,,,,,,,,,,
Zárubek,Zárubek,CZ,CET,49.81749,15.47296,1.0,,,,Slezská Ostrava,,stanice,,,381541,Ostrava-město,,,,,,,,,,,,,
Zašová,Zašová,CZ,CET,49.4741,18.04437,1.0,,,,Zašová,,zastávka a nákladiště,,,352120,Vsetín,,,,,,,,,,,,,
Zastávka u Brna,Zastávka u Brna,CZ,CET,49.19858,16.30724,1.0,,,,Zastávka,,stanice,,,369157,Brno-venkov,,,,,,,,,,,,,
Žatec,Žatec,CZ,CET,50.32718,13.54579,1.0,,,,Žatec,,stanice,,,537795,Louny,,,,,,,,,,,,,
Žatec západ,Žatec západ,CZ,CET,50.33794,13.53456,1.0,,,,Žatec,,kolejová skupina stanice,,,537894,Louny,,,,,,,,,,,,,
Zátoň,Zátoň,CZ,CET,48.72681,14.33807,1.0,,,,Horní Vltavice,,zastávka,,,751826,Prachatice,,,,,,,,,,,,,
Zátoň-Boubín,Zátoň-Boubín,CZ,CET,48.99111,13.81806,1.0,,,,Lenora,,zastávka,,,751925,Prachatice,,,,,,,,,,,,,
Zátor,Zátor,CZ,CET,50.03413,17.59296,1.0,,,,Zátor,,zastávka,,,331322,Olomouc,,,,,,,,,,,,,
Závada,Závada,CZ,CET,49.95404,18.16566,1.0,,,,Závada nad Olší,,zastávka,,,345348,Karviná,,,,,,,,,,,,,
Závada,Závada,CZ,CET,49.95404,18.16566,1.0,,,,Závada nad Olší,,odbočka,,,382648,Karviná,,,,,,,,,,,,,
Zavidov,Zavidov,CZ,CET,50.0567,13.62031,1.0,,,,Zavidov,,zastávka,,,762047,Rakovník,,,,,,,,,,,,,
Závišín,Závišín,CZ,CET,49.48504,13.86755,1.0,,,,Závišín u Bělčic,,zastávka,,,731729,Strakonice,,,,,,,,,,,,,
Závratec,Závratec,CZ,CET,49.87967,15.56865,1.0,,,,Závratec,,zastávka,,,554535,Chrudim,,,,,,,,,,,,,
Zbečno,Zbečno,CZ,CET,50.0418,13.92037,1.0,,,,Újezd nad Zbečnem,,stanice,,,760348,Rakovník,,,,,,,,,,,,,
Zbiroh,Zbiroh,CZ,CET,49.82816,13.78195,1.0,,,,Kařez,,odbočka,,,731554,Rokycany,,,,,,,,,,,,,
Zboněk,Zboněk,CZ,CET,49.52123,16.58401,1.0,,,,Zboněk,,zastávka,,,360156,Blansko,,,,,,,,,,,,,
Zborovice,Zborovice,CZ,CET,49.24889,17.28465,1.0,,,,Zborovice,,dopravna D3,,,369454,Kroměříž,,,,,,,,,,,,,
Zborovice zastávka,Zborovice zastávka,CZ,CET,49.24631,17.28978,1.0,,,,Zborovice,,zastávka,,,369850,Kroměříž,,,,,,,,,,,,,
Zbraslavice,Zbraslavice,CZ,CET,49.81179,15.1832,1.0,,,,Zbraslavice,,stanice,,,562660,Kutná Hora,,,,,,,,,,,,,
Zbůch,Zbůch,CZ,CET,49.67841,13.22565,1.0,,,,Zbůch,,zastávka,,,746958,Plzeň-sever,,,,,,,,,,,,,
Zbudov,Zbudov,CZ,CET,49.08945,14.32691,1.0,,,,Dívčice,,zastávka a automatické hradlo,,,733220,České Budějovice,,,,,,,,,,,,,
Zbuzany,Zbuzany,CZ,CET,50.02418,14.28675,1.0,,,,Zbuzany,,zastávka,,,549360,Praha-západ,,,,,,,,,,,,,
Zbýšov,Zbýšov,CZ,CET,49.15524,16.34952,1.0,,,,Zbýšov,,zastávka,,,345652,Vyškov,,,,,,,,,,,,,
Zbytiny,Zbytiny,CZ,CET,48.94263,13.97805,1.0,,,,Zbytiny,,dopravna radiobloku,,,738922,Prachatice,,,,,,,,,,,,,
Žďár nad Metují,Žďár nad Metují,CZ,CET,50.53875,16.21329,1.0,,,,Žďár nad Metují,,zastávka,,,538108,Rychnov nad Kněžnou,,,,,,,,,,,,,
Žďár nad Orlicí,Žďár nad Orlicí,CZ,CET,50.11976,16.06935,1.0,,,,Žďár nad Orlicí,,zastávka,,,540609,Rychnov nad Kněžnou,,,,,,,,,,,,,
Žďár nad Sázavou,Žďár nad Sázavou,CZ,CET,49.55419,15.9396,1.0,,,,Město Žďár,,stanice,,,370155,Žďár nad Sázavou,,,,,,,,,,,,,
Žďár u Kamenice nad Lipou,Žďár u Kamenice nad Lipou,CZ,CET,49.26419,15.07489,1.0,,,,Žďár u Nové Včelnice,,zastávka,,,745323,Jindřichův Hradec,,,,,,,,,,,,,
Žďárec u Skutče,Žďárec u Skutče,CZ,CET,49.82605,15.97828,1.0,,,,Žďárec u Skutče,,stanice,,,548131,Chrudim,,,,,,,,,,,,,
Zdemyslice,Zdemyslice,CZ,CET,49.60696,13.51982,1.0,,,,Zdemyslice,,zastávka,,,739656,Plzeň-jih,,,,,,,,,,,,,
Zdětín u Chotětova,Zdětín u Chotětova,CZ,CET,50.31536,14.78621,1.0,,,,Zdětín u Benátek nad Jizerou,,zastávka,,,545210,Mladá Boleslav,,,,,,,,,,,,,
Zdětín u Prostějova,Zdětín u Prostějova,CZ,CET,49.52814,16.98731,1.0,,,,Zdětín na Moravě,,zastávka,,,344051,Prostějov,,,,,,,,,,,,,
Zdice,Zdice,CZ,CET,49.91208,13.97747,1.0,,,,Zdice,,stanice,,,731042,Beroun,,,,,,,,,,,,,
Ždírec nad Doubravou,Ždírec nad Doubravou,CZ,CET,49.69596,15.81361,1.0,,,,Ždírec nad Doubravou,,stanice,,,549030,Havlíčkův Brod,,,,,,,,,,,,,
Ždírec u Plzně,Ždírec u Plzně,CZ,CET,49.55057,13.57382,1.0,,,,Ždírec u Blovic,,stanice,,,739458,Plzeň-jih,,,,,,,,,,,,,
Zdislava,Zdislava,CZ,CET,50.76497,14.8763,1.0,,,,Zdislava,,zastávka,,,552125,Liberec,,,,,,,,,,,,,
Zdislavice,Zdislavice,CZ,CET,49.68649,14.97449,1.0,,,,Zdislavice u Vlašimi,,zastávka,,,554063,Benešov,,,,,,,,,,,,,
Zdounky,Zdounky,CZ,CET,49.22771,17.319,1.0,,,,Zdounky,,dopravna D3,,,369355,Kroměříž,,,,,,,,,,,,,
Ždov,Ždov,CZ,CET,50.29191,13.23942,1.0,,,,Vintířov u Radonic,,zastávka,,,536896,Chomutov,,,,,,,,,,,,,
Želeč,Želeč,CZ,CET,49.31834,14.64663,1.0,,,,Želeč u Žatce,,zastávka,,,533471,Louny,,,,,,,,,,,,,
Želechovice nad Dřevnicí,Želechovice nad Dřevnicí,CZ,CET,49.21801,17.74739,1.0,,,,Želechovice nad Dřevnicí,,zastávka,,,370650,Zlín,,,,,,,,,,,,,
Zelená Lhota,Zelená Lhota,CZ,CET,49.24184,13.17342,1.0,,,,Zelená Lhota,,stanice,,,769752,Klatovy,,,,,,,,,,,,,
Zeleneč,Zeleneč,CZ,CET,50.13362,14.66071,1.0,,,,Zeleneč,,zastávka,,,548164,Praha-východ,,,,,,,,,,,,,
Želenice nad Bílinou,Želenice nad Bílinou,CZ,CET,50.52537,13.72519,1.0,,,,Želenice u Mostu,,zastávka,,,545491,Most,,,,,,,,,,,,,
Želénky,Želénky,CZ,CET,50.59931,13.77926,1.0,,,,Zabrušany,,zastávka,,,533497,Teplice,,,,,,,,,,,,,
Železná Ruda centrum,Železná Ruda centrum,CZ,CET,49.13629,13.23681,1.0,,,,Železná Ruda,,zastávka,,,770354,Klatovy,,,,,,,,,,,,,
Železná Ruda město,Železná Ruda město,CZ,CET,49.14315,13.22926,1.0,,,,Železná Ruda,,zastávka v obvodu stanice,,,770156,Klatovy,,,,,,,,,,,,,
Železná Ruda-Alžbětín,Železná Ruda-Alžbětín,CZ,CET,49.12219,13.21004,1.0,,,,Debrník u Železné Rudy,,stanice,,,770255,Klatovy,,,,,,,,,,,,,
Železnice,Železnice,CZ,CET,50.47274,15.3846,1.0,,,,Železnice,,zastávka,,,554105,Jičín,,,,,,,,,,,,,
Železný Brod,Železný Brod,CZ,CET,50.64274,15.25409,1.0,,,,Železný Brod,,stanice,,,565820,Jablonec nad Nisou,,,,,,,,,,,,,
Želina,Želina,CZ,CET,50.3641,13.29189,1.0,,,,Rokle,,dopravna D3,,,535898,Chomutov,,,,,,,,,,,,,
Želivec,Želivec,CZ,CET,49.91611,14.58209,1.0,,,,Želivec,,zastávka,,,562769,Kutná Hora,,,,,,,,,,,,,
Želvice,Želvice,CZ,CET,49.46763,13.62952,1.0,,,,Želvice,,zastávka,,,746537,Plzeň-jih,,,,,,,,,,,,,
Zeměchy,Zeměchy,CZ,CET,50.32918,13.75087,1.0,,,,Zeměchy u Kralup nad Vltavou,,zastávka,,,539569,Mělník,,,,,,,,,,,,,
Ženklava,Ženklava,CZ,CET,49.56357,18.1072,1.0,,,,Ženklava,,zastávka,,,348847,Nový Jičín,,,,,,,,,,,,,
Žichlínek,Žichlínek,CZ,CET,49.88391,16.63629,1.0,,,,Žichlínek,,zastávka,,,539536,Ústí nad Orlicí,,,,,,,,,,,,,
Žichovice,Žichovice,CZ,CET,49.26723,13.62785,1.0,,,,Žichovice,,stanice,,,736256,Klatovy,,,,,,,,,,,,,
Židlochovice,Židlochovice,CZ,CET,49.0368,16.61692,1.0,,,,Židlochovice,,stanice,,,370759,Brno-venkov,,,,,,,,,,,,,
Židovice,Židovice,CZ,CET,50.44629,14.23307,1.0,,,,Židovice u Hnojnic,,zastávka,,,553297,Louny,,,,,,,,,,,,,
Žihle,Žihle,CZ,CET,50.04492,13.37503,1.0,,,,Žihle,,stanice,,,751651,Plzeň-sever,,,,,,,,,,,,,
Žim,Žim,CZ,CET,50.58497,13.96526,1.0,,,,Žim,,zastávka a nákladiště,,,552091,Teplice,,,,,,,,,,,,,
Žireč,Žireč,CZ,CET,50.41433,15.84865,1.0,,,,Žireč Ves,,zastávka,,,567503,Trutnov,,,,,,,,,,,,,
Žírovice-Seníky,Žírovice-Seníky,CZ,CET,50.14817,12.33557,1.0,,,,Žírovice,,zastávka,,,740159,Cheb,,,,,,,,,,,,,
Žitětín,Žitětín,CZ,CET,50.35373,15.33119,1.0,,,,Bartoušov u Jičíněvsi,,kolejová skupina stanice,,,563205,Jičín,,,,,,,,,,,,,
Živonín,Živonín,CZ,CET,50.37917,14.6349,1.0,,,,Nebužely,,zastávka,,,561217,Mělník,,,,,,,,,,,,,
Životice,Životice,CZ,CET,49.77294,18.47762,1.0,,,,Životice u Kasejovic,,zastávka,,,746735,Plzeň-jih,,,,,,,,,,,,,
Žiželice,Žiželice,CZ,CET,50.13192,15.3932,1.0,,,,Žiželice u Žatce,,zastávka,,,537696,Louny,,,,,,,,,,,,,
Žizníkov,Žizníkov,CZ,CET,50.67749,14.58126,1.0,,,,Žizníkov,,výhybna,,,582395,Česká Lípa,,,,,,,,,,,,,
Žlábek,Žlábek,CZ,CET,48.76034,14.08606,1.0,,,,Horní Planá,,zastávka,,,759324,Český Krumlov,,,,,,,,,,,,,
Zlatá Koruna,Zlatá Koruna,CZ,CET,48.85477,14.36954,1.0,,,,Zlatá Koruna,,stanice,,,760223,Český Krumlov,,,,,,,,,,,,,
Zlaté Hory,Zlaté Hory,CZ,CET,50.26169,17.39691,1.0,,,,Zlaté Hory v Jeseníkách,,dopravna D3,,,355222,Jeseník,,,,,,,,,,,,,
Žlebské Chvalovice,Žlebské Chvalovice,CZ,CET,49.89271,15.56672,1.0,,,,Ronov nad Doubravou,,zastávka,,,554238,Chrudim,,,,,,,,,,,,,
Žleby,Žleby,CZ,CET,49.88958,15.48853,1.0,,,,Žleby,,dopravna D3,,,554741,Kutná Hora,,,,,,,,,,,,,
Žleby zastávka,Žleby zastávka,CZ,CET,49.89439,15.48996,1.0,,,,Žleby,,zastávka,,,554642,Kutná Hora,,,,,,,,,,,,,
Zlenice,Zlenice,CZ,CET,49.87738,14.73231,1.0,,,,Lštění,,zastávka,,,550863,Benešov,,,,,,,,,,,,,
Zlín střed,Zlín střed,CZ,CET,49.2264,17.65852,1.0,,,,Zlín,,stanice,,,337550,Zlín,,,,,,,,,,,,,
Zlín-Dlouhá,Zlín-Dlouhá,CZ,CET,49.22923,17.67251,1.0,,,,Zlín,,zastávka,,,355156,Zlín,,,,,,,,,,,,,
Zlín-Louky,Zlín-Louky,CZ,CET,49.21656,17.62362,1.0,,,,Louky nad Dřevnicí,,zastávka,,,337659,Zlín,,,,,,,,,,,,,
Zlín-Malenovice,Zlín-Malenovice,CZ,CET,49.2099,17.59907,1.0,,,,Malenovice u Zlína,,stanice,,,337451,Zlín,,,,,,,,,,,,,
Zlín-Malenovice zastávka,Zlín-Malenovice zastávka,CZ,CET,49.2099,17.59907,1.0,,,,Malenovice u Zlína,,zastávka,,,355859,Zlín,,,,,,,,,,,,,
Zlín-Podvesná,Zlín-Podvesná,CZ,CET,49.22593,17.69118,1.0,,,,Zlín,,zastávka,,,337758,Zlín,,,,,,,,,,,,,
Zlín-Příluky,Zlín-Příluky,CZ,CET,49.22097,17.71554,1.0,,,,Příluky u Zlína,,zastávka,,,337956,Zlín,,,,,,,,,,,,,
Zlín-Prštné,Zlín-Prštné,CZ,CET,49.21995,17.64066,1.0,,,,Prštné,,zastávka,,,337857,Zlín,,,,,,,,,,,,,
Zlín-U mlýna,Zlín-U mlýna,CZ,CET,49.20759,17.58474,1.0,,,,Malenovice u Zlína,,zastávka,,,355255,Zlín,,,,,,,,,,,,,
Zliv,Zliv,CZ,CET,49.06609,14.36613,1.0,,,,Zliv u Českých Budějovic,,stanice,,,733121,České Budějovice,,,,,,,,,,,,,
Zlonice,Zlonice,CZ,CET,50.28807,14.0922,1.0,,,,Zlonice,,stanice,,,537563,Kladno,,,,,,,,,,,,,
Zlonín,Zlonín,CZ,CET,50.21931,14.50989,1.0,,,,Zlonín,,zastávka,,,544262,Praha-východ,,,,,,,,,,,,,
Žloukovice,Žloukovice,CZ,CET,50.014,13.95547,1.0,,,,Žloukovice,,zastávka,,,760546,Beroun,,,,,,,,,,,,,
Žlutice,Žlutice,CZ,CET,50.09193,13.16298,1.0,,,,Žlutice,,dopravna D3,,,733659,Karlovy Vary,,,,,,,,,,,,,
Znojmo,Znojmo,CZ,CET,48.85591,16.05427,1.0,,,,Znojmo-město,,stanice,,,369553,Znojmo,,,,,,,,,,,,,
Znojmo nemocnice,Znojmo nemocnice,CZ,CET,48.8655,16.04839,1.0,,,,Znojmo-město,,zastávka,,,348508,Znojmo,,,,,,,,,,,,,
Znojmo-Nový Šaldorf,Znojmo-Nový Šaldorf,CZ,CET,48.82118,16.04414,1.0,,,,Nový Šaldorf,,zastávka,,,362749,Znojmo,,,,,,,,,,,,,
Znosim,Znosim,CZ,CET,49.70131,14.86955,1.0,,,,Znosim,,zastávka,,,553669,Benešov,,,,,,,,,,,,,
Zruč nad Sázavou,Zruč nad Sázavou,CZ,CET,49.74011,15.10606,1.0,,,,Zruč nad Sázavou,,stanice,,,561365,Kutná Hora,,,,,,,,,,,,,
Zruč nad Sázavou zastávka,Zruč nad Sázavou zastávka,CZ,CET,49.74293,15.08546,1.0,,,,Zruč nad Sázavou,,zastávka,,,561464,Kutná Hora,,,,,,,,,,,,,
Zubří,Zubří,CZ,CET,49.46603,18.0925,1.0,,,,Zubří,,zastávka,,,348029,Vsetín,,,,,,,,,,,,,
Zubrnice-Týniště,Zubrnice-Týniště,CZ,CET,50.63761,14.2181,1.0,,,,Týniště u Zubrnic,,zastávka,,,580597,Ústí nad Labem,,,,,,,,,,,,,
Žulová,Žulová,CZ,CET,50.30933,17.09871,1.0,,,,Žulová,,stanice,,,355727,Jeseník,,,,,,,,,,,,,
Zvoleněves,Zvoleněves,CZ,CET,50.23116,14.18222,1.0,,,,Zvoleněves,,stanice,,,538462,Kladno,,,,,,,,,,,,,
Aachen Hbf,Aachen Hbf,DE,CET,50.76794,6.09126,1.0,,,Aachen,Aachen,,DE_2_go.R,"44,74 €",,1,Nordrhein-Westfalen,,,,,,,,,,,,,
Aachen Schanz,Aachen Schanz,DE,CET,50.77006,6.07388,1.0,,,Aachen,Aachen,,DE_5_go.R,"7,09 €",,7205,Nordrhein-Westfalen,,,,,,,,,,,,,
Aachen West,Aachen West,DE,CET,50.78035,6.07062,1.0,,,Aachen,Aachen,,DE_5_go.R,"7,09 €",,3,Nordrhein-Westfalen,,,,,,,,,,,,,
Aachen-Rothe Erde,Aachen-Rothe Erde,DE,CET,50.7702,6.11648,1.0,,,Aachen,Aachen,,DE_4_go.R,"6,76 €",,2,Nordrhein-Westfalen,,,,,,,,,,,,,
Aalen Hbf,Aalen Hbf,DE,CET,48.84096,10.096,1.0,,,,,,DE_3_NVBW,"13,61 €",,4,Baden-Württemberg,,,,,,,,,,,,,
Abensberg,Abensberg,DE,CET,48.81772,11.85079,1.0,,,,,,DE_6_BEG,"7,59 €",,5,Bayern,,,,,,,,,,,,,
Achern,Achern,DE,CET,48.62662,8.07492,1.0,,,,,,DE_4_NVBW,"10,18 €",,6,Baden-Württemberg,,,,,,,,,,,,,
Achim,Achim,DE,CET,53.0092,9.05104,1.0,,,,,,DE_4_LNVG,"13,09 €",,7,Niedersachsen,,,,,,,,,,,,,
Achmer,Achmer,DE,CET,52.39053,7.94196,1.0,,,,,,DE_6_LNVG,"10,34 €",,8,Niedersachsen,,,,,,,,,,,,,
Achterwehr,Achterwehr,DE,CET,54.31339,9.96581,1.0,,,,,,DE_7_NAH.SH,"5,91 €",,7225,Schleswig-Holstein,,,,,,,,,,,,,
Adelebsen,Adelebsen,DE,CET,51.58032,9.75681,1.0,,,,,,DE_6_LNVG,"10,34 €",,11,Niedersachsen,,,,,,,,,,,,,
Adelschlag,Adelschlag,DE,CET,48.8396,11.21858,1.0,,,,,,DE_6_BEG,"7,59 €",,12,Bayern,,,,,,,,,,,,,
Adelsdorf (Mittelfr),Adelsdorf (Mittelfr),DE,CET,49.47459,10.68662,1.0,,,,,,DE_6_BEG,"7,59 €",,13,Bayern,,,,,,,,,,,,,
Adelsheim Nord,Adelsheim Nord,DE,CET,49.42136,9.39221,1.0,,,,,,DE_6_NVBW,"6,18 €",,14,Baden-Württemberg,,,,,,,,,,,,,
Adelsheim Ost,Adelsheim Ost,DE,CET,49.40273,9.39458,1.0,,,,,,DE_6_NVBW,"6,18 €",,15,Baden-Württemberg,,,,,,,,,,,,,
Adorf (Vogtl),Adorf (Vogtl),DE,CET,50.32439,12.26067,1.0,,,,,,DE_5_ZVV,"19,71 €",,17,Sachsen,,,,,,,,,,,,,
Affaltrach,Affaltrach,DE,CET,49.13544,9.38393,1.0,,,,,,DE_6_NVBW,"6,18 €",,18,Baden-Württemberg,,,,,,,,,,,,,
Agatharied,Agatharied,DE,CET,47.766,11.82526,1.0,,,,,,DE_6_BEG,"7,59 €",,19,Bayern,,,,,,,,,,,,,
Agathenburg,Agathenburg,DE,CET,53.56243,9.52576,1.0,,,,,,DE_6_LNVG,"10,34 €",,20,Niedersachsen,,,,,,,,,,,,,
Aglasterhausen,Aglasterhausen,DE,CET,49.35509,8.98934,1.0,,,,,,DE_7_NVBW,"5,07 €",,8168,Baden-Württemberg,,,,,,,,,,,,,
Aha,Aha,DE,CET,51.16569,10.45153,1.0,,,,,,DE_6_NVBW,"6,18 €",,21,Baden-Württemberg,,,,,,,,,,,,,
Ahaus,Ahaus,DE,CET,52.08253,7.01501,1.0,,,,,,DE_6_NWL,"9,87 €",,22,Nordrhein-Westfalen,,,,,,,,,,,,,
Ahlen (Westf),Ahlen (Westf),DE,CET,51.76132,7.89499,1.0,,,,,,DE_4_NWL,"11,82 €",,23,Nordrhein-Westfalen,,,,,,,,,,,,,
Ahlhorn,Ahlhorn,DE,CET,52.89948,8.20904,1.0,,,,,,DE_6_LNVG,"10,34 €",,24,Niedersachsen,,,,,,,,,,,,,
Ahlten (Han),Ahlten (Han),DE,CET,52.36867,9.91054,1.0,,,,,,DE_5_RH,"11,59 €",,25,Niedersachsen,,,,,,,,,,,,,
Ahrbrück,Ahrbrück,DE,CET,50.48249,6.98648,1.0,,,,,,DE_6_ZVRP Nord,"5,85 €",,908,Rheinland-Pfalz,,,,,,,,,,,,,
Ahrensburg,Ahrensburg,DE,CET,53.67641,10.23789,1.0,,,,,,DE_4_NAH.SH,"12,76 €",,27,Schleswig-Holstein,,,,,,,,,,,,,
Ahrensburg-Gartenholz,Ahrensburg-Gartenholz,DE,CET,53.68848,10.25157,1.0,,,,,,DE_5_NAH.SH,"9,91 €",,8169,Schleswig-Holstein,,,,,,,,,,,,,
Ahrensfelde,Ahrensfelde,DE,CET,52.58172,13.57479,1.0,,,,,,DE_4_VBB Berlin,"5,33 €",,28,Berlin,,,,,,,,,,,,,
Ahrensfelde Friedhof,Ahrensfelde Friedhof,DE,CET,52.58052,13.57298,1.0,,,,,,DE_6_VBB,"10,22 €",,29,Brandenburg,,,,,,,,,,,,,
Ahrensfelde Nord,Ahrensfelde Nord,DE,CET,52.59052,13.58184,1.0,,,,,,DE_6_VBB,"10,22 €",,30,Brandenburg,,,,,,,,,,,,,
Ahrweiler,Ahrweiler,DE,CET,50.54178,7.10289,1.0,,,,,,DE_6_ZVRP Nord,"5,85 €",,31,Rheinland-Pfalz,,,,,,,,,,,,,
Ahrweiler Markt,Ahrweiler Markt,DE,CET,50.54423,7.09433,1.0,,,,,,DE_6_ZVRP Nord,"5,85 €",,32,Rheinland-Pfalz,,,,,,,,,,,,,
Aichach,Aichach,DE,CET,48.45885,11.13285,1.0,,,,,,DE_5_BEG,"7,01 €",,34,Bayern,,,,,,,,,,,,,
Aichstetten,Aichstetten,DE,CET,47.89307,10.08046,1.0,,,,,,DE_6_NVBW,"6,18 €",,35,Baden-Württemberg,,,,,,,,,,,,,
Ainring,Ainring,DE,CET,47.81458,12.94155,1.0,,,,,,DE_6_BEG,"7,59 €",,36,Bayern,,,,,,,,,,,,,
Albbruck,Albbruck,DE,CET,47.59466,8.1363,1.0,,,,,,DE_6_NVBW,"6,18 €",,40,Baden-Württemberg,,,,,,,,,,,,,
Albersdorf,Albersdorf,DE,CET,54.14654,9.2835,1.0,,,,,,DE_7_NAH.SH,"5,91 €",,41,Schleswig-Holstein,,,,,,,,,,,,,
Albersweiler (Pfalz),Albersweiler (Pfalz),DE,CET,49.21857,8.02424,1.0,,,,,,DE_6_ZÖPNV Süd,"5,22 €",,42,Rheinland-Pfalz,,,,,,,,,,,,,
Albig,Albig,DE,CET,49.77285,8.11802,1.0,,,,,,DE_6_ZÖPNV Süd,"5,22 €",,44,Rheinland-Pfalz,,,,,,,,,,,,,
Albrechtshof,Albrechtshof,DE,CET,52.54957,13.12858,1.0,,,,,,DE_5_VBB Berlin,"5,19 €",,45,Berlin,,,,,,,,,,,,,
Albshausen,Albshausen,DE,CET,51.16569,10.45153,1.0,,,,,,DE_6_RMV,"6,52 €",,46,Hessen,,,,,,,,,,,,,
Albsheim (Eis),Albsheim (Eis),DE,CET,49.58158,8.1823,1.0,,,,,,DE_7_ZÖPNV Süd,"4,01 €",,7201,Rheinland-Pfalz,,,,,,,,,,,,,
Albstadt Ebingen West,Albstadt Ebingen West,DE,CET,48.21129,8.99709,1.0,,,,,,DE_6_NVBW,"6,18 €",,7891,Baden-Württemberg,,,,,,,,,,,,,
Albstadt-Ebingen,Albstadt-Ebingen,DE,CET,48.21039,9.02734,1.0,,,,,,DE_5_NVBW,"7,35 €",,47,Baden-Württemberg,,,,,,,,,,,,,
Albstadt-Laufen Ort,Albstadt-Laufen Ort,DE,CET,48.22286,8.91732,1.0,,,,,,DE_6_NVBW,"6,18 €",,49,Baden-Württemberg,,,,,,,,,,,,,
Albstadt-Lautlingen,Albstadt-Lautlingen,DE,CET,48.21364,8.95462,1.0,,,,,,DE_6_NVBW,"6,18 €",,50,Baden-Württemberg,,,,,,,,,,,,,
Aldekerk,Aldekerk,DE,CET,51.43818,6.41816,1.0,,,,,,DE_6_VRR,"7,00 €",,51,Nordrhein-Westfalen,,,,,,,,,,,,,
Aldingen,Aldingen,DE,CET,48.09282,8.70048,1.0,,,,,,DE_6_NVBW,"6,18 €",,7960,Baden-Württemberg,,,,,,,,,,,,,
Aletshausen,Aletshausen,DE,CET,48.19717,10.38956,1.0,,,,,,DE_7_BEG,"5,65 €",,52,Bayern,,,,,,,,,,,,,
Alexanderplatz,Alexanderplatz,DE,CET,52.52151,13.41127,1.0,,,,,,DE_3_VBB Berlin,"10,19 €",,53,Berlin,,,,,,,,,,,,,
Alfeld (Leine),Alfeld (Leine),DE,CET,51.98302,9.82791,1.0,,,,,,DE_4_LNVG,"13,09 €",,54,Niedersachsen,,,,,,,,,,,,,
Alfter-Impekoven,Alfter-Impekoven,DE,CET,50.71103,7.0198,1.0,,,,,,DE_6_go.R,"8,76 €",,2392,Nordrhein-Westfalen,,,,,,,,,,,,,
Alfter-Witterschlick,Alfter-Witterschlick,DE,CET,50.68949,7.02611,1.0,,,,,,DE_6_go.R,"8,76 €",,6828,Nordrhein-Westfalen,,,,,,,,,,,,,
Algermissen,Algermissen,DE,CET,52.25253,9.96957,1.0,,,,,,DE_6_LNVG,"10,34 €",,56,Niedersachsen,,,,,,,,,,,,,
Alheim-Heinebach,Alheim-Heinebach,DE,CET,51.04813,9.6657,1.0,,,,,,DE_6_NVV,"7,26 €",,2664,Hessen,,,,,,,,,,,,,
