route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color,route_url,ticketing_deep_link_id
mvv-19-446V-1,1,446,Markt Schwaben - Anzing - Purfing,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19446V___H_s25_1.pdf,MVV_ticketing
mvv-19-447-1,1,447,"Aßling, Rathaus - Aßling - Oberelkofen - Grafing Bahnhof",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19447___H_s25_1.pdf,MVV_ticketing
mvv-19-448-1,1,448,Grafing Bf - Grafing Öxinger Platz - Oberndorf - Ebersberg Gewerbegebiet Nord - Grafing Bf,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19448___H_s25_1.pdf,MVV_ticketing
mvv-19-451-1,1,451,Vaterstetten - Sportzentrum - Baldham Nord - Karwendelplatz - Vaterstetten,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19451___H_s25_1.pdf,MVV_ticketing
mvv-19-452-1,1,452,Grub Süd - Parsdorf - Weißenfeld - Baldham Dorf - Vaterstetten,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19452___H_s25_1.pdf,MVV_ticketing
mvv-19-453-1,1,453,Glonn - Egmating - Oberpframmern - Putzbrunn - Neuperlach Süd,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19453___H_s25_1.pdf,MVV_ticketing
mvv-19-454-1,1,454,Kirchseeon - Moosach - Glonn - Egmating - Höhenkirchen-Siegertsbrunn,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19454___H_s25_1.pdf,MVV_ticketing
mvv-19-455-1,1,455,Neuperlach Süd - Putzbrunn - Oberpframmern - Glonn - Antholing,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19455___H_s25_1.pdf,MVV_ticketing
mvv-19-456-1,1,456,Höhenkirchen-Siegertsbrunn - Egmating - Oberpframmern - Zorneding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19456___H_s25_1.pdf,MVV_ticketing
mvv-19-459-1,1,459,Hohenlinden - Anzing - Poing Süd - Parsdorf - Messestadt Ost,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19459___H_s25_1.pdf,MVV_ticketing
mvv-19-460-1,1,460,Poing Nord - Grub Nord - Pliening - Gelting - Poing Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19460___H_s25_1.pdf,MVV_ticketing
mvv-19-461-1,1,461,Poing Nord - Anzing - Obelfing,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19461___H_s25_1.pdf,MVV_ticketing
mvv-19-462-1,1,462,"Poing Süd - Poing, Rathaus Süd - Angelbrechting - Poing Süd",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19462___H_s25_1.pdf,MVV_ticketing
mvv-19-463-1,1,463,"Zorneding, St.-Martin-Str. - Anzing - Markt Schwaben - Pliening - Landsham",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19463___H_s25_1.pdf,MVV_ticketing
mvv-19-464-1,1,464,Poing Nord - Mitterfeldring/Stahlgruber - Bergfeldsee - Poing Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19464___H_s25_1.pdf,MVV_ticketing
mvv-19-465-1,1,465,Poing Süd - Neufarn - Anzing - Baldham Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19465___H_s25_1.pdf,MVV_ticketing
mvv-19-465V-1,1,465,"Baldham, Realschule / Nord - Anzing - Neufarn - Poing Blumenstraße",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19465V___H_s25_1.pdf,MVV_ticketing
mvv-19-466-1,1,466,Parsdorf Posthalterring - Weißenfeld - Hergolding - Baldham Dorf - Baldham Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19466___H_s25_1.pdf,MVV_ticketing
mvv-19-466V-1,1,466V,"Baldham Nord - Hergolding - Parsdorf, Dorfplatz",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19466V___H_s25_1.pdf,MVV_ticketing
mvv-19-468-1,1,468,"Poing Süd - Poing, Rathaus - Poing Nord - Poing West - Poing Süd",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19468___H_s25_1.pdf,MVV_ticketing
mvv-19-469-1,1,469,Hohenlinden - Forstern - Forstinning - Markt Schwaben,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19469___H_s25_1.pdf,MVV_ticketing
mvv-19-469V-1,1,469,Markt Schwaben - Forstinning - Forstern - Hohenlinden,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19469V___H_s25_1.pdf,MVV_ticketing
mvv-19-501-1,1,501,Gammelsdorf - Moosburg - Langenpreising - Wartenberg - Erding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19501___H_s25_1.pdf,MVV_ticketing
mvv-19-501V-1,1,501V,Erding - Wartenberg / Moosburg - Gammelsdorf,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19501V___H_s25_1.pdf,MVV_ticketing
mvv-19-502-1,1,502,Erding - Berglern - Langenpreising - Wartenberg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19502___H_s25_1.pdf,MVV_ticketing
mvv-19-502V-1,1,502V,"Mitterlern - Eichenkofen - Erding, K.-Aigner-Gymnasium",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19502V___H_s25_1.pdf,MVV_ticketing
mvv-19-505-1,1,505,Hohenlinden - Mittbach - Isen - Markt Schwaben,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19505___H_s25_1.pdf,MVV_ticketing
mvv-19-505V-1,1,505V,"Pastetten, Rathaus - Markt Schwaben, Schule",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19505V___H_s25_1.pdf,MVV_ticketing
mvv-19-507-1,1,507,Erding - Notzing - Ottenhofen - Markt Schwaben,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19507___H_s25_1.pdf,MVV_ticketing
mvv-19-511-1,1,511,"Erding - Notzing/Oberding - Schwaig - Freising, Berufsschule/Obervellacher Str. - Freising",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19511___H_s25_1.pdf,MVV_ticketing
mvv-19-511V-1,1,511V,"Erding, Klinikum Nord - Berufsschule - Niederding - Schwaig",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19511V___H_s25_1.pdf,MVV_ticketing
mvv-19-512-1,1,512,"Erding - Niederding/Notzing - Oberding - Schwaig - Flughafen, Terminalstr. Mitte",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19512___H_s25_1.pdf,MVV_ticketing
mvv-19-512V-1,1,512V,"Schwaig / Oberding, Schule - Erding, Klinikum / Maria Thalheim",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19512V___H_s25_1.pdf,MVV_ticketing
mvv-19-513-1,1,513,Erding - Klinikum - Neuer Friedhof (Therme) - Moosinning - Ismaning,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19513___H_s25_1.pdf,MVV_ticketing
mvv-19-513V-1,1,513V,"Oberding, Schule - Moosinning - Eichenried - Zengermoos",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19513V___H_s25_1.pdf,MVV_ticketing
mvv-19-515-1,1,515,"Hallbergmoos - Notzing - Erding, Gewerbegebiet West - Berufsschule - Erding",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19515___H_s25_1.pdf,MVV_ticketing
mvv-19-522-1,1,522,Erding - Pretzen - Altenerding - Gewerbegebiet West - Klinikum,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19522___H_s25_1.pdf,MVV_ticketing
mvv-19-523-1,1,523,Erding - Williamsville - Am Stadion - Brauerei - Erding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19523___H_s25_1.pdf,MVV_ticketing
mvv-19-524-1,1,524,Erding - Brauerei - Am Stadion - Williamsville - Erding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19524___H_s25_1.pdf,MVV_ticketing
mvv-19-524V-1,1,524V,"Erding, Brauerstr. - Erding - Erding, Berufsschule",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19524V___H_s25_1.pdf,MVV_ticketing
mvv-19-525-1,1,525,Erding - Altenerding - Therme Erding - Landratsamt - Stadtmitte - Erding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19525___H_s25_1.pdf,MVV_ticketing
mvv-19-526-1,1,526,Erding - Stadtmitte - Landratsamt - Altenerding - Erding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19526___H_s25_1.pdf,MVV_ticketing
mvv-19-527-1,1,527,Erding - Stadtmitte - Altenerding - Therme Erding - Erding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19527___H_s25_1.pdf,MVV_ticketing
mvv-19-528-1,1,528,Therme Erding - Altenerding / Kronthaler Weiher - Erding - Eichenkofen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19528___H_s25_1.pdf,MVV_ticketing
mvv-19-561-1,1,561,Erding - Fraunberg - Steinkirchen - Kirchberg - Wartenberg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19561___H_s25_1.pdf,MVV_ticketing
mvv-19-562-1,1,562,"Taufkirchen (Vils), Gewerbegebiet - Inning am Holz - Erding",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19562___H_s25_1.pdf,MVV_ticketing
mvv-19-562V-1,1,562V,Erding - Mauggen - Bockhorn - Grünbach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19562V___H_s25_1.pdf,MVV_ticketing
mvv-19-564-1,1,564,"Buchbach - Dorfen, Bahnhof - Kirchasch - Ammersdorf - Erding",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19564___H_s25_1.pdf,MVV_ticketing
mvv-19-564V-1,1,564V,Unterstrogn - Bockhorn - Erding - Klinikum,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19564V___H_s25_1.pdf,MVV_ticketing
mvv-19-565-1,1,565,"Dorfen, Bahnhof - Landersdorf - Kirchasch - Papferding - Erding",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19565___H_s25_1.pdf,MVV_ticketing
mvv-19-567-1,1,567,"Dorfen, Marienplatz - St. Wolfgang - Isen - Walpertskirchen - Erding",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19567___H_s25_1.pdf,MVV_ticketing
mvv-19-567V-1,1,567V,"Erding, Klinikum Süd - Walpertskirchen - Isen, Rathaus",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19567V___H_s25_1.pdf,MVV_ticketing
mvv-19-568-1,1,568,"Markt Schwaben - Finsing - Moosinning - Erding, Klinikum - Erding",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19568___H_s25_1.pdf,MVV_ticketing
mvv-19-568V-1,1,568V,"Markt Schwaben, Wittelsb. Weg - Erding, Klinikum Nord",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19568V___H_s25_1.pdf,MVV_ticketing
mvv-19-569-1,1,569,Erding - Eitting - Eittingermoos - Gaden,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19569___H_s25_1.pdf,MVV_ticketing
mvv-19-569V-1,1,569V,"Oberding, Schule - Niederding - Berglern - Gaden",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19569V___H_s25_1.pdf,MVV_ticketing
mvv-19-630-1,1,630,P+R-Platz - Klinikum Ost - Waldfriedhof - P+R-Platz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19630___H_s25_1.pdf,MVV_ticketing
mvv-19-631-1,1,631,Freising - Obere Hauptstraße - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19631___H_s25_1.pdf,MVV_ticketing
mvv-19-632-1,1,632,Freising - Marienplatz - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19632___H_s25_1.pdf,MVV_ticketing
mvv-19-633-1,1,633,"Marzling - Freising - Freising, Gutenbergstraße",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19633___H_s25_1.pdf,MVV_ticketing
mvv-19-633V-1,1,633V,Goldshausen - Freising RS Gute Änger,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19633V___H_s25_1.pdf,MVV_ticketing
mvv-19-634-1,1,634,P+R-Platz - Kirche St. Lantpert - Gewerbegebiet - Attaching,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19634___H_s25_1.pdf,MVV_ticketing
mvv-19-634V-1,1,634V,"Freising, Obervellacherstraße - Attaching, Sportplatz",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19634V___H_s25_1.pdf,MVV_ticketing
mvv-19-635-1,1,635,"Freising - Flughafen, Terminalstr. Mitte",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19635___H_s25_1.pdf,MVV_ticketing
mvv-19-636-1,1,636,Freising - Weihenstephan - Fraunhofer-Institut / Hittostraße,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19636___H_s25_1.pdf,MVV_ticketing
mvv-19-637-1,1,637,Freising - Dürnast - Hohenbachern und zurück,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19637___H_s25_1.pdf,MVV_ticketing
mvv-19-638-1,1,638,Freising - Weihenstephan - Forstzentrum - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19638___H_s25_1.pdf,MVV_ticketing
mvv-19-639-1,1,639,Freising - AOK - Berufsschule - Lange Point - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19639___H_s25_1.pdf,MVV_ticketing
mvv-19-640-1,1,640,Freising - Berufsschule - Kleine Wies - Klinikum Ost - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19640___H_s25_1.pdf,MVV_ticketing
mvv-19-641-1,1,641,Freising - Prinz-Ludwig-Straße - Waldfriedhof - Klinikum Ost - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19641___H_s25_1.pdf,MVV_ticketing
mvv-19-642-1,1,642,Freising - Klinikum Ost - Asamstraße Landratsamt - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19642___H_s25_1.pdf,MVV_ticketing
mvv-19-643-1,1,643,P+R-Platz - Schwabenau - Kepserstraße - Kirche St. Lantpert - P+R-Platz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19643___H_s25_1.pdf,MVV_ticketing
mvv-19-645-1,1,645,P+R-Platz - Realschule Gute Änger - Schwimmbad - P+R-Platz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19645___H_s25_1.pdf,MVV_ticketing
mvv-19-650-1,1,650,Freising - Klinikum Ost - Kleine Wies - Berufsschule - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19650___H_s25_1.pdf,MVV_ticketing
mvv-19-651-1,1,651,Freising - Landshuter Straße - Waldfriedhof - Prinz-Ludwig-Straße - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19651___H_s25_1.pdf,MVV_ticketing
mvv-19-652-1,1,652,Freising - Landratsamt - Asamstraße - Klinikum Ost - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19652___H_s25_1.pdf,MVV_ticketing
mvv-19-653-1,1,653,P+R-Platz - Kirche St. Lantpert - Kepserstraße - Schwabenau - P+R-Platz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19653___H_s25_1.pdf,MVV_ticketing
mvv-19-654-1,1,654,P+R-Platz - Schwimmbad - Epiphanias Zentrum - Schwimmbad - P+R-Platz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19654___H_s25_1.pdf,MVV_ticketing
mvv-19-655-1,1,655,P+R-Platz - Schwimmbad - Gute Änger - P+R-Platz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19655___H_s25_1.pdf,MVV_ticketing
mvv-19-661-1,1,661,Rudelzhausen - Nandlstadt - Zolling - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19661___H_s25_1.pdf,MVV_ticketing
mvv-19-662-1,1,662,Freising - Attenkirchen - Au - Rudelzhausen - Mainburg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19662___H_s25_1.pdf,MVV_ticketing
mvv-19-662V-1,1,662V,Mainburg - Rudelzhausen - Au - Attenkirchen - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19662V___H_s25_1.pdf,MVV_ticketing
mvv-19-663-1,1,663,(Rudelzhausen) - Au - Wolfersdorf - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19663___H_s25_1.pdf,MVV_ticketing
mvv-19-664-1,1,664,Schweitenkirchen/Paunzhausen - Kirchdorf - Wolfersdorf - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19664___H_s25_1.pdf,MVV_ticketing
mvv-19-664V-1,1,664V,Paunzhausen - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19664V___H_s25_1.pdf,MVV_ticketing
mvv-19-665-1,1,665,Petershausen Ost - Hohenkammer - Allershausen Schönbichl/Eberspoint - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19665___H_s25_1.pdf,MVV_ticketing
mvv-19-666-1,1,666,Freising - Kranzberg - Allershausen - Hohenkammer,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19666___H_s25_1.pdf,MVV_ticketing
mvv-19-667-1,1,667,Viehbach/Höchenberg - Sickenhausen - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19667___H_s25_1.pdf,MVV_ticketing
mvv-19-668-1,1,668,Freising - Massenhausen/Hetzenhausen - Deutenhausen/Haimhausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19668___H_s25_1.pdf,MVV_ticketing
mvv-19-680-1,1,680,Hagsdorf/Sixthaselbach - Thann - Haag (Amper) - Moosburg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19680___H_s25_1.pdf,MVV_ticketing
mvv-19-681-1,1,681,"Au, Hopfenhalle - Attenkirchen - Moosburg",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19681___H_s25_1.pdf,MVV_ticketing
mvv-19-682-1,1,682,Leitersdorf - Nandlstadt - Mauern - Moosburg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19682___H_s25_1.pdf,MVV_ticketing
mvv-19-682V-1,1,682V,Moosburg - Mauern - Pfettrach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19682V___H_s25_1.pdf,MVV_ticketing
mvv-19-683-1,1,683,Mainburg - Rudelzhausen - Hörgertshausen - Moosburg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19683___H_s25_1.pdf,MVV_ticketing
mvv-19-683V-1,1,683V,Moosburg - Hörgertshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19683V___H_s25_1.pdf,MVV_ticketing
mvv-19-684-1,1,684,Tegernbach (Lkr.FS) - Nandlstadt - Bergen - Moosburg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19684___H_s25_1.pdf,MVV_ticketing
mvv-19-687-1,1,687,Buch am Erlbach/Wang - Moosburg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19687___H_s25_1.pdf,MVV_ticketing
mvv-19-688-1,1,688,Zolling - Langenbach - Moosburg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19688___H_s25_1.pdf,MVV_ticketing
mvv-19-690-1,1,690,"Garching, Forschungszentrum - Neufahrn - Eching Ost/Ort",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19690___H_s25_1.pdf,MVV_ticketing
mvv-19-691-1,1,691,Neufahrn - Hallbergmoos - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19691___H_s25_1.pdf,MVV_ticketing
mvv-19-691V-1,1,691V,"Eching Süd - Freising, Berufsschule",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19691V___H_s25_1.pdf,MVV_ticketing
mvv-19-692-1,1,692,Hallbergmoos/Ort - Mintraching - Neufahrn,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19692___H_s25_1.pdf,MVV_ticketing
mvv-19-693-1,1,693,Schulzentrum/Lohhof Süd - Kammerberg - Hohenkammer,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19693___H_s25_1.pdf,MVV_ticketing
mvv-19-694-1,1,694,Giggenhausen - Neufahrn,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19694___H_s25_1.pdf,MVV_ticketing
mvv-19-695-1,1,695,Kirchdorf a. d. Amper - Allershausen - Eching Nord/Süd - Garching-Hochbrück,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19695___H_s25_1.pdf,MVV_ticketing
mvv-19-696-1,1,696,Deutenhausen - Eching Nord/Süd - Deutenhausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19696___H_s25_1.pdf,MVV_ticketing
mvv-19-698-1,1,698,Ortsverkehr Hallbergmoos Hallbergmoos - Gewerbegebiet/Rathaus - Hallbergmoos,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19698___H_s25_1.pdf,MVV_ticketing
mvv-19-698V-1,1,698V,"Goldach, Mittermeierweg - Hallbergmoos",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19698V___H_s25_1.pdf,MVV_ticketing
mvv-19-701-1,1,701,"Karlsfeld, Schwarzhölzlstraße - Karlsfeld",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19701___H_s25_1.pdf,MVV_ticketing
mvv-19-702-1,1,702,"Dachau, Schulen - Dachau - Karlsfeld",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19702___H_s25_1.pdf,MVV_ticketing
mvv-19-703-1,1,703,Erdweg - Unterweikertshofen - Höfa - Odelzhausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19703___H_s25_1.pdf,MVV_ticketing
mvv-19-704-1,1,704,Aichach - Altomünster / Dachau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19704___H_s25_1.pdf,MVV_ticketing
mvv-19-705-1,1,705,Dachau - Schwabhausen - Unterweikertshofen - Altomünster,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19705___H_s25_1.pdf,MVV_ticketing
mvv-19-706-1,1,706,(Klenau/Schiltberg-) Hilgertshausen - Markt Indersdorf - Dachau - Karlsfeld - Vogelloh / Allach Ost,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19706___H_s25_1.pdf,MVV_ticketing
mvv-19-707-1,1,707,Altomünster - Tandern - Hilgertshausen - Jetzendorf - Petershausen West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19707___H_s25_1.pdf,MVV_ticketing
mvv-19-708-1,1,708,Neufahrn - Massenhausen - Vierkirchen-Esterhofen - Weichs - Markt Indersdorf,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19708___H_s25_1.pdf,MVV_ticketing
mvv-19-708V-1,1,708V,Markt Indersdorf - Weichs - Vierkirchen-Esterhofen - Massenhausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19708V___H_s25_1.pdf,MVV_ticketing
mvv-19-710-1,1,710,Moosach - Karlsfeld - Dachau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19710___H_s25_1.pdf,MVV_ticketing
mvv-19-711-1,1,711,"Karlsfeld - Karlsfeld, Ludwig-Ganghofer-Straße - Karlsfeld",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19711___H_s25_1.pdf,MVV_ticketing
mvv-19-715-1,1,715,Kleinberghofen - Altomünster bzw. Kleinberghofen - Stumpfenbach - Altomünster,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19715___H_s25_1.pdf,MVV_ticketing
mvv-19-721-1,1,721,Stockach/Ebersried - Odelzhausen - Sulzemoos - Bergkirchen - Dachau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19721___H_s25_1.pdf,MVV_ticketing
mvv-19-721V-1,1,721V,"Unterumbach/Gaggers - Odelzhausen - Bergkirchen - Dachau, Schulen",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19721V___H_s25_1.pdf,MVV_ticketing
mvv-19-723-1,1,723,"Haimhausen - Inhausermoos Hebertshausen - DAH, Schulen",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19723___H_s25_1.pdf,MVV_ticketing
mvv-19-725-1,1,725,Dachau - Hebertshausen - Haimhausen - Fahrenzhausen - Freising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19725___H_s25_1.pdf,MVV_ticketing
mvv-19-725V-1,1,725V,"Fahrenzhausen - Haimhausen Hebertshausen - Dachau, Schulen",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19725V___H_s25_1.pdf,MVV_ticketing
mvv-19-727-1,1,727,"Dachau, Ost - Hebertshausen - Röhrmoos - Niederroth",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19727___H_s25_1.pdf,MVV_ticketing
mvv-19-727V-1,1,727V,Weichs -Markt Ind. - Röhrmoos- Hebertshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19727V___H_s25_1.pdf,MVV_ticketing
mvv-19-728-1,1,728,Sigmertshausen - Niederroth - Markt Indersdorf - Petershausen - Obermarbach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19728___H_s25_1.pdf,MVV_ticketing
mvv-19-729-1,1,729,Markt Indersdorf - Ainhofen - Weichs - Vierkirchen-Esterh.,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19729___H_s25_1.pdf,MVV_ticketing
mvv-19-771-1,1,771,Petershausen West - Kammerberg - Haimhausen - Lohhof,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19771___H_s25_1.pdf,MVV_ticketing
mvv-19-772-1,1,772,Markt Indersdorf - Röhrmoos - Haimhausen - Unterschleißheim,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19772___H_s25_1.pdf,MVV_ticketing
