origin,destination,vehicule_type,co2_train_kg,co2_avion_kg,co2_saved_kg,is_substitutable,distance_km,station_lat,station_long,station_lat_dest,station_long_dest,origin_city,destination_city,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population
Kovel,Kyiv Pasazhyrskyi,InterCity,,,,0,,,,,,Kovel,Kyiv Pasazhyrskyi,,,,
Kovel,Odesa Holovna,InterCity,,,,0,,,,,,Kovel,Odesa Holovna,,,,
Kovel,Zaporizhzhia 1,InterCity,,,,0,,,,,,Kovel,Zaporizhzhia 1,,,,
Kołobrzeg,Bielsko-Biała Główna,InterCity,51.93431772797026,147.25336380511732,95.31904607714705,1,540.2059303082054,54.18238,15.57209,49.82238,19.05838,Kołobrzeg,Bielsko-Biała Główna,,44377.0,,
Kołobrzeg,Kraków Gł.,InterCity,52.51182466565862,146.73403695087407,94.22221228521545,1,546.2129924240011,54.18238,15.57209,50.06719,19.94742,Kołobrzeg,Kraków Gł.,,44377.0,,804237.0
Kraków Gł.,Hel,InterCity,49.14605736148482,142.36141804303261,93.21536068154779,1,511.2032428538644,50.06719,19.94742,54.61104,18.80089,Kraków Gł.,Hel,,804237.0,1820.0,
Kraków Gł.,Kołobrzeg,InterCity,52.51182466565862,146.73403695087407,94.22221228521545,1,546.2129924240011,50.06719,19.94742,54.18238,15.57209,Kraków Gł.,Kołobrzeg,,804237.0,,44377.0
Kraków Gł.,Łeba,InterCity,52.49992965972077,137.09426376872815,84.59433410900738,1,546.0892639717985,50.06719,19.94742,54.75691,17.5532,Kraków Gł.,Łeba,,804237.0,,
Kramatorsk,Odesa Holovna,InterCity,,,,0,,,,,,Kramatorsk,Odesa Holovna,865.0,,,
Kremenchuk,Przemyśl Gł.,InterCity,,,,0,,,,49.78366,22.77636,Kremenchuk,Przemyśl Gł.,,,,67013.0
Kressbronn Bahnhof,Esslingen (N) Gleis 3,Train Longue Distance Nuit,0.11393497733914561,85.12953880351212,85.01560382617298,1,129.1779788425687,47.5940803,9.5989479,48.7386467,9.3006623,Kressbronn Bahnhof,Esslingen (N) Gleis 3,,,,92390.0
Kressbronn Bahnhof,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,0.10178960169573144,77.05150851608066,76.94971891438493,1,115.40771167316488,47.5940803,9.5989479,48.6192303,9.8417176,Kressbronn Bahnhof,Geislingen (Steige) Gleis 2,,,,
Kressbronn Bahnhof,Geislingen (Steige) Gleis 3,Train Longue Distance Nuit,0.10179297983371245,77.05150851608066,76.94971553624694,1,115.41154176157873,47.5940803,9.5989479,48.6192481,9.8418793,Kressbronn Bahnhof,Geislingen (Steige) Gleis 3,,,,
Kressbronn Bahnhof,Göppingen Gleis 4,Train Longue Distance Nuit,0.10852677230784889,75.70462044939134,75.59609367708349,1,123.04622710640461,47.5940803,9.5989479,48.700094,9.6520653,Kressbronn Bahnhof,Göppingen Gleis 4,,,,58040.0
Kressbronn Bahnhof,Plochingen Gleis 1,Train Longue Distance Nuit,0.11042660250831657,85.12953880351212,85.01911220100381,1,125.20022960126593,47.5940803,9.5989479,48.7130825,9.4116941,Kressbronn Bahnhof,Plochingen Gleis 1,,,,
Kressbronn Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,0.11989463949108434,93.44916233298383,93.32926769349275,1,135.93496540939265,47.5940803,9.5989479,48.7847465,9.1832166,Kressbronn Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,,,,630305.0
Kressbronn Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,0.11989463949108434,93.44916233298383,93.32926769349275,1,135.93496540939265,47.5940803,9.5989479,48.7847465,9.1832166,Kressbronn Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,,,,630305.0
Kressbronn Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Train Longue Distance Nuit,0.11989463949108434,93.44916233298383,93.32926769349275,1,135.93496540939265,47.5940803,9.5989479,48.7847465,9.1832166,Kressbronn Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,,,,630305.0
Kryvyi Rih,Kyiv Pasazhyrskyi,InterCity,,,,0,,,,,,Kryvyi Rih,Kyiv Pasazhyrskyi,,,,
Kryvyi Rih,Yasinia,InterCity,,,,0,,,,,,Kryvyi Rih,Yasinia,,,,
Kufstein Bahnhof,Altona,EuroNight,10.828560959447907,182.2384626663083,171.40990170686038,0,682.0711110763358,47.5830959,12.1656413,53.5519791,9.9343519,Kufstein Bahnhof,Altona,,,,250192.0
Kufstein Bahnhof,Augsburg Hbf,EuroNight,2.0485130487745145,83.82987781358618,81.78136476481167,1,129.032064044754,47.5830959,12.1656413,48.3655307,10.885533,Kufstein Bahnhof,Augsburg Hbf,,,,259196.0
Kufstein Bahnhof,Hamburg Hbf,EuroNight,10.811220610116946,172.8037224557091,161.99250184559216,0,680.9788744089788,47.5830959,12.1656413,53.5527529,10.0079239,Kufstein Bahnhof,Hamburg Hbf,,,203396.0,1845229.0
Kufstein Bahnhof,Nürnberg Hbf,EuroNight,3.523339284685903,92.09365165184225,88.57031236715635,1,221.92865234857038,47.5830959,12.1656413,49.4455099,11.0822371,Kufstein Bahnhof,Nürnberg Hbf,,,,515543.0
Kurtalan,Ankara,InterCity,52.73768399810979,222.0562932707762,169.3186092726664,0,797.2439001981827,37.92809,41.69722,39.93498,32.84395,Kurtalan,Ankara,11803.0,32114.0,,3517182.0
Kyiv Pasazhyrskyi,București Nord,InterCity,,,,0,,,,44.44677,26.07441,Kyiv Pasazhyrskyi,București Nord,,,,
Kyiv Pasazhyrskyi,Budapest Keleti,InterCity,,,,0,,,,47.50059,19.08426,Kyiv Pasazhyrskyi,Budapest Keleti,,,,1741041.0
Kyiv Pasazhyrskyi,Chelm,InterCity,,,,0,,,,51.1412,23.49404,Kyiv Pasazhyrskyi,Chelm,,,,60231.0
Kyiv Pasazhyrskyi,Chernivtsi,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Chernivtsi,,,,
Kyiv Pasazhyrskyi,Chişinău,InterCity,,,,0,,,,47.01287,28.86019,Kyiv Pasazhyrskyi,Chişinău,,,,
Kyiv Pasazhyrskyi,Chop,InterCity,,,,0,,,,48.43271,22.20555,Kyiv Pasazhyrskyi,Chop,,,14231.0,
Kyiv Pasazhyrskyi,Kamianets-Podilskyi,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Kamianets-Podilskyi,,,,
Kyiv Pasazhyrskyi,Kherson,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Kherson,,,,
Kyiv Pasazhyrskyi,Kovel,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Kovel,,,,
Kyiv Pasazhyrskyi,Kryvyi Rih,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Kryvyi Rih,,,,
Kyiv Pasazhyrskyi,Lviv,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Lviv,,,,
Kyiv Pasazhyrskyi,Odesa Holovna,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Odesa Holovna,,,,
Kyiv Pasazhyrskyi,Przemyśl Gł.,InterCity,,,,0,,,,49.78366,22.77636,Kyiv Pasazhyrskyi,Przemyśl Gł.,,,,67013.0
Kyiv Pasazhyrskyi,Rakhiv,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Rakhiv,,,,
Kyiv Pasazhyrskyi,Solotvyno,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Solotvyno,,,,
Kyiv Pasazhyrskyi,Truskavets,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Truskavets,,,106903.0,
Kyiv Pasazhyrskyi,Uzhhorod,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Uzhhorod,,,,
Kyiv Pasazhyrskyi,Warszawa Zachodnia,InterCity,,,,0,,,,52.21998,20.9653,Kyiv Pasazhyrskyi,Warszawa Zachodnia,,,,
Kyiv Pasazhyrskyi,Wien Hbf,InterCity,,,,0,,,,48.1851,16.37711,Kyiv Pasazhyrskyi,Wien Hbf,,,,
Kyiv Pasazhyrskyi,Yasinia,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Yasinia,,,,
Kyiv Pasazhyrskyi,Zaporizhzhia 1,InterCity,,,,0,,,,,,Kyiv Pasazhyrskyi,Zaporizhzhia 1,,,,
Langenargen Bahnhof,Esslingen (N) Gleis 3,Train Longue Distance Nuit,0.11285620304252975,78.27794794084004,78.16509173779751,1,127.95487873302692,47.5994777,9.5445998,48.7386467,9.3006623,Langenargen Bahnhof,Esslingen (N) Gleis 3,,,,92390.0
Langenargen Bahnhof,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,0.10188594809556376,73.56657906690694,73.46469311881138,1,115.51694795415392,47.5994777,9.5445998,48.6192303,9.8417176,Langenargen Bahnhof,Geislingen (Steige) Gleis 2,,,,
Langenargen Bahnhof,Geislingen (Steige) Gleis 3,Train Longue Distance Nuit,0.1018896834032306,73.56657906690694,73.46468938350371,1,115.52118299686008,47.5994777,9.5445998,48.6192481,9.8418793,Langenargen Bahnhof,Geislingen (Steige) Gleis 3,,,,
Langenargen Bahnhof,Göppingen Gleis 4,Train Longue Distance Nuit,0.10817052899959231,70.63408378155901,70.52591325255942,1,122.64232312878946,47.5994777,9.5445998,48.700094,9.6520653,Langenargen Bahnhof,Göppingen Gleis 4,,,,58040.0
Langenargen Bahnhof,Plochingen Gleis 1,Train Longue Distance Nuit,0.10956114451774014,78.27794794084004,78.1683867963223,1,124.21898471399109,47.5994777,9.5445998,48.7130825,9.4116941,Langenargen Bahnhof,Plochingen Gleis 1,,,,
Langenargen Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,0.11862040920493822,86.17616942087686,86.05754901167192,1,134.49025986954445,47.5994777,9.5445998,48.7847465,9.1832166,Langenargen Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,,,,630305.0
Langenargen Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,0.11862040920493822,86.17616942087686,86.05754901167192,1,134.49025986954445,47.5994777,9.5445998,48.7847465,9.1832166,Langenargen Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,,,,630305.0
Langenargen Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Train Longue Distance Nuit,0.11862040920493822,86.17616942087686,86.05754901167192,1,134.49025986954445,47.5994777,9.5445998,48.7847465,9.1832166,Langenargen Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,,,,630305.0
Langenau (Württ),Bahnhof Überlingen,Train Longue Distance,1.7093447974687999,79.19455395468282,77.48520915721402,1,107.66848056618794,48.4932982,10.1258817,47.7689677,9.1630584,Langenau (Württ),Bahnhof Überlingen,11803.0,,,
Langenau (Württ),Friedrichshafen Stadtbahnhof,Train Longue Distance,1.6706262832108234,68.82010331389196,67.14947703068114,1,105.22967266382108,48.4932982,10.1258817,47.6532824,9.4735701,Langenau (Württ),Friedrichshafen Stadtbahnhof,11803.0,,,58403.0
Langenau (Württ),Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance,1.739891814135497,78.95141578391666,77.21152396978115,1,109.59258088532987,48.4932982,10.1258817,47.8156006,9.0531495,Langenau (Württ),Ludwigshafen(Bodensee) Bahnhof,11803.0,,,
Langenau (Württ),Radolfzell Bahnhof,Train Longue Distance,1.9095687528654,78.95141578391666,77.04184703105126,1,120.2802187493953,48.4932982,10.1258817,47.735852,8.969157,Langenau (Württ),Radolfzell Bahnhof,11803.0,,,30096.0
Langenau (Württ),"Salem, Bahnhof",Train Longue Distance,1.6249054591374197,66.01961804403524,64.39471258489782,1,102.34980216285084,48.4932982,10.1258817,47.7577,9.2969523,Langenau (Württ),"Salem, Bahnhof",11803.0,,,
Langenau (Württ),Singen (Htw) Bahnhof,Train Longue Distance,1.9913222095908558,88.81610945043555,86.82478724084469,1,125.42971841716151,48.4932982,10.1258817,47.7596204,8.8421802,Langenau (Württ),Singen (Htw) Bahnhof,11803.0,,,48033.0
Langenau (Württ),Sipplingen Bahnhof,Train Longue Distance,1.7291518426595023,78.95141578391666,77.22226394125715,1,108.91608986265446,48.4932982,10.1258817,47.7955392,9.0956039,Langenau (Württ),Sipplingen Bahnhof,11803.0,,,
Langenau (Württ),Uhldingen-Mühlhofen Bahnhof,Train Longue Distance,1.6888114683047533,79.19455395468282,77.50574248637807,1,106.37512397989124,48.4932982,10.1258817,47.7369033,9.24856,Langenau (Württ),Uhldingen-Mühlhofen Bahnhof,11803.0,,14285.0,
Langenau (Württ),Überlingen Bahnhof Therme,Train Longue Distance,1.7231643252443418,79.19455395468282,77.47138962943848,1,108.5389471683259,48.4932982,10.1258817,47.7694386,9.1446878,Langenau (Württ),Überlingen Bahnhof Therme,11803.0,,,21507.0
Langenwang (Schwab),Neu-Ulm,Train Longue Distance,0.09553037732690102,,,0,108.31108540464967,47.4364373,10.2760441,48.3935198,10.0058308,Langenwang (Schwab),Neu-Ulm,,,28711.0,51389.0
Langenwang (Schwab),Senden,Train Longue Distance Nuit,0.08829727084089464,,,0,100.11028440010729,47.4364373,10.2760441,48.3239453,10.0504322,Langenwang (Schwab),Senden,,,,22275.0
Langenwang (Schwab),Ulm Hbf,Train Longue Distance Nuit,0.09638647220866856,,,0,109.28171452229994,47.4364373,10.2760441,48.3993531,9.9825824,Langenwang (Schwab),Ulm Hbf,,,,120451.0
Latour-de-Carol / La Tor de Querol,Paris Austerlitz,InterCity,,,,0,,,,48.84185,2.36646,Latour-de-Carol / La Tor de Querol,Paris Austerlitz,,480.0,23798578.0,2103778.0
Laufenburg (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,0.09393779817835929,76.01111230856814,75.91717451038978,1,106.50544011151845,47.5641389,8.0590379,47.6533671,9.473588,Laufenburg (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,,,,58403.0
Laufenburg (Baden) Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,0.08911388217319116,70.7316531233847,70.64253924121151,1,101.03614758865211,47.5641389,8.0590379,47.7168416,9.3884457,Laufenburg (Baden) Bahnhof,Markdorf Bahnhof,,,,
Laufenburg (Baden) Ost Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,0.09299351642502289,76.01111230856814,75.91811879214312,1,105.43482587871074,47.5661998,8.0730696,47.6533671,9.473588,Laufenburg (Baden) Ost Bahnhof,Friedrichshafen Stadtbahnhof,,,,58403.0
Lecce,Milano Centrale,InterCity,41.65396840827166,234.21884641912544,192.5648780108538,0,926.0141480652627,40.34594,18.16583,45.48727,9.20511,Lecce,Milano Centrale,,80695.0,,
Lecce,Roma Termini,InterCity,22.70433603872695,139.77361962919323,117.06928359046628,1,504.74269793977476,40.34594,18.16583,41.90049,12.50279,Lecce,Roma Termini,,80695.0,,
Lecce,Torino Lingotto,InterCity,45.123485475732004,170.20888590403445,125.08540042830245,0,1003.1453798348673,40.34594,18.16583,45.02669,7.65695,Lecce,Torino Lingotto,,80695.0,,
Leipheim,München Hbf Gleis 12,Train Longue Distance,1.668306178244699,,,0,105.08353352511332,48.4503455,10.2157941,48.1399368,11.5574908,Leipheim,München Hbf Gleis 12,,,,
Leipheim,München Hbf Gleis 13,Train Longue Distance,1.6682827025213292,,,0,105.08205483253522,48.4503455,10.2157941,48.1400267,11.5575178,Leipheim,München Hbf Gleis 13,,,,
Leipheim,München Hbf Gleis 14,Train Longue Distance,1.6682506179602885,,,0,105.08003388512778,48.4503455,10.2157941,48.1400807,11.5575178,Leipheim,München Hbf Gleis 14,,,,
Leipheim,München Hbf Gleis 15,Train Longue Distance Nuit,1.668200070483122,,,0,105.07684999263806,48.4503455,10.2157941,48.1401826,11.5575268,Leipheim,München Hbf Gleis 15,,,,
Leipheim,München Hbf Gleis 16,Train Longue Distance,1.6681878577382543,,,0,105.07608073433195,48.4503455,10.2157941,48.1402366,11.5575447,Leipheim,München Hbf Gleis 16,,,,
Leipheim,München Hbf Gleis 17,Train Longue Distance Nuit,1.668160869530058,,,0,105.07438079680385,48.4503455,10.2157941,48.1403325,11.5575717,Leipheim,München Hbf Gleis 17,,,,
Leipheim,München Hbf Gleis 18,Train Longue Distance,1.6681288727688364,,,0,105.0723653797453,48.4503455,10.2157941,48.1403864,11.5575717,Leipheim,München Hbf Gleis 18,,,,
Leutkirch Bahnhof,München Hbf Gleis 24,Train Longue Distance,1.904373934935153,78.51797677083692,76.61360283590177,1,119.95300673564833,47.8262466,10.0160177,48.14086,11.5576615,Leutkirch Bahnhof,München Hbf Gleis 24,28711.0,22362.0,,
Leutkirch Bahnhof,München Hbf Gleis 24,Train Longue Distance Nuit,1.904373934935153,78.51797677083692,76.61360283590177,1,119.95300673564833,47.8262466,10.0160177,48.14086,11.5576615,Leutkirch Bahnhof,München Hbf Gleis 24,28711.0,22362.0,,
Leutkirch Bahnhof,Pasing Gleis 3,Train Longue Distance,1.8009022179124659,72.14315187937964,70.34224966146718,1,113.43551385188118,47.8262466,10.0160177,48.1496771,11.4616496,Leutkirch Bahnhof,Pasing Gleis 3,28711.0,22362.0,,35728.0
Leutkirch Bahnhof,Pasing Gleis 3,Train Longue Distance Nuit,1.8009022179124659,72.14315187937964,70.34224966146718,1,113.43551385188118,47.8262466,10.0160177,48.1496771,11.4616496,Leutkirch Bahnhof,Pasing Gleis 3,28711.0,22362.0,,35728.0
Lindau-Aeschach,Esslingen (N) Gleis 3,Train Longue Distance Nuit,0.11836620627338475,85.12953880351212,85.01117259723874,1,134.20204792900765,47.5592531,9.684746,48.7386467,9.3006623,Lindau-Aeschach,Esslingen (N) Gleis 3,,24518.0,,92390.0
Lindau-Aeschach,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,0.10446342964273117,77.05150851608066,76.94704508643792,1,118.43926263348206,47.5592531,9.684746,48.6192303,9.8417176,Lindau-Aeschach,Geislingen (Steige) Gleis 2,,24518.0,,
Lindau-Aeschach,Göppingen Gleis 4,Train Longue Distance Nuit,0.11190719114770256,75.70462044939134,75.59271325824363,1,126.87890152800743,47.5592531,9.684746,48.700094,9.6520653,Lindau-Aeschach,Göppingen Gleis 4,,24518.0,,58040.0
Lindau-Aeschach,Plochingen Gleis 1,Train Longue Distance Nuit,0.11456288655746377,85.12953880351212,85.01497591695465,1,129.88989405608137,47.5592531,9.684746,48.7130825,9.4116941,Lindau-Aeschach,Plochingen Gleis 1,,24518.0,,
Lindau-Aeschach,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,0.12458409454607251,93.44916233298383,93.32457823843777,1,141.25180787536564,47.5592531,9.684746,48.7847465,9.1832166,Lindau-Aeschach,Stuttgart Hauptbahnhof (oben) Gleis 11,,24518.0,,630305.0
Lindau-Aeschach,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,0.12458409454607251,93.44916233298383,93.32457823843777,1,141.25180787536564,47.5592531,9.684746,48.7847465,9.1832166,Lindau-Aeschach,Stuttgart Hauptbahnhof (oben) Gleis 13,,24518.0,,630305.0
Lindau-Insel,Augsburg Hbf,Train Longue Distance Nuit,0.11282465788189386,81.7714281466976,81.65860348881571,1,127.9191132447776,47.5451508,9.6804521,48.3650353,10.8854791,Lindau-Insel,Augsburg Hbf,,24518.0,,259196.0
Lindau-Insel,Bobingen,Train Longue Distance Nuit,0.1039125263226552,67.88797724450095,67.78406471817829,1,117.8146556946204,47.5451508,9.6804521,48.2666135,10.8380301,Lindau-Insel,Bobingen,,24518.0,,16682.0
Lindau-Insel,Geltendorf,Train Longue Distance Nuit,0.10495646900407621,77.8231159113743,77.71815944237022,1,118.99826417695715,47.5451508,9.6804521,48.1060203,11.0380221,Lindau-Insel,Geltendorf,,24518.0,,
Lindau-Insel,Kaufering,Train Longue Distance Nuit,0.09353409738759626,,,0,106.04772946439486,47.5451508,9.6804521,48.0811623,10.8551251,Lindau-Insel,Kaufering,,24518.0,,
Lindau-Insel,München Hbf Gleis 24,Train Longue Distance,0.13665307544538083,98.10817153057648,97.9715184551311,1,154.93545968864038,47.5453752,9.6806677,48.14086,11.5576615,Lindau-Insel,München Hbf Gleis 24,,24518.0,,
Lindau-Insel,München Hbf Gleis 25,Train Longue Distance Nuit,0.13668049280743785,98.10817153057648,97.97149103776904,1,154.96654513314948,47.5451508,9.6804521,48.1409679,11.5576705,Lindau-Insel,München Hbf Gleis 25,,24518.0,,
Lindau-Insel,Pasing Gleis 3,Train Longue Distance,0.13134674325452547,91.99066464098794,91.85931789773342,1,148.9192100391445,47.5453752,9.6806677,48.1496771,11.4616496,Lindau-Insel,Pasing Gleis 3,,24518.0,,35728.0
Lindau-Insel,Pasing Gleis 3,Train Longue Distance Nuit,0.1313695614621579,91.99066464098794,91.8592950795258,1,148.94508102285474,47.5451508,9.6804521,48.1496771,11.4616496,Lindau-Insel,Pasing Gleis 3,,24518.0,,35728.0
Lindau-Insel,Schwabmünchen,Train Longue Distance Nuit,0.09483979438018046,,,0,107.52811154215472,47.5451508,9.6804521,48.1791384,10.7688509,Lindau-Insel,Schwabmünchen,,24518.0,,
Lindau-Reutin,Augsburg Hbf,Train Longue Distance Nuit,0.11128891020364172,81.7714281466976,81.66013923649396,1,126.17790272521736,47.5522813,9.7029189,48.3650353,10.8854791,Lindau-Reutin,Augsburg Hbf,28711.0,24518.0,,259196.0
Lindau-Reutin,Augsburg Messe,Train Longue Distance,0.10950576308873698,81.7714281466976,81.66192238360887,1,124.15619397815983,47.5522813,9.7029189,48.3387802,10.8861708,Lindau-Reutin,Augsburg Messe,28711.0,24518.0,,259196.0
Lindau-Reutin,Augsburg Morellstraße,Train Longue Distance,0.11094809481358156,81.7714281466976,81.66048005188402,1,125.79149071834642,47.5522813,9.7029189,48.3550375,10.8931418,Lindau-Reutin,Augsburg Morellstraße,28711.0,24518.0,,259196.0
Lindau-Reutin,Bobingen,Train Longue Distance Nuit,0.10235215723220355,67.88797724450095,67.78562508726874,1,116.04552974172738,47.5522813,9.7029189,48.2666135,10.8380301,Lindau-Reutin,Bobingen,28711.0,24518.0,,16682.0
Lindau-Reutin,Donauwörth,Train Longue Distance,0.13370344491811387,95.9389641025441,95.805260657626,1,151.59120739015177,47.5522813,9.7029189,48.7141317,10.7716536,Lindau-Reutin,Donauwörth,28711.0,24518.0,,18364.0
Lindau-Reutin,Esslingen (N) Gleis 3,Train Longue Distance Nuit,0.11929153463961796,85.12953880351212,85.0102472688725,1,135.25117306079133,47.5522813,9.7029189,48.7386467,9.3006623,Lindau-Reutin,Esslingen (N) Gleis 3,28711.0,24518.0,,92390.0
Lindau-Reutin,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,0.1050341972157122,77.05150851608066,76.94647431886494,1,119.08639140103422,47.5522813,9.7029189,48.6192303,9.8417176,Lindau-Reutin,Geislingen (Steige) Gleis 2,28711.0,24518.0,,
Lindau-Reutin,Geltendorf,Train Longue Distance Nuit,0.10332518641776005,77.8231159113743,77.71979072495654,1,117.14873743510209,47.5522813,9.7029189,48.1060203,11.0380221,Lindau-Reutin,Geltendorf,28711.0,24518.0,,
Lindau-Reutin,Göppingen Gleis 4,Train Longue Distance Nuit,0.1126197037585906,75.70462044939134,75.59200074563275,1,127.68673895531812,47.5522813,9.7029189,48.700094,9.6520653,Lindau-Reutin,Göppingen Gleis 4,28711.0,24518.0,,58040.0
Lindau-Reutin,Inningen,Train Longue Distance,0.10686141414664116,81.7714281466976,81.66456673255097,1,121.15806592589698,47.5522813,9.7029189,48.3116811,10.8691747,Lindau-Reutin,Inningen,28711.0,24518.0,,
Lindau-Reutin,Kaufering,Train Longue Distance Nuit,0.0919133065732625,,,0,104.2100981556264,47.5522813,9.7029189,48.0811623,10.8551251,Lindau-Reutin,Kaufering,28711.0,24518.0,,
Lindau-Reutin,München Hbf Gleis 15,Train Longue Distance,0.13499660914815664,98.10817153057648,97.97317492142832,1,153.05737998657216,47.5522813,9.7029189,48.1401826,11.5575268,Lindau-Reutin,München Hbf Gleis 15,28711.0,24518.0,,
Lindau-Reutin,München Hbf Gleis 18,Train Longue Distance,0.13500760048110694,98.10817153057648,97.97316393009538,1,153.069841815314,47.5522813,9.7029189,48.1403864,11.5575717,Lindau-Reutin,München Hbf Gleis 18,28711.0,24518.0,,
Lindau-Reutin,München Hbf Gleis 24,Train Longue Distance,0.13513227951572485,98.10817153057648,97.97303925106075,1,153.21120126499412,47.5523177,9.7012121,48.14086,11.5576615,Lindau-Reutin,München Hbf Gleis 24,28711.0,24518.0,,
Lindau-Reutin,München Hbf Gleis 24,Train Longue Distance Nuit,0.13502629463104998,98.10817153057648,97.97314523594544,1,153.0910369966553,47.5524207,9.7029189,48.14086,11.5576615,Lindau-Reutin,München Hbf Gleis 24,28711.0,24518.0,,
Lindau-Reutin,München Hbf Gleis 25,Train Longue Distance Nuit,0.1350372295536808,98.10817153057648,97.97313430102281,1,153.10343486811882,47.5522813,9.7029189,48.1409679,11.5576705,Lindau-Reutin,München Hbf Gleis 25,28711.0,24518.0,,
Lindau-Reutin,Nürnberg Hbf,Train Longue Distance,0.206174914115558,93.85227069705202,93.64609578293646,1,233.75840602670974,47.5522813,9.7029189,49.445545,11.0822281,Lindau-Reutin,Nürnberg Hbf,28711.0,24518.0,,515543.0
Lindau-Reutin,Pasing Gleis 3,Train Longue Distance,0.12982604028859326,91.99066464098794,91.86083860069935,1,147.19505701654566,47.5523177,9.7012121,48.1496771,11.4616496,Lindau-Reutin,Pasing Gleis 3,28711.0,24518.0,,35728.0
Lindau-Reutin,Pasing Gleis 3,Train Longue Distance Nuit,0.12972746404676933,91.99066464098794,91.86093717694118,1,147.08329257003322,47.5522813,9.7029189,48.1496771,11.4616496,Lindau-Reutin,Pasing Gleis 3,28711.0,24518.0,,35728.0
Lindau-Reutin,Pasing Gleis 4,Train Longue Distance,0.1297360911713034,91.99066464098794,91.86092854981663,1,147.09307389036667,47.5522813,9.7029189,48.149779,11.4617214,Lindau-Reutin,Pasing Gleis 4,28711.0,24518.0,,35728.0
Lindau-Reutin,Plochingen Gleis 1,Train Longue Distance Nuit,0.1154289394973871,85.12953880351212,85.01410986401473,1,130.87181348910102,47.5522813,9.7029189,48.7130825,9.4116941,Lindau-Reutin,Plochingen Gleis 1,28711.0,24518.0,,
Lindau-Reutin,Schwabmünchen,Train Longue Distance Nuit,0.0932625453494941,,,0,105.73984733502732,47.5522813,9.7029189,48.1791384,10.7688509,Lindau-Reutin,Schwabmünchen,28711.0,24518.0,,
Lindau-Reutin,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,0.1255609572739346,93.44916233298383,93.3236013757099,1,142.35936198858795,47.5522813,9.7029189,48.7847465,9.1832166,Lindau-Reutin,Stuttgart Hauptbahnhof (oben) Gleis 11,28711.0,24518.0,,630305.0
Lindau-Reutin,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,0.1255609572739346,93.44916233298383,93.3236013757099,1,142.35936198858795,47.5522813,9.7029189,48.7847465,9.1832166,Lindau-Reutin,Stuttgart Hauptbahnhof (oben) Gleis 13,28711.0,24518.0,,630305.0
Lindau-Reutin,Treuchtlingen,Train Longue Distance,0.15899830327167985,113.36746702742867,113.208468724157,1,180.27018511528325,47.5522813,9.7029189,48.9610147,10.9081975,Lindau-Reutin,Treuchtlingen,28711.0,24518.0,28711.0,
London Euston,Aberdeen,InterCity,33.7257231050284,173.35209803456127,139.62637492953286,0,637.2963549703024,51.52817,-0.13308,57.14469,-2.0964,London Euston,Aberdeen,28711.0,8961989.0,,198590.0
