id,ident,category,airport_name,aero_lat,aero_long,elevation_ft,continent,country_code,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
513607,US-8152,heliport,Columbia Regional Hospital Heliport,38.9574,-92.28931,753.0,NA,US,US-MO,Columbia,no,,,MO88,MO88,,,
513809,US-8153,heliport,Castleview Hospital Heliport,39.606309,-110.833327,5581.0,NA,US,US-UT,Price,no,,,,,,,
513821,US-8154,closed,Roosevelt Municipal Airport (1949),40.32562,-109.97982,5107.0,NA,US,US-UT,Roosevelt,no,,,,,,,74V
513822,US-8155,small_airport,Trudeau Airport,42.08792,-83.76487,735.0,NA,US,US-MI,Milan,no,,,1MI6,1MI6,,,
513823,US-8156,small_airport,Noye Airport,42.16011,-83.7111,826.0,NA,US,US-MI,Saline,no,,,,,,,
513862,US-8157,closed,Downey Heliport,33.923348,-118.126456,102.0,NA,US,US-CA,Downey,no,,,,,,,JDY
513915,US-8158,closed,Fundarosa Airport,30.47523,-88.477622,12.0,NA,US,US-MS,Helena,no,,,,,,,
513916,US-8159,closed,Goodfellow Air Force Base,31.43163,-100.399216,1876.0,NA,US,US-TX,San Angelo,no,,,,,https://www.goodfellow.af.mil/,https://en.wikipedia.org/wiki/Goodfellow_Air_Force_Base,
514033,US-8160,closed,Helper Heliport,39.68439,-110.86171,6134.0,NA,US,US-UT,Helper,no,,,,,,,
514358,US-8161,small_airport,Geis Field,43.509069,-87.938427,851.0,NA,US,US-WI,Fredonia,no,,,4WN4,4WN4,,,
514360,US-8162,heliport,Kemper Development Company Helipad,47.61789,-122.200279,442.0,NA,US,US-WA,Bellevue,no,,,1WA7,1WA7,,,
514363,US-8163,small_airport,4Z Ranch Airport,43.464726,-114.380552,5552.0,NA,US,US-ID,Hailey,no,,,30ID,30ID,,,
514365,US-8164,heliport,Massena Substation Heliport,44.921495,-74.834651,239.0,NA,US,US-NY,Massena,no,,,36NY,36NY,,,
514385,US-8165,small_airport,Short Field Landing Ultralight Flightpark,39.457768,-94.247589,1073.0,NA,US,US-MO,Lawson,no,,,26MO,26MO,,,
514433,US-8166,small_airport,Lay Landing,33.379148,-86.377239,443.0,NA,US,US-AL,Vincent,no,,,6AL3,6AL3,,,
514436,US-8167,small_airport,Hiller Ultralight Flightpark,34.46125,-92.576806,356.0,NA,US,US-AR,Benton,no,,,44AR,44AR,,,
514439,US-8168,heliport,Stoneleigh Heliport,40.375089,-75.0568,331.0,NA,US,US-PA,Doylestown,no,,,4PS6,4PS6,,,
514453,US-8169,small_airport,Chennault Airfield,30.314318,-95.32706,169.0,NA,US,US-TX,Conroe,no,,,25TX,25TX,,,Cut and Shoot
514481,US-8170,heliport,Orlando Health Wiregrass Ranch Heliport,28.201667,-82.330833,77.0,NA,US,US-FL,Wesley Chapel,no,,,3FA2,3FA2,,,
514494,US-8171,heliport,Crestwood Medical Center FSED Heliport,34.831167,-86.702611,775.0,NA,US,US-AL,Harvest,no,,,9AL9,9AL9,,,
514497,US-8172,heliport,Wadley Regional Medical Center Heliport,33.45484,-94.103674,338.0,NA,US,US-TX,Texarkana,no,,,74XS,74XS,,,
514502,US-8173,small_airport,7Up Ranch Airport,37.094403,-95.162761,844.0,NA,US,US-KS,Bartlett,no,,,75KS,75KS,,,
514507,US-8174,heliport,Cullman Regional Medical Center Hartselle Heliport,34.458322,-86.948383,708.0,NA,US,US-AL,Hartselle,no,,,9AL0,9AL0,,,
514709,US-8175,heliport,Wynn Hospital Helipad,43.104244,-75.236025,487.0,NA,US,US-NY,Utica,no,,,NY86,NY86,,,
514711,US-8176,small_airport,Joppa Airport,36.231324,-83.620737,1001.0,NA,US,US-TN,Joppa Airport,no,,,TN75,TN75,,,
514714,US-8177,heliport,Soddy-Daisy Heliport,35.236419,-85.196519,708.0,NA,US,US-TN,Rutledge,no,,,TN78,TN78,,,
514737,US-8178,heliport,Tenet Westover Hills Heliport,29.464892,-98.713642,889.0,NA,US,US-TX,San Antonio,no,,,XA39,XA39,,,
514739,US-8179,heliport,Galveston Helicopter Heliport,29.304472,-94.771458,7.0,NA,US,US-TX,Galveston,no,,,TA03,TA03,,,
514797,US-8180,heliport,Los Angeles Unified School District Headquarters Helipad,34.05649,-118.25766,,NA,US,US-CA,Los Angeles,no,,,,,,,
514798,US-8181,heliport,Los Angeles Unified School District North Helipad,34.0576,-118.25602,,NA,US,US-CA,Los Angeles,no,,,,,,,
515190,US-8182,closed,Texas Motor Speedway Red Bull Airport,33.03675,-97.28106,628.0,NA,US,US-TX,Fort Worth,no,,,,,,,
515270,US-8183,small_airport,Dickenson Ranch Airport,28.41299,-98.53847,354.0,NA,US,US-TX,Tilden,no,,,,,,,
515410,US-8184,heliport,USAF Vetro Heliport,29.67729,-85.34587,9.0,NA,US,US-FL,Port Saint Joe,no,,,,,,,
515416,US-8185,closed,Eagles Rest Incorporated Heliport,29.15086,-82.22649,72.0,NA,US,US-FL,Ocala,no,,,,,,,
515773,US-8186,closed,Lancaster Airport,34.71142,-118.15638,,NA,US,US-CA,Lancaster,no,,,,,,https://en.wikipedia.org/wiki/Lancaster_Airport_(California),
515779,US-8187,heliport,UPMC Memorial Hospital Heliport,39.98321,-76.76869,479.0,NA,US,US-PA,York,no,,,,,,,
515818,US-8188,closed,Vaughn Airport,33.381111,-88.367109,170.0,NA,US,US-MS,Columbus,no,,,,,,https://en.wikipedia.org/wiki/Vaughn_Airport,Columbus AAF Auxiliary #6
515927,US-8189,heliport,Uintah Basin Medical Center Heliport,40.30504,-109.99628,5153.0,NA,US,US-UT,Roosevelt,no,,,,,,,
515928,US-8190,heliport,Grand Canyon Village Shuttle Heliport,36.03543,-112.1294,6890.0,NA,US,US-AZ,Grand Canyon Village,no,,,,,,,
515929,US-8191,heliport,Camp Navajo Heliport,35.22885,-111.82013,7144.0,NA,US,US-AZ,Bellemont,no,,,,,,,
515930,US-8192,heliport,Pikes Peak Regional Hospital Heliport,38.97467,-105.07277,8717.0,NA,US,US-CO,Woodland Park,no,,,,,,,
515931,US-8193,heliport,UCHealth Greeley Hospital Heliport,40.39154,-104.79267,4913.0,NA,US,US-CO,Greeley,no,,,,,,,
515939,US-8194,small_airport,Red Pine Grove Airport,46.59706,-69.78985,1051.0,NA,US,US-ME,Clayton Lake,no,,,82ME,82ME,,,
516011,US-8195,heliport,Bienville Medical Center Heliport,32.55386,-92.91453,340.0,NA,US,US-LA,Arcadia,no,,,,,,,
516015,US-8196,heliport,Orchard Combat Training Center Fire Station Heliport,43.29715,-116.06388,3143.0,NA,US,US-ID,Boise,no,,,,,,,
516016,US-8197,heliport,Orchard Combat Training Center Railhead Heliport,43.29468,-116.05525,3133.0,NA,US,US-ID,Boise,no,,,,,,,
516098,US-8198,closed,Dry Creek Airport,39.5088,-116.71855,6516.0,NA,US,US-NV,Austin,no,,,,,,,
516099,US-8199,closed,Crawford Airport,39.86765,-116.59414,5690.0,NA,US,US-NV,Eureka,no,,,,,,,
516100,US-8200,closed,Elkhorn Airport,40.17377,-116.47394,6479.0,NA,US,US-NV,Eureka,no,,,,,,,
516101,US-8201,small_airport,Kidder Airport,60.41901,-151.27927,59.0,NA,US,US-AK,Kasilof,no,,,,,,,
516102,US-8202,small_airport,Cobbler Airport,60.3355,-151.27724,111.0,NA,US,US-AK,Kasilof,no,,,,,,,
516103,US-8203,closed,Cortez Mine Airport,40.20448,-116.63469,4790.0,NA,US,US-NV,Crescent Valley,no,,,,,,,
516111,US-8204,closed,Naffziger Airport,41.4826,-89.54643,755.0,NA,US,US-IL,Walnut,no,,,,,,,
516112,US-8205,closed,Albrecht Airport,41.52033,-89.47795,755.0,NA,US,US-IL,Ohio,no,,,,,,,
516113,US-8206,closed,West Salem Airport,38.53415,-88.03236,512.0,NA,US,US-IL,West Salem,no,,,,,,,
516114,US-8207,closed,Ueding Airport,38.56929,-87.54773,408.0,NA,US,US-IN,Vincennes,no,,,,,,,
516115,US-8208,small_airport,Bonne Idee Air Services Airport,32.77783,-91.67082,91.0,NA,US,US-LA,Mer Rouge,no,,,,,,,
516116,US-8209,small_airport,Parker Landing Strip,32.18502,-91.10511,85.0,NA,US,US-MS,Vicksburg,no,,,,,,,
516117,US-8210,small_airport,Diamond Point Landing Strip,32.21266,-91.0798,89.0,NA,US,US-MS,Vicksburg,no,,,,,,,
516118,US-8211,small_airport,Sargent Point Landing Strip,32.15376,-91.02119,88.0,NA,US,US-LA,Mound,no,,,,,,,
516119,US-8212,small_airport,John Thomas Lake Landing Strip,32.17603,-91.0766,88.0,NA,US,US-MS,Vicksburg,no,,,,,,,
516120,US-8213,small_airport,Cox Airport,32.44286,-91.28147,81.0,NA,US,US-LA,Tallulah,no,,,,,,,
516122,US-8214,closed,Millikin Airport,32.95816,-91.22661,107.0,NA,US,US-LA,Lake Providence,no,,,,,,,
516124,US-8215,closed,Goemann Airport,37.24991,-98.23405,1477.0,NA,US,US-KS,Attica,no,,,,,,,
516125,US-8216,closed,Attica Airport,37.23017,-98.21416,1444.0,NA,US,US-KS,Attica,no,,,,,,,
516126,US-8217,closed,Latta Airport,37.36711,-97.91063,1326.0,NA,US,US-KS,Harper,no,,,,,,,
516128,US-8218,closed,Harper Airstrip,43.87267,-117.64177,2687.0,NA,US,US-OR,Harper,no,,,,,,,
516129,US-8219,closed,Pioneer Villa Airport,44.3845,-123.05819,291.0,NA,US,US-OR,Halsey,no,,,,,,,
516130,US-8220,closed,Camp Adair Airport,44.71547,-123.20833,216.0,NA,US,US-OR,Monmouth,no,,,,,,,
516131,US-8221,small_airport,Washburn Heights Airstrip,44.44154,-122.97124,1646.0,NA,US,US-OR,Brownsville,no,,,,,,,
516132,US-8222,closed,Lower Table Rock Airport,42.45141,-122.95158,2029.0,NA,US,US-OR,Central Point,no,,,,,,,
516134,US-8223,small_airport,Fall Creek Airport,43.969021,-122.529724,1253.0,NA,US,US-OR,Jasper,no,,,,,,,
516135,US-8224,small_airport,Cedar Creek Airport,43.94409,-122.81423,863.0,NA,US,US-OR,Fall Creek,no,,,,,,,
516136,US-8225,closed,Topsy Airport,42.03567,-122.0969,3182.0,NA,US,US-OR,Keno,no,,,,,,,
516137,US-8226,closed,Fish Creek USFS Airport,45.15016,-122.14724,1852.0,NA,US,US-OR,Estacada,no,,,,,,,
516138,US-8227,closed,La Pine Airport,43.6404,-121.53419,4254.0,NA,US,US-OR,La Pine,no,,,,,,,
516139,US-8228,small_airport,Paradise Lodge Private Airport,42.6998,-123.93529,358.0,NA,US,US-OR,Agness,no,,,,,,,
516140,US-8229,small_airport,Half Moon Bar Lodge Private Airport,42.69372,-123.93793,361.0,NA,US,US-OR,Agness,no,,,,,,,
516141,US-8230,closed,Eagle Rock Airport,43.28931,-122.5503,2369.0,NA,US,US-OR,Roseburg,no,,,,,,,
516142,US-8231,closed,Lake of the Woods Airport,42.39155,-122.20557,4964.0,NA,US,US-OR,Klamath Falls,no,,,,,,,Great Meadow
516143,US-8232,closed,Olallie Landing Field,44.01048,-122.03065,4803.0,NA,US,US-OR,Blue River,no,,,,,,,
516144,US-8233,closed,Link Creek Airport,44.4154,-121.76081,3476.0,NA,US,US-OR,Sisters,no,,,,,,,
516145,US-8234,closed,Big Lake Airport,44.38171,-121.88677,4678.0,NA,US,US-OR,Sisters,no,,,,,,,
516146,US-8235,small_airport,Fort Rock BLM Airport,43.43903,-120.83774,1523.0,NA,US,US-OR,Fort Rock,no,,,,,,,
516147,US-8236,closed,Big Bend Airport,42.64028,-124.04415,351.0,NA,US,US-OR,Agness,no,,,,,,,
516148,US-8237,small_airport,Lucas Ranch Emergency Airstrip,42.555072,-124.066157,286.0,NA,US,US-OR,Agness,no,,,,,,,Lucas Lodge
516155,US-8238,small_airport,Vineyard Airstrip,42.24673,-123.073,1634.0,NA,US,US-OR,Jacksonville,no,,,,,,,
516156,US-8239,closed,Summit Meadows Airport,45.28111,-121.73521,3644.0,NA,US,US-OR,Government Camp,no,,,,,,,
516157,US-8240,closed,Two Rivers Airport,42.5496,-124.06264,174.0,NA,US,US-CA,Agness,no,,,,,,,
516158,US-8241,small_airport,Collier Bar Airstrip,42.41875,-124.01096,287.0,NA,US,US-OR,Gold Beach,no,,,,,,,
516159,US-8242,closed,Fish Hook Peak USFS Airport,42.52023,-123.91173,4596.0,NA,US,US-OR,Agness,no,,,,,,,
516160,US-8243,heliport,Biak Training Center Heliport,44.22274,-121.09947,3100.0,NA,US,US-OR,Powell Butte,no,,,14OR,14OR,,,
516161,US-8244,small_airport,Hoffius International Airport,36.19785,-94.30345,1083.0,NA,US,US-AR,Springdale,no,,,,,,,
516162,US-8245,closed,Harper East Airport,43.87155,-117.59355,2513.0,NA,US,US-OR,Harper,no,,,,,,,
516163,US-8246,closed,Van Camp Airport,36.78729,-96.66512,1169.0,NA,US,US-OK,Shidler,no,,,,,,,
516164,US-8247,closed,Mills Ranch Airport,37.11753,-96.51071,994.0,NA,US,US-KS,Cedar Vale,no,,,,,,,
516166,US-8248,closed,Clogston Ranch Airport,37.55617,-96.1194,1051.0,NA,US,US-KS,Fall River,no,,,,,,,
516167,US-8249,closed,Van Rankin Airport,37.46858,-98.4918,1824.0,NA,US,US-KS,Isabel,no,,,,,,,
516168,US-8250,closed,Handkins Airport,37.48426,-98.07928,1511.0,NA,US,US-KS,Kingman,no,,,,,,,
516172,US-8251,closed,Mills Airport,37.31178,-98.78023,1602.0,NA,US,US-KS,Lake City,no,,,,,,,
516173,US-8252,closed,Skyranch Airport,38.98177,-95.85638,1208.0,NA,US,US-KS,Topeka,no,,,,,,,
516174,US-8253,closed,Saint Juste Road Airport,46.55212,-70.00911,1238.0,NA,US,US-ME,Seboomook Lake,no,,,,,,,
516177,US-8254,closed,Blind Bay Airport,44.47585,-75.76292,380.0,NA,US,US-NY,Hammond,no,,,,,,,
516179,US-8255,closed,Lakeview Airport,43.31932,-78.75548,314.0,NA,US,US-NY,Burt,no,,,,,,,
516180,US-8256,small_airport,Palmer Airport,43.30841,-78.75472,318.0,NA,US,US-NY,Burt,no,,,,,,,
516183,US-8257,closed,Villnave Airport,38.77035,-94.59468,1119.0,NA,US,US-MO,Belton,no,,,,,,,
516187,US-8258,closed,Majeski Airport,38.60331,-94.92511,923.0,NA,US,US-KS,Paola,no,,,,,,,
516188,US-8259,closed,Radcliffe Airport,36.71936,-89.81229,291.0,NA,US,US-MO,Essex,no,,,,,,,
516189,US-8260,closed,Ag Air Incorporated Airport,31.79368,-91.41855,62.0,NA,US,US-LA,Waterproof,no,,,,,,,
516190,US-8261,closed,Compressor Station Number 11 Airport,44.43705,-121.04226,3292.0,NA,US,US-OR,Madras,no,,,,,,,
516191,US-8262,small_airport,Mitchell Airport,44.58393,-120.17125,2985.0,NA,US,US-OR,Mitchell,no,,,,,,,
516192,US-8263,closed,Mitchell Road Airstrip,34.90351,-91.80359,254.0,NA,US,US-AR,Lonoke,no,,,,,,,
516193,US-8264,small_airport,Rancho Rio Airport,36.64952,-90.85226,341.0,NA,US,US-MO,Doniphan,no,,,,,,,
516194,US-8265,closed,Stephens and Akeman Airport,39.46487,-93.19496,640.0,NA,US,US-MO,Triplett,no,,,,,,,
516195,US-8266,closed,Salisbury Municipal Airfield,39.42838,-92.85319,650.0,NA,US,US-MO,Salisbury,no,,,,,,,
516196,US-8267,closed,Simpson Airport,45.8071,-96.32581,1022.0,NA,US,US-MN,Herman,no,,,,,,,
516220,US-8268,small_airport,Oak Hill Airport,39.38118,-95.09226,1061.0,NA,US,US-KS,Easton,no,,,,,,,
516221,US-8269,small_airport,Morgan Place Airport,43.11821,-116.28513,2336.0,NA,US,US-ID,Oreana,no,,,,,,,"Castle Creek, Clarks Ferry, Henderson Flats"
516235,US-8270,small_airport,Burgess Field,43.18049,-82.98355,816.0,NA,US,US-MI,Brown City,no,,,K55D,55D,,,
516236,US-8271,small_airport,Witham Field,43.24184,-82.58305,782.0,NA,US,US-MI,Croswell,no,,,4MI8,4MI8,,,Darrells Landing
516237,US-8272,small_airport,Gentner Strip Airport,43.705383,-82.709785,744.0,NA,US,US-MI,Ruth,no,,,MI03,MI03,,,Messing Field
516239,US-8273,closed,Maulfair Airport,41.25333,-89.27279,718.0,NA,US,US-IL,Granville,no,,,,,,,
516244,US-8274,small_airport,San Jacinto Ranch Airport,29.72147,-103.9721,3598.0,NA,US,US-TX,Marfa,no,,,,,,,
516245,US-8275,small_airport,Chalk Draw Airport,29.593,-103.26237,2877.0,NA,US,US-TX,Big Bend National Park,no,,,,,,,
516247,US-8276,small_airport,Cedar Creek Airport,29.59941,-103.34338,3135.0,NA,US,US-TX,Terlingua,no,,,,,,,
516248,US-8277,closed,Macon Lake Airport,33.45294,-91.32879,113.0,NA,US,US-AR,Jennie,no,,,,,,,
516249,US-8278,closed,Hesser Levee Airport,34.1581,-91.30747,185.0,NA,US,US-AR,Gillett,no,,,,,,,
516251,US-8279,closed,Iron Gate Airport,34.55442,-92.0347,233.0,NA,US,US-AR,England,no,,,,,,,
516253,US-8280,closed,Blair Airport,41.74783,-85.30529,930.0,NA,US,US-IN,Howe,no,,,,,,,
516275,US-8281,small_airport,Liberty Spring Airport,36.65657,-76.65566,66.0,NA,US,US-VA,Suffolk,no,,,,,,,
516278,US-8282,closed,Clothier Airport,38.20355,-96.83768,1364.0,NA,US,US-KS,Cedar Point,no,,,,,,,
516279,US-8283,closed,Norris Flying Service Airport,34.6769,-92.09343,243.0,NA,US,US-AR,Scott,no,,,,,,,
516280,US-8284,closed,Old River Lake Airport,34.64713,-92.10595,246.0,NA,US,US-AR,Scott,no,,,,,,,
516281,US-8285,closed,Bennett Airport,34.43839,-92.04968,218.0,NA,US,US-AR,Tucker,no,,,,,,,
516283,US-8286,closed,Archer Airport,34.43803,-92.06242,222.0,NA,US,US-AR,Tucker,no,,,,,,,
516284,US-8287,closed,Black Bayou Airport,34.31627,-91.96267,212.0,NA,US,US-AR,Sherrill,no,,,,,,,
516286,US-8288,closed,McFadden Airport,34.25838,-92.01381,211.0,NA,US,US-AR,White Hall,no,,,,,,,
516287,US-8289,closed,Country Road Airport,44.06357,-91.36936,731.0,NA,US,US-WI,Galesville,no,,,,,,,
516289,US-8290,closed,Holt Airfield,35.45339,-100.26473,248.0,NA,US,US-TX,Wheeler,no,,,,,,,
516290,US-8291,closed,Metz Airport,40.37256,-77.33132,651.0,NA,US,US-PA,Loysville,no,,,,,,,
516291,US-8292,closed,Tri State Airport,41.32526,-86.19276,826.0,NA,US,US-IN,Bourbon,no,,,,,,,
516292,US-8293,closed,Schmader Airport,41.28511,-79.35698,1475.0,NA,US,US-PA,Lucinda,no,,,,,,,
516293,US-8294,small_airport,Summer Range Airport,41.33539,-79.94509,1512.0,NA,US,US-PA,Polk,no,,,,,,,
516294,US-8295,closed,Tensas River Number 2 Airport,32.70765,-91.26906,92.0,NA,US,US-LA,Lake Providence,no,,,,,,,
516296,US-8296,closed,Tensas River Number 1 Airport,32.71702,-91.27888,90.0,NA,US,US-LA,Lake Providence,no,,,,,,,
516297,US-8297,small_airport,Dixie Farm Airport,32.65829,-90.65535,95.0,NA,US,US-MS,Yazoo City,no,,,,,,,
516298,US-8298,small_airport,Confederate Air Airport,33.66877,-91.37342,147.0,NA,US,US-AR,Tillar,no,,,,,,,
516308,US-8299,heliport,Salem Medical Center Heliport,39.59221,-75.44371,19.0,NA,US,US-NJ,Salem,no,,,,,,,
516309,US-8300,heliport,Beebe Medical Center Heliport,38.77223,-75.1434,,NA,US,US-DE,Lewes,no,,,,,,,
516351,US-8301,closed,Spade Ranch Airport,42.30326,-102.10574,3905.0,NA,US,US-NE,Ellsworth,no,,,,,,,
516355,US-8302,small_airport,Green Mountain Airport,47.82298,-117.06976,3570.0,NA,US,US-WA,Newman Lake,no,,,,,,,
516356,US-8303,small_airport,Green Bluff Meadows Airport,47.82558,-117.26887,2333.0,NA,US,US-WA,Mead,no,,,,,,,
516375,US-8304,small_airport,49th State Airpark,61.539386,-149.922867,75.0,NA,US,US-AK,,no,,,,,,,
516422,US-8305,small_airport,Carron Ranch Airport,45.52251,-103.96964,3162.0,NA,US,US-SD,Camp Crook,no,,,,,,,
516425,US-8306,small_airport,Ludlow Regional Airport,45.80756,-103.40168,3102.0,NA,US,US-SD,Ludlow,no,,,,,,,
516429,US-8307,small_airport,Cobb Ranch Airport,44.68006,-102.48666,2744.0,NA,US,US-SD,Union Center,no,,,,,,,
516430,US-8308,closed,Engalls Airport,44.95251,-102.69025,2753.0,NA,US,US-SD,North Meade,no,,,,,,,
516436,US-8309,small_airport,Nelson Airport,45.425216,-102.121124,2620.0,NA,US,US-SD,Easter Township,no,,,,,,,
516447,US-8310,closed,Scarborough Airport,44.65858,-101.13828,2090.0,NA,US,US-SD,North Stanley,no,,,,,,,
516452,US-8311,closed,Cawker City Airport,39.50284,-98.44521,1484.0,NA,US,US-KS,Cawker City,no,,,,,,,
516565,US-8312,heliport,Marion Health Heliport,40.483508,-85.542389,903.0,NA,US,US-IN,Gas City,no,,,08IN,08IN,,,
516577,US-8313,small_airport,Stillwater Airport,48.307469,-114.38081,2995.0,NA,US,US-MT,Whitefish,no,,,1MT4,1MT4,,,
516640,US-8314,small_airport,Pilots Landing Airport,31.719944,-98.901042,1408.0,NA,US,US-TX,Early,no,,,81TE,81TE,,,
516642,US-8315,small_airport,Baseline Airport,34.6425,-91.094722,185.0,NA,US,US-AR,Holly Grove,no,,,5AR4,5AR4,,,
516646,US-8316,heliport,University Hospitals Geauga Medical Center Heliport,41.507779,-81.188958,1302.0,NA,US,US-OH,Chardon,no,,,93OH,93OH,,,
516648,US-8317,small_airport,Strouckel Farm Airport,45.336131,-99.528682,1863.0,NA,US,US-SD,Roscoe,no,,,2SD3,2SD3,,,
516653,US-8318,small_airport,Jirik Field,35.833228,-97.70575,1069.0,NA,US,US-OK,Cashion,no,,,OL23,OL23,,,
516658,US-8319,heliport,Redbud Power Plant Heliport,35.683842,-97.227205,1016.0,NA,US,US-OK,Luther,no,,,OK61,OK61,,,
517031,US-8320,heliport,Liberty Heliport,30.073995,-94.778561,46.0,NA,US,US-TX,Liberty,no,,,,,,,
517086,US-8321,heliport,Alamo Navajo Hospital Helport,34.417392,-107.498662,6126.0,NA,US,US-NM,Alamo/Tiistoh,no,,,,,,,
517089,US-8322,small_airport,Dempsey Farm Airport,38.539958,-95.105499,1000.0,NA,US,US-KS,Rantoul,no,,,,,,,
517311,US-8323,small_airport,Pine Ridge Air Spray Airport,47.95399,-94.45537,1351.0,NA,US,US-MN,Kelliher,no,,,,,,,
517362,US-8324,small_airport,Damneara Airport,46.39725,-96.13891,1278.0,NA,US,US-MN,Elilzabeth,no,,,,,,,
517363,US-8325,closed,Shore Airport,37.42194,-101.64785,3242.0,NA,US,US-KS,Big Bow,no,,,,,,,
517371,US-8326,closed,Indianapolis Motor Speedway Red Bull Airport (Hulman Runway),39.79701,-86.23494,735.0,NA,US,US-IN,Indianapolis,no,,,,,,,
517531,US-8327,closed,Trout Creek Ranch Airport,42.15098,-118.53967,4160.0,NA,US,US-OR,Fields,no,,,,,,,
517535,US-8328,closed,Trout Creek East Airport,42.16583,-118.51293,4255.0,NA,US,US-OR,Fields,no,,,,,,,
517545,US-8329,closed,Crowley Guard Station Airport,43.22969,-117.96229,4052.0,NA,US,US-OR,Harper,no,,,,,,,
517546,US-8330,small_airport,7N Ranch Airport,43.54946,-111.60031,6188.0,NA,US,US-ID,Ririe,no,,,,,,,
517582,US-8331,closed,Jackson Hole Airport,43.19059,-117.64664,2920.0,NA,US,US-OR,Jordan Valley,no,,,,,,,
517603,US-8332,closed,Finney Lake Airport,45.06822,-123.00542,120.0,NA,US,US-OR,Salem,no,,,,,,,
517604,US-8333,closed,Art Brandt Airport,44.75773,-123.0274,244.0,NA,US,US-OR,Jefferson,no,,,,,,,
517605,US-8334,closed,Hyde Airstrip,42.48147,-121.06038,4434.0,NA,US,US-OR,Bly,no,,,,,,,
517607,US-8335,closed,Meacham Airport,45.49627,-118.40359,4058.0,NA,US,US-OR,Meacham,no,,,,,,,
517608,US-8336,closed,Rager Airstrip,44.22291,-119.76301,4197.0,NA,US,US-OR,Paulina,no,,,,,,,
517609,US-8337,closed,Summit Prairie Airport,44.20984,-118.52062,5351.0,NA,US,US-OR,Prairie City,no,,,,,,,
517610,US-8338,closed,Spray Airport,44.83414,-119.78535,2008.0,NA,US,US-OR,Spray,no,,,,,,,
517611,US-8339,closed,Three Forks Airport,42.58089,-117.1313,4797.0,NA,US,US-OR,Jordan Valley,no,,,,,,,Division Fence Reservoir
517612,US-8340,closed,Sumpter Airport,44.73851,-118.1941,4455.0,NA,US,US-OR,Sumpter,no,,,,,,,
517613,US-8341,closed,Cold Spring USFS Airport,44.34271,-120.12681,4713.0,NA,US,US-OR,Post,no,,,,,,,"Cold Spring Guard Station Landing Field, Cold Springs"
517666,US-8342,small_airport,Felton Creek Airport,44.65612,-123.63574,699.0,NA,US,US-OR,Blodgett,no,,,,,,,
517667,US-8343,closed,Grube Airport,40.49256,-75.98959,460.0,NA,US,US-PA,Mohrsville,no,,,,,,,
517668,US-8344,closed,Penny Flats Airport,45.40674,-120.51055,644.0,NA,US,US-OR,Kent,no,,,,,,,
517669,US-8345,closed,Hole in the Ground Ranch Airport,43.20769,-117.5984,2858.0,NA,US,US-OR,Jordan Valley,no,,,,,,,
517670,US-8346,closed,No Shit South Airport,43.2434,-117.49121,2745.0,NA,US,US-OR,Jordan Valley,no,,,,,,,
517671,US-8347,closed,No Shit North Airport,43.32112,-117.46305,2700.0,NA,US,US-OR,Jordan Valley,no,,,,,,,
517672,US-8348,closed,Sixteen Canyon Airport,45.41184,-120.86565,467.0,NA,US,US-OR,Grass Valley,no,,,,,,,
517673,US-8349,closed,Nena Airport,45.06538,-121.11494,984.0,NA,US,US-OR,Maupin,no,,,,,,,
517674,US-8350,closed,Big Indian Airport,42.66283,-118.63912,6450.0,NA,US,US-OR,Princeton,no,,,,,,,
517675,US-8351,closed,Bull Run Airport,45.44992,-120.86378,392.0,NA,US,US-OR,Grass Valley,no,,,,,,,
517676,US-8352,small_airport,Chukar Flats Airport,45.22625,-120.5437,875.0,NA,US,US-OR,Lonerock,no,,,,,,,
517677,US-8353,small_airport,Mountain Views Airport,45.29728,-120.29719,2790.0,NA,US,US-OR,Condon,no,,,,,,,
517678,US-8354,small_airport,Sunflower Creek Airport,44.18811,-119.56093,4841.0,NA,US,US-OR,Canyon City,no,,,,,,,
517679,US-8355,small_airport,Hay Creek Airport,43.87964,-119.19231,4695.0,NA,US,US-OR,Burns,no,,,,,,,
517773,US-8356,closed,Dick Deal Airport,44.67056,-100.77779,2021.0,NA,US,US-SD,Fort Pierre,no,,,,,,,
517775,US-8357,heliport,Park Nicollet Hospital Heliport,44.929685,-93.363113,,NA,US,US-MN,Saint Louis Park,no,,,,,,,Methodist Hospital
517814,US-8358,closed,Cherokee Mine Strip,37.266,-114.3845,,NA,US,US-NV,Kyle,no,,,,,,,
517878,US-8359,heliport,Soshone Mountain Helipad,36.925262,-116.219974,,NA,US,US-NV,Nye,no,,,,,,,
517879,US-8360,heliport,Soshone Mountain Helipad,36.925262,-116.219974,,NA,US,US-NV,Nye,no,,,,,,,
517883,US-8361,heliport,Yucca Lake Helipad,36.934863,-116.049238,,NA,US,US-NV,Mercury,no,,,,,,,
517884,US-8362,closed,Yucca Lake Airstrip (old),36.943434,-116.036905,,NA,US,US-NV,Nye,no,,,,,,,
535927,US-8363,heliport,Mountainview Medical Center Heliport,46.54692,-110.90414,5036.0,NA,US,US-MT,White Sulphur Springs,no,,,,,,,
518121,US-8364,heliport,UMM Shore Medical Center at Cambridge Heliport,38.559933,-76.059692,17.0,NA,US,US-MD,Cambridge,no,,,29MD,29MD,,,
