stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,tts_stop_name,import_id,ext_id,city_name,direction_id,area_name,ext_aleop_abri,ext_aleop_poteau,ext_bench,ext_bikepark,ext_carcharging,ext_carpark,ext_carpooling,ext_conventionnement,ext_diag_date,ext_gare_conventionnee,ext_gestionnaire,ext_id_py7,ext_id_tad,ext_non_aleop_abri,ext_non_aleop_poteau,ext_photo_url_1,ext_photo_url_2,ext_photo_url_3,ext_photo_url_4,ext_priority,ext_pwd_nooverhang,ext_pwd_pathway,ext_pwd_readability,ext_pwd_slopes,ext_pwd_sound,ext_pwd_tactilpaving,ext_pwd_visualway,ext_pwd_wheelchair_z,ext_quay_height,ext_quay_length,ext_region_insee,ext_region_name,ext_schedule,ext_sec_A13A,ext_sec_C6,ext_sec_bikepark,ext_sec_config,ext_sec_intown,ext_sec_light,ext_sec_pedxing,ext_sec_zebra,ext_sec_zebra_damaged,ext_secure_iti,ext_stop_schedule,ext_trashbin,ext_type_tad,ext_zone_tad,old_id,pegase_code
44TOUCmontR,,Montagné,,47.43960713,-1.47400144,ZONE_N/A,,0,44TOUCmont,2,,LES TOUCHES - Montagné,,,Les Touches,1,,0,0,0,,,0,0,,2023-05-30 09:28:42.50797,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/1c9d1dac8f1b2f4475f8a06d0708be2ec1c16758.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/1f6d433ca479d1c4e642bdec71a6d99250d92390.jpg,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,En ligne,0,0,0,0,,0,,0,,,27159-R,27159-R
53GONTmontU,,Montaigu,arrêt scolaire Ligne 150,47.84209501,-0.74515941,ZONE_N/A,,0,53GONTmont,2,,,,,Château-Gontier-sur-Mayenne,,Château-Gontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53AMBRmontA,,Montaton,,48.41168400,-0.62843426,ZONE_N/A,,0,53AMBRmont,2,,,,,Ambrières-les-Vallées,0,,0,0,1,,,1,0,,2023-08-01 07:11:25.74094,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/2826337e4eacb044ba0af7855da7ee37d4e30956.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/fbcd883c9156254387feb6fd7aa62c2b3fcc6bb4.jpg,,,,0,0,0,1,0,0,0,0,0,0,,,0,0,0,,En retrait,0,1,0,0,,1,0,0,,,5300071A-A,5300071A
53AMBRmontR,,Montaton,,48.41168400,-0.62856974,ZONE_N/A,,0,53AMBRmont,2,,,,,Ambrières-les-Vallées,1,,,,,,,,,,2023-08-01 07:12:07.601598,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/938521cfd4c5d667d9f10d0303634df13c2e21ee.jpg,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,5300071A-B,5300071A
49FAYEmntbA,,Montbenault,,47.30340109,-0.56317987,3,,0,49FAYEmntb,2,,,,9118,Bellevigne-en-Layon,0,Faye-d'Anjou,0,0,0,,,0,0,,2023-06-15 11:51:02.56702,,,,631,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/f9680d425797cf12356b549e58704114e4b2f3a6.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b280b3b209447ee3766e8a8d1a9d29fdca00d3bd.jpg,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,En ligne,0,0,0,0,0,0,0,0,TAD,49_LOIRE_LAYON_AUBANCE,49C15.018A-A,49C15.018A
49FAYEmntbR,,Montbenault,,47.30334196,-0.56319271,3,,0,49FAYEmntb,2,,,,9119,Bellevigne-en-Layon,1,Faye-d'Anjou,0,0,1,,,0,0,,2023-06-15 11:52:04.994875,,,,,1,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/8e683d321b70bdf263f698dccd0116eaa3536ef1.jpg,,,,,0,0,0,0,0,0,0,0,,,,,1,0,0,,,0,1,0,0,0,0,1,1,,,49C15.018A-B,49C15.018A
72SAVImontA,SAVMO1,Montbergis,,48.07859390,0.31132383,ZONE_N/A,,0,72SAVImont,2,,,1455,1455,Savigné-l'Évêque,0,,0,0,1,,,0,0,,2023-07-26 13:29:02.805917,,,,,1,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/147a85b001500d06ba741c58278017c0e5f1665c.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/0b5cf1d4b2d81652e4ed42d8cfd33f3ab8f21398.jpg,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,En encoche,1,0,0,0,,0,,0,,,7200700A-A,
72SAVImontR,SAVMO2,Montbergis,,48.07843610,0.31091757,ZONE_N/A,,0,72SAVImont,2,,,1456,1456,Savigné-l'Évêque,1,,,,,,,,,,2023-07-26 13:27:29.706909,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/657281e22bac35bd60c6e549f3741f3918791a6a.jpg,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7200700A-R,
44REINmontA,,Montfort,,47.44056109,-2.19149211,Aleop 44,https://aleop.paysdelaloire.fr/les-tickets-en-loire-atlantique,0,44REINmont,2,,SAINTE-REINE-DE-BRETAGNE - Montfort,,180,Sainte-Reine-de-Bretagne,0,,0,0,1,,,0,0,,2023-05-16 08:04:52.777996,,DECAUX,,,1,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/d363533d9f177e9154f1e858bc1cb5ffc98f5a93.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b3e18160bfac2ba0ed498134ae94657b783d21ba.jpg,,,1,0,0,0,0,0,0,0,0,16,0,,,1,0,0,,En encoche,1,1,0,1,,0,,1,,,11130-A,11130-A
44REINmontR,,Montfort,,47.44063547,-2.19171170,Aleop 44,https://aleop.paysdelaloire.fr/les-tickets-en-loire-atlantique,0,44REINmont,2,,SAINTE-REINE-DE-BRETAGNE - Montfort,,,Sainte-Reine-de-Bretagne,1,,0,0,0,,,1,0,,2023-05-16 08:04:05.355177,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b77e266eb2bf2eede31402d8f25c4ac110822125.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/969d4d7802cc36ed4bb7d6f4b073e8f000a29e1c.jpg,,,1,0,0,0,1,0,0,0,0,3,0,,,1,0,0,,En ligne,1,1,0,1,,0,,0,,,11130-R,11130-R
49JUIGmontA,,Montgilet,,47.40309861,-0.50481425,2,,0,49JUIGmont,1,,,,3161,Les Garennes-sur-Loire,0,Juigné-sur-Loire,0,0,1,,,0,0,,2023-06-20 08:08:18.427208,,,,56,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/5c467ceecb861a0af3ea6e94bd18b1f61482fb5e.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/5b65dee48ae764a14f10126b884ff94cc753fb88.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/993cc4a5c64fe8d655cb3e14615f21b606b817e2.jpg,,1,1,1,1,1,0,1,1,1,21,10,,,1,0,1,,En ligne,1,1,1,1,0,0,1,1,TAD_CENTRALITE,49_LOIRE_LAYON_AUBANCE,49LI.01HA-A,49LI.01HA
49JUIGmontR,,Montgilet,,47.40303202,-0.50475121,2,,0,49JUIGmont,1,,,,3160,Les Garennes-sur-Loire,1,Juigné-sur-Loire,0,0,0,,,0,0,,2023-06-20 08:08:20.941149,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/779857462b4597c14007871c3e63046560c60101.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/a7751419c67ed93e0842ade21e0103913bfcbba7.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/4e176ea0eef4eeecbd19a7d614b72080f341dcc3.jpg,,1,1,1,1,1,0,1,1,1,21,10,,,0,0,1,,En ligne,1,1,1,1,0,0,0,0,,,49LI.01HA-B,49LI.01HA
72MNTMecolA,MONEC1,MONTMIRAIL TAD,,48.10233566,0.79154239,ZONE_N/A,,0,72MNTMecol,2,,,6088,6088,Montmirail,0,,0,0,1,,,1,0,,2023-07-19 14:32:10.400968,,,,7200146,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/25a31163675dad3fa6d288aaa0612805438ffe7b.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/1e5669ef9f36b938fd76316e52ae1eba2f155777.jpg,,,,0,1,0,0,0,0,0,0,6,0,,,0,1,0,,En encoche,1,1,0,0,,0,,0,,,6088,
72MNTMecolR,MONEC2,MONTMIRAIL TAD,,48.10238397,0.79145502,ZONE_N/A,,0,72MNTMecol,2,,,6089,6089,Montmirail,1,,,,,,,,,,2023-07-19 14:24:01.303296,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/7c6ae4b07dfcb3715ddb7eaa7136735bf945dc9f.jpg,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6089,
44BRETmontA,,Montoir Centre,,47.32761298,-2.15264363,STRAN,http://www.stran.fr/-Les-tickets-,0,44BRETmont,1,,MONTOIR-DE-BRETAGNE - Centre,,MOT02,Montoir-de-Bretagne,0,,,,,,,,,,,,STRAN,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,22223-A,22223-A
44BRETmontR,,Montoir Centre,,47.32770570,-2.15315415,STRAN,http://www.stran.fr/-Les-tickets-,0,44BRETmont,1,,MONTOIR-DE-BRETAGNE - Centre,,MOT01,Montoir-de-Bretagne,1,,,,,,,,,,,,STRAN,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,22223-R,22223-R
53MNTPmontU,,Montpincon,,48.27776323,-0.59807429,ZONE_N/A,,0,53MNTPmont,1,,,TEMP_TAD53_194,,La Bazoge-Montpinçon,,,,,,,,,,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAD,53_16_2_MAY_HORPS_LASS,,
49ANGEmntpA,,Montprofit,,47.47464244,-0.56746984,1,,0,49ANGEmntp,1,,,,,Angers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,16879654A,16879654A
49ANGEmntpR,,Montprofit,,47.47453638,-0.56711043,1,,0,49ANGEmntp,1,,,,,Angers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,16879654R,16879654R
72NEUVmontA,NEUMO1,Montreuil,,48.08756262,0.20714754,ZONE_N/A,,0,72NEUVmont,2,,,1310,1310,Neuville-sur-Sarthe,0,,0,0,0,,,0,0,,2023-07-18 09:33:25.137311,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/3aadb0620fa3fcdc4ccfe59891d62993c498dd38.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/6068b647dd2ded111656fdedda48c5379de159ad.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/407a29ccbf1277e221b4b3016cc5e47fd13f82b1.jpg,,,0,0,0,0,0,0,0,0,2,0,,,0,0,1,,En ligne,1,1,1,1,,0,,0,,,7202681A,
72NEUVmontR,NEUMO2,Montreuil,,48.08737727,0.20714841,ZONE_N/A,,0,72NEUVmont,2,,,1311,1311,Neuville-sur-Sarthe,1,,0,0,0,,,0,0,,2023-07-18 09:33:08.6672,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/1756e563b1de61ada42c843d20972d0f28770b93.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/40cb73f2fe97ed8a3d6d6803168ec0b8221101c4.jpg,,,,0,1,0,1,0,0,0,1,4,0,,,0,0,1,,En ligne,1,1,1,1,1,0,,0,,,7202680A,
61ALENmontA,ALEMO1,Montsort,,48.42387899,0.09040003,ZONE_N/A,,0,61ALENmont,2,,,661,661,Alençon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7210585A-A,
61ALENmontR,ALEMO2,Montsort,,48.42362018,0.09004211,ZONE_N/A,,0,61ALENmont,2,,,662,662,Alençon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7210585A-R,
72VINCmortA,SVLMO1,Monument aux Morts,,47.82727517,0.49010158,ZONE_N/A,,0,72VINCmort,2,,,1672,1672,Saint-Vincent-du-Lorouër,0,,0,1,1,,,1,0,,2023-07-19 09:47:15.065669,,,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/51c5f48c6d046c7876632f48afb291cf9b4a6068.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/622dc1edd28904a2b14cc59bd5aa943890ffc9fb.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/570f2e6cca55ef9c99a81d845a0c6a43baad628f.jpg,,,0,1,1,1,0,0,0,1,13,0,,,0,0,0,,En ligne,1,1,0,0,,0,,1,,,7201218A-A,
72VINCmortR,SVLMO2,Monument aux Morts,,47.82697745,0.48995800,ZONE_N/A,,0,72VINCmort,2,,,1673,1673,Saint-Vincent-du-Lorouër,1,,,,,,,,,,2023-07-19 09:45:42.238322,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b2380a2dd8ee078a5c7711f66b5e101e8f34991a.jpg,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7201218A-R,
72CHANtertA,CHGTM1,Monument du Tertre,,47.98322644,0.25834214,ZONE_N/A,,0,72CHANtert,2,,,865,865,Changé,0,,,,,,,,,,2023-07-27 06:24:51.583644,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/58fec59f0ea5e49a3d4b46a3f9cc6b82d9188b40.jpg,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,865,
72CHANtertR,CHGTM2,Monument du Tertre,,47.98304126,0.25801115,ZONE_N/A,,0,72CHANtert,2,,,866,866,Changé,1,,,,,,,,,,2023-07-27 06:25:32.809386,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/2e3bdaf37762ff05ed0b4d0153fab53053d54777.jpg,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,866,
49BAUCtechA,,Morel,,47.47530973,-0.60823360,1,,0,49BAUCtech,2,,,,,Angers,0,,0,0,0,,,0,0,,,,,,,0,1,,,,,,0,1,0,1,0,0,0,1,,,,,1,0,0,,En ligne,1,1,1,0,0,0,0,0,,,49LI.0HMA-A,49LI.0HMA
49BAUCtechR,,Morel,,47.47562517,-0.60870997,1,,0,49BAUCtech,2,,,,,Angers,1,,0,0,0,,,0,0,,,,,,,0,1,,,,,,0,1,0,1,0,0,0,1,,,,,1,0,0,,En ligne,1,1,0,0,0,0,0,0,,,49LI.0HMA-B,49LI.0HMA
85ANGLmoriA,,Moricq,,46.40637198,-1.38037741,ZONE_N/A,,0,85ANGLmori,2,,,85ANGLmoriU1,ANGLmorA,Angles,0,,0,0,1,,,1,0,,2023-08-30 09:57:37.696983,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/0c7c4edeb1ce4a9d9f7e66f088a332c7bcd2f2bc.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/740ceb00f2b6c5f6045166482a0baba202b1a38e.jpg,,,,0,0,0,1,0,0,0,0,0,0,,,1,0,1,,en retrait,1,1,0,,,0,,0,,,,
85ANGLmoriR,,Moricq,,46.40666040,-1.38059739,ZONE_N/A,,0,85ANGLmori,2,,,ANGLES - MORICQ (PL. LIBERTE),ANGLmorR,Angles,1,,0,0,0,,,1,0,,2023-08-30 09:56:05.088167,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/491e23b6089631631f3e52a97b048fe46dc84321.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/54fa5f792c50aa9977a93be2133414e71baba3d4.jpg,,,,0,1,0,1,0,0,0,0,14,16,,,1,0,1,,En ligne,1,1,0,1,,0,,0,,,8501179A,
44ORVAmorlA,,Morlière,,47.24705441,-1.60342977,Naolib,https://www.tan.fr/fr/menu/titres-tarifs/tan/tous-les-tarifs/,0,44ORVAmorl,1,,ORVAULT - Morlière,,OMRL5,Orvault,0,,,,,,,,,,,,TAN,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,27313-A,27313-A
44ORVAmorlR,,Morlière,,47.24689236,-1.60315004,Naolib,https://www.tan.fr/fr/menu/titres-tarifs/tan/tous-les-tarifs/,0,44ORVAmorl,1,,ORVAULT - Morlière,,OMRL3,Orvault,1,,,,,,,,,,,,Abri (parking relai),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0,,,,27313-R,27313-R
44VERTmortA,,Mortier Vannerie,,47.18016740,-1.49946751,ZONE_N/A,,0,44VERTmort,2,,VERTOU - Mortier Vannerie,,,Vertou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44VERTmortR,,Mortier Vannerie,,47.17999811,-1.49937229,ZONE_N/A,,0,44VERTmort,2,,VERTOU - Mortier Vannerie,,,Vertou,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44PAZAbaudU,,Moulin Baudrin,,47.10204700,-1.81950800,ZONE_N/A,,0,44PAZAbaud,0,,,44PAZAbaudU,,Sainte-Pazanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAD,44_RETZ_ATLANT,,
44REDOcassA,,Moulin cassé,,47.64052824,-2.06511453,Aleop 44,https://aleop.paysdelaloire.fr/les-tickets-en-loire-atlantique,0,44REDOcass,2,,SAINT-NICOLAS-DE-REDON - Moulin Cassé,,,Saint-Nicolas-de-Redon,0,,,,,,,,,,2023-05-22 12:36:19.420692,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/ee76d7121d47dcff4b015f81594db26522bd70ef.jpg,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,temp2-A,
44REDOcassR,,Moulin cassé,,47.64058607,-2.06498042,Aleop 44,https://aleop.paysdelaloire.fr/les-tickets-en-loire-atlantique,0,44REDOcass,2,,SAINT-NICOLAS-DE-REDON - Moulin Cassé,,,Saint-Nicolas-de-Redon,1,,,,,,,,,,2023-05-22 12:35:47.147875,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/a7712638bfd439f3f90cf2f3309e4c934bc6d35f.jpg,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,temp2-R,
72FLECmoulA,,Moulin de la Bruère,,47.68934448,-0.05424008,ZONE_N/A,,0,72FLECmoul,1,,,6129,,La Flèche,,,0,0,0,,,0,0,,2023-06-28 08:28:37.988946,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/3060a162cbc105e21ed7219e4c7709bc2970540d.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/ee89b27f62cd7fe6d927c30fef80d521c7924e67.jpg,,,,0,1,0,1,0,0,0,1,16,18,,,0,0,1,,En encoche,1,1,0,1,,1,,0,,,,
72FLECmoulR,,Moulin de la Bruère,,47.68948317,-0.05367348,ZONE_N/A,,0,72FLECmoul,2,,,6130,,La Flèche,,,,,,,,,,,2023-06-28 08:28:13.446659,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/ce327bea810ebf7f268d7a206a6a7057d4ee1e27.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/42a073a87bdd5959f572825749ea55328cd4b838.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44PHILchauA,,Moulin de la Chaussée,,47.04662372,-1.63827735,ZONE_N/A,,0,44PHILchau,1,,SAINT-PHILBERT-DE-GRAND-LIEU - Moulin de la Chaussée,,206,Saint-Philbert-de-Grand-Lieu,0,,0,1,1,4,,1,1,,2023-05-10 10:11:40.040979,,DECAUX,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/83d7a9bd5400009d39da9b2b0f5b4da8fc32e94c.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b75744e368f8f866b83f7b27b4cefe4cf0a82f12.jpg,,,1,0,1,1,1,0,0,0,1,21,14,,,1,0,0,2,En encoche,1,1,0,1,,1,,1,TAD_CENTRALITE,44_GL_RETZ_ATLAN,07623-A,07623-A
44PHILchauR,,Moulin de la Chaussée,,47.04661276,-1.63841154,ZONE_N/A,,0,44PHILchau,1,,SAINT-PHILBERT-DE-GRAND-LIEU - Moulin de la Chaussée,,133,Saint-Philbert-de-Grand-Lieu,1,,0,1,1,4,,1,1,,2023-05-10 10:12:46.615229,,DECAUX,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/09e3aed7ef348147e3c339cac098fea394cc1a67.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/a45e417d6d1f3d70f6cd7f0b8ae7946c902aa769.jpg,,,1,0,1,1,1,0,0,0,1,20,14,,,1,0,1,2,En encoche,1,1,0,1,,1,,0,,,07623-R,07623-R
44GUENjustA,,Moulin de la Justice,,47.51920061,-1.96386137,Aleop 44,https://aleop.paysdelaloire.fr/les-tickets-en-loire-atlantique,0,44GUENjust,2,,GUENROUËT - Moulin de la Justice,,,Guenrouet,0,,0,0,1,,,0,1,,2023-05-23 06:19:12.991091,,LACROIX,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b554926a8ef296caef4a0827b65a86539472c05b.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/c8b6d14945ffe7f65f209e7eb4130240d51f69be.jpg,,,,0,1,0,1,0,0,0,0,0,0,,,1,0,0,,En ligne,1,1,0,1,,0,,0,,,00756-A,00756-A
44GUENjustR,,Moulin de la Justice,,47.51926582,-1.96403367,Aleop 44,https://aleop.paysdelaloire.fr/les-tickets-en-loire-atlantique,0,44GUENjust,2,,GUENROUËT - Moulin de la Justice,,,Guenrouet,1,,0,0,1,,,0,1,,2023-05-22 10:05:21.672446,,LACROIX,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/006d4114338882cc0bbbcf784e7b248a462443f3.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/34b536ea7aa784357d840988cd7ef03e437373cd.jpg,,,,0,0,0,1,0,0,0,0,0,0,,,1,0,0,,En ligne,1,1,0,1,,0,,0,,,00756-R,00756-R
44VALLverrA,,Moulin de la Verrie,,47.17445905,-1.31912324,ZONE_N/A,,0,44VALLverr,2,,VALLET - Moulin de la Verrie,,,Vallet,0,,0,1,0,,,0,0,,2023-05-17 08:37:25.903249,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/67de331fa89656cf7924105443bab40306c39021.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/3121076aa8c5f681e32582b04dcaacb37c172663.jpg,,,,0,0,1,0,0,0,0,0,0,0,,,1,0,1,,En ligne,0,0,0,0,,0,,0,,,09634-A,09634-A
44VALLverrR,,Moulin de la Verrie,,47.17431410,-1.31913429,ZONE_N/A,,0,44VALLverr,2,,VALLET - Moulin de la Verrie,,,Vallet,1,,0,1,0,,,0,0,,2023-05-17 08:36:59.840089,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/a9969d89e6136bbedc1d6a0049353863d9f1d90c.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/679a0a443747749bf578a095ea90e2643f9d4227.jpg,,,,0,1,1,1,0,0,0,0,0,0,,,1,0,1,,En encoche,0,1,0,1,,0,,0,,,09634-R,09634-R
44CHEVpassA,,Moulin de Passay,,47.09356277,-1.63107203,ZONE_N/A,,0,44CHEVpass,2,,LA CHEVROLIÈRE - Moulin de Passay,,,La Chevrolière,0,,0,1,1,,,0,0,,2023-05-10 12:50:43.214401,,Communal,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/7e339e08ef444d9c639f7c69cd583776fc5ebc2e.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/fe9ac30ddb5a82d3c548ff0553600f9fea612f2f.jpg,,,,0,1,1,1,0,0,0,1,0,0,,,1,0,0,,En ligne,0,1,0,1,,0,,0,,,07581-A,07581-A
44CHEVpassR,,Moulin de Passay,,47.09351529,-1.63113170,ZONE_N/A,,0,44CHEVpass,2,,LA CHEVROLIÈRE - Moulin de Passay,,,La Chevrolière,1,,0,1,0,,,0,0,,2023-05-10 12:49:40.894845,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/32ba9e08ae12c02fdee3b0691b930db66978d6ae.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/7362f3557f9adebdcfcf135ce0a840f640503cf6.jpg,,,,0,0,1,1,0,0,0,0,0,0,,,1,0,0,,En ligne,0,1,0,1,,0,,0,,,07581-R,07581-R
44CORSgreiA,,Moulin du Greix,,47.26471784,-2.11320313,ZONE_N/A,,0,44CORSgrei,2,,CORSEPT - Moulin du Greix,,,Corsept,0,,0,1,0,,,0,0,,2023-05-15 10:49:30.921242,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/ea1d9a88ddfc5d74228bcaf9905275c812a3340f.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/d0e482b9ca3fb214dbde81ccf1b6862094b99bbe.jpg,,,,0,1,1,0,0,0,0,0,0,0,,,1,0,0,,En ligne,0,0,0,0,,0,,0,,,23344-A,23344-A
44CORSgreiR,,Moulin du Greix,,47.26467234,-2.11318581,ZONE_N/A,,0,44CORSgrei,2,,CORSEPT - Moulin du Greix,,,Corsept,1,,0,1,0,,,0,0,,2023-05-15 15:20:29.890895,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/e961cdb5af15d8518e3df17282c7053ee1b3ce08.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/8d8ed502649e8ce6b191921d225617a901530277.jpg,,,,0,1,1,0,0,0,0,0,0,0,,,1,0,0,,En ligne,0,0,0,1,,0,,0,,,23344-R,23344-R
44MACHmocrU,,Moulin Mocrat,,46.98964000,-1.79515000,ZONE_N/A,,0,44MACHmocr,0,,,44MACHmocrU,,Machecoul-Saint-Même,,Machecoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAD,44_GL_RETZ_ATLAN,,
44BESNneufA,,Moulin Neuf,possibilité plan LILA,47.38839307,-2.09320881,STRAN,http://www.stran.fr/-Les-tickets-,0,44BESNneuf,1,,BESNÉ - Moulin neuf,,MNF01,Besné,0,,,,,,,,,,,,STRAN,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,00303-A,00303-A
44BESNneufR,,Moulin Neuf,possibilité plan LILA,47.38788643,-2.09305491,STRAN,http://www.stran.fr/-Les-tickets-,0,44BESNneuf,1,,BESNÉ - Moulin neuf,,MNF02,Besné,1,,,,,,,,,,,,STRAN,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,00303-R,00303-R
