origin,destination,distance_km,co2_saved_kg,is_substitutable,cluster_kmeans,cluster_dbscan
Gare de Orléans,Gare de Ancenis,238.53537143257515,98.54523705823874,1,0,0
Gare de Orléans,Gare de Angers Saint-Laud,190.6900933952656,78.81603108555784,1,0,0
Gare de Orléans,Gare de Batz-sur-Mer,335.9406990091849,105.45531793181271,1,0,0
Gare de Orléans,Gare de La Baule les Pins,327.51914716448044,105.522168210356,1,0,0
Gare de Orléans,Gare de La Baule-Escoublac,329.16895970918773,105.5090719983761,1,0,0
Gare de Orléans,Gare de Le Croisic,337.79508936096494,105.4405977812003,1,0,0
Gare de Orléans,Gare de Le Pouliguen,332.54423315470865,105.48227907776555,1,0,0
Gare de Orléans,Gare de Nantes,269.71386693675174,114.12468910761228,1,0,0
Gare de Orléans,Gare de Pornichet,326.40232427847974,105.53103355042506,1,0,0
Gare de Orléans,Gare de Saint-Nazaire,316.17889747905593,100.88235798552388,1,0,0
Gare de Orléans,Gare de Saint-Pierre-des-Corps,105.77578390427468,71.79322998147535,1,2,0
Gare de Orléans,Gare de Saumur,164.30941858641518,113.41910310918132,1,0,0
Gare de Orléans,Gare de Savenay,295.2319064576074,122.66231381187634,1,0,0
Gare de Orléans,Gare de Tours,107.48055348360818,71.7796975205546,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Argentan,172.21991062098007,102.23755967523913,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Briouze,197.63884949184765,81.06022788281788,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Champagné,172.58487467327257,110.2884903769816,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Connerré - Beillé,159.88496434459168,88.08704303777776,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Flers,212.23279610144775,80.94438113463087,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Folligny,272.81231412534055,109.07033452709278,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Granville,285.97968129151997,108.96581196652764,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de L'Aigle,124.81624287370096,71.73079813656885,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de La Ferté-Bernard,143.6376404372168,82.59523282094513,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Mans,183.0206472320865,110.20565121440973,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Theil - La Rouge,135.63022107570706,82.65879571583679,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Montfort-le-Gesnois,166.92003740310744,110.33345785523215,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Nogent-le-Rotrou,124.99713593096853,82.74320114571572,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Saint-Mars-la-Brière,170.1778676062793,110.3075971990794,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sainte-Gauburge,139.3376012715138,71.61552759360701,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,151.6373715061088,82.53173095572026,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,161.45681955498824,102.32299709212094,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,102.50856667631032,64.31877213053212,1,0,0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,259.49707470370964,104.68883109926678,1,2,-1
Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,234.404908230287,80.76837890855215,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de Argentan,172.21991062098007,102.23755967523913,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de Briouze,197.63884949184765,81.06022788281788,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de Flers,212.23279610144775,80.94438113463087,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de Folligny,272.81231412534055,109.07033452709278,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de Granville,285.97968129151997,108.96581196652764,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de L'Aigle,124.81624287370096,71.73079813656885,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de Surdon,161.45681955498824,102.32299709212094,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de Verneuil-sur-Avre,102.50856667631032,64.31877213053212,1,0,0
Gare de Paris Montparnasse Vaugirard,Gare de Villedieu-les-Poêles,259.49707470370964,104.68883109926678,1,2,-1
Gare de Paris Montparnasse Vaugirard,Gare de Vire,234.404908230287,80.76837890855215,1,0,0
Gare de Paris Saint-Lazare,Gare de Auffay,128.98025517967406,89.72428864742642,1,0,0
Gare de Paris Saint-Lazare,Gare de Bayeux,224.5249043032911,94.66229988676383,1,0,0
Gare de Paris Saint-Lazare,Gare de Beaumont-le-Roger,115.4373244300982,87.14055915285363,1,0,0
Gare de Paris Saint-Lazare,Gare de Bernay,128.38102168807436,87.0378120840198,1,0,0
Gare de Paris Saint-Lazare,Gare de Bréauté - Beuzeville,160.37265547333678,103.94016416960508,1,0,0
Gare de Paris Saint-Lazare,Gare de Caen,197.71481218340045,83.85872210540886,1,0,0
Gare de Paris Saint-Lazare,Gare de Carentan,264.2433370388036,114.16739366476936,1,0,0
Gare de Paris Saint-Lazare,Gare de Cherbourg,298.52481352080196,115.85838689811398,1,0,0
Gare de Paris Saint-Lazare,Gare de Clères,119.56027825906249,80.43483442607032,1,0,0
Gare de Paris Saint-Lazare,Gare de Dieppe,147.04184250729423,89.85533843637697,1,0,0
Gare de Paris Saint-Lazare,Gare de Le Havre,174.00320428267304,115.31655600007556,1,0,0
Gare de Paris Saint-Lazare,Gare de Lisieux,155.49875143051614,106.64173476075686,1,0,0
Gare de Paris Saint-Lazare,Gare de Lison,249.04948135965213,94.46762379409044,1,2,-1
Gare de Paris Saint-Lazare,Gare de Montville,118.09855316902532,80.44643759983504,1,0,0
Gare de Paris Saint-Lazare,Gare de Oissel,103.07408127646129,65.11721909719114,1,0,0
Gare de Paris Saint-Lazare,Gare de Pont-l'Évêque,161.94309099675755,108.9717950987178,1,0,0
Gare de Paris Saint-Lazare,Gare de Romilly-la-Puthenaye,108.33284338567869,68.22732139123384,1,0,0
Gare de Paris Saint-Lazare,Gare de Rouen Rive Droite,109.84367355231086,65.06348207370546,1,0,0
Gare de Paris Saint-Lazare,Gare de Serquigny,119.97208509862132,87.10456222266689,1,2,0
Gare de Paris Saint-Lazare,Gare de Trouville - Deauville,171.7391634000595,108.8940338759804,1,0,0
Gare de Paris Saint-Lazare,Gare de Valognes,285.20397121216814,115.96412774435991,1,0,0
Gare de Paris Saint-Lazare,Gare de Yvetot,141.24333210243333,91.82070782104768,1,0,0
Gare de Plouaret Trégor,Gare de Caulnes,103.1392342703514,67.44790661318315,1,0,0
Gare de Plouaret Trégor,Gare de Montauban-de-Bretagne,114.20801620979978,80.03953031047784,1,0,0
Gare de Plouaret Trégor,Gare de Montfort-sur-Meu,123.579230017363,79.9651416152734,1,0,0
Gare de Plouaret Trégor,Gare de Quédillac,105.33360578865748,80.10997538040087,1,0,0
Gare de Plouaret Trégor,Gare de Rennes,143.883388447306,94.51364132396267,1,0,0
Gare de Poix-de-Picardie,Gare de Lille Flandres,122.57809000837072,80.17605100183674,1,0,0
Gare de Pont-l'Évêque,Gare de Paris Saint-Lazare,161.94309099675755,108.9717950987178,1,0,0
Gare de Pontchaillou,Gare de Audrieu,146.14700544124057,98.24247428566645,1,0,0
Gare de Pontchaillou,Gare de Bayeux,147.2886781142356,96.83307609574533,1,0,0
Gare de Pontchaillou,Gare de Bretteville - Norrey,148.45366114662124,98.22416405267714,1,0,0
Gare de Pontchaillou,Gare de Caen,153.53468929632265,98.1838308512248,1,0,0
Gare de Pontchaillou,Gare de Coutances,104.40023512460868,80.68254623791361,1,0,0
Gare de Pontchaillou,Gare de Le Molay-Littry,139.08167186944706,96.89822331131646,1,0,0
Gare de Pontchaillou,Gare de Lison,131.90126948138428,96.95522134547288,1,2,-1
Gare de Pontchaillou,Gare de Saint-Lô,119.22235082431898,97.05586660177268,1,0,0
Gare de Pontchâteau,Gare de Lorient,102.2111327177882,72.04130002525342,1,0,0
Gare de Pontchâteau,Gare de Quimper,162.27122865159674,109.5403527460758,1,0,0
Gare de Pontchâteau,Gare de Quimperlé,119.81891360282458,81.50668640958514,1,0,0
Gare de Pontchâteau,Gare de Rosporden,142.98166981258743,90.06450087849461,1,0,0
Gare de Pontorson - Mont-Saint-Michel,Gare de Bretteville - Norrey,102.4655218253448,64.86069232178197,1,0,0
Gare de Pontorson - Mont-Saint-Michel,Gare de Caen,109.42923147183495,64.80541439460814,1,0,0
Gare de Pornichet,Gare de Amboise,251.1785769460136,98.05165405751924,1,0,0
Gare de Pornichet,Gare de Angers Saint-Laud,136.38129542805925,87.83222131536583,1,0,0
Gare de Pornichet,Gare de Beaugency,303.4236725879091,118.15372178367224,1,0,0
Gare de Pornichet,Gare de Blois - Chambord,278.160049726904,106.79164759441537,1,0,0
Gare de Pornichet,Gare de Le Mans,206.516856235288,80.80089720589618,1,0,0
Gare de Pornichet,Gare de Mer,293.36843493124536,118.23354026019084,1,0,0
Gare de Pornichet,Gare de Meung-sur-Loire,309.24581475377227,119.8921584419175,1,0,0
Gare de Pornichet,Gare de Onzain - Chaumont-sur-Loire,266.96880411804426,106.88048370205848,1,0,0
Gare de Pornichet,Gare de Orléans,326.40232427847974,105.53103355042506,1,0,0
Gare de Pornichet,Gare de Sablé-sur-Sarthe,163.16744463470943,93.56768502284817,1,0,0
Gare de Pornichet,Gare de Saint-Pierre-des-Corps,231.60109585379507,91.68918650879073,1,2,0
Gare de Pornichet,Gare de Saumur,171.5291594883047,106.65536019342574,1,0,0
Gare de Pornichet,Gare de Tours,229.30666922229665,91.70739966739156,1,0,0
Gare de Port Boulet,Gare de Batz-sur-Mer,198.8180194852956,106.43874122276962,1,0,0
Gare de Port Boulet,Gare de La Baule les Pins,190.22096048563688,106.5069846771089,1,0,0
Gare de Port Boulet,Gare de La Baule-Escoublac,192.05835966773597,106.4923994024014,1,0,0
Gare de Port Boulet,Gare de La Roche-sur-Yon,136.73479649202986,72.04543467817138,1,0,0
Gare de Port Boulet,Gare de Le Croisic,200.96882831392304,106.42166810228797,1,0,0
Gare de Port Boulet,Gare de Le Pouliguen,195.36793995517417,106.46612795407972,1,0,0
Gare de Port Boulet,Gare de Nantes,128.22858315833884,71.83851026680466,1,0,0
Gare de Port Boulet,Gare de Pornichet,188.70961118525133,106.51898176785537,1,0,0
Gare de Port Boulet,Gare de Saint-Nazaire,178.62135843506266,97.25326356232615,1,0,0
Gare de Port Boulet,Gare de Savenay,159.31092787209903,91.17047661496392,1,0,0
Gare de Pouzauges,Gare de Langeais,112.46176706834768,71.40037159780637,1,0,0
Gare de Pouzauges,Gare de Tours,134.37514101773522,86.12689006224691,1,0,0
Gare de Questembert,Gare de Quimper,127.38315497518668,86.51783336105335,1,0,0
Gare de Questembert,Gare de Rosporden,107.76249625634512,64.26412203054912,1,0,0
Gare de Quimper,Gare de Nantes,209.77759743662503,83.9886811796926,1,0,0
Gare de Quimper,Gare de Pontchâteau,162.27122865159674,109.5403527460758,1,0,0
Gare de Quimper,Gare de Questembert,127.38315497518668,86.51783336105335,1,0,0
Gare de Quimper,Gare de Redon,154.40442237553742,102.75522116511893,1,0,0
Gare de Quimper,Gare de Rennes,180.2397437860367,114.94287226303508,1,0,0
Gare de Quimper,Gare de Savenay,175.19393682071907,109.4377722886293,1,0,0
Gare de Quimper,Gare de Vannes,106.49432389902486,70.86960237682656,1,0,0
Gare de Quimperlé,Gare de Nantes,167.41495213078218,107.27734047748284,1,0,0
Gare de Quimperlé,Gare de Pontchâteau,119.81891360282458,81.50668640958514,1,0,0
Gare de Quimperlé,Gare de Redon,112.13468918810524,73.92206594692026,1,0,0
Gare de Quimperlé,Gare de Rennes,142.3102597254693,86.99643146943696,1,0,0
Gare de Quimperlé,Gare de Savenay,132.8129724926896,81.4035395701174,1,0,0
Gare de Rambouillet,Gare de Champagné,130.54499841252272,84.41463081156427,1,0,0
Gare de Rambouillet,Gare de Le Mans,140.99226941794407,84.33170037432323,1,0,0
Gare de Rambouillet,Gare de Montfort-le-Gesnois,124.88051444041557,84.45959548533484,1,0,0
Gare de Rambouillet,Gare de Saint-Mars-la-Brière,128.13795015749668,84.43373796061266,1,0,0
Gare de Redon,Gare de Brest,195.8335571106044,77.2566474850432,1,0,0
Gare de Redon,Gare de Quimper,154.40442237553742,102.75522116511893,1,0,0
Gare de Redon,Gare de Quimperlé,112.13468918810524,73.92206594692026,1,0,0
Gare de Redon,Gare de Rosporden,134.74502216107342,80.79761377465704,1,0,0
Gare de Rennes,Gare de Angers Saint-Laud,109.53651231033768,66.32121929981302,1,0,0
Gare de Rennes,Gare de Audrieu,146.82964317548848,98.237055507332,1,0,0
Gare de Rennes,Gare de Bayeux,148.1016495413439,96.82662272855694,1,0,0
Gare de Rennes,Gare de Brest,210.2713901975119,80.1739319170333,1,0,0
Gare de Rennes,Gare de Bretteville - Norrey,149.05525633712557,98.21938859005492,1,0,0
Gare de Rennes,Gare de Caen,153.97905768372388,98.18030345496562,1,0,0
Gare de Rennes,Gare de Conlie,123.34328879254709,86.80658451184013,1,0,0
Gare de Rennes,Gare de Coutances,105.83127818973033,80.67118661806268,1,0,0
Gare de Rennes,Gare de Guingamp,119.77695411598872,76.02429789561901,1,0,0
Gare de Rennes,Gare de Hennebont,124.80485701421432,83.46092257483228,1,0,0
Gare de Rennes,Gare de Landerneau,195.11502016295373,117.75352580062314,1,0,0
Gare de Rennes,Gare de Landivisiau,183.48430247939604,117.84585043759522,1,0,0
Gare de Rennes,Gare de Le Mans,139.17123183659922,91.7121278293604,1,0,0
Gare de Rennes,Gare de Le Molay-Littry,140.0422727192513,96.8905980617707,1,0,0
Gare de Rennes,Gare de Lison,133.00659756913183,96.94644725111236,1,2,-1
Gare de Rennes,Gare de Lorient,131.96782986128065,83.40406289637227,1,0,0
Gare de Rennes,Gare de Morlaix,168.116029465507,104.4325014401762,1,0,0
Gare de Rennes,Gare de Plouaret Trégor,143.883388447306,94.51364132396267,1,0,0
Gare de Rennes,Gare de Quimper,180.2397437860367,114.94287226303508,1,0,0
Gare de Rennes,Gare de Quimperlé,142.3102597254693,86.99643146943696,1,0,0
Gare de Rennes,Gare de Rosporden,161.3930661768855,90.73631101674688,1,0,0
Gare de Rennes,Gare de Saint-Lô,120.31244809631905,97.04721340962756,1,0,0
Gare de Rennes,Gare de Sillé-le-Guillaume,114.87895701704254,71.01749826763957,1,0,0
Gare de Romilly-la-Puthenaye,Gare de Paris Saint-Lazare,108.33284338567869,68.22732139123384,1,0,0
Gare de Rosporden,Gare de Nantes,190.59641760411063,116.2769758380269,1,0,0
Gare de Rosporden,Gare de Pontchâteau,142.98166981258743,90.06450087849461,1,0,0
Gare de Rosporden,Gare de Questembert,107.76249625634512,64.26412203054912,1,0,0
Gare de Rosporden,Gare de Redon,134.74502216107342,80.79761377465704,1,0,0
Gare de Rosporden,Gare de Rennes,161.3930661768855,90.73631101674688,1,0,0
Gare de Rosporden,Gare de Savenay,155.99327975342123,89.96121471878428,1,0,0
Gare de Rouen Rive Droite,Gare de Achiet,142.89633491237322,81.78430592237017,1,0,0
Gare de Rouen Rive Droite,Gare de Albert,127.47731657982725,81.90670208989391,1,0,0
Gare de Rouen Rive Droite,Gare de Amiens,100.24579146241774,64.98803586140686,1,0,0
Gare de Rouen Rive Droite,Gare de Arras,152.59929710635038,99.10027448070028,1,0,0
Gare de Rouen Rive Droite,Gare de Caen,108.80825026055444,76.61090932503612,1,0,0
Gare de Rouen Rive Droite,Gare de Corbie,113.49358346017776,64.88287488852865,1,0,0
Gare de Rouen Rive Droite,Gare de Douai,175.94414318388172,106.12250898002756,1,0,0
Gare de Rouen Rive Droite,Gare de Lille Flandres,193.26111854161437,78.37225234943661,1,0,0
Gare de Rouen Rive Droite,Gare de Paris Saint-Lazare,109.84367355231086,65.06348207370546,1,0,0
Gare de Sablé-sur-Sarthe,Gare de Batz-sur-Mer,172.03462542193543,93.49729734175918,1,0,0
Gare de Sablé-sur-Sarthe,Gare de La Baule les Pins,163.98140799558186,93.56122378168956,1,0,0
Gare de Sablé-sur-Sarthe,Gare de La Baule-Escoublac,165.45704316256774,93.54951018973404,1,0,0
Gare de Sablé-sur-Sarthe,Gare de Le Croisic,173.65669102820002,93.48442138497664,1,0,0
Gare de Sablé-sur-Sarthe,Gare de Le Pouliguen,168.77102212972747,93.52320382469271,1,0,0
Gare de Sablé-sur-Sarthe,Gare de Nantes,113.73767829905503,68.23253035653595,1,0,0
Gare de Sablé-sur-Sarthe,Gare de Pornichet,163.16744463470943,93.56768502284817,1,0,0
Gare de Sablé-sur-Sarthe,Gare de Saint-Nazaire,153.222736960345,84.39751162573022,1,0,0
Gare de Sablé-sur-Sarthe,Gare de Savenay,132.0600536633633,75.35745851449717,1,0,0
Gare de Saint-Antoine-du-Rocher,Gare de Alençon,110.39056094763404,65.30421740659247,1,0,0
Gare de Saint-Brieuc,Gare de Brest,127.21282621091528,73.25718302728387,1,0,0
Gare de Saint-Genouph,Gare de Ancenis,133.6436067012202,90.90625776558632,1,0,0
Gare de Saint-Genouph,Gare de Nantes,162.2101287045115,113.58190191233685,1,0,0
Gare de Saint-Lô,Gare de Pontchaillou,119.22235082431898,97.05586660177268,1,0,0
Gare de Saint-Lô,Gare de Rennes,120.31244809631905,97.04721340962756,1,0,0
Gare de Saint-Mars-la-Brière,Gare de Maintenon,109.82534739282656,77.43873431991602,1,2,0
Gare de Saint-Mars-la-Brière,Gare de Paris Montparnasse Hall 1 - 2,170.1778676062793,110.3075971990794,1,0,0
Gare de Saint-Mars-la-Brière,Gare de Rambouillet,128.13795015749668,84.43373796061266,1,2,0
Gare de Saint-Mars-la-Brière,Gare de Versailles Chantiers,156.03711381278822,106.51726595519489,1,2,0
Gare de Saint-Mars-la-Brière,Gare de Épernon,116.51606953345464,84.52599244900631,1,2,0
Gare de Saint-Nazaire,Gare de Amboise,240.97028165950857,92.21058934407868,1,0,0
Gare de Saint-Nazaire,Gare de Angers Saint-Laud,126.1320278831638,78.43394757986657,1,0,0
Gare de Saint-Nazaire,Gare de Beaugency,293.1813721314846,112.26726517353411,1,0,0
Gare de Saint-Nazaire,Gare de Blois - Chambord,267.9142743307845,100.91191551233824,1,0,0
Gare de Saint-Nazaire,Gare de Le Mans,196.57982303050272,75.05802694235132,1,0,0
Gare de Saint-Nazaire,Gare de Mer,283.12011064155996,112.34713146724114,1,0,0
Gare de Saint-Nazaire,Gare de Meung-sur-Loire,299.0109440338461,114.01414930500614,1,0,0
Gare de Saint-Nazaire,Gare de Onzain - Chaumont-sur-Loire,256.73916218378366,101.00062355256112,1,0,0
Gare de Saint-Nazaire,Gare de Orléans,316.17889747905593,100.88235798552388,1,0,0
Gare de Saint-Nazaire,Gare de Sablé-sur-Sarthe,153.222736960345,84.39751162573022,1,0,0
Gare de Saint-Nazaire,Gare de Saint-Pierre-des-Corps,221.4060537031766,85.81951875311732,1,2,0
Gare de Saint-Nazaire,Gare de Saumur,161.423056845564,97.3897836803436,1,0,0
Gare de Saint-Nazaire,Gare de Tours,219.109332358133,85.83775012715427,1,0,0
Gare de Saint-Patrice,Gare de Ancenis,112.4871760973718,71.56738761561452,1,0,0
Gare de Saint-Patrice,Gare de Nantes,139.9641895108467,94.3776267561684,1,0,0
Gare de Saint-Piat,Gare de Champagné,109.57153915603938,78.55148698596106,1,0,0
Gare de Saint-Piat,Gare de Le Mans,120.03349964982854,78.46843994356136,1,0,0
Gare de Saint-Piat,Gare de Montfort-le-Gesnois,103.9056173286692,78.59646307342672,1,0,0
Gare de Saint-Piat,Gare de Saint-Mars-la-Brière,107.16373105401668,78.57060016667491,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Alençon,125.47063305884618,77.18766462319338,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Ancenis,143.17104836412358,90.8306289336662,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Argentan,160.34438310396112,96.169073694601,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Batz-sur-Mer,241.60096499767744,91.6098075475266,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Caen,214.25650217709892,84.0568744356043,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de La Baule les Pins,233.0036987486911,91.67805264701104,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de La Baule-Escoublac,234.79638436371332,91.663822308599,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Le Croisic,243.6765886998857,91.59333124657846,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Le Pouliguen,238.14611668068855,91.63723213346684,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Mézidon - Canon,196.4492998355937,74.77583559588612,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Nantes,171.8598690727835,113.5053022732935,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Orléans,105.77578390427468,71.79322998147535,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Pornichet,231.60109585379507,91.68918650879073,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Saint-Nazaire,221.4060537031766,85.81951875311732,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Savenay,201.4197963213341,81.45687451481464,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Surdon,148.7729237202397,96.260927939189,1,0,0
Gare de Saint-Pierre-des-Corps,Gare de Sées,141.19382806903533,96.32109080046826,1,0,0
Gare de Saint-Pierre-sur-Dives,Gare de Château-du-Loir,152.7304514438064,102.40576072545642,1,2,-1
Gare de Saint-Pierre-sur-Dives,Gare de Le Mans,115.53578003464834,77.81685632288836,1,0,0
Gare de Saint-Pierre-sur-Dives,Gare de Neuville,107.391807494156,77.88150317691478,1,0,0
Gare de Saint-Pierre-sur-Dives,Gare de Tours,189.56282071835943,74.83050046711872,1,0,0
Gare de Saint-Pierre-sur-Dives,Gare de Écommoy,135.21776801811055,77.66062070227562,1,0,0
Gare de Sainte-Gauburge,Gare de Folligny,135.0786079022565,103.6095390515568,1,0,0
Gare de Sainte-Gauburge,Gare de Granville,148.30938051292216,103.50451317857332,1,0,0
Gare de Sainte-Gauburge,Gare de Paris Montparnasse Hall 1 - 2,139.3376012715138,71.61552759360701,1,0,0
Gare de Sainte-Gauburge,Gare de Paris Montparnasse Vaugirard,139.3376012715138,71.61552759360701,1,0,0
Gare de Sainte-Gauburge,Gare de Versailles Chantiers,125.4882484492729,65.42901196509867,1,2,0
Gare de Sainte-Gauburge,Gare de Villedieu-les-Poêles,121.86415208914524,96.25523058686096,1,2,0
Gare de Saumur,Gare de Batz-sur-Mer,181.62566427994855,106.57521413838968,1,0,0
Gare de Saumur,Gare de Beaugency,139.46681317824778,87.7745439981839,1,0,0
Gare de Saumur,Gare de Blois - Chambord,110.69243451109666,66.62836337174876,1,0,0
Gare de Saumur,Gare de La Baule les Pins,173.02608368192696,106.64347760917676,1,0,0
Gare de Saumur,Gare de La Baule-Escoublac,174.85831777182833,106.62893333497112,1,0,0
Gare de Saumur,Gare de La Roche-sur-Yon,122.96445361801992,72.15474365990526,1,0,0
Gare de Saumur,Gare de Le Croisic,183.7675134033134,106.5582121400484,1,0,0
Gare de Saumur,Gare de Le Pouliguen,178.1739826096871,106.6026135874882,1,0,0
Gare de Saumur,Gare de Mer,128.11774053125802,87.86463293685571,1,0,0
Gare de Saumur,Gare de Meung-sur-Loire,146.29826273527604,91.97366163453717,1,0,0
Gare de Saumur,Gare de Nantes,111.1654018469412,71.97395780005454,1,0,0
Gare de Saumur,Gare de Orléans,164.30941858641518,113.41910310918132,1,0,0
Gare de Saumur,Gare de Pornichet,171.5291594883047,106.65536019342574,1,0,0
Gare de Saumur,Gare de Saint-Nazaire,161.423056845564,97.3897836803436,1,0,0
Gare de Saumur,Gare de Savenay,142.04668259247015,91.3075201939936,1,0,0
Gare de Savenay,Gare de Amboise,220.8749125149457,88.06905114562466,1,0,0
Gare de Savenay,Gare de Angers Saint-Laud,105.57339467157422,70.39175072452251,1,0,0
Gare de Savenay,Gare de Beaugency,272.3611219267663,107.3645822078804,1,0,0
Gare de Savenay,Gare de Blois - Chambord,247.408926191244,96.40917261700535,1,0,0
Gare de Savenay,Gare de Hennebont,111.45977277722142,71.96788432046164,1,0,0
Gare de Savenay,Gare de Le Mans,175.4178307999511,111.37980455650752,1,0,0
Gare de Savenay,Gare de Lorient,115.00521442622636,71.93974060465183,1,0,0
Gare de Savenay,Gare de Mer,262.3995175336142,107.44365742355322,1,0,0
Gare de Savenay,Gare de Meung-sur-Loire,278.127703608079,108.9812457671528,1,0,0
Gare de Savenay,Gare de Onzain - Chaumont-sur-Loire,236.4508391608771,96.4961579118524,1,0,0
Gare de Savenay,Gare de Orléans,295.2319064576074,122.66231381187634,1,0,0
Gare de Savenay,Gare de Quimper,175.19393682071907,109.4377722886293,1,0,0
Gare de Savenay,Gare de Quimperlé,132.8129724926896,81.4035395701174,1,0,0
Gare de Savenay,Gare de Rosporden,155.99327975342123,89.96121471878428,1,0,0
Gare de Savenay,Gare de Sablé-sur-Sarthe,132.0600536633633,75.35745851449717,1,0,0
Gare de Savenay,Gare de Saint-Pierre-des-Corps,201.4197963213341,81.45687451481464,1,2,0
Gare de Savenay,Gare de Saumur,142.04668259247015,91.3075201939936,1,0,0
Gare de Savenay,Gare de Tours,199.10804217697935,81.47522521921253,1,0,0
Gare de Savonnières,Gare de Ancenis,129.6892001497216,90.23286541103452,1,0,0
Gare de Savonnières,Gare de Nantes,158.15034398314478,110.94301829437156,1,0,0
Gare de Sceaux - Boëssé,Gare de Angers Maître École,110.08145568016904,74.42550815243791,1,0,0
Gare de Sceaux - Boëssé,Gare de Angers Saint-Laud,111.61992735554178,74.41329576427881,1,0,0
Gare de Sceaux - Boëssé,Gare de Paris Montparnasse Hall 1 - 2,151.6373715061088,82.53173095572026,1,0,0
Gare de Sceaux - Boëssé,Gare de Versailles Chantiers,137.49054544719638,78.020670115256,1,2,0
Gare de Serqueux,Gare de Douai,138.033244990752,69.87594726236131,1,0,0
Gare de Serqueux,Gare de Lille Flandres,156.16118200948134,90.19469958023932,1,0,0
Gare de Serquigny,Gare de Paris Saint-Lazare,119.97208509862132,87.10456222266689,1,0,0
Gare de Servon,Gare de Le Mans,123.89741863631296,81.73662435055088,1,0,0
Gare de Sillé-le-Guillaume,Gare de Cesson-Sévigné,109.56704866306592,71.05966419615343,1,0,0
Gare de Sillé-le-Guillaume,Gare de Rennes,114.87895701704254,71.01749826763957,1,0,0
Gare de Surdon,Gare de Château-du-Loir,111.09554169819732,78.80460918438688,1,2,-1
Gare de Surdon,Gare de Folligny,114.51256703939288,73.7609041153507,1,0,0
Gare de Surdon,Gare de Granville,127.7065295860424,73.65617044065539,1,0,0
Gare de Surdon,Gare de Paris Montparnasse Hall 1 - 2,161.45681955498824,102.32299709212094,1,0,0
Gare de Surdon,Gare de Paris Montparnasse Vaugirard,161.45681955498824,102.32299709212094,1,0,0
Gare de Surdon,Gare de Tours,147.71784950942632,96.26930311827442,1,0,0
Gare de Surdon,Gare de Versailles Chantiers,147.51452967697432,96.19400654407686,1,2,0
Gare de Surdon,Gare de Villedieu-les-Poêles,101.46002308086712,65.5198853126196,1,2,0
Gare de Sées,Gare de Château-du-Loir,103.5796920132207,78.86426999918622,1,2,-1
Gare de Sées,Gare de Tours,140.14101284647106,96.32944804770496,1,0,0
Gare de Teillé,Gare de Caen,117.50542660530364,73.79109641787204,1,0,0
Gare de Tiercé,Gare de Batz-sur-Mer,155.6643184840506,94.3699888646952,1,0,0
