origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg
Hel,Kraków Gł.,InterCity,54.61104,18.80089,50.06719,19.94742,2026-03-16 21:12:00,2026-03-16 08:51:00,,back_on_track,BackOnTrack,Hel,Kraków Gł.,511.2032428538644,49.14605736148482
Kraków Gł.,Kołobrzeg,InterCity,50.06719,19.94742,54.18238,15.57209,2026-03-16 21:33:00,2026-03-16 10:56:00,,back_on_track,BackOnTrack,Kraków Gł.,Kołobrzeg,546.2129924240011,52.51182466565862
Kraków Gł.,Kołobrzeg,InterCity,50.06719,19.94742,54.18238,15.57209,2026-03-16 21:33:00,2026-03-16 10:56:00,,back_on_track,BackOnTrack,Kraków Gł.,Kołobrzeg,546.2129924240011,52.51182466565862
Kołobrzeg,Kraków Gł.,InterCity,54.18238,15.57209,50.06719,19.94742,2026-03-16 19:05:00,2026-03-16 07:49:00,,back_on_track,BackOnTrack,Kołobrzeg,Kraków Gł.,546.2129924240011,52.51182466565862
Kołobrzeg,Kraków Gł.,InterCity,54.18238,15.57209,50.06719,19.94742,2026-03-16 19:05:00,2026-03-16 07:49:00,,back_on_track,BackOnTrack,Kołobrzeg,Kraków Gł.,546.2129924240011,52.51182466565862
Bielsko-Biała Gł.,Świnoujście,InterCity,49.83154,19.04941,53.90482,14.26663,2026-03-16 21:25:00,2026-03-16 07:27:00,,back_on_track,BackOnTrack,Bielsko-Biała Gł.,Świnoujście,559.173648330782,53.757836203224734
Bielsko-Biała Gł.,Świnoujście,InterCity,49.83154,19.04941,53.90482,14.26663,2026-03-16 21:25:00,2026-03-16 07:27:00,,back_on_track,BackOnTrack,Bielsko-Biała Gł.,Świnoujście,559.173648330782,53.757836203224734
Świnoujście,Bielsko-Biała Gł.,InterCity,53.90482,14.26663,49.83154,19.04941,2026-03-16 20:25:00,2026-03-16 06:48:00,,back_on_track,BackOnTrack,Świnoujście,Bielsko-Biała Gł.,559.173648330782,53.757836203224734
Świnoujście,Bielsko-Biała Gł.,InterCity,53.90482,14.26663,49.83154,19.04941,2026-03-16 20:25:00,2026-03-16 06:48:00,,back_on_track,BackOnTrack,Świnoujście,Bielsko-Biała Gł.,559.173648330782,53.757836203224734
München Hbf,Przemyśl Gł.,EuroNight,48.14161,11.55794,49.78366,22.77636,2026-03-16 18:35:00,2026-03-16 10:10:00,,back_on_track,BackOnTrack,München Hbf,Przemyśl Gł.,838.2453718116631,13.307983522881962
Przemyśl Gł.,München Hbf,EuroNight,49.78366,22.77636,48.14161,11.55794,2026-03-16 17:51:00,2026-03-16 10:24:00,,back_on_track,BackOnTrack,Przemyśl Gł.,München Hbf,838.2453718116631,80.58723355522967
Praha hl.n.,Gdynia Gł.,InterCity,50.08321,14.43531,54.52084,18.52956,2026-03-16 18:49:00,2026-03-16 05:58:00,,back_on_track,BackOnTrack,Praha hl.n.,Gdynia Gł.,566.3324285438963,38.461900552130174
Gdynia Gł.,Praha hl.n.,InterCity,54.52084,18.52956,50.08321,14.43531,2026-03-16 21:59:00,2026-03-16 09:14:00,,back_on_track,BackOnTrack,Gdynia Gł.,Praha hl.n.,566.3324285438963,54.44606701535311
München Hbf,Warszawa Wschodnia,EuroNight,48.14161,11.55794,52.25183,21.05204,2026-03-16 18:35:00,2026-03-16 08:15:00,,back_on_track,BackOnTrack,München Hbf,Warszawa Wschodnia,814.8240894998492,12.936147244899605
München Hbf,Warszawa Wschodnia,EuroNight,48.14161,11.55794,52.25183,21.05204,2026-03-16 18:35:00,2026-03-16 08:15:00,,back_on_track,BackOnTrack,München Hbf,Warszawa Wschodnia,814.8240894998492,12.936147244899605
Warszawa Wschodnia,München Hbf,EuroNight,52.25183,21.05204,48.14161,11.55794,2026-03-16 19:41:00,2026-03-16 10:24:00,,back_on_track,BackOnTrack,Warszawa Wschodnia,München Hbf,814.8240894998492,78.3355583163365
Warszawa Wschodnia,München Hbf,EuroNight,52.25183,21.05204,48.14161,11.55794,2026-03-16 19:41:00,2026-03-16 10:24:00,,back_on_track,BackOnTrack,Warszawa Wschodnia,München Hbf,814.8240894998492,78.3355583163365
Bohumín,Hel,InterCity,49.90073,18.35944,54.61104,18.80089,2026-03-16 19:27:00,2026-03-16 07:09:00,,back_on_track,BackOnTrack,Bohumín,Hel,524.6208669884766,35.6291015606554
Bohumín,Hel,InterCity,49.90073,18.35944,54.61104,18.80089,2026-03-16 19:27:00,2026-03-16 07:09:00,,back_on_track,BackOnTrack,Bohumín,Hel,524.6208669884766,35.6291015606554
Hel,Bohumín,InterCity,54.61104,18.80089,49.90073,18.35944,2026-03-16 19:23:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack,Hel,Bohumín,524.6208669884766,50.43600091053817
Hel,Bohumín,InterCity,54.61104,18.80089,49.90073,18.35944,2026-03-16 19:23:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack,Hel,Bohumín,524.6208669884766,50.43600091053817
Bohumín,Łeba,InterCity,49.90073,18.35944,54.75691,17.5532,2026-03-16 19:27:00,2026-03-16 07:13:00,,back_on_track,BackOnTrack,Bohumín,Łeba,542.7448652242813,36.85997477684184
Bohumín,Łeba,InterCity,49.90073,18.35944,54.75691,17.5532,2026-03-16 19:27:00,2026-03-16 07:13:00,,back_on_track,BackOnTrack,Bohumín,Łeba,542.7448652242813,36.85997477684184
Łeba,Bohumín,InterCity,54.75691,17.5532,49.90073,18.35944,2026-03-16 19:11:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack,Łeba,Bohumín,542.7448652242813,52.17840585293196
Łeba,Bohumín,InterCity,54.75691,17.5532,49.90073,18.35944,2026-03-16 19:11:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack,Łeba,Bohumín,542.7448652242813,52.17840585293196
Chop,Praha hl.n.,InterCity,48.43271,22.20555,50.08321,14.43531,2026-03-16 17:35:00,2026-03-16 05:46:00,,back_on_track,BackOnTrack,Chop,Praha hl.n.,592.6851238033265,14.636951817446953
Praha hl.n.,Chop,InterCity,50.08321,14.43531,48.43271,22.20555,2026-03-16 21:52:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack,Praha hl.n.,Chop,592.6851238033265,40.25161749797912
Przemyśl Gł.,Praha hl.n.,InterCity,49.78366,22.77636,50.08321,14.43531,2026-03-16 22:12:00,2026-03-16 08:56:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Praha hl.n.,597.6156639184852,57.45357469779533
Praha hl.n.,Przemyśl Gł.,InterCity,50.08321,14.43531,49.78366,22.77636,2026-03-16 20:56:00,2026-03-16 07:33:00,,back_on_track,BackOnTrack,Praha hl.n.,Przemyśl Gł.,597.6156639184852,40.58647019936
Stockholm C,Malmö C,InterCity,59.33001,18.05763,55.60944,13.00084,2026-03-16 23:10:00,2026-03-16 06:59:00,,back_on_track,BackOnTrack,Stockholm C,Malmö C,512.1231750190567,0.45169264036680806
Malmö C,Stockholm C,InterCity,55.60944,13.00084,59.33001,18.05763,2026-03-16 22:30:00,2026-03-16 05:50:00,,back_on_track,BackOnTrack,Malmö C,Stockholm C,512.1231750190567,21.681246737606788
Stockholm C,Berlin Hbf,EuroNight,59.33001,18.05763,52.52508,13.3694,2026-03-16 17:34:00,2026-03-16 09:24:00,,back_on_track,BackOnTrack,Stockholm C,Berlin Hbf,810.5934008503954,0.7149433795500487
Berlin Hbf,Stockholm C,EuroNight,52.52508,13.3694,59.33001,18.05763,2026-03-16 18:34:00,2026-03-16 09:55:00,,back_on_track,BackOnTrack,Berlin Hbf,Stockholm C,810.5934008503954,46.47131967075317
Stockholm C,Duved,InterCity,59.33001,18.05763,63.38985,12.91755,2026-03-16 22:39:00,2026-03-16 09:17:00,,back_on_track,BackOnTrack,Stockholm C,Duved,527.6870120417353,0.46541994462081054
Stockholm C,Duved,InterCity,59.33001,18.05763,63.38985,12.91755,2026-03-16 22:39:00,2026-03-16 09:17:00,,back_on_track,BackOnTrack,Stockholm C,Duved,527.6870120417353,0.46541994462081054
Duved,Stockholm C,InterCity,63.38985,12.91755,59.33001,18.05763,2026-03-16 19:01:00,2026-03-16 05:04:00,,back_on_track,BackOnTrack,Duved,Stockholm C,527.6870120417353,0.46541994462081054
Duved,Stockholm C,InterCity,63.38985,12.91755,59.33001,18.05763,2026-03-16 19:01:00,2026-03-16 05:04:00,,back_on_track,BackOnTrack,Duved,Stockholm C,527.6870120417353,0.46541994462081054
Stockholm C,Umeå C,InterCity,59.33001,18.05763,63.83022,20.26824,2026-03-16 22:39:00,2026-03-16 08:16:00,,back_on_track,BackOnTrack,Stockholm C,Umeå C,513.8154445257063,0.45318522207167294
Umeå C,Stockholm C,InterCity,63.83022,20.26824,59.33001,18.05763,2026-03-16 19:41:00,2026-03-16 05:04:00,,back_on_track,BackOnTrack,Umeå C,Stockholm C,513.8154445257063,13.142371440078517
Luleå C,Stockholm C,InterCity,65.58417,22.16527,59.33001,18.05763,2026-03-16 17:00:00,2026-03-16 06:35:00,,back_on_track,BackOnTrack,Luleå C,Stockholm C,726.41863286551,18.580335791434013
Stockholm C,Luleå C,InterCity,59.33001,18.05763,65.58417,22.16527,2026-03-16 21:55:00,2026-03-16 11:53:00,,back_on_track,BackOnTrack,Stockholm C,Luleå C,726.41863286551,0.6407012341873798
Luleå C,Stockholm C,InterCity,65.58417,22.16527,59.33001,18.05763,2026-03-16 21:10:00,2026-03-16 10:09:00,,back_on_track,BackOnTrack,Luleå C,Stockholm C,726.41863286551,18.580335791434013
Stockholm C,Luleå C,InterCity,59.33001,18.05763,65.58417,22.16527,2026-03-16 18:08:00,2026-03-16 06:44:00,,back_on_track,BackOnTrack,Stockholm C,Luleå C,726.41863286551,0.6407012341873798
Narvik,Stockholm C,InterCity,68.4417,17.44142,59.33001,18.05763,2026-03-16 15:11:00,2026-03-16 10:09:00,,back_on_track,BackOnTrack,Narvik,Stockholm C,1013.6097080275927,0.8940037624803367
Narvik,Stockholm C,InterCity,68.4417,17.44142,59.33001,18.05763,2026-03-16 15:11:00,2026-03-16 10:09:00,,back_on_track,BackOnTrack,Narvik,Stockholm C,1013.6097080275927,0.8940037624803367
Stockholm C,Narvik,InterCity,59.33001,18.05763,68.4417,17.44142,2026-03-16 18:08:00,2026-03-16 12:40:00,,back_on_track,BackOnTrack,Stockholm C,Narvik,1013.6097080275927,0.8940037624803367
Stockholm C,Narvik,InterCity,59.33001,18.05763,68.4417,17.44142,2026-03-16 18:08:00,2026-03-16 12:40:00,,back_on_track,BackOnTrack,Stockholm C,Narvik,1013.6097080275927,0.8940037624803367
Oslo S,Trondheim,InterCity,59.9104,10.755,63.43628,10.3986,2026-03-16 22:50:00,2026-03-16 06:24:00,,back_on_track,BackOnTrack,Oslo S,Trondheim,392.50905060352534,0.34619298263230935
Oslo S,Trondheim,InterCity,59.9104,10.755,63.43628,10.3986,2026-03-16 22:50:00,2026-03-16 06:24:00,,back_on_track,BackOnTrack,Oslo S,Trondheim,392.50905060352534,0.34619298263230935
Trondheim,Oslo S,InterCity,63.43628,10.3986,59.9104,10.755,2026-03-16 23:17:00,2026-03-16 06:50:00,,back_on_track,BackOnTrack,Trondheim,Oslo S,392.50905060352534,0.34619298263230935
Trondheim,Oslo S,InterCity,63.43628,10.3986,59.9104,10.755,2026-03-16 23:17:00,2026-03-16 06:50:00,,back_on_track,BackOnTrack,Trondheim,Oslo S,392.50905060352534,0.34619298263230935
Trondheim,Bodø,InterCity,63.43628,10.3986,67.28638,14.39118,2026-03-16 23:05:00,2026-03-16 09:05:00,,back_on_track,BackOnTrack,Trondheim,Bodø,466.18318685514294,0.4111735708062361
Trondheim,Bodø,InterCity,63.43628,10.3986,67.28638,14.39118,2026-03-16 23:05:00,2026-03-16 09:05:00,,back_on_track,BackOnTrack,Trondheim,Bodø,466.18318685514294,0.4111735708062361
Bodø,Trondheim,InterCity,67.28638,14.39118,63.43628,10.3986,2026-03-16 21:09:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack,Bodø,Trondheim,466.18318685514294,0.4111735708062361
Bodø,Trondheim,InterCity,67.28638,14.39118,63.43628,10.3986,2026-03-16 21:09:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack,Bodø,Trondheim,466.18318685514294,0.4111735708062361
Toulouse Matabiau,Paris Austerlitz,InterCity,43.61121,1.45369,48.84185,2.36646,2026-03-16 19:44:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack,Toulouse Matabiau,Paris Austerlitz,585.8311066474893,17.56790322614491
Toulouse Matabiau,Paris Austerlitz,InterCity,43.61121,1.45369,48.84185,2.36646,2026-03-16 19:44:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack,Toulouse Matabiau,Paris Austerlitz,585.8311066474893,17.56790322614491
Toulouse Matabiau,Paris Austerlitz,InterCity,43.61121,1.45369,48.84185,2.36646,2026-03-16 19:44:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack,Toulouse Matabiau,Paris Austerlitz,585.8311066474893,17.56790322614491
Toulouse Matabiau,Paris Austerlitz,InterCity,43.61121,1.45369,48.84185,2.36646,2026-03-16 19:44:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack,Toulouse Matabiau,Paris Austerlitz,585.8311066474893,17.56790322614491
Paris Austerlitz,Toulouse Matabiau,InterCity,48.84185,2.36646,43.61121,1.45369,2026-03-16 22:13:00,2026-03-16 07:44:00,,back_on_track,BackOnTrack,Paris Austerlitz,Toulouse Matabiau,585.8311066474893,4.650327324567769
Paris Austerlitz,Toulouse Matabiau,InterCity,48.84185,2.36646,43.61121,1.45369,2026-03-16 22:13:00,2026-03-16 07:44:00,,back_on_track,BackOnTrack,Paris Austerlitz,Toulouse Matabiau,585.8311066474893,4.650327324567769
Paris Austerlitz,Toulouse Matabiau,InterCity,48.84185,2.36646,43.61121,1.45369,2026-03-16 22:13:00,2026-03-16 07:44:00,,back_on_track,BackOnTrack,Paris Austerlitz,Toulouse Matabiau,585.8311066474893,4.650327324567769
Paris Austerlitz,Toulouse Matabiau,InterCity,48.84185,2.36646,43.61121,1.45369,2026-03-16 22:13:00,2026-03-16 07:44:00,,back_on_track,BackOnTrack,Paris Austerlitz,Toulouse Matabiau,585.8311066474893,4.650327324567769
Tarbes,Paris Austerlitz,InterCity,43.23997,0.06939,48.84185,2.36646,2026-03-16 19:00:00,2026-03-16 07:32:00,,back_on_track,BackOnTrack,Tarbes,Paris Austerlitz,647.5588559432113,19.418994972025022
Tarbes,Paris Austerlitz,InterCity,43.23997,0.06939,48.84185,2.36646,2026-03-16 19:00:00,2026-03-16 07:32:00,,back_on_track,BackOnTrack,Tarbes,Paris Austerlitz,647.5588559432113,19.418994972025022
Tarbes,Paris Austerlitz,InterCity,43.23997,0.06939,48.84185,2.36646,2026-03-16 19:00:00,2026-03-16 07:32:00,,back_on_track,BackOnTrack,Tarbes,Paris Austerlitz,647.5588559432113,19.418994972025022
Tarbes,Paris Austerlitz,InterCity,43.23997,0.06939,48.84185,2.36646,2026-03-16 19:00:00,2026-03-16 07:32:00,,back_on_track,BackOnTrack,Tarbes,Paris Austerlitz,647.5588559432113,19.418994972025022
Paris Austerlitz,Tarbes,InterCity,48.84185,2.36646,43.23997,0.06939,2026-03-16 21:41:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack,Paris Austerlitz,Tarbes,647.5588559432113,5.140322198477211
Paris Austerlitz,Tarbes,InterCity,48.84185,2.36646,43.23997,0.06939,2026-03-16 21:41:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack,Paris Austerlitz,Tarbes,647.5588559432113,5.140322198477211
Paris Austerlitz,Tarbes,InterCity,48.84185,2.36646,43.23997,0.06939,2026-03-16 21:41:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack,Paris Austerlitz,Tarbes,647.5588559432113,5.140322198477211
Paris Austerlitz,Tarbes,InterCity,48.84185,2.36646,43.23997,0.06939,2026-03-16 21:41:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack,Paris Austerlitz,Tarbes,647.5588559432113,5.140322198477211
Rodez,Paris Austerlitz,InterCity,44.36277,2.58039,48.84185,2.36646,2026-03-16 22:19:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack,Rodez,Paris Austerlitz,498.31846661779787,3.9556519880120793
Rodez,Paris Austerlitz,InterCity,44.36277,2.58039,48.84185,2.36646,2026-03-16 22:19:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack,Rodez,Paris Austerlitz,498.31846661779787,3.9556519880120793
Rodez,Paris Austerlitz,InterCity,44.36277,2.58039,48.84185,2.36646,2026-03-16 22:19:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack,Rodez,Paris Austerlitz,498.31846661779787,3.9556519880120793
Rodez,Paris Austerlitz,InterCity,44.36277,2.58039,48.84185,2.36646,2026-03-16 22:19:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack,Rodez,Paris Austerlitz,498.31846661779787,3.9556519880120793
Paris Austerlitz,Rodez,InterCity,48.84185,2.36646,44.36277,2.58039,2026-03-16 19:27:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack,Paris Austerlitz,Rodez,498.31846661779787,3.9556519880120793
Paris Austerlitz,Rodez,InterCity,48.84185,2.36646,44.36277,2.58039,2026-03-16 19:27:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack,Paris Austerlitz,Rodez,498.31846661779787,3.9556519880120793
Paris Austerlitz,Rodez,InterCity,48.84185,2.36646,44.36277,2.58039,2026-03-16 19:27:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack,Paris Austerlitz,Rodez,498.31846661779787,3.9556519880120793
Paris Austerlitz,Rodez,InterCity,48.84185,2.36646,44.36277,2.58039,2026-03-16 19:27:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack,Paris Austerlitz,Rodez,498.31846661779787,3.9556519880120793
Albi Ville,Paris Austerlitz,InterCity,43.92445,2.13817,48.84185,2.36646,2026-03-16 20:50:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack,Albi Ville,Paris Austerlitz,547.0695210058518,4.342637857744452
Albi Ville,Paris Austerlitz,InterCity,43.92445,2.13817,48.84185,2.36646,2026-03-16 20:50:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack,Albi Ville,Paris Austerlitz,547.0695210058518,4.342637857744452
Paris Austerlitz,Albi Ville,InterCity,48.84185,2.36646,43.92445,2.13817,2026-03-16 19:27:00,2026-03-16 09:02:00,,back_on_track,BackOnTrack,Paris Austerlitz,Albi Ville,547.0695210058518,4.342637857744452
Paris Austerlitz,Albi Ville,InterCity,48.84185,2.36646,43.92445,2.13817,2026-03-16 19:27:00,2026-03-16 09:02:00,,back_on_track,BackOnTrack,Paris Austerlitz,Albi Ville,547.0695210058518,4.342637857744452
Paris Austerlitz,Aurillac,InterCity,48.84185,2.36646,44.9212,2.43623,2026-03-16 19:27:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack,Paris Austerlitz,Aurillac,435.98858180664377,3.460877362381138
Paris Austerlitz,Aurillac,InterCity,48.84185,2.36646,44.9212,2.43623,2026-03-16 19:27:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack,Paris Austerlitz,Aurillac,435.98858180664377,3.460877362381138
Paris Austerlitz,Aurillac,InterCity,48.84185,2.36646,44.9212,2.43623,2026-03-16 19:27:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack,Paris Austerlitz,Aurillac,435.98858180664377,3.460877362381138
Paris Austerlitz,Aurillac,InterCity,48.84185,2.36646,44.9212,2.43623,2026-03-16 19:27:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack,Paris Austerlitz,Aurillac,435.98858180664377,3.460877362381138
Aurillac,Paris Austerlitz,InterCity,44.9212,2.43623,48.84185,2.36646,2026-03-16 22:41:00,2026-03-16 09:32:00,,back_on_track,BackOnTrack,Aurillac,Paris Austerlitz,435.98858180664377,3.460877362381138
Aurillac,Paris Austerlitz,InterCity,44.9212,2.43623,48.84185,2.36646,2026-03-16 22:41:00,2026-03-16 09:32:00,,back_on_track,BackOnTrack,Aurillac,Paris Austerlitz,435.98858180664377,3.460877362381138
Aurillac,Paris Austerlitz,InterCity,44.9212,2.43623,48.84185,2.36646,2026-03-16 22:41:00,2026-03-16 09:32:00,,back_on_track,BackOnTrack,Aurillac,Paris Austerlitz,435.98858180664377,3.460877362381138
Aurillac,Paris Austerlitz,InterCity,44.9212,2.43623,48.84185,2.36646,2026-03-16 22:41:00,2026-03-16 09:32:00,,back_on_track,BackOnTrack,Aurillac,Paris Austerlitz,435.98858180664377,3.460877362381138
Latour-de-Carol / La Tor de Querol,Paris Austerlitz,InterCity,,,48.84185,2.36646,2026-03-16 18:48:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack,Latour-de-Carol / La Tor de Querol,Paris Austerlitz,,
Latour-de-Carol / La Tor de Querol,Paris Austerlitz,InterCity,,,48.84185,2.36646,2026-03-16 18:48:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack,Latour-de-Carol / La Tor de Querol,Paris Austerlitz,,
Paris Austerlitz,Latour-de-Carol / La Tor de Querol,InterCity,48.84185,2.36646,,,2026-03-16 21:40:00,2026-03-16 10:07:00,,back_on_track,BackOnTrack,Paris Austerlitz,Latour-de-Carol / La Tor de Querol,,
Paris Austerlitz,Latour-de-Carol / La Tor de Querol,InterCity,48.84185,2.36646,,,2026-03-16 21:40:00,2026-03-16 10:07:00,,back_on_track,BackOnTrack,Paris Austerlitz,Latour-de-Carol / La Tor de Querol,,
Paris Austerlitz,Cerbère,InterCity,48.84185,2.36646,42.44277,3.16553,2026-03-16 20:10:00,2026-03-16 09:16:00,,back_on_track,BackOnTrack,Paris Austerlitz,Cerbère,714.240059971162,5.669637596051084
Paris Austerlitz,Cerbère,InterCity,48.84185,2.36646,42.44277,3.16553,2026-03-16 20:10:00,2026-03-16 09:16:00,,back_on_track,BackOnTrack,Paris Austerlitz,Cerbère,714.240059971162,5.669637596051084
Paris Austerlitz,Cerbère,InterCity,48.84185,2.36646,42.44277,3.16553,2026-03-16 20:10:00,2026-03-16 09:16:00,,back_on_track,BackOnTrack,Paris Austerlitz,Cerbère,714.240059971162,5.669637596051084
Paris Austerlitz,Cerbère,InterCity,48.84185,2.36646,42.44277,3.16553,2026-03-16 20:10:00,2026-03-16 09:16:00,,back_on_track,BackOnTrack,Paris Austerlitz,Cerbère,714.240059971162,5.669637596051084
Cerbère,Paris Austerlitz,InterCity,42.44277,3.16553,48.84185,2.36646,2026-03-16 18:53:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack,Cerbère,Paris Austerlitz,714.240059971162,21.418630918415207
Cerbère,Paris Austerlitz,InterCity,42.44277,3.16553,48.84185,2.36646,2026-03-16 18:53:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack,Cerbère,Paris Austerlitz,714.240059971162,21.418630918415207
Cerbère,Paris Austerlitz,InterCity,42.44277,3.16553,48.84185,2.36646,2026-03-16 18:53:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack,Cerbère,Paris Austerlitz,714.240059971162,21.418630918415207
Cerbère,Paris Austerlitz,InterCity,42.44277,3.16553,48.84185,2.36646,2026-03-16 18:53:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack,Cerbère,Paris Austerlitz,714.240059971162,21.418630918415207
Paris Austerlitz,Nice Ville,InterCity,48.84185,2.36646,43.70484,7.26197,2026-03-16 20:51:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack,Paris Austerlitz,Nice Ville,683.672113150376,5.426989234187685
Paris Austerlitz,Nice Ville,InterCity,48.84185,2.36646,43.70484,7.26197,2026-03-16 20:51:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack,Paris Austerlitz,Nice Ville,683.672113150376,5.426989234187685
Nice Ville,Paris Austerlitz,InterCity,43.70484,7.26197,48.84185,2.36646,2026-03-16 17:55:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack,Nice Ville,Paris Austerlitz,683.672113150376,30.75293899373022
Nice Ville,Paris Austerlitz,InterCity,43.70484,7.26197,48.84185,2.36646,2026-03-16 17:55:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack,Nice Ville,Paris Austerlitz,683.672113150376,30.75293899373022
Paris Austerlitz,Briançon,InterCity,48.84185,2.36646,44.88961,6.63263,2026-03-16 20:51:00,2026-03-16 08:21:00,,back_on_track,BackOnTrack,Paris Austerlitz,Briançon,546.0006851829762,4.334153438982464
Paris Austerlitz,Briançon,InterCity,48.84185,2.36646,44.88961,6.63263,2026-03-16 20:51:00,2026-03-16 08:21:00,,back_on_track,BackOnTrack,Paris Austerlitz,Briançon,546.0006851829762,4.334153438982464
Paris Austerlitz,Briançon,InterCity,48.84185,2.36646,44.88961,6.63263,2026-03-16 20:51:00,2026-03-16 08:21:00,,back_on_track,BackOnTrack,Paris Austerlitz,Briançon,546.0006851829762,4.334153438982464
Paris Austerlitz,Briançon,InterCity,48.84185,2.36646,44.88961,6.63263,2026-03-16 20:51:00,2026-03-16 08:21:00,,back_on_track,BackOnTrack,Paris Austerlitz,Briançon,546.0006851829762,4.334153438982464
Briançon,Paris Austerlitz,InterCity,44.88961,6.63263,48.84185,2.36646,2026-03-16 19:58:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack,Briançon,Paris Austerlitz,546.0006851829762,24.560202820900635
Briançon,Paris Austerlitz,InterCity,44.88961,6.63263,48.84185,2.36646,2026-03-16 19:58:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack,Briançon,Paris Austerlitz,546.0006851829762,24.560202820900635
Briançon,Paris Austerlitz,InterCity,44.88961,6.63263,48.84185,2.36646,2026-03-16 19:58:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack,Briançon,Paris Austerlitz,546.0006851829762,24.560202820900635
Briançon,Paris Austerlitz,InterCity,44.88961,6.63263,48.84185,2.36646,2026-03-16 19:58:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack,Briançon,Paris Austerlitz,546.0006851829762,24.560202820900635
Stockholm C,Berlin Hbf,InterCity,59.33001,18.05763,52.52508,13.3694,2026-03-16 16:20:00,2026-03-16 07:46:00,,back_on_track,BackOnTrack,Stockholm C,Berlin Hbf,810.5934008503954,0.7149433795500487
Berlin Hbf,Stockholm C,InterCity,52.52508,13.3694,59.33001,18.05763,2026-03-16 21:10:00,2026-03-16 13:20:00,,back_on_track,BackOnTrack,Berlin Hbf,Stockholm C,810.5934008503954,46.47131967075317
Innsbruck Hbf,Malmö C,InterCity,47.26337,11.40111,55.60944,13.00084,2026-03-16 18:00:00,2026-03-16 16:21:00,,back_on_track,BackOnTrack,Innsbruck Hbf,Malmö C,934.5751189636397,14.837314588666743
Malmö C,Innsbruck Hbf,InterCity,55.60944,13.00084,47.26337,11.40111,2026-03-16 14:40:00,2026-03-16 13:00:00,,back_on_track,BackOnTrack,Malmö C,Innsbruck Hbf,934.5751189636397,39.56617223644464
Malmö C,Storlien,InterCity,55.60944,13.00084,63.31589,12.10065,2026-03-16 16:35:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack,Malmö C,Storlien,858.4041806146538,36.341399390501984
Malmö C,Storlien,InterCity,55.60944,13.00084,63.31589,12.10065,2026-03-16 16:35:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack,Malmö C,Storlien,858.4041806146538,36.341399390501984
Malmö C,Storlien,InterCity,55.60944,13.00084,63.31589,12.10065,2026-03-16 16:35:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack,Malmö C,Storlien,858.4041806146538,36.341399390501984
Storlien,Malmö C,InterCity,63.31589,12.10065,55.60944,13.00084,2026-03-16 15:25:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack,Storlien,Malmö C,858.4041806146538,0.7571124873021247
