stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,platform_code
at:47:65683,,"Niederndorferberg, Wildbichl",47.6775057,12.2548171,https://efa.mvv-muenchen.de/index.html?name_origin=at:47:65683,1,,
at:47:65683:0:1,,"Niederndorferberg, Wildbichl",47.6788303,12.2547182,https://efa.mvv-muenchen.de/index.html?name_origin=at:47:65683,0,at:47:65683,
de:09162:10,,Pasing,48.148832,11.4606435,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:10,1,,
de:09162:10:13:13,,Pasing Pos. 7 (X732),48.1496831,11.4586582,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:10,0,de:09162:10,Pos. 7 (X732)
de:09162:10:2:2,,Pasing,48.1491137,11.4600506,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:10,0,de:09162:10,
de:09162:10:6:6,,Pasing,48.14885,11.460365,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:10,0,de:09162:10,
de:09162:1010,,Neuperlach Süd,48.0894977,11.6444208,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1010,1,,
de:09162:1010:2:2,,Neuperlach Süd,48.0898817,11.6444927,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1010,0,de:09162:1010,
de:09162:1010:5:5,,Neuperlach Süd,48.0894677,11.6440615,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1010,0,de:09162:1010,
de:09162:1010:7:7,,Neuperlach Süd,48.0891436,11.6447532,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1010,0,de:09162:1010,
de:09162:1010:8:8,,Neuperlach Süd,48.0897617,11.6447442,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1010,0,de:09162:1010,
de:09162:1070,,Karl-Preis-Platz,48.1184598,11.6095213,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1070,1,,
de:09162:1070:3:3,,Karl-Preis-Platz,48.1187116,11.6092428,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1070,0,de:09162:1070,
de:09162:1070:5:5,,Karl-Preis-Platz,48.1182139,11.6097728,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1070,0,de:09162:1070,
de:09162:1100,,St.-Martin-Straße,48.1187116,11.5965047,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1100,1,,
de:09162:1100:31:61,,St.-Martin-Straße,48.1186816,11.5965316,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1100,0,de:09162:1100,
de:09162:1100:31:62,,St.-Martin-Straße,48.1187476,11.5964867,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1100,0,de:09162:1100,
de:09162:1108,,Chiemgaustraße,48.1066981,11.596316,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1108,1,,
de:09162:1108:5:5,,Chiemgaustraße,48.107334,11.5962262,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1108,0,de:09162:1108,
de:09162:1108:6:6,,Chiemgaustraße,48.106974,11.5960825,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1108,0,de:09162:1108,
de:09162:1110,,Giesing,48.1108129,11.5946452,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1110,1,,
de:09162:1110:2:16,,Giesing,48.1108249,11.595265,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1110,0,de:09162:1110,
de:09162:1110:3:15,,Giesing,48.110651,11.5953369,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1110,0,de:09162:1110,
de:09162:1110:5:5,,Giesing,48.1114787,11.5942319,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1110,0,de:09162:1110,
de:09162:1110:6:6,,Giesing,48.1102971,11.5946631,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1110,0,de:09162:1110,
de:09162:1111,,Traunsteiner Straße,48.1046766,11.5873329,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1111,1,,
de:09162:1111:1:1,,Traunsteiner Straße,48.1046706,11.5878808,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1111,0,de:09162:1111,
de:09162:1111:2:2,,Traunsteiner Straße,48.1047426,11.5867849,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1111,0,de:09162:1111,
de:09162:1112,,Pöllatstraße,48.1052045,11.5907105,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1112,1,,
de:09162:1112:1:1,,Pöllatstraße,48.1051685,11.5908453,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1112,0,de:09162:1112,
de:09162:1112:2:2,,Pöllatstraße,48.1052465,11.5906027,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1112,0,de:09162:1112,
de:09162:1115,,Tegernseer Landstraße,48.1116526,11.5761758,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1115,1,,
de:09162:1115:3:3,,Tegernseer Landstraße,48.1119405,11.5753763,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1115,0,de:09162:1115,
de:09162:1115:5:5,,Tegernseer Landstraße,48.1111488,11.5768944,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1115,0,de:09162:1115,
de:09162:1125,,Großhesseloher Brücke,48.0766611,11.5501785,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1125,1,,
de:09162:1125:31:21,,Großhesseloher Brücke,48.076499,11.5503582,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1125,0,de:09162:1125,
de:09162:1130,,Harras,48.1168765,11.5362097,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1130,1,,
de:09162:1130:3:4,,Harras,48.1169365,11.5357426,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1130,0,de:09162:1130,
de:09162:1148,,Schäftlarnstraße / Gasteig HP8,48.1123124,11.5536011,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1148,1,,
de:09162:1148:1:1,,Schäftlarnstraße / Gasteig HP8,48.1123484,11.5528645,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1148,0,de:09162:1148,
de:09162:1148:2:2,,Schäftlarnstraße / Gasteig HP8,48.1121084,11.5544096,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1148,0,de:09162:1148,
de:09162:1151,,Neuhofen,48.107262,11.5399647,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1151,1,,
de:09162:1151:1:1,,Neuhofen,48.1074239,11.5401354,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1151,0,de:09162:1151,
de:09162:1151:2:2,,Neuhofen,48.106998,11.539821,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1151,0,de:09162:1151,
de:09162:1179,,Kiefernstraße,48.0876135,11.5994062,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1179,1,,
de:09162:1179:3:KIF 1,,Kiefernstraße,48.0878055,11.5993523,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1179,0,de:09162:1179,
de:09162:1179:3:KIF 2,,Kiefernstraße,48.0874455,11.5994601,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1179,0,de:09162:1179,
de:09162:1180,,Candidplatz,48.1115027,11.5698337,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1180,1,,
de:09162:1180:1:1,,Candidplatz,48.1117726,11.5698427,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1180,0,de:09162:1180,
de:09162:1180:2:2,,Candidplatz,48.1111068,11.5700493,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1180,0,de:09162:1180,
de:09162:1181,,Minnewitstraße,48.0911178,11.5972143,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1181,1,,
de:09162:1181:2:2,,Minnewitstraße,48.0908657,11.5973491,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1181,0,de:09162:1181,
de:09162:1181:3:3,,Minnewitstraße,48.0911058,11.596837,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1181,0,de:09162:1181,
de:09162:1182,,Lincolnstraße,48.0941778,11.5905578,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1182,1,,
de:09162:1182:3:LIN 1,,Lincolnstraße,48.0942198,11.590477,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1182,0,de:09162:1182,
de:09162:1182:3:LIN 2,,Lincolnstraße,48.0941238,11.5906297,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1182,0,de:09162:1182,
de:09162:1183,,Stettnerstraße,48.0969677,11.5868747,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1183,1,,
de:09162:1183:1:1,,Stettnerstraße,48.0965357,11.5868927,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1183,0,de:09162:1183,
de:09162:1183:2:2,,Stettnerstraße,48.0973937,11.5867759,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1183,0,de:09162:1183,
de:09162:1184,,Soyerhofstraße,48.1015992,11.5819609,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1184,1,,
de:09162:1184:1:1,,Soyerhofstraße,48.1017432,11.581916,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1184,0,de:09162:1184,
de:09162:1184:2:2,,Soyerhofstraße,48.1014612,11.5820148,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1184,0,de:09162:1184,
de:09162:1185,,Leifstraße,48.0914298,11.5938007,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1185,1,,
de:09162:1185:1:1,,Leifstraße,48.0913818,11.5937379,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1185,0,de:09162:1185,
de:09162:1185:2:2,,Leifstraße,48.0914658,11.5938546,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1185,0,de:09162:1185,
de:09162:1189,,Peter-Auzinger-Straße,48.0986536,11.5827065,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1189,1,,
de:09162:1189:1:1,,Peter-Auzinger-Straße,48.0985096,11.5826437,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1189,0,de:09162:1189,
de:09162:1189:2:2,,Peter-Auzinger-Straße,48.0987975,11.5827784,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1189,0,de:09162:1189,
de:09162:1200,,St.-Quirin-Platz,48.1039567,11.5817903,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1200,1,,
de:09162:1200:1:1,,St.-Quirin-Platz,48.1038968,11.581916,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1200,0,de:09162:1200,
de:09162:1200:2:2,,St.-Quirin-Platz,48.1040827,11.5816196,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1200,0,de:09162:1200,
de:09162:1250,,Messestadt West,48.1334263,11.6897588,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1250,1,,
de:09162:1250:2:2,,Messestadt West,48.1335102,11.6894623,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1250,0,de:09162:1250,
de:09162:1260,,Messestadt Ost,48.1333604,11.7036288,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1260,1,,
de:09162:1260:1:3,,Messestadt Ost,48.1334623,11.7034401,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1260,0,de:09162:1260,
de:09162:1260:1:4,,Messestadt Ost,48.1332285,11.7039971,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1260,0,de:09162:1260,
de:09162:1260:6:6,,Messestadt Ost,48.1336301,11.7046349,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1260,0,de:09162:1260,
de:09162:1310,,Siemenswerke,48.0954798,11.5316553,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1310,1,,
de:09162:1310:1:1,,Siemenswerke,48.0955098,11.5324009,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1310,0,de:09162:1310,
de:09162:1310:2:2,,Siemenswerke,48.0956178,11.5323739,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1310,0,de:09162:1310,
de:09162:1311,,Waldfriedhof,48.1120964,11.5023163,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1311,1,,
de:09162:1311:3:3,,Waldfriedhof,48.1122344,11.5016875,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1311,0,de:09162:1311,
de:09162:1312,,Waldfriedhof (Wendeschleife),48.1123424,11.50299,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1312,1,,
de:09162:1312:3:WAS 2,,Waldfriedhof (Wendeschleife),48.1123304,11.5032056,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1312,0,de:09162:1312,
de:09162:1318,,Diefenbachstraße,48.0805442,11.5235165,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1318,1,,
de:09162:1318:1:1,,Diefenbachstraße,48.0807362,11.5233189,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1318,0,de:09162:1318,
de:09162:1318:2:2,,Diefenbachstraße,48.0803761,11.5237411,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1318,0,de:09162:1318,
de:09162:1320,,Solln,48.0791038,11.5274691,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1320,1,,
de:09162:1320:1:1,,Solln,48.0790438,11.5275769,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1320,0,de:09162:1320,
de:09162:1320:2:2,,Solln,48.0791938,11.5274063,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1320,0,de:09162:1320,
de:09162:1325,,Sollner Straße,48.0769311,11.5252323,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1325,1,,
de:09162:1325:1:1,,Sollner Straße,48.076649,11.5250167,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1325,0,de:09162:1325,
de:09162:1325:2:2,,Sollner Straße,48.0771112,11.5253401,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1325,0,de:09162:1325,
de:09162:1326,,Melchiorstraße,48.0723455,11.5197975,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1326,1,,
de:09162:1326:3:MEL 1,,Melchiorstraße,48.0722434,11.5205072,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1326,0,de:09162:1326,
de:09162:1326:3:MEL 2,,Melchiorstraße,48.0723335,11.5203185,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1326,0,de:09162:1326,
de:09162:1326:4:3,,Melchiorstraße,48.0721654,11.5197616,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1326,0,de:09162:1326,
de:09162:1326:4:4,,Melchiorstraße,48.0721774,11.519519,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1326,0,de:09162:1326,
de:09162:1329,,Solln Bf. Wendeschleife,48.0814084,11.52755,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1329,1,,
de:09162:1329:3:SOW 1,,Solln Bf. Wendeschleife,48.0814084,11.52755,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1329,0,de:09162:1329,
de:09162:1339,,Siemensallee,48.0905297,11.5210911,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1339,1,,
de:09162:1339:2:2,,Siemensallee,48.0902657,11.5208126,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1339,0,de:09162:1339,
de:09162:1339:3:3,,Siemensallee,48.0907157,11.5213606,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1339,0,de:09162:1339,
de:09162:1345,,Marienstern,48.0876915,11.5196987,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1345,1,,
de:09162:1345:1:1,,Marienstern,48.0876915,11.5198874,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1345,0,de:09162:1345,
de:09162:1345:2:2,,Marienstern,48.0876795,11.5194921,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1345,0,de:09162:1345,
de:09162:1346,,Hofbrunnstraße,48.0836649,11.5172373,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1346,1,,
de:09162:1346:2:2,,Hofbrunnstraße,48.0838749,11.5176416,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1346,0,de:09162:1346,
de:09162:1346:4:4,,Hofbrunnstraße,48.0834788,11.5175607,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1346,0,de:09162:1346,
de:09162:1353,,Allescherstraße,48.0825366,11.5199413,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1353,1,,
de:09162:1353:1:1,,Allescherstraße,48.0827167,11.5196987,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1353,0,de:09162:1353,
de:09162:1353:2:2,,Allescherstraße,48.0823746,11.520094,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1353,0,de:09162:1353,
de:09162:1363,,Whistlerweg,48.0718953,11.5239208,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1363,1,,
de:09162:1363:1:1,,Whistlerweg,48.0718593,11.5240196,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1363,0,de:09162:1363,
de:09162:1363:1:2,,Whistlerweg,48.0719433,11.523804,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1363,0,de:09162:1363,
de:09162:1365,,St. Achaz,48.110549,11.5390035,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1365,1,,
de:09162:1365:1:1,,St. Achaz,48.110543,11.5390035,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1365,0,de:09162:1365,
de:09162:1365:2:2,,St. Achaz,48.1108249,11.5400545,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1365,0,de:09162:1365,
de:09162:1430,,Brudermühlstraße,48.1121684,11.5487053,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1430,1,,
de:09162:1430:1:1,,Brudermühlstraße,48.1121684,11.5489748,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1430,0,de:09162:1430,
de:09162:1430:2:2,,Brudermühlstraße,48.1121204,11.5481304,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1430,0,de:09162:1430,
de:09162:1432,,Zöllerstraße,48.1052105,11.4751962,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1432,1,,
de:09162:1432:3:ZOE 1,,Zöllerstraße,48.1052045,11.475277,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1432,0,de:09162:1432,
de:09162:1432:3:ZOE 2,,Zöllerstraße,48.1052105,11.4751423,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1432,0,de:09162:1432,
de:09162:1472,,Klinikum Großhadern Ost,48.1112507,11.4739385,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1472,1,,
de:09162:1472:1:1,,Klinikum Großhadern Ost,48.1108549,11.4739655,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1472,0,de:09162:1472,
de:09162:1472:2:2,,Klinikum Großhadern Ost,48.1116106,11.4738936,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1472,0,de:09162:1472,
de:09162:1474,,Klinikum Großhadern Nord,48.1123424,11.4668239,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1474,1,,
de:09162:1474:1:1,,Klinikum Großhadern Nord,48.1122764,11.4665544,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1474,0,de:09162:1474,
de:09162:1474:1:2,,Klinikum Großhadern Nord,48.1124143,11.4671203,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1474,0,de:09162:1474,
de:09162:1500,,Fürstenried West,48.0886156,11.4803974,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1500,1,,
de:09162:1500:2:4,,Fürstenried West,48.0884236,11.481134,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1500,0,de:09162:1500,
de:09162:1500:2:5,,Fürstenried West,48.0885076,11.4809454,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1500,0,de:09162:1500,
de:09162:1502,,Kornwegerstraße,48.1121984,11.4947705,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1502,1,,
de:09162:1502:2:2,,Kornwegerstraße,48.1120485,11.495525,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1502,0,de:09162:1502,
de:09162:1502:3:3,,Kornwegerstraße,48.1124023,11.4940967,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1502,0,de:09162:1502,
de:09162:1530,,Großhadern,48.1155511,11.4772443,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1530,1,,
de:09162:1530:3:3,,Großhadern,48.1155931,11.4766335,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1530,0,de:09162:1530,
de:09162:1530:4:4,,Großhadern,48.1154011,11.4764269,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1530,0,de:09162:1530,
de:09162:1540,,Klinikum Großhadern,48.1089715,11.4736151,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1540,1,,
de:09162:1540:1:1,,Klinikum Großhadern,48.1088875,11.4740194,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1540,0,de:09162:1540,
de:09162:1540:2:2,,Klinikum Großhadern,48.1088215,11.4733995,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1540,0,de:09162:1540,
de:09162:1540:3:3,,Klinikum Großhadern,48.1090795,11.4733816,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1540,0,de:09162:1540,
de:09162:1540:4:4,,Klinikum Großhadern,48.1091154,11.4739026,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1540,0,de:09162:1540,
de:09162:1562,,Saalburgstraße,48.1137038,11.48753,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1562,1,,
de:09162:1562:3:SAA 1,,Saalburgstraße,48.1138838,11.487036,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1562,0,de:09162:1562,
de:09162:1562:3:SAA 2,,Saalburgstraße,48.1135419,11.4880151,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1562,0,de:09162:1562,
de:09162:1563,,Platanenstraße,48.1145735,11.48329,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1563,1,,
de:09162:1563:1:1,,Platanenstraße,48.1145015,11.4835864,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1563,0,de:09162:1563,
de:09162:1563:2:2,,Platanenstraße,48.1147234,11.4829307,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1563,0,de:09162:1563,
de:09162:1572,,Zinckgrafstraße,48.1150353,11.471549,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1572,1,,
de:09162:1572:3:ZIN 1,,Zinckgrafstraße,48.1150533,11.47207,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1572,0,de:09162:1572,
de:09162:1572:3:ZIN 2,,Zinckgrafstraße,48.1150533,11.4712436,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1572,0,de:09162:1572,
de:09162:1574,,Waldhüterstraße,48.1146994,11.4671922,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1574,1,,
de:09162:1574:3:WHU 1,,Waldhüterstraße,48.1146755,11.4673629,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1574,0,de:09162:1574,
de:09162:1574:3:WHU 2,,Waldhüterstraße,48.1146994,11.4668957,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1574,0,de:09162:1574,
de:09162:1622,,Pasinger Marienplatz,48.1463087,11.4591792,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1622,1,,
de:09162:1622:2:2,,Pasinger Marienplatz,48.1462847,11.4590984,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1622,0,de:09162:1622,
de:09162:1622:9:9,,Pasinger Marienplatz,48.1463386,11.459269,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1622,0,de:09162:1622,
de:09162:1623,,Engelbertstraße,48.1437313,11.4579665,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1623,1,,
de:09162:1623:3:ENG 1,,Engelbertstraße,48.1438032,11.4579216,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1623,0,de:09162:1623,
de:09162:1623:3:ENG 2,,Engelbertstraße,48.1436713,11.4580294,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1623,0,de:09162:1623,
de:09162:1624,,Rathaus Pasing,48.1466503,11.4613441,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1624,1,,
de:09162:1624:4:4,,Rathaus Pasing,48.1466024,11.4608231,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1624,0,de:09162:1624,
de:09162:1626,,Planegger Straße,48.1401466,11.4569963,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1626,1,,
de:09162:1626:2:2,,Planegger Straße,48.1405303,11.4566729,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1626,0,de:09162:1626,
de:09162:1626:4:4,,Planegger Straße,48.1400267,11.4566639,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1626,0,de:09162:1626,
de:09162:1629,,Kraillinger Weg,48.1383482,11.4549302,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1629,1,,
de:09162:1629:1:1,,Kraillinger Weg,48.1384921,11.4551727,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1629,0,de:09162:1629,
de:09162:1629:2:2,,Kraillinger Weg,48.1382104,11.4547685,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1629,0,de:09162:1629,
de:09162:1630,,Siedlung am Haidelweg,48.1359203,11.4533581,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1630,1,,
de:09162:1630:1:1,,Siedlung am Haidelweg,48.1358783,11.45343,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1630,0,de:09162:1630,
de:09162:1630:2:2,,Siedlung am Haidelweg,48.1359743,11.4532773,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1630,0,de:09162:1630,
de:09162:1668,,Wehnerstraße,48.1405363,11.448094,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1668,1,,
de:09162:1668:3:WEN 2,,Wehnerstraße,48.1406262,11.4481479,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1668,0,de:09162:1668,
de:09162:1669,,Peslmüllerstraße,48.1412556,11.4461536,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1669,1,,
de:09162:1669:3:PEM 1,,Peslmüllerstraße,48.1412556,11.4461536,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1669,0,de:09162:1669,
de:09162:1700,,Leienfelsstraße,48.1527996,11.4273429,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1700,1,,
de:09162:1700:31:71,,Leienfelsstraße,48.1528236,11.4270105,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1700,0,de:09162:1700,
de:09162:1700:32:72,,Leienfelsstraße,48.1526378,11.4272531,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1700,0,de:09162:1700,
de:09162:1710,,Aubing,48.1538424,11.4138502,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1710,1,,
de:09162:1710:3:2,,Aubing,48.1538544,11.4137604,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1710,0,de:09162:1710,
de:09162:1710:3:3,,Aubing,48.1538364,11.4139131,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1710,0,de:09162:1710,
de:09162:1712,,Altenburgstraße,48.1474415,11.42145,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1712,1,,
de:09162:1712:2:2,,Altenburgstraße,48.1475134,11.4220339,https://efa.mvv-muenchen.de/index.html?name_origin=de:09162:1712,0,de:09162:1712,
