origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider
Albbruck Bahnhof,Waldshut Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.621292,8.2193602,06:12:00,06:19:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Wehr-Brennet Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5808903,7.9105823,21:39:00,21:57:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Wyhlen Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5463878,7.6908903,21:39:00,22:16:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Beuron Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0487083,8.9720496,06:26:00,07:52:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Blaubeuren,Train Longue Distance Nuit,48.3277261,9.7223495,48.4038201,9.7919599,04:36:00,04:47:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Blaustein Gleis 2,Train Longue Distance Nuit,48.3277261,9.7223495,48.4142257,9.919898,04:41:00,05:03:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Donaueschingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,47.947842,8.4989429,06:26:00,08:35:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Ehingen (Donau),Train Longue Distance Nuit,48.3277261,9.7223495,48.2858588,9.7244695,05:21:00,05:31:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Fridingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0318008,8.9358475,06:26:00,07:57:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Geisingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,47.9214569,8.6523841,06:26:00,08:25:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Gerhausen,Train Longue Distance Nuit,48.3277261,9.7223495,48.3998243,9.8057311,04:36:00,04:50:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Herbertingen Bahnhof,Train Longue Distance,48.3277261,9.7223495,48.0637372,9.4137063,21:05:00,21:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Herrlingen,Train Longue Distance Nuit,48.3277261,9.7223495,48.4176719,9.8974491,04:36:00,04:56:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Immendingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,47.9362701,8.7294236,06:26:00,08:21:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Mengen Bahnhof,Train Longue Distance,48.3277261,9.7223495,48.0534642,9.3364782,21:05:00,21:50:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Munderkingen Gleis,Train Longue Distance,48.3277261,9.7223495,48.2379025,9.6455615,08:05:00,08:25:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Mühlheim (Donau) Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0293558,8.8857934,06:31:00,08:03:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Rechtenstein (Bahn),Train Longue Distance,48.3277261,9.7223495,48.2404214,9.5543915,21:05:00,21:30:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Riedlingen,Train Longue Distance,48.3277261,9.7223495,48.1497011,9.4849158,21:05:00,21:38:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Rottenacker,Train Longue Distance,48.3277261,9.7223495,48.234881,9.694367,08:05:00,08:19:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Schelklingen,Train Longue Distance Nuit,48.3277261,9.7223495,48.37123,9.7344678,04:36:00,04:42:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Schmiechen,Train Longue Distance Nuit,48.3277261,9.7223495,48.3624331,9.720499,04:36:00,04:39:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Sigmaringen Bahnhof,Train Longue Distance,48.3277261,9.7223495,48.0871334,9.2222843,21:05:00,22:01:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Sigmaringendorf Bahnhof,Train Longue Distance,48.3277261,9.7223495,48.0689479,9.2607142,21:05:00,21:56:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Tuttlingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,47.9807144,8.7986568,06:26:00,08:11:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Ulm Hbf,Train Longue Distance Nuit,48.3277261,9.7223495,48.3993472,9.9821333,04:41:00,05:11:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Allmendingen,Ulm-Söflingen,Train Longue Distance Nuit,48.3277261,9.7223495,48.4025379,9.9588579,04:41:00,05:07:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Altenstadt (Iller),Altstädten (Allgäu),Train Longue Distance Nuit,48.1611233,10.1103229,47.4883577,10.280886,06:21:00,08:03:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Altenstadt (Iller),Bad Grönenbach,Train Longue Distance Nuit,48.1611233,10.1103229,47.8823901,10.2538198,05:39:00,06:09:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Altenstadt (Iller),Bellenberg,Train Longue Distance,48.1611233,10.1103229,48.2545688,10.0904342,07:17:00,07:28:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Altenstadt (Iller),Blaichach (Allgäu),Train Longue Distance Nuit,48.1611233,10.1103229,47.5439078,10.2588234,06:21:00,07:55:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Altenstadt (Iller),Dietmannsried,Train Longue Distance Nuit,48.1611233,10.1103229,47.813073,10.2901836,05:39:00,06:16:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Altenstadt (Iller),Finninger Straße,Train Longue Distance Nuit,48.1611233,10.1103229,48.3908653,10.0261777,06:08:00,06:34:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Altenstadt (Iller),Fischen,Train Longue Distance Nuit,48.1611233,10.1103229,47.4561086,10.2717771,06:21:00,08:09:00,,mobility_db,FR_BBS_Schapfl_mdb-770
