origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider
Kurtalan,Ankara,InterCity,37.92809,41.69722,39.93498,32.84395,2026-03-16 09:20:00,2026-03-16 12:45:00,,back_on_track,BackOnTrack
Ankara,Malatya,InterCity,39.93498,32.84395,38.3768,38.32295,2026-03-16 19:10:00,2026-03-16 11:09:00,,back_on_track,BackOnTrack
Malatya,Ankara,InterCity,38.3768,38.32295,39.93498,32.84395,2026-03-16 15:30:00,2026-03-16 07:24:00,,back_on_track,BackOnTrack
İzmir Basmane,Konya,InterCity,38.42271,27.14408,47.60088,21.23744,2026-03-16 20:05:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack
Konya,İzmir Basmane,InterCity,47.60088,21.23744,38.42271,27.14408,2026-03-16 19:00:00,2026-03-16 08:05:00,,back_on_track,BackOnTrack
Villach Hbf,Hamburg Altona,InterCity,46.61862,13.84854,53.55225,9.93496,2026-03-16 19:06:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack
Hamburg Altona,Villach Hbf,InterCity,53.55225,9.93496,46.61862,13.84854,2026-03-16 19:00:00,2026-03-16 08:38:00,,back_on_track,BackOnTrack
Innsbruck Hbf,Hamburg Altona,InterCity,47.26337,11.40111,53.55225,9.93496,2026-03-16 21:00:00,2026-03-16 08:26:00,,back_on_track,BackOnTrack
Hamburg Altona,Innsbruck Hbf,InterCity,53.55225,9.93496,47.26337,11.40111,2026-03-16 20:14:00,2026-03-16 08:23:00,,back_on_track,BackOnTrack
München Ost,Hamburg Altona,InterCity,48.12756,11.60539,53.55225,9.93496,2026-03-16 21:49:00,2026-03-16 07:36:00,,back_on_track,BackOnTrack
Hamburg Altona,München Ost,InterCity,53.55225,9.93496,48.12756,11.60539,2026-03-16 21:32:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack
Lörrach Hbf,Hamburg Altona,InterCity,47.61389,7.66499,53.55225,9.93496,2026-03-16 20:36:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack
Hamburg Altona,Lörrach Hbf,InterCity,53.55225,9.93496,47.61389,7.66499,2026-03-16 21:32:00,2026-03-16 08:05:00,,back_on_track,BackOnTrack
Innsbruck Hbf,Düsseldorf Hbf,InterCity,47.26337,11.40111,51.2212,6.79271,2026-03-16 21:00:00,2026-03-16 07:45:00,,back_on_track,BackOnTrack
Düsseldorf Hbf,Innsbruck Hbf,InterCity,51.2212,6.79271,47.26337,11.40111,2026-03-16 20:43:00,2026-03-16 08:23:00,,back_on_track,BackOnTrack
Villach Hbf,Düsseldorf Hbf,InterCity,46.61862,13.84854,51.2212,6.79271,2026-03-16 19:06:00,2026-03-16 08:39:00,,back_on_track,BackOnTrack
Düsseldorf Hbf,Villach Hbf,InterCity,51.2212,6.79271,46.61862,13.84854,2026-03-16 19:53:00,2026-03-16 08:38:00,,back_on_track,BackOnTrack
Kharkiv,Ivano-Frankivsk,InterCity,,,,,2026-03-16 18:34:00,2026-03-16 11:27:00,,back_on_track,BackOnTrack
Ivano-Frankivsk,Kharkiv,InterCity,,,,,2026-03-16 17:29:00,2026-03-16 22:45:00,,back_on_track,BackOnTrack
Uzhhorod,Dnipro Holovny,InterCity,,,,,2026-03-16 16:40:00,2026-03-16 13:00:00,,back_on_track,BackOnTrack
Dnipro Holovny,Uzhhorod,InterCity,,,,,2026-03-16 20:00:00,2026-03-16 14:54:00,,back_on_track,BackOnTrack
Yasinia,Zaporizhzhia 1,InterCity,,,,,2026-03-16 13:05:00,2026-03-16 10:40:00,,back_on_track,BackOnTrack
Zaporizhzhia 1,Yasinia,InterCity,,,,,2026-03-16 13:50:00,2026-03-16 12:11:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Chernivtsi,InterCity,,,,,2026-03-16 22:00:00,2026-03-16 09:23:00,,back_on_track,BackOnTrack
Chernivtsi,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 19:37:00,2026-03-16 08:28:00,,back_on_track,BackOnTrack
Kharkiv,Odesa Holovna,InterCity,,,,,2026-03-16 20:03:00,2026-03-16 06:42:00,,back_on_track,BackOnTrack
Odesa Holovna,Kharkiv,InterCity,,,,,2026-03-16 22:30:00,2026-03-16 09:18:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Budapest Keleti,InterCity,,,47.50059,19.08426,2026-03-16 09:43:00,2026-03-16 06:00:00,,back_on_track,BackOnTrack
Budapest Keleti,Kyiv Pasazhyrskyi,InterCity,47.50059,19.08426,,,2026-03-16 22:40:00,2026-03-16 19:54:00,,back_on_track,BackOnTrack
Lviv,Odesa Holovna,InterCity,,,,,2026-03-16 21:08:00,2026-03-16 07:59:00,,back_on_track,BackOnTrack
Odesa Holovna,Lviv,InterCity,,,,,2026-03-16 21:15:00,2026-03-16 06:18:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Solotvyno,InterCity,,,,,2026-03-16 16:29:00,2026-03-16 10:58:00,,back_on_track,BackOnTrack
Solotvyno,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 14:56:00,2026-03-16 09:24:00,,back_on_track,BackOnTrack
Kharkiv,Vorokhta,InterCity,,,,,2026-03-16 14:10:00,2026-03-16 09:47:00,,back_on_track,BackOnTrack
Vorokhta,Kharkiv,InterCity,,,,,2026-03-16 12:43:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack
Kharkiv,Uzhhorod,InterCity,,,,,2026-03-16 14:10:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack
Uzhhorod,Kharkiv,InterCity,,,,,2026-03-16 13:50:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Chelm,InterCity,,,51.1412,23.49404,2026-03-16 19:06:00,2026-03-16 05:00:00,,back_on_track,BackOnTrack
Chelm,Kyiv Pasazhyrskyi,InterCity,51.1412,23.49404,,,2026-03-16 23:10:00,2026-03-16 22:45:00,,back_on_track,BackOnTrack
Kharkiv,Lviv,InterCity,,,,,2026-03-16 19:26:00,2026-03-16 11:18:00,,back_on_track,BackOnTrack
Lviv,Kharkiv,InterCity,,,,,2026-03-16 15:49:00,2026-03-16 07:46:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Chelm,InterCity,,,51.1412,23.49404,2026-03-16 21:30:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack
Chelm,Kyiv Pasazhyrskyi,InterCity,51.1412,23.49404,,,2026-03-16 20:14:00,2026-03-16 08:16:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Uzhhorod,InterCity,,,,,2026-03-16 20:20:00,2026-03-16 08:27:00,,back_on_track,BackOnTrack
Uzhhorod,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 19:07:00,2026-03-16 08:28:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Zaporizhzhia 1,InterCity,49.78366,22.77636,,,2026-03-16 19:16:00,2026-03-16 15:14:00,,back_on_track,BackOnTrack
Zaporizhzhia 1,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 13:50:00,2026-03-16 20:19:00,,back_on_track,BackOnTrack
Odesa Holovna,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 21:15:00,2026-03-16 11:20:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Odesa Holovna,InterCity,49.78366,22.77636,,,2026-03-16 16:20:00,2026-03-16 07:59:00,,back_on_track,BackOnTrack
Uzhhorod,Odesa Holovna,InterCity,,,,,2026-03-16 20:17:00,2026-03-16 13:03:00,,back_on_track,BackOnTrack
Odesa Holovna,Uzhhorod,InterCity,,,,,2026-03-16 17:04:00,2026-03-16 10:56:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Zaporizhzhia 1,InterCity,,,,,2026-03-16 22:13:00,2026-03-16 07:22:00,,back_on_track,BackOnTrack
Zaporizhzhia 1,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 20:29:00,2026-03-16 05:52:00,,back_on_track,BackOnTrack
Dnipro Holovny,Truskavets,InterCity,,,,,2026-03-16 16:46:00,2026-03-16 12:35:00,,back_on_track,BackOnTrack
Truskavets,Dnipro Holovny,InterCity,,,,,2026-03-16 13:33:00,2026-03-16 09:08:00,,back_on_track,BackOnTrack
Ivano-Frankivsk,Cherkasy,InterCity,,,,,2026-03-16 19:08:00,2026-03-16 11:17:00,,back_on_track,BackOnTrack
Cherkasy,Ivano-Frankivsk,InterCity,,,,,2026-03-16 15:17:00,2026-03-16 08:10:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Truskavets,InterCity,,,,,2026-03-16 21:47:00,2026-03-16 08:00:00,,back_on_track,BackOnTrack
Truskavets,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 20:58:00,2026-03-16 06:51:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 20:05:00,2026-03-16 05:00:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Kyiv Pasazhyrskyi,InterCity,49.78366,22.77636,,,2026-03-16 22:30:00,2026-03-16 09:18:00,,back_on_track,BackOnTrack
Dnipro Holovny,Odesa Holovna,InterCity,,,,,2026-03-16 21:03:00,2026-03-16 08:19:00,,back_on_track,BackOnTrack
Odesa Holovna,Dnipro Holovny,InterCity,,,,,2026-03-16 21:05:00,2026-03-16 08:56:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Rakhiv,InterCity,,,,,2026-03-16 16:29:00,2026-03-16 07:50:00,,back_on_track,BackOnTrack
Rakhiv,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 17:13:00,2026-03-16 09:24:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Chop,InterCity,,,48.43271,22.20555,2026-03-16 20:28:00,2026-03-16 12:48:00,,back_on_track,BackOnTrack
Chop,Kyiv Pasazhyrskyi,InterCity,48.43271,22.20555,,,2026-03-16 14:58:00,2026-03-16 09:42:00,,back_on_track,BackOnTrack
Kharkiv,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 22:52:00,2026-03-16 16:59:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Kharkiv,InterCity,49.78366,22.77636,,,2026-03-16 10:41:00,2026-03-16 05:56:00,,back_on_track,BackOnTrack
Kharkiv,Uman,InterCity,,,,,2026-03-16 18:13:00,2026-03-16 09:03:00,,back_on_track,BackOnTrack
Uman,Kharkiv,InterCity,,,,,2026-03-16 17:39:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Warszawa Zachodnia,InterCity,,,52.21998,20.9653,2026-03-16 19:06:00,2026-03-16 09:53:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Warszawa Zachodnia,InterCity,,,52.21998,20.9653,2026-03-16 19:06:00,2026-03-16 09:53:00,,back_on_track,BackOnTrack
Warszawa Zachodnia,Kyiv Pasazhyrskyi,InterCity,52.21998,20.9653,,,2026-03-16 18:15:00,2026-03-16 10:45:00,,back_on_track,BackOnTrack
Warszawa Zachodnia,Kyiv Pasazhyrskyi,InterCity,52.21998,20.9653,,,2026-03-16 18:15:00,2026-03-16 10:45:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Kremenchuk,InterCity,49.78366,22.77636,,,2026-03-16 16:20:00,2026-03-16 12:23:00,,back_on_track,BackOnTrack
Kremenchuk,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 17:37:00,2026-03-16 11:20:00,,back_on_track,BackOnTrack
Kharkiv,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 13:32:00,2026-03-16 11:16:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Kharkiv,InterCity,49.78366,22.77636,,,2026-03-16 13:45:00,2026-03-16 13:53:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Kryvyi Rih,InterCity,,,,,2026-03-16 20:13:00,2026-03-16 05:57:00,,back_on_track,BackOnTrack
Kryvyi Rih,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 20:57:00,2026-03-16 06:26:00,,back_on_track,BackOnTrack
Kovel,Odesa Holovna,InterCity,,,,,2026-03-16 17:35:00,2026-03-16 09:08:00,,back_on_track,BackOnTrack
Odesa Holovna,Kovel,InterCity,,,,,2026-03-16 17:03:00,2026-03-16 09:31:00,,back_on_track,BackOnTrack
Dnipro Holovny,Lviv,InterCity,,,,,2026-03-16 22:09:00,2026-03-16 12:59:00,,back_on_track,BackOnTrack
Lviv,Dnipro Holovny,InterCity,,,,,2026-03-16 15:03:00,2026-03-16 06:06:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Uzhhorod,InterCity,,,,,2026-03-16 18:35:00,2026-03-16 10:59:00,,back_on_track,BackOnTrack
Uzhhorod,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 16:17:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack
Lviv,Zaporizhzhia 1,InterCity,,,,,2026-03-16 10:48:00,2026-03-16 06:30:00,,back_on_track,BackOnTrack
Zaporizhzhia 1,Lviv,InterCity,,,,,2026-03-16 18:48:00,2026-03-16 14:15:00,,back_on_track,BackOnTrack
Kovel,Zaporizhzhia 1,InterCity,,,,,2026-03-16 17:35:00,2026-03-16 13:43:00,,back_on_track,BackOnTrack
Zaporizhzhia 1,Kovel,InterCity,,,,,2026-03-16 16:30:00,2026-03-16 13:40:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Lviv,InterCity,,,,,2026-03-16 22:57:00,2026-03-16 06:33:00,,back_on_track,BackOnTrack
Lviv,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 23:05:00,2026-03-16 06:19:00,,back_on_track,BackOnTrack
Kharkiv,Chelm,InterCity,,,51.1412,23.49404,2026-03-16 13:32:00,2026-03-16 11:05:00,,back_on_track,BackOnTrack
Chelm,Kharkiv,InterCity,51.1412,23.49404,,,2026-03-16 16:42:00,2026-03-16 13:53:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Rakhiv,InterCity,,,,,2026-03-16 20:38:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack
Rakhiv,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 21:14:00,2026-03-16 10:57:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Kovel,InterCity,,,,,2026-03-16 23:10:00,2026-03-16 08:53:00,,back_on_track,BackOnTrack
Kovel,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 19:15:00,2026-03-16 05:57:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,București Nord,InterCity,,,44.44677,26.07441,2026-03-16 06:30:00,2026-03-16 06:47:00,,back_on_track,BackOnTrack
București Nord,Kyiv Pasazhyrskyi,InterCity,44.44677,26.07441,,,2026-03-16 19:10:00,2026-03-16 19:37:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Odesa Holovna,InterCity,,,,,2026-03-16 22:08:00,2026-03-16 06:13:00,,back_on_track,BackOnTrack
Odesa Holovna,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 22:05:00,2026-03-16 07:50:00,,back_on_track,BackOnTrack
Kherson,Lviv,InterCity,,,,,2026-03-16 13:35:00,2026-03-16 10:23:00,,back_on_track,BackOnTrack
Lviv,Kherson,InterCity,,,,,2026-03-16 16:03:00,2026-03-16 12:50:00,,back_on_track,BackOnTrack
Lviv,Izyum,InterCity,,,,,2026-03-16 15:30:00,2026-03-16 11:15:00,,back_on_track,BackOnTrack
Izyum,Lviv,InterCity,,,,,2026-03-16 18:29:00,2026-03-16 13:39:00,,back_on_track,BackOnTrack
Kharkiv,Lviv,InterCity,,,,,2026-03-16 07:50:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack
Lviv,Kharkiv,InterCity,,,,,2026-03-16 17:11:00,2026-03-16 19:26:00,,back_on_track,BackOnTrack
Kherson,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 16:40:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Kherson,InterCity,,,,,2026-03-16 21:08:00,2026-03-16 08:33:00,,back_on_track,BackOnTrack
Lviv,Zaporizhzhia 1,InterCity,,,,,2026-03-16 13:58:00,2026-03-16 15:36:00,,back_on_track,BackOnTrack
Zaporizhzhia 1,Lviv Pidzamche,InterCity,,,,,2026-03-16 09:50:00,2026-03-16 12:24:00,,back_on_track,BackOnTrack
Chernivtsi,Odesa Holovna,InterCity,,,,,2026-03-16 14:57:00,2026-03-16 08:26:00,,back_on_track,BackOnTrack
Odesa Holovna,Chernivtsi,InterCity,,,,,2026-03-16 18:19:00,2026-03-16 11:23:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Kamianets-Podilskyi,InterCity,,,,,2026-03-16 23:32:00,2026-03-16 08:36:00,,back_on_track,BackOnTrack
Kamianets-Podilskyi,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 20:12:00,2026-03-16 05:20:00,,back_on_track,BackOnTrack
Ivano-Frankivsk,Chernihiv,InterCity,,,,,2026-03-16 14:44:00,2026-03-16 07:54:00,,back_on_track,BackOnTrack
Chernihiv,Ivano-Frankivsk,InterCity,,,,,2026-03-16 21:18:00,2026-03-16 13:20:00,,back_on_track,BackOnTrack
Sumy,Rakhiv,InterCity,,,,,2026-03-16 19:01:00,2026-03-16 19:10:00,,back_on_track,BackOnTrack
Rakhiv,Sumy,InterCity,,,,,2026-03-16 09:54:00,2026-03-16 09:56:00,,back_on_track,BackOnTrack
Poltava,Chernivtsi,InterCity,,,,,2026-03-16 17:24:00,2026-03-16 12:25:00,,back_on_track,BackOnTrack
Chernivtsi,Poltava,InterCity,,,,,2026-03-16 14:32:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack
Ivano-Frankivsk,Dnipro Holovny,InterCity,,,,,2026-03-16 12:43:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack
Dnipro Holovny,Ivano-Frankivsk,InterCity,,,,,2026-03-16 14:35:00,2026-03-16 11:22:00,,back_on_track,BackOnTrack
Kramatorsk,Odesa Holovna,InterCity,,,,,2026-03-16 17:32:00,2026-03-16 13:04:00,,back_on_track,BackOnTrack
Odesa Holovna,Kramatorsk,InterCity,,,,,2026-03-16 20:58:00,2026-03-16 16:45:00,,back_on_track,BackOnTrack
Yasinia,Kryvyi Rih,InterCity,,,,,2026-03-16 13:28:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack
Kryvyi Rih,Yasinia,InterCity,,,,,2026-03-16 11:02:00,2026-03-16 10:06:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Yasinia,InterCity,,,,,2026-03-16 20:37:00,2026-03-16 13:25:00,,back_on_track,BackOnTrack
Yasinia,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 14:04:00,2026-03-16 07:47:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Chişinău,InterCity,,,47.01287,28.86019,2026-03-16 18:06:00,2026-03-16 11:53:00,,back_on_track,BackOnTrack
Chişinău,Kyiv Pasazhyrskyi,InterCity,47.01287,28.86019,,,2026-03-16 17:42:00,2026-03-16 11:17:00,,back_on_track,BackOnTrack
Wien Westbf,Kyiv Pasazhyrskyi,InterCity,48.1968,16.3377,,,2026-03-16 18:30:00,2026-03-16 16:58:00,,back_on_track,BackOnTrack
Kyiv Pasazhyrskyi,Wien Hbf,InterCity,,,48.1851,16.37711,2026-03-16 13:05:00,2026-03-16 08:53:00,,back_on_track,BackOnTrack
Helsinki / Helsingfors,Kemijärvi,InterCity,,,66.72411,27.40363,2026-03-16 19:29:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack
Kemijärvi,Helsinki / Helsingfors,InterCity,66.72411,27.40363,,,2026-03-16 19:00:00,2026-03-16 09:15:00,,back_on_track,BackOnTrack
Rovaniemi,Helsinki / Helsingfors,InterCity,66.49809,25.70537,,,2026-03-16 17:52:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack
Helsinki / Helsingfors,Rovaniemi,InterCity,,,66.49809,25.70537,2026-03-16 23:13:00,2026-03-16 11:03:00,,back_on_track,BackOnTrack
Rovaniemi,Turku satama / Åbo hamn,InterCity,66.49809,25.70537,,,2026-03-16 17:52:00,2026-03-16 07:52:00,,back_on_track,BackOnTrack
Turku satama / Åbo hamn,Rovaniemi,InterCity,,,66.49809,25.70537,2026-03-16 20:20:00,2026-03-16 10:59:00,,back_on_track,BackOnTrack
Helsinki / Helsingfors,Kolari,InterCity,,,67.34896,23.83575,2026-03-16 20:24:00,2026-03-16 10:55:00,,back_on_track,BackOnTrack
Helsinki / Helsingfors,Kolari,InterCity,,,67.34896,23.83575,2026-03-16 20:24:00,2026-03-16 10:55:00,,back_on_track,BackOnTrack
Kolari,Helsinki / Helsingfors,InterCity,67.34896,23.83575,,,2026-03-16 19:42:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack
Kolari,Helsinki / Helsingfors,InterCity,67.34896,23.83575,,,2026-03-16 19:42:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack
Oslo S,Bergen,InterCity,59.9104,10.755,60.39026,5.33354,2026-03-16 23:03:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack
Oslo S,Bergen,InterCity,59.9104,10.755,60.39026,5.33354,2026-03-16 23:03:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack
Oslo S,Bergen,InterCity,59.9104,10.755,60.39026,5.33354,2026-03-16 23:03:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack
Oslo S,Bergen,InterCity,59.9104,10.755,60.39026,5.33354,2026-03-16 23:03:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack
Bergen,Oslo S,InterCity,60.39026,5.33354,59.9104,10.755,2026-03-16 23:01:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack
Bergen,Oslo S,InterCity,60.39026,5.33354,59.9104,10.755,2026-03-16 23:01:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack
Bergen,Oslo S,InterCity,60.39026,5.33354,59.9104,10.755,2026-03-16 23:01:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack
Bergen,Oslo S,InterCity,60.39026,5.33354,59.9104,10.755,2026-03-16 23:01:00,2026-03-16 06:27:00,,back_on_track,BackOnTrack
Zemun,Bar,InterCity,44.85313,20.3687,42.08724,19.10525,2026-03-16 19:35:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack
Zemun,Bar,InterCity,44.85313,20.3687,42.08724,19.10525,2026-03-16 19:35:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack
Bar,Zemun,InterCity,42.08724,19.10525,44.85313,20.3687,2026-03-16 20:10:00,2026-03-16 07:25:00,,back_on_track,BackOnTrack
Bar,Zemun,InterCity,42.08724,19.10525,44.85313,20.3687,2026-03-16 20:10:00,2026-03-16 07:25:00,,back_on_track,BackOnTrack
Humenné,Bratislava hl.st.,InterCity,48.93017,21.90117,48.15891,17.10647,2026-03-16 21:51:00,2026-03-16 05:33:00,,back_on_track,BackOnTrack
Humenné,Bratislava hl.st.,InterCity,48.93017,21.90117,48.15891,17.10647,2026-03-16 21:51:00,2026-03-16 05:33:00,,back_on_track,BackOnTrack
Bratislava hl.st.,Humenné,InterCity,48.15891,17.10647,48.93017,21.90117,2026-03-16 22:55:00,2026-03-16 07:29:00,,back_on_track,BackOnTrack
Bratislava hl.st.,Humenné,InterCity,48.15891,17.10647,48.93017,21.90117,2026-03-16 22:55:00,2026-03-16 07:29:00,,back_on_track,BackOnTrack
Humenné,Praha hl.n.,EuroNight,48.93017,21.90117,50.08321,14.43531,2026-03-16 19:31:00,2026-03-16 07:46:00,,back_on_track,BackOnTrack
Humenné,Praha hl.n.,EuroNight,48.93017,21.90117,50.08321,14.43531,2026-03-16 19:31:00,2026-03-16 07:46:00,,back_on_track,BackOnTrack
Praha hl.n.,Humenné,EuroNight,50.08321,14.43531,48.93017,21.90117,2026-03-16 22:16:00,2026-03-16 10:29:00,,back_on_track,BackOnTrack
Praha hl.n.,Humenné,EuroNight,50.08321,14.43531,48.93017,21.90117,2026-03-16 22:16:00,2026-03-16 10:29:00,,back_on_track,BackOnTrack
Split,Bratislava Nové Mesto,EuroNight,43.50489,16.44279,48.17193,17.14648,2026-03-16 17:29:00,2026-03-16 11:00:00,,back_on_track,BackOnTrack
Split,Bratislava Nové Mesto,EuroNight,43.50489,16.44279,48.17193,17.14648,2026-03-16 17:29:00,2026-03-16 11:00:00,,back_on_track,BackOnTrack
Bratislava Nové Mesto,Split,EuroNight,48.17193,17.14648,43.50489,16.44279,2026-03-16 15:26:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack
Bratislava Nové Mesto,Split,EuroNight,48.17193,17.14648,43.50489,16.44279,2026-03-16 15:26:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack
