origin,destination,vehicule_type,co2_train_kg,co2_avion_kg,co2_saved_kg,is_substitutable,distance_km,station_lat,station_long,station_lat_dest,station_long_dest,origin_city,destination_city,trip_count_corridor,trip_count_origin,service_share,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population
Göppingen Gleis 6,Friedrichshafen Stadtbahnhof,Train Longue Distance,1.8596788167062828,70.63408378155901,68.77440496485274,1,117.13774355670715,48.699928,9.6519395,47.6532219,9.4735251,Göppingen Gleis 6,Friedrichshafen Stadtbahnhof,95.0,609.0,0.15599343185550082,,58040.0,,58403.0
Göppingen Gleis 6,Kressbronn Bahnhof,Train Longue Distance,1.953184270172102,75.70462044939134,73.75143617921924,1,123.02747985462976,48.699928,9.6519395,47.5940803,9.5989479,Göppingen Gleis 6,Kressbronn Bahnhof,7.0,609.0,0.011494252873563218,,58040.0,,
Göppingen Gleis 6,Langenargen Bahnhof,Train Longue Distance,1.9467674840502576,70.63408378155901,68.68731629750876,1,122.62329831508299,48.699928,9.6519395,47.5994777,9.5445998,Göppingen Gleis 6,Langenargen Bahnhof,7.0,609.0,0.011494252873563218,,58040.0,,
Göppingen Gleis 6,Lindau-Aeschach,Train Longue Distance,2.0140392894804537,75.70462044939134,73.69058115991089,1,126.86062543968593,48.699928,9.6519395,47.5592531,9.684746,Göppingen Gleis 6,Lindau-Aeschach,7.0,609.0,0.011494252873563218,,58040.0,,24518.0
Göppingen Gleis 6,Lindau-Reutin,Train Longue Distance,2.026743307838936,75.70462044939134,73.6778771415524,1,127.66082815815925,48.699928,9.6519395,47.5523177,9.7012121,Göppingen Gleis 6,Lindau-Reutin,7.0,609.0,0.011494252873563218,,58040.0,28711.0,24518.0
Göppingen Gleis 6,Meckenbeuren Bahnhof,Train Longue Distance,1.7688402571203015,70.63408378155901,68.86524352443871,1,111.4159899924604,48.699928,9.6519395,47.6998799,9.5584339,Göppingen Gleis 6,Meckenbeuren Bahnhof,95.0,609.0,0.15599343185550082,,58040.0,28711.0,
Göppingen Gleis 6,Nonnenhorn,Train Longue Distance,1.9860567431370795,75.70462044939134,73.71856370625426,1,125.098056383036,48.699928,9.6519395,47.5752,9.6126293,Göppingen Gleis 6,Nonnenhorn,7.0,609.0,0.011494252873563218,,58040.0,,
Göppingen Gleis 6,Ravensburg Bahnhof,Train Longue Distance,1.6170955313677922,,,0,101.8578691967619,48.699928,9.6519395,47.78441,9.6059638,Göppingen Gleis 6,Ravensburg Bahnhof,195.0,609.0,0.32019704433497537,,58040.0,,48825.0
Göppingen Gleis 6,Wasserburg (Bodensee),Train Longue Distance,1.9915531254178562,75.70462044939134,73.71306732397349,1,125.44426337980954,48.699928,9.6519395,47.5718123,9.6392733,Göppingen Gleis 6,Wasserburg (Bodensee),7.0,609.0,0.011494252873563218,,58040.0,,
Günzburg,München Hbf Gleis 11,Train Longue Distance,1.6042359544546452,,,0,101.04786813143393,48.4605212,10.27926,48.1398829,11.5574908,Günzburg,München Hbf Gleis 11,1.0,638.0,0.001567398119122257,,19737.0,,
Günzburg,München Hbf Gleis 12,Train Longue Distance,1.6042016455010475,,,0,101.04570707363615,48.4605212,10.27926,48.1399368,11.5574908,Günzburg,München Hbf Gleis 12,1.0,638.0,0.001567398119122257,,19737.0,,
Günzburg,München Hbf Gleis 13,Train Longue Distance Nuit,1.6041741009438515,,,0,101.04397209270923,48.4605212,10.27926,48.1400267,11.5575178,Günzburg,München Hbf Gleis 13,4.0,638.0,0.006269592476489028,,19737.0,,
Günzburg,München Hbf Gleis 14,Train Longue Distance,1.6041397420697168,,,0,101.04180789050875,48.4605212,10.27926,48.1400807,11.5575178,Günzburg,München Hbf Gleis 14,2.0,638.0,0.003134796238244514,,19737.0,,
Günzburg,München Hbf Gleis 15,Train Longue Distance Nuit,1.604084809140911,,,0,101.03834776649728,48.4605212,10.27926,48.1401826,11.5575268,Günzburg,München Hbf Gleis 15,12.0,638.0,0.018808777429467086,,19737.0,,
Günzburg,München Hbf Gleis 16,Train Longue Distance,1.6040701354609097,,,0,101.03742349841963,48.4605212,10.27926,48.1402366,11.5575447,Günzburg,München Hbf Gleis 16,27.0,638.0,0.04231974921630094,,19737.0,,
Günzburg,München Hbf Gleis 17,Train Longue Distance Nuit,1.6040388272571395,,,0,101.03545145232675,48.4605212,10.27926,48.1403325,11.5575717,Günzburg,München Hbf Gleis 17,46.0,638.0,0.07210031347962383,,19737.0,,
Günzburg,München Hbf Gleis 18,Train Longue Distance,1.604004561072864,,,0,101.03329308848978,48.4605212,10.27926,48.1403864,11.5575717,Günzburg,München Hbf Gleis 18,7.0,638.0,0.0109717868338558,,19737.0,,
Günzburg,München Hbf Gleis 19,Train Longue Distance,1.6039518396742287,,,0,101.02997226469066,48.4605212,10.27926,48.1405003,11.5575896,Günzburg,München Hbf Gleis 19,1.0,638.0,0.001567398119122257,,19737.0,,
Günzburg,München Hbf Gleis 20,Train Longue Distance,1.6039373087865738,,,0,101.02905699083988,48.4605212,10.27926,48.1405543,11.5576076,Günzburg,München Hbf Gleis 20,1.0,638.0,0.001567398119122257,,19737.0,,
Hamburg Altona,Innsbruck Hbf,InterCity,40.528106956175336,176.49751482513182,135.96940786895647,0,706.926686833688,53.55225,9.93496,47.26337,11.40111,Hamburg Altona,Innsbruck Hbf,,,,203396.0,1973896.0,,132493.0
Hamburg Altona,Lörrach Autoreisezug Terminal,InterCity,38.90740210181628,181.4957011359334,142.5882990341171,0,678.6569353186164,53.55225,9.93496,47.62011,7.66874,Hamburg Altona,Lörrach Autoreisezug Terminal,,,,203396.0,1973896.0,,47002.0
Hamburg Altona,München-Pasing,InterCity,34.980999554117794,147.58071035299716,112.59971079887936,0,610.1691881060142,53.55225,9.93496,48.14985,11.46187,Hamburg Altona,München-Pasing,,,,203396.0,1973896.0,,
Hamburg Altona,Villach Hbf-Autoverladestelle,InterCity,46.991655655030705,222.5794159122115,175.58776025718078,0,819.6695561665917,53.55225,9.93496,46.61862,13.84844,Hamburg Altona,Villach Hbf-Autoverladestelle,,,,203396.0,1973896.0,,58882.0
Hamburg Hbf,Augsburg Hbf,EuroNight,33.254106047904145,143.17741052941125,109.9233044815071,1,580.047201254215,53.5527529,10.0079239,48.3655187,10.8854791,Hamburg Hbf,Augsburg Hbf,7.0,89.0,0.07865168539325842,203396.0,1973896.0,,301105.0
Hamburg Hbf,Freilassing,EuroNight,38.35070567245645,182.1017832625631,143.75107759010663,0,668.9465493189682,53.5527529,10.0079239,47.8367638,12.9764786,Hamburg Hbf,Freilassing,2.0,89.0,0.02247191011235955,203396.0,1973896.0,,15909.0
Hamburg Hbf,Ingolstadt Hbf,EuroNight,31.177684287782263,148.9975981234551,117.81991383567285,1,543.8284369053247,53.5527529,10.0079239,48.7446003,11.4372693,Hamburg Hbf,Ingolstadt Hbf,18.0,89.0,0.20224719101123595,203396.0,1973896.0,,120658.0
Hamburg Hbf,Innsbruck Hbf,Nightjet,40.48711166379436,178.7271340884052,138.24002242461083,0,706.2116110900812,53.55231,10.00633,47.26337,11.40111,Hamburg Hbf,Innsbruck Hbf,,,,203396.0,1973896.0,,132493.0
Hamburg Hbf,Kufstein Bahnhof,EuroNight,39.040470278097175,172.8037224557091,133.76325217761195,0,680.9780268288359,53.5527529,10.0079239,47.5830959,12.1655874,Hamburg Hbf,Kufstein Bahnhof,29.0,89.0,0.3258426966292135,203396.0,1973896.0,,
Hamburg Hbf,München Hbf Gleis 10,EuroNight,35.058561019044355,149.8003096114747,114.74174859243033,0,611.5220830114138,53.5527529,10.0079239,48.1401586,11.5538976,Hamburg Hbf,München Hbf Gleis 10,2.0,89.0,0.02247191011235955,203396.0,1973896.0,,
Hamburg Hbf,München Hbf Gleis 14,EuroNight,35.06162902289121,149.8003096114747,114.73868058858348,0,611.5755978177431,53.5527529,10.0079239,48.1400807,11.5575178,Hamburg Hbf,München Hbf Gleis 14,2.0,89.0,0.02247191011235955,203396.0,1973896.0,,
Hamburg Hbf,Nürnberg Hbf,EuroNight,26.52525372318854,100.1888178338082,73.66356411061966,1,462.67667404829126,53.5527529,10.0079239,49.4457552,11.0821383,Hamburg Hbf,Nürnberg Hbf,27.0,89.0,0.30337078651685395,203396.0,1973896.0,,
Hamburg Hbf,Ostbahnhof Gleis 6,EuroNight,35.17575591982007,149.8003096114747,114.62455369165463,0,613.5662989677319,53.5527529,10.0079239,48.1274186,11.6053531,Hamburg Hbf,Ostbahnhof Gleis 6,14.0,89.0,0.15730337078651685,203396.0,1973896.0,,
Hamburg Hbf,Ostbahnhof Gleis 8,EuroNight,35.17660278333613,149.8003096114747,114.62370682813855,0,613.5810707018337,53.5527529,10.0079239,48.1273047,11.6055327,Hamburg Hbf,Ostbahnhof Gleis 8,18.0,89.0,0.20224719101123595,203396.0,1973896.0,,
Hamburg Hbf,Pasing Gleis 9,EuroNight,34.932477827206,149.67644597129527,114.74396814408927,0,609.3228297088086,53.5527529,10.0079239,48.1500966,11.461955,Hamburg Hbf,Pasing Gleis 9,3.0,89.0,0.033707865168539325,203396.0,1973896.0,,35728.0
Hamburg Hbf,Rosenheim,EuroNight,37.33491423365063,179.1660219679079,141.83110773425727,0,651.2282266466182,53.5527529,10.0079239,47.8501304,12.119432,Hamburg Hbf,Rosenheim,29.0,89.0,0.3258426966292135,203396.0,1973896.0,,60167.0
Hamburg Hbf,Wien Hbf,Nightjet,42.71438032318158,208.87291323192346,166.15853290874188,0,745.0615789845033,53.55231,10.00633,48.1851,16.37711,Hamburg Hbf,Wien Hbf,,,,203396.0,1973896.0,,
Hamburg Hbf,Zürich HB,Nightjet,39.803629987670696,174.87225158233485,135.06862159466417,0,694.2897259318105,53.55231,10.00633,47.37818,8.54021,Hamburg Hbf,Zürich HB,,,,203396.0,1973896.0,,415367.0
Heidenheim (Brenz),Bahnhof Überlingen,Train Longue Distance,1.988379641247557,85.34781750126491,83.35943786001735,1,125.24437145676221,48.6803766,10.1565142,47.7689677,9.1630584,Heidenheim (Brenz),Bahnhof Überlingen,1.0,605.0,0.001652892561983471,,,,
Heidenheim (Brenz),Friedrichshafen Stadtbahnhof,Train Longue Distance,1.9834447917978986,78.01163314770437,76.02818835590648,1,124.9335343788044,48.6803766,10.1565142,47.6532824,9.4735701,Heidenheim (Brenz),Friedrichshafen Stadtbahnhof,1.0,605.0,0.001652892561983471,,,,58403.0
Heidenheim (Brenz),Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance,2.0031806237332175,82.81444820553246,80.81126758179924,1,126.176658083473,48.6803766,10.1565142,47.8156006,9.0531495,Heidenheim (Brenz),Ludwigshafen(Bodensee) Bahnhof,1.0,605.0,0.001652892561983471,,,,
Heidenheim (Brenz),Radolfzell Bahnhof,Train Longue Distance,2.175143542733118,82.81444820553246,80.63930466279933,1,137.00828563448715,48.6803766,10.1565142,47.735852,8.969157,Heidenheim (Brenz),Radolfzell Bahnhof,1.0,605.0,0.001652892561983471,,,,31734.0
Heidenheim (Brenz),"Salem, Bahnhof",Train Longue Distance,1.917067083812926,72.07118206648067,70.15411498266775,1,120.75252480555089,48.6803766,10.1565142,47.7577,9.2969523,Heidenheim (Brenz),"Salem, Bahnhof",1.0,605.0,0.001652892561983471,,,,
Heidenheim (Brenz),Singen (Htw) Bahnhof,Train Longue Distance,2.2431182692084977,91.76027521080087,89.51715694159238,1,141.28988846110465,48.6803766,10.1565142,47.7596204,8.8421802,Heidenheim (Brenz),Singen (Htw) Bahnhof,1.0,605.0,0.001652892561983471,,,,47621.0
Heidenheim (Brenz),Sipplingen Bahnhof,Train Longue Distance,1.998940233456205,82.81444820553246,80.81550797207625,1,125.90956370976349,48.6803766,10.1565142,47.7955392,9.0956039,Heidenheim (Brenz),Sipplingen Bahnhof,1.0,605.0,0.001652892561983471,,,,
Heidenheim (Brenz),Uhldingen-Mühlhofen Bahnhof,Train Longue Distance,1.9786031402614812,85.34781750126491,83.36921436100343,1,124.62856766575216,48.6803766,10.1565142,47.7369033,9.24856,Heidenheim (Brenz),Uhldingen-Mühlhofen Bahnhof,1.0,605.0,0.001652892561983471,,,14285.0,
Heidenheim (Brenz),Überlingen Bahnhof Therme,Train Longue Distance,2.000478310278303,85.34781750126491,83.34733919098662,1,126.00644433599791,48.6803766,10.1565142,47.7694386,9.1446878,Heidenheim (Brenz),Überlingen Bahnhof Therme,1.0,605.0,0.001652892561983471,,,,21507.0
Heimenkirch,Augsburg Hbf,Train Longue Distance Nuit,0.09684060744894807,67.53796526524285,67.44112465779389,1,109.79660708497514,47.628957,9.9018688,48.3650353,10.8854791,Heimenkirch,Augsburg Hbf,94.0,839.0,0.11203814064362336,,,,301105.0
Heimenkirch,Augsburg Messe,Train Longue Distance,0.09497877588144214,67.53796526524285,67.4429864893614,1,107.68568694041059,47.628957,9.9018688,48.3387802,10.8861708,Heimenkirch,Augsburg Messe,9.0,839.0,0.010727056019070322,,,,301105.0
Heimenkirch,Augsburg Morellstraße,Train Longue Distance,0.0964546333184625,67.53796526524285,67.44151063192439,1,109.35899469213435,47.628957,9.9018688,48.3550375,10.8931418,Heimenkirch,Augsburg Morellstraße,9.0,839.0,0.010727056019070322,,,,301105.0
Heimenkirch,Inningen,Train Longue Distance,0.09228872124116728,67.53796526524285,67.44567654400169,1,104.63573836867037,47.628957,9.9018688,48.3116811,10.8691747,Heimenkirch,Inningen,19.0,839.0,0.02264600715137068,,,,
Heimenkirch,München Hbf Gleis 12,Train Longue Distance,0.11986685954871902,82.93420126350772,82.814334403959,1,135.90346887609866,47.628957,9.9018688,48.1399368,11.5574908,Heimenkirch,München Hbf Gleis 12,1.0,839.0,0.0011918951132300357,,,,
Heimenkirch,München Hbf Gleis 14,Train Longue Distance,0.11987423522777699,82.93420126350772,82.81432702827993,1,135.9118313240102,47.628957,9.9018688,48.1400807,11.5575178,Heimenkirch,München Hbf Gleis 14,3.0,839.0,0.003575685339690107,,,,
Heimenkirch,München Hbf Gleis 15,Train Longue Distance,0.11987885439348003,82.93420126350772,82.81432240911424,1,135.91706847333336,47.628957,9.9018688,48.1401826,11.5575268,Heimenkirch,München Hbf Gleis 15,1.0,839.0,0.0011918951132300357,,,,
Heimenkirch,München Hbf Gleis 17,Train Longue Distance,0.11988754184878272,82.93420126350772,82.81431372165893,1,135.9269181958988,47.628957,9.9018688,48.1403325,11.5575717,Heimenkirch,München Hbf Gleis 17,1.0,839.0,0.0011918951132300357,,,,
Heimenkirch,München Hbf Gleis 24,Train Longue Distance Nuit,0.11991404945373677,82.93420126350772,82.81428721405398,1,135.95697216976959,47.628957,9.9018688,48.14086,11.5576615,Heimenkirch,München Hbf Gleis 24,7.0,839.0,0.00834326579261025,,,,
Heimenkirch,München Hbf Gleis 25,Train Longue Distance Nuit,0.11991891411595029,82.93420126350772,82.81428234939176,1,135.96248765980758,47.628957,9.9018688,48.1409679,11.5576705,Heimenkirch,München Hbf Gleis 25,134.0,839.0,0.15971394517282478,,,,
Heimenkirch,Pasing Gleis 3,Train Longue Distance Nuit,0.11458525705541307,76.82420202595897,76.70961676890356,1,129.9152574324411,47.628957,9.9018688,48.1496771,11.4616496,Heimenkirch,Pasing Gleis 3,163.0,839.0,0.19427890345649582,,,,35728.0
Heimenkirch,Pasing Gleis 4,Train Longue Distance Nuit,0.11459384713807137,76.82420202595897,76.7096081788209,1,129.92499675518295,47.628957,9.9018688,48.149779,11.4617214,Heimenkirch,Pasing Gleis 4,2.0,839.0,0.0023837902264600714,,,,35728.0
Hel,Bohumín,InterCity,50.43600091053817,147.60814668320785,97.17214577266968,1,524.6208669884766,54.61104,18.80089,49.90073,18.35944,Hel,Bohumín,,,,420572.0,,,20315.0
Hel,Kraków Gł.,InterCity,49.14605736148482,142.77547384147806,93.62941647999324,1,511.2032428538644,54.61104,18.80089,50.06719,19.94742,Hel,Kraków Gł.,,,,420572.0,,,804237.0
Helsinki / Helsingfors,Kemijärvi,InterCity,,,,0,,,,66.72411,27.40363,Helsinki / Helsingfors,Kemijärvi,,,,865.0,658864.0,,
Helsinki / Helsingfors,Kolari,InterCity,,,,0,,,,67.34896,23.83575,Helsinki / Helsingfors,Kolari,,,,865.0,658864.0,,
Helsinki / Helsingfors,Rovaniemi,InterCity,,,,0,,,,66.49809,25.70537,Helsinki / Helsingfors,Rovaniemi,,,,865.0,658864.0,,65670.0
Hergatz,Augsburg Hbf,Train Longue Distance Nuit,0.09892485211558896,81.7714281466976,81.67250329458201,1,112.15969627617795,47.6466438,9.827147,48.3650353,10.8854791,Hergatz,Augsburg Hbf,94.0,1137.0,0.08267370272647317,,,,301105.0
Hergatz,Augsburg Messe,Train Longue Distance,0.09715299306594755,81.7714281466976,81.67427515363165,1,110.15078578905617,47.6466438,9.827147,48.3387802,10.8861708,Hergatz,Augsburg Messe,9.0,1137.0,0.0079155672823219,,,,301105.0
Hergatz,Augsburg Morellstraße,Train Longue Distance,0.09858984676020424,81.7714281466976,81.6728382999374,1,111.77987161020887,47.6466438,9.827147,48.3550375,10.8931418,Hergatz,Augsburg Morellstraße,9.0,1137.0,0.0079155672823219,,,,301105.0
Hergatz,Bobingen,Train Longue Distance Nuit,0.09002729996674906,67.88797724450095,67.7979499445342,1,102.07176866978351,47.6466438,9.827147,48.2666135,10.8380301,Hergatz,Bobingen,29.0,1137.0,0.025505716798592787,,,,16682.0
Hergatz,Geltendorf,Train Longue Distance,0.09150950162968247,77.8231159113743,77.73160640974461,1,103.75226942140868,47.6466862,9.82712,48.1060203,11.0380221,Hergatz,Geltendorf,7.0,305.0,0.022950819672131147,,,,
Hergatz,Inningen,Train Longue Distance,0.09451780280156499,81.7714281466976,81.67691034389604,1,107.16304172513037,47.6466438,9.827147,48.3116811,10.8691747,Hergatz,Inningen,19.0,1137.0,0.016710642040457344,,,,
Hergatz,München Hbf Gleis 12,Train Longue Distance,0.12364126037246484,98.10817153057648,97.98453027020402,1,140.18283488941591,47.6466438,9.827147,48.1399368,11.5574908,Hergatz,München Hbf Gleis 12,1.0,1137.0,0.0008795074758135445,,,,
Hergatz,München Hbf Gleis 14,Train Longue Distance,0.12364827059580458,98.10817153057648,97.98452325998068,1,140.19078298844056,47.6466438,9.827147,48.1400807,11.5575178,Hergatz,München Hbf Gleis 14,3.0,1137.0,0.002638522427440633,,,,
Hergatz,München Hbf Gleis 15,Train Longue Distance,0.123655228713017,98.10817153057648,97.98451630186347,1,140.19867201022333,47.6467709,9.8270212,48.1401826,11.5575268,Hergatz,München Hbf Gleis 15,1.0,305.0,0.003278688524590164,,,,
Hergatz,München Hbf Gleis 17,Train Longue Distance,0.12366094286729158,98.10817153057648,97.9845105877092,1,140.20515064318772,47.6466438,9.827147,48.1403325,11.5575717,Hergatz,München Hbf Gleis 17,1.0,1137.0,0.0008795074758135445,,,,
Hergatz,München Hbf Gleis 19,Train Longue Distance,0.12367090184140948,98.10817153057648,97.98450062873508,1,140.2164419970629,47.6467709,9.8270212,48.1405003,11.5575896,Hergatz,München Hbf Gleis 19,1.0,305.0,0.003278688524590164,,,,
Hergatz,München Hbf Gleis 24,Train Longue Distance,0.12368870241261776,98.10817153057648,97.98448282816386,1,140.236624050587,47.6467709,9.8270212,48.14086,11.5576615,Hergatz,München Hbf Gleis 24,86.0,305.0,0.2819672131147541,,,,
Hergatz,München Hbf Gleis 25,Train Longue Distance Nuit,0.12369068580038867,98.10817153057648,97.9844808447761,1,140.2388727895563,47.6466438,9.827147,48.1409679,11.5576705,Hergatz,München Hbf Gleis 25,134.0,1137.0,0.11785400175901495,,,,
Hergatz,Pasing Gleis 3,Train Longue Distance,0.11825574164125724,91.99066464098794,91.87240889934668,1,134.0768045819243,47.6467709,9.8270212,48.1496771,11.4616496,Hergatz,Pasing Gleis 3,100.0,305.0,0.32786885245901637,,,,35728.0
Hergatz,Pasing Gleis 4,Train Longue Distance Nuit,0.11826190635947555,91.99066464098794,91.87240273462847,1,134.0837940583623,47.6466438,9.827147,48.149779,11.4617214,Hergatz,Pasing Gleis 4,2.0,1137.0,0.001759014951627089,,,,35728.0
Herrlingen,Donaueschingen Bahnhof,Train Longue Distance,1.8432125091934521,68.52657951690541,66.68336700771196,1,116.10056117368684,48.4176719,9.8974491,47.947842,8.4989429,Herrlingen,Donaueschingen Bahnhof,19.0,338.0,0.05621301775147929,503.0,,,21604.0
Herrlingen,Geisingen Bahnhof,Train Longue Distance,1.7076385538451004,71.69443648770864,69.98679793386354,1,107.56100742284582,48.4176719,9.8974491,47.9214569,8.6523841,Herrlingen,Geisingen Bahnhof,19.0,338.0,0.05621301775147929,503.0,,,
Herrlingen,Immendingen Bahnhof,Train Longue Distance,1.616379984069469,,,0,101.81279819031677,48.4176719,9.8974491,47.9362701,8.7294236,Herrlingen,Immendingen Bahnhof,19.0,338.0,0.05621301775147929,503.0,,14285.0,
Herrlingen,Villingen Bahnhof/ZOB,Train Longue Distance,1.7995890835748767,,,0,113.3528019384528,48.4176719,9.8974491,48.0574872,8.4655974,Herrlingen,Villingen Bahnhof/ZOB,4.0,338.0,0.011834319526627219,503.0,,,
Herten (Baden) Bahnhof,Bahnhof Überlingen,Train Longue Distance Nuit,0.0965053843997159,67.43431751076349,67.33781212636377,1,109.41653560058491,47.549365,7.7389322,47.7689677,9.1630584,Herten (Baden) Bahnhof,Bahnhof Überlingen,1.0,10.0,0.1,,65306.0,,
Herten (Baden) Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,0.10759440496817217,79.65498511743743,79.54739071246927,1,121.98912127910677,47.549365,7.7389322,47.7305231,9.3448325,Herten (Baden) Bahnhof,Bermatingen-Ahausen Bahnhof,1.0,10.0,0.1,,65306.0,106903.0,
Herten (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,0.11516249136738868,85.15239397633096,85.03723148496357,1,130.5697181036153,47.549365,7.7389322,47.6533671,9.473588,Herten (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,1.0,10.0,0.1,,65306.0,,58403.0
Herten (Baden) Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,0.09061338600141737,,,0,102.73626530772944,47.549365,7.7389322,47.8155463,9.0531316,Herten (Baden) Bahnhof,Ludwigshafen(Bodensee) Bahnhof,1.0,10.0,0.1,,65306.0,,
Herten (Baden) Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,0.11024394064067393,79.65498511743743,79.54474117679676,1,124.99312997808833,47.549365,7.7389322,47.7168416,9.3884457,Herten (Baden) Bahnhof,Markdorf Bahnhof,1.0,10.0,0.1,,65306.0,,
