origin,destination,vehicule_type,origin_city,destination_city,station_lat,station_long,station_lat_dest,station_long_dest,distance_km,co2_kg,departure_time,arrival_time,source,provider
Gare de La Suze,Gare de Ancenis,Train Longue Distance,Gare de La Suze,Gare de Ancenis,47.8922362,0.0265714,47.369337,-1.1777593,107.35304870450578,0.852168500616367,07:10:00,08:27:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de Batz-sur-Mer,Avion,Gare de La Suze,Gare de Batz-sur-Mer,47.948604,0.201702,47.289398,-2.34639,204.55488417657855,82.4402280106919,,,airports,OurAirports
Gare de La Suze,Gare de Batz-sur-Mer,Train Longue Distance,Gare de La Suze,Gare de Batz-sur-Mer,47.8922362,0.0265714,47.28086,-2.4788695,199.81181153709863,1.586106159981489,07:10:00,10:20:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de La Baule les Pins,Avion,Gare de La Suze,Gare de La Baule les Pins,47.948604,0.201702,47.289398,-2.34639,204.55488417657855,82.4402280106919,,,airports,OurAirports
Gare de La Suze,Gare de La Baule les Pins,Train Longue Distance,Gare de La Suze,Gare de La Baule les Pins,47.8922362,0.0265714,47.2834533,-2.3648905,191.6906256581237,1.521640186474186,07:10:00,10:08:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de La Baule-Escoublac,Avion,Gare de La Suze,Gare de La Baule-Escoublac,47.948604,0.201702,47.289398,-2.34639,204.55488417657855,82.4402280106919,,,airports,OurAirports
Gare de La Suze,Gare de La Baule-Escoublac,Train Longue Distance,Gare de La Suze,Gare de La Baule-Escoublac,47.8922362,0.0265714,47.2884613,-2.389211,193.19561231806898,1.5335867705808317,07:10:00,10:12:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de Le Croisic,Avion,Gare de La Suze,Gare de Le Croisic,47.948604,0.201702,47.289398,-2.34639,204.55488417657855,82.4402280106919,,,airports,OurAirports
Gare de La Suze,Gare de Le Croisic,Train Longue Distance,Gare de La Suze,Gare de Le Croisic,47.8922362,0.0265714,47.2898903,-2.5073397,201.4692824934889,1.5992631644333148,07:10:00,10:24:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de Le Pouliguen,Avion,Gare de La Suze,Gare de Le Pouliguen,47.948604,0.201702,47.289398,-2.34639,204.55488417657855,82.4402280106919,,,airports,OurAirports
Gare de La Suze,Gare de Le Pouliguen,Train Longue Distance,Gare de La Suze,Gare de Le Pouliguen,47.8922362,0.0265714,47.2825083,-2.4331287,196.52392035180554,1.5600068797526323,07:10:00,10:16:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de Nantes,Avion,Gare de La Suze,Gare de Nantes,47.948604,0.201702,47.153198,-1.61073,162.24140453184822,104.08357373269232,,,airports,OurAirports
Gare de La Suze,Gare de Nantes,Train Longue Distance,Gare de La Suze,Gare de Nantes,47.8922362,0.0265714,47.2174913,-1.542077,139.5899308697578,1.1080648712441374,07:10:00,09:04:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de Pornichet,Avion,Gare de La Suze,Gare de Pornichet,47.948604,0.201702,47.289398,-2.34639,204.55488417657855,82.4402280106919,,,airports,OurAirports
Gare de La Suze,Gare de Pornichet,Train Longue Distance,Gare de La Suze,Gare de Pornichet,47.8922362,0.0265714,47.2704262,-2.3448644,190.8270310611282,1.5147849725632356,07:10:00,10:04:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de Saint-Nazaire,Avion,Gare de La Suze,Gare de Saint-Nazaire,47.948604,0.201702,47.31142,-2.152634,190.10966108235968,76.61847757756745,,,airports,OurAirports
Gare de La Suze,Gare de Saint-Nazaire,Train Longue Distance,Gare de La Suze,Gare de Saint-Nazaire,47.8922362,0.0265714,47.2864903,-2.211079,180.81525730928308,1.4353115125210891,07:10:00,09:48:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Suze,Gare de Savenay,Avion,Gare de La Suze,Gare de Savenay,47.948604,0.201702,47.420833,-2.011944,175.7850065229802,112.77227129739754,,,airports,OurAirports
Gare de La Suze,Gare de Savenay,Train Longue Distance,Gare de La Suze,Gare de Savenay,47.8922362,0.0265714,47.3586008,-1.951011,159.63638960477448,1.2671936606827,07:10:00,09:26:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Villette Saint-Prest,Gare de Champagné,Avion,Gare de La Villette Saint-Prest,Gare de Champagné,48.457502,1.519843,47.948604,0.201702,112.89169088504315,72.42399476229339,,,airports,OurAirports
Gare de La Villette Saint-Prest,Gare de Champagné,Train Longue Distance,Gare de La Villette Saint-Prest,Gare de Champagné,48.4827531,1.522905,48.0197494,0.3356649,101.869394157093,0.8086392508190042,17:16:00,19:10:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de La Villette Saint-Prest,Gare de Le Mans,Avion,Gare de La Villette Saint-Prest,Gare de Le Mans,48.457502,1.519843,47.948604,0.201702,112.89169088504315,72.42399476229339,,,airports,OurAirports
Gare de La Villette Saint-Prest,Gare de Le Mans,Train Longue Distance,Gare de La Villette Saint-Prest,Gare de Le Mans,48.4827531,1.522905,47.9956159,0.1926141,112.42587811661241,0.8924366204896694,17:16:00,19:17:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Lamballe,Gare de Brest,Avion,Gare de Lamballe,Gare de Brest,48.538628,-2.853518,48.447899,-4.41854,115.76449294965802,74.26699844174611,,,airports,OurAirports
Gare de Lamballe,Gare de Brest,EuroNight,Gare de Lamballe,Gare de Brest,48.4660608,-2.5115459,48.3876203,-4.4803058,145.52500813023016,1.1551775145377672,16:15:00,17:55:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Lamballe,Gare de Landerneau,EuroNight,Gare de Lamballe,Gare de Landerneau,48.4660608,-2.5115459,48.4535734,-4.256528,128.67685055914228,1.0214368397384714,16:15:00,17:43:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Lamballe,Gare de Landivisiau,EuroNight,Gare de Lamballe,Gare de Landivisiau,48.4660608,-2.5115459,48.4960033,-4.082181,115.81350071672182,0.9193275686893378,16:15:00,17:32:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Broons,Avion,Gare de Landerneau,Gare de Broons,48.5303,-4.15164,48.443351,-2.103142,151.27722319359182,97.04966534147765,,,airports,OurAirports
Gare de Landerneau,Gare de Broons,Train Longue Distance,Gare de Landerneau,Gare de Broons,48.4535734,-4.256528,48.3333985,-2.2357459,149.796560936439,1.1890851007134526,10:51:00,12:38:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Caulnes,Avion,Gare de Landerneau,Gare de Caulnes,48.5303,-4.15164,48.443351,-2.103142,151.27722319359182,97.04966534147765,,,airports,OurAirports
Gare de Landerneau,Gare de Caulnes,Train Longue Distance,Gare de Landerneau,Gare de Caulnes,48.4535734,-4.256528,48.2844266,-2.1555927,156.32696303119994,1.2409234325416652,10:51:00,12:45:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Lamballe,EuroNight,Gare de Landerneau,Gare de Lamballe,48.4535734,-4.256528,48.4660608,-2.5115459,128.67685055914228,1.0214368397384714,19:49:00,21:15:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Montauban-de-Bretagne,Avion,Gare de Landerneau,Gare de Montauban-de-Bretagne,48.5303,-4.15164,48.098333,-2.076389,160.79888336434524,103.1581456107403,,,airports,OurAirports
Gare de Landerneau,Gare de Montauban-de-Bretagne,Train Longue Distance,Gare de Landerneau,Gare de Montauban-de-Bretagne,48.4535734,-4.256528,48.1902428,-2.052675,165.55328024728016,1.31416193860291,10:51:00,12:56:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Montfort-sur-Meu,Avion,Gare de Landerneau,Gare de Montfort-sur-Meu,48.5303,-4.15164,48.098333,-2.076389,160.79888336434524,103.1581456107403,,,airports,OurAirports
Gare de Landerneau,Gare de Montfort-sur-Meu,Train Longue Distance,Gare de Landerneau,Gare de Montfort-sur-Meu,48.4535734,-4.256528,48.1388793,-1.9491409,174.233181663451,1.3830629960444742,10:51:00,13:03:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Plestan,Avion,Gare de Landerneau,Gare de Plestan,48.5303,-4.15164,48.443351,-2.103142,151.27722319359182,97.04966534147765,,,airports,OurAirports
Gare de Landerneau,Gare de Plestan,Train Longue Distance,Gare de Landerneau,Gare de Plestan,48.4535734,-4.256528,48.4257122,-2.4424838,133.85054744004125,1.0625056455790476,10:51:00,12:25:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Plénée-Jugon,Avion,Gare de Landerneau,Gare de Plénée-Jugon,48.5303,-4.15164,48.443351,-2.103142,151.27722319359182,97.04966534147765,,,airports,OurAirports
Gare de Landerneau,Gare de Plénée-Jugon,Train Longue Distance,Gare de Landerneau,Gare de Plénée-Jugon,48.4535734,-4.256528,48.3766559,-2.3546105,140.6244442085185,1.11627683812722,10:51:00,12:31:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Quédillac,Avion,Gare de Landerneau,Gare de Quédillac,48.5303,-4.15164,48.098333,-2.076389,160.79888336434524,103.1581456107403,,,airports,OurAirports
Gare de Landerneau,Gare de Quédillac,Train Longue Distance,Gare de Landerneau,Gare de Quédillac,48.4535734,-4.256528,48.2484813,-2.1452205,157.6703963472319,1.251587606204327,10:51:00,12:49:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Rennes,Avion,Gare de Landerneau,Gare de Rennes,48.5303,-4.15164,48.0695,-1.73479,185.96383602226268,119.30234883067666,,,airports,OurAirports
Gare de Landerneau,Gare de Rennes,EuroNight,Gare de Landerneau,Gare de Rennes,48.4535734,-4.256528,48.1035178,-1.6727439,195.11502016295373,1.5488230300535268,19:49:00,21:58:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Saint-Brieuc,EuroNight,Gare de Landerneau,Gare de Saint-Brieuc,48.4535734,-4.256528,48.5075822,-2.765,110.10001465331419,0.873973916318008,19:49:00,21:04:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landerneau,Gare de Yffiniac,Train Longue Distance,Gare de Landerneau,Gare de Yffiniac,48.4535734,-4.256528,48.4700837,-2.6524471,118.28971426356027,0.9389837518241414,10:51:00,12:12:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landivisiau,Gare de Lamballe,EuroNight,Gare de Landivisiau,Gare de Lamballe,48.4960033,-4.082181,48.4660608,-2.5115459,115.81350071672182,0.9193275686893378,19:59:00,21:15:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Landivisiau,Gare de Rennes,Avion,Gare de Landivisiau,Gare de Rennes,48.5303,-4.15164,48.0695,-1.73479,185.96383602226268,119.30234883067666,,,airports,OurAirports
Gare de Landivisiau,Gare de Rennes,EuroNight,Gare de Landivisiau,Gare de Rennes,48.4960033,-4.082181,48.1035178,-1.6727439,183.48430247939604,1.4564983930814457,19:59:00,21:58:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Ancenis,Avion,Gare de Langeais,Gare de Ancenis,47.418534,0.323495,47.4081,-1.1775,112.94829893483406,72.46031081947545,,,airports,OurAirports
Gare de Langeais,Gare de Ancenis,Train Longue Distance,Gare de Langeais,Gare de Ancenis,47.3240248,0.4097404,47.369337,-1.1777593,119.70830549731859,0.9502445290377148,16:17:00,17:29:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Batz-sur-Mer,Avion,Gare de Langeais,Gare de Batz-sur-Mer,47.418534,0.323495,47.289398,-2.34639,201.62679441536304,81.26014185180067,,,airports,OurAirports
Gare de Langeais,Gare de Batz-sur-Mer,Train Longue Distance,Gare de Langeais,Gare de Batz-sur-Mer,47.3240248,0.4097404,47.28086,-2.4788695,217.85438125339334,1.7293280783894365,16:17:00,18:57:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Chantonnay,Avion,Gare de Langeais,Gare de Chantonnay,47.418534,0.323495,46.808611,-1.030556,122.87433951229659,78.8282153583887,,,airports,OurAirports
Gare de Langeais,Gare de Chantonnay,Train Longue Distance,Gare de Langeais,Gare de Chantonnay,47.3240248,0.4097404,46.6902585,-1.0542092,131.4803711242695,1.0436911859844513,14:16:00,16:54:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de La Baule les Pins,Avion,Gare de Langeais,Gare de La Baule les Pins,47.418534,0.323495,47.289398,-2.34639,201.62679441536304,81.26014185180067,,,airports,OurAirports
Gare de Langeais,Gare de La Baule les Pins,Train Longue Distance,Gare de Langeais,Gare de La Baule les Pins,47.3240248,0.4097404,47.2834533,-2.3648905,209.25190637866865,1.6610416328338717,16:17:00,18:42:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de La Baule-Escoublac,Avion,Gare de Langeais,Gare de La Baule-Escoublac,47.418534,0.323495,47.289398,-2.34639,201.62679441536304,81.26014185180067,,,airports,OurAirports
Gare de Langeais,Gare de La Baule-Escoublac,Train Longue Distance,Gare de Langeais,Gare de La Baule-Escoublac,47.3240248,0.4097404,47.2884613,-2.389211,211.06386122476127,1.675424930402155,16:17:00,18:48:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de La Roche-sur-Yon,Avion,Gare de Langeais,Gare de La Roche-sur-Yon,47.418534,0.323495,46.7019,-1.37863,151.56648552088612,97.23523730973017,,,airports,OurAirports
Gare de Langeais,Gare de La Roche-sur-Yon,Train Longue Distance,Gare de Langeais,Gare de La Roche-sur-Yon,47.3240248,0.4097404,46.6720757,-1.4356603,157.60592735469476,1.251075851341567,14:16:00,17:20:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Le Croisic,Avion,Gare de Langeais,Gare de Le Croisic,47.418534,0.323495,47.289398,-2.34639,201.62679441536304,81.26014185180067,,,airports,OurAirports
Gare de Langeais,Gare de Le Croisic,Train Longue Distance,Gare de Langeais,Gare de Le Croisic,47.3240248,0.4097404,47.2898903,-2.5073397,219.96188012422522,1.7460574044260995,16:17:00,19:00:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Le Pouliguen,Avion,Gare de Langeais,Gare de Le Pouliguen,47.418534,0.323495,47.289398,-2.34639,201.62679441536304,81.26014185180067,,,airports,OurAirports
Gare de Langeais,Gare de Le Pouliguen,Train Longue Distance,Gare de Langeais,Gare de Le Pouliguen,47.3240248,0.4097404,47.2825083,-2.4331287,214.39939168110266,1.7019023711645926,16:17:00,18:53:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Nantes,Avion,Gare de Langeais,Gare de Nantes,47.418534,0.323495,47.153198,-1.61073,148.84399299584823,95.48866249250551,,,airports,OurAirports
Gare de Langeais,Gare de Nantes,Train Longue Distance,Gare de Langeais,Gare de Nantes,47.3240248,0.4097404,47.2174913,-1.542077,147.73561966219478,1.1727253488785023,16:17:00,17:51:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Pornichet,Avion,Gare de Langeais,Gare de Pornichet,47.418534,0.323495,47.289398,-2.34639,201.62679441536304,81.26014185180067,,,airports,OurAirports
Gare de Langeais,Gare de Pornichet,Train Longue Distance,Gare de Langeais,Gare de Pornichet,47.3240248,0.4097404,47.2704262,-2.3448644,207.80454783863135,1.6495525007430556,16:17:00,18:39:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Pouzauges,Avion,Gare de Langeais,Gare de Pouzauges,47.418534,0.323495,46.660556,-0.663611,112.68764650026215,72.29309310479492,,,airports,OurAirports
Gare de Langeais,Gare de Pouzauges,Train Longue Distance,Gare de Langeais,Gare de Pouzauges,47.3240248,0.4097404,46.7524179,-0.8145972,112.46176706834767,0.8927215069885439,14:16:00,16:35:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Saint-Nazaire,Avion,Gare de Langeais,Gare de Saint-Nazaire,47.418534,0.323495,47.31142,-2.152634,186.86212586721922,119.8786333961404,,,airports,OurAirports
Gare de Langeais,Gare de Saint-Nazaire,Train Longue Distance,Gare de Langeais,Gare de Saint-Nazaire,47.3240248,0.4097404,47.2864903,-2.211079,197.64562139980833,1.5689109426716785,16:17:00,18:29:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Langeais,Gare de Savenay,Avion,Gare de Langeais,Gare de Savenay,47.418534,0.323495,47.420833,-2.011944,175.70513198639478,112.7210289696943,,,airports,OurAirports
Gare de Langeais,Gare de Savenay,Train Longue Distance,Gare de Langeais,Gare de Savenay,47.3240248,0.4097404,47.3586008,-1.951011,177.9149200645628,1.4122886354724995,16:17:00,18:13:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de Batz-sur-Mer,Avion,Gare de Laval,Gare de Batz-sur-Mer,48.032208,-0.743999,47.289398,-2.34639,145.67844094811258,93.45784939078281,,,airports,OurAirports
Gare de Laval,Gare de Batz-sur-Mer,EuroNight,Gare de Laval,Gare de Batz-sur-Mer,48.0762555,-0.7609291,47.28086,-2.4788695,156.0848611152262,1.2390016275326656,17:34:00,20:37:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de La Baule les Pins,Avion,Gare de Laval,Gare de La Baule les Pins,48.032208,-0.743999,47.289398,-2.34639,145.67844094811258,93.45784939078281,,,airports,OurAirports
Gare de Laval,Gare de La Baule les Pins,EuroNight,Gare de Laval,Gare de La Baule les Pins,48.0762555,-0.7609291,47.2834533,-2.3648905,148.95964625317686,1.1824416719577178,17:34:00,20:25:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de La Baule-Escoublac,Avion,Gare de Laval,Gare de La Baule-Escoublac,48.032208,-0.743999,47.289398,-2.34639,145.67844094811258,93.45784939078281,,,airports,OurAirports
Gare de Laval,Gare de La Baule-Escoublac,EuroNight,Gare de Laval,Gare de La Baule-Escoublac,48.0762555,-0.7609291,47.2884613,-2.389211,150.10067105901624,1.191499126866471,17:34:00,20:28:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de Le Croisic,Avion,Gare de Laval,Gare de Le Croisic,48.032208,-0.743999,47.289398,-2.34639,145.67844094811258,93.45784939078281,,,airports,OurAirports
Gare de Laval,Gare de Le Croisic,EuroNight,Gare de Laval,Gare de Le Croisic,48.0762555,-0.7609291,47.2898903,-2.5073397,157.27580910441134,1.2484553726708172,17:34:00,20:41:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de Le Pouliguen,Avion,Gare de Laval,Gare de Le Pouliguen,48.032208,-0.743999,47.289398,-2.34639,145.67844094811258,93.45784939078281,,,airports,OurAirports
Gare de Laval,Gare de Le Pouliguen,EuroNight,Gare de Laval,Gare de Le Pouliguen,48.0762555,-0.7609291,47.2825083,-2.4331287,153.16850353456132,1.2158515810573478,17:34:00,20:32:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de Nantes,Avion,Gare de Laval,Gare de Nantes,48.032208,-0.743999,47.153198,-1.61073,117.37719805483867,75.30160555211052,,,airports,OurAirports
Gare de Laval,Gare de Nantes,EuroNight,Gare de Laval,Gare de Nantes,48.0762555,-0.7609291,47.2174913,-1.542077,111.99250211049272,0.8889964817530912,07:33:00,09:16:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de Pornichet,Avion,Gare de Laval,Gare de Pornichet,48.032208,-0.743999,47.289398,-2.34639,145.67844094811258,93.45784939078281,,,airports,OurAirports
Gare de Laval,Gare de Pornichet,EuroNight,Gare de Laval,Gare de Pornichet,48.0762555,-0.7609291,47.2704262,-2.3448644,148.63441099649532,1.1798599544901798,17:34:00,20:21:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de Saint-Nazaire,Avion,Gare de Laval,Gare de Saint-Nazaire,48.032208,-0.743999,47.31142,-2.152634,132.46609139187126,84.98166192687809,,,airports,OurAirports
Gare de Laval,Gare de Saint-Nazaire,EuroNight,Gare de Laval,Gare de Saint-Nazaire,48.0762555,-0.7609291,47.2864903,-2.211079,139.62947338295731,1.1083787597139152,17:34:00,20:10:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Laval,Gare de Savenay,Avion,Gare de Laval,Gare de Savenay,48.032208,-0.743999,47.420833,-2.011944,116.6849904660612,74.85753001040312,,,airports,OurAirports
Gare de Laval,Gare de Savenay,EuroNight,Gare de Laval,Gare de Savenay,48.0762555,-0.7609291,47.3586008,-1.951011,119.55667366418234,0.9490408755462794,17:34:00,19:45:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Amboise,Avion,Gare de Le Croisic,Gare de Amboise,47.289398,-2.34639,47.339771,0.945861,248.23800373562744,100.0455096013167,,,airports,OurAirports
Gare de Le Croisic,Gare de Amboise,Train Longue Distance,Gare de Le Croisic,Gare de Amboise,47.2898903,-2.5073397,47.4214655,0.9817614,263.2133282109692,2.0893873993386736,18:34:00,22:23:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Ancenis,Train Longue Distance,Gare de Le Croisic,Gare de Ancenis,47.2898903,-2.5073397,47.369337,-1.1777593,100.59212085489028,0.7985002553461191,18:34:00,20:32:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Angers Saint-Laud,Avion,Gare de Le Croisic,Gare de Angers Saint-Laud,47.289398,-2.34639,47.565556,-0.549722,138.5969382144863,88.91481603847376,,,airports,OurAirports
Gare de Le Croisic,Gare de Angers Saint-Laud,Train Longue Distance,Gare de Le Croisic,Gare de Angers Saint-Laud,47.2898903,-2.5073397,47.4646464,-0.5567748,148.14876860615473,1.1760049251956561,18:34:00,20:57:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Beaugency,Avion,Gare de Le Croisic,Gare de Beaugency,47.289398,-2.34639,47.749467,1.578984,299.1453042035859,120.56229889667506,,,airports,OurAirports
Gare de Le Croisic,Gare de Beaugency,Train Longue Distance,Gare de Le Croisic,Gare de Beaugency,47.2898903,-2.5073397,47.7784038,1.6259389,314.9773854616025,2.500290485794201,18:34:00,23:02:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Blois - Chambord,Avion,Gare de Le Croisic,Gare de Blois - Chambord,47.289398,-2.34639,47.506944,1.232778,270.4555516033589,108.99968206914752,,,airports,OurAirports
Gare de Le Croisic,Gare de Blois - Chambord,Train Longue Distance,Gare de Le Croisic,Gare de Blois - Chambord,47.2898903,-2.5073397,47.5854518,1.3237539,289.979510648645,2.301857355528944,18:34:00,22:43:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Le Mans,Avion,Gare de Le Croisic,Gare de Le Mans,47.289398,-2.34639,47.948604,0.201702,204.55488417657855,82.4402280106919,,,airports,OurAirports
Gare de Le Croisic,Gare de Le Mans,Train Longue Distance,Gare de Le Croisic,Gare de Le Mans,47.2898903,-2.5073397,47.9956159,0.1926141,216.94798421585372,1.7221330987054468,19:51:00,22:39:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Mer,Avion,Gare de Le Croisic,Gare de Mer,47.289398,-2.34639,47.749467,1.578984,299.1453042035859,120.56229889667506,,,airports,OurAirports
Gare de Le Croisic,Gare de Mer,Train Longue Distance,Gare de Le Croisic,Gare de Mer,47.2898903,-2.5073397,47.7058923,1.5063578,305.0212903539292,2.42125900282949,18:34:00,22:54:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Meung-sur-Loire,Avion,Gare de Le Croisic,Gare de Meung-sur-Loire,47.289398,-2.34639,47.836706,1.617899,303.5734755013084,122.34695171943295,,,airports,OurAirports
Gare de Le Croisic,Gare de Meung-sur-Loire,Train Longue Distance,Gare de Le Croisic,Gare de Meung-sur-Loire,47.2898903,-2.5073397,47.8299537,1.6919208,320.7259365182442,2.5459224840818226,18:34:00,23:08:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Onzain - Chaumont-sur-Loire,Avion,Gare de Le Croisic,Gare de Onzain - Chaumont-sur-Loire,47.289398,-2.34639,47.506944,1.232778,270.4555516033589,108.99968206914752,,,airports,OurAirports
Gare de Le Croisic,Gare de Onzain - Chaumont-sur-Loire,Train Longue Distance,Gare de Le Croisic,Gare de Onzain - Chaumont-sur-Loire,47.2898903,-2.5073397,47.4920275,1.1860922,278.9148835996967,2.214026346014392,18:34:00,22:33:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Orléans,Avion,Gare de Le Croisic,Gare de Orléans,47.289398,-2.34639,47.903611,2.067778,337.9140180492338,108.12201520054764,,,airports,OurAirports
Gare de Le Croisic,Gare de Orléans,Train Longue Distance,Gare de Le Croisic,Gare de Orléans,47.2898903,-2.5073397,47.907891,1.9042468,337.79508936096494,2.68141741934734,18:34:00,23:20:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Sablé-sur-Sarthe,Avion,Gare de Le Croisic,Gare de Sablé-sur-Sarthe,47.289398,-2.34639,47.7775,-0.514167,147.86859167234084,94.8629081983585,,,airports,OurAirports
Gare de Le Croisic,Gare de Sablé-sur-Sarthe,Train Longue Distance,Gare de Le Croisic,Gare de Sablé-sur-Sarthe,47.2898903,-2.5073397,47.8417564,-0.3419969,173.65669102820002,1.3784868133818515,19:51:00,22:17:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Saint-Pierre-des-Corps,Avion,Gare de Le Croisic,Gare de Saint-Pierre-des-Corps,47.289398,-2.34639,47.432201,0.727606,232.0655244716036,93.52763600767815,,,airports,OurAirports
Gare de Le Croisic,Gare de Saint-Pierre-des-Corps,Train Longue Distance,Gare de Le Croisic,Gare de Saint-Pierre-des-Corps,47.2898903,-2.5073397,47.3861437,0.7235445,243.6765886998857,1.9343047610996928,18:34:00,22:12:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Saumur,Avion,Gare de Le Croisic,Gare de Saumur,47.289398,-2.34639,47.256802,-0.115142,168.37261114321973,108.0169586614439,,,airports,OurAirports
Gare de Le Croisic,Gare de Saumur,Train Longue Distance,Gare de Le Croisic,Gare de Saumur,47.2898903,-2.5073397,47.2689958,-0.0714032,183.7675134033134,1.4587465213955018,18:34:00,21:20:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Croisic,Gare de Tours,Avion,Gare de Le Croisic,Gare de Tours,47.289398,-2.34639,47.432201,0.727606,232.0655244716036,93.52763600767815,,,airports,OurAirports
Gare de Le Croisic,Gare de Tours,Train Longue Distance,Gare de Le Croisic,Gare de Tours,47.2898903,-2.5073397,47.3898771,0.6928408,241.3759372411304,1.9160421898200932,18:34:00,22:04:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Havre,Gare de Paris Saint-Lazare,Avion,Gare de Le Havre,Gare de Paris Saint-Lazare,49.534038,0.088406,48.962276,2.436539,181.90395692403064,116.69779343567143,,,airports,OurAirports
Gare de Le Havre,Gare de Paris Saint-Lazare,Train Longue Distance Nuit,Gare de Le Havre,Gare de Paris Saint-Lazare,49.4926229,0.1246437,48.8762428,2.3253309,174.00320428267304,1.3812374355958585,05:20:00,07:39:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Le Havre,Gare de Vernon - Giverny,Avion,Gare de Le Havre,Gare de Vernon - Giverny,49.534038,0.088406,49.078814,1.68829,126.55293743249787,81.1881654522936,,,airports,OurAirports
