dep_name,arr_name,dep_city,arr_city,distance_km,is_long_distance
Gare de Lorient,Gare de Savenay,Gare de Lorient,Gare de Savenay,115.00521442622636,true
Gare de Maintenon,Gare de Champagné,Gare de Maintenon,Gare de Champagné,112.21797162862349,true
Gare de Maintenon,Gare de Le Mans,Gare de Maintenon,Gare de Le Mans,122.56059021698034,true
Gare de Maintenon,Gare de Montfort-le-Gesnois,Gare de Maintenon,Gare de Montfort-le-Gesnois,106.58799006560002,true
Gare de Maintenon,Gare de Saint-Mars-la-Brière,Gare de Maintenon,Gare de Saint-Mars-la-Brière,109.82534739282657,true
Gare de Mantes-la-Jolie,Gare de Caen,Gare de Mantes-la-Jolie,Gare de Caen,150.79839043665098,true
Gare de Mer,Gare de Ancenis,Gare de Mer,Gare de Ancenis,204.9269735280253,true
Gare de Mer,Gare de Angers Saint-Laud,Gare de Mer,Gare de Angers Saint-Laud,157.03821353576552,true
Gare de Mer,Gare de Batz-sur-Mer,Gare de Mer,Gare de Batz-sur-Mer,303.0883601490261,true
Gare de Mer,Gare de La Baule les Pins,Gare de Mer,Gare de La Baule les Pins,294.5823204369318,true
Gare de Mer,Gare de La Baule-Escoublac,Gare de Mer,Gare de La Baule-Escoublac,296.284237756839,true
Gare de Mer,Gare de Le Croisic,Gare de Mer,Gare de Le Croisic,305.0212903539292,true
Gare de Mer,Gare de Le Pouliguen,Gare de Mer,Gare de Le Pouliguen,299.66201919237386,true
Gare de Mer,Gare de Nantes,Gare de Mer,Gare de Nantes,235.50167531059327,true
Gare de Mer,Gare de Pornichet,Gare de Mer,Gare de Pornichet,293.36843493124536,true
Gare de Mer,Gare de Saint-Nazaire,Gare de Mer,Gare de Saint-Nazaire,283.12011064155996,true
Gare de Mer,Gare de Saumur,Gare de Mer,Gare de Saumur,128.11774053125802,true
Gare de Mer,Gare de Savenay,Gare de Mer,Gare de Savenay,262.3995175336142,true
Gare de Meung-sur-Loire,Gare de Ancenis,Gare de Meung-sur-Loire,Gare de Ancenis,221.1646772361008,true
Gare de Meung-sur-Loire,Gare de Angers Saint-Laud,Gare de Meung-sur-Loire,Gare de Angers Saint-Laud,173.27380497566878,true
Gare de Meung-sur-Loire,Gare de Batz-sur-Mer,Gare de Meung-sur-Loire,Gare de Batz-sur-Mer,318.84553684551776,true
Gare de Meung-sur-Loire,Gare de La Baule les Pins,Gare de Meung-sur-Loire,Gare de La Baule les Pins,310.3940003811604,true
Gare de Meung-sur-Loire,Gare de La Baule-Escoublac,Gare de Meung-sur-Loire,Gare de La Baule-Escoublac,312.0610917488811,true
Gare de Meung-sur-Loire,Gare de Le Croisic,Gare de Meung-sur-Loire,Gare de Le Croisic,320.7259365182442,true
Gare de Meung-sur-Loire,Gare de Le Pouliguen,Gare de Meung-sur-Loire,Gare de Le Pouliguen,315.4383161754115,true
Gare de Meung-sur-Loire,Gare de Nantes,Gare de Meung-sur-Loire,Gare de Nantes,252.18217344587322,true
Gare de Meung-sur-Loire,Gare de Pornichet,Gare de Meung-sur-Loire,Gare de Pornichet,309.24581475377227,true
Gare de Meung-sur-Loire,Gare de Saint-Nazaire,Gare de Meung-sur-Loire,Gare de Saint-Nazaire,299.0109440338461,true
Gare de Meung-sur-Loire,Gare de Saumur,Gare de Meung-sur-Loire,Gare de Saumur,146.29826273527604,true
Gare de Meung-sur-Loire,Gare de Savenay,Gare de Meung-sur-Loire,Gare de Savenay,278.127703608079,true
Gare de Montbizot,Gare de Caen,Gare de Montbizot,Gare de Caen,120.64229566612251,true
Gare de Montbizot,Gare de Mézidon - Canon,Gare de Montbizot,Gare de Mézidon - Canon,104.10340190227784,true
Gare de Montfort-le-Gesnois,Gare de Maintenon,Gare de Montfort-le-Gesnois,Gare de Maintenon,106.58799006560002,true
Gare de Montfort-le-Gesnois,Gare de Paris Montparnasse Hall 1 - 2,Gare de Montfort-le-Gesnois,Gare de Paris Montparnasse Hall 1 - 2,166.92003740310744,true
Gare de Montfort-le-Gesnois,Gare de Rambouillet,Gare de Montfort-le-Gesnois,Gare de Rambouillet,124.88051444041555,true
Gare de Montfort-le-Gesnois,Gare de Versailles Chantiers,Gare de Montfort-le-Gesnois,Gare de Versailles Chantiers,152.78894018028035,true
Gare de Montfort-le-Gesnois,Gare de Épernon,Gare de Montfort-le-Gesnois,Gare de Épernon,113.26900628738174,true
Gare de Montlouis,Gare de Ancenis,Gare de Montlouis,Gare de Ancenis,150.24344878391395,true
Gare de Montlouis,Gare de Angers Saint-Laud,Gare de Montlouis,Gare de Angers Saint-Laud,103.69537577811745,true
Gare de Montlouis,Gare de Nantes,Gare de Montlouis,Gare de Nantes,178.9562669910133,true
Gare de Montreuil-Bellay,Gare de La Roche-sur-Yon,Gare de Montreuil-Bellay,Gare de La Roche-sur-Yon,110.0364778500217,true
Gare de Montville,Gare de Paris Saint-Lazare,Gare de Montville,Gare de Paris Saint-Lazare,118.09855316902531,true
Gare de Montérolier - Buchy,Gare de Achiet,Gare de Montérolier - Buchy,Gare de Achiet,119.11196414056703,true
Gare de Montérolier - Buchy,Gare de Albert,Gare de Montérolier - Buchy,Gare de Albert,104.09191775509501,true
Gare de Montérolier - Buchy,Gare de Arras,Gare de Montérolier - Buchy,Gare de Arras,128.35714774997408,true
Gare de Montérolier - Buchy,Gare de Douai,Gare de Montérolier - Buchy,Gare de Douai,151.81480097818138,true
Gare de Montérolier - Buchy,Gare de Lille Flandres,Gare de Montérolier - Buchy,Gare de Lille Flandres,168.83582393666882,true
Gare de Morannes,Gare de Batz-sur-Mer,Gare de Morannes,Gare de Batz-sur-Mer,162.93826713778927,true
Gare de Morannes,Gare de La Baule les Pins,Gare de Morannes,Gare de La Baule les Pins,154.7325810499738,true
Gare de Morannes,Gare de La Baule-Escoublac,Gare de Morannes,Gare de La Baule-Escoublac,156.27347589461988,true
Gare de Morannes,Gare de Le Croisic,Gare de Morannes,Gare de Le Croisic,164.6504551566331,true
Gare de Morannes,Gare de Le Pouliguen,Gare de Morannes,Gare de Le Pouliguen,159.61831139580121,true
Gare de Morannes,Gare de Nantes,Gare de Morannes,Gare de Nantes,102.45498023228491,true
Gare de Morannes,Gare de Pornichet,Gare de Morannes,Gare de Pornichet,153.81378166925998,true
Gare de Morannes,Gare de Saint-Nazaire,Gare de Morannes,Gare de Saint-Nazaire,143.74541015276736,true
Gare de Morannes,Gare de Savenay,Gare de Morannes,Gare de Savenay,122.57147787163979,true
Gare de Morgny,Gare de Achiet,Gare de Morgny,Gare de Achiet,129.12585780649314,true
Gare de Morgny,Gare de Albert,Gare de Morgny,Gare de Albert,113.78884109993614,true
Gare de Morgny,Gare de Arras,Gare de Morgny,Gare de Arras,138.79698613364403,true
Gare de Morgny,Gare de Douai,Gare de Morgny,Gare de Douai,162.13668262171333,true
Gare de Morgny,Gare de Lille Flandres,Gare de Morgny,Gare de Lille Flandres,179.56768211947713,true
Gare de Morlaix,Gare de Broons,Gare de Morlaix,Gare de Broons,120.84975985189352,true
Gare de Morlaix,Gare de Caulnes,Gare de Morlaix,Gare de Caulnes,127.9533245367,true
Gare de Morlaix,Gare de Montauban-de-Bretagne,Gare de Morlaix,Gare de Montauban-de-Bretagne,138.32437643639352,true
Gare de Morlaix,Gare de Montfort-sur-Meu,Gare de Morlaix,Gare de Montfort-sur-Meu,147.46617511981734,true
Gare de Morlaix,Gare de Plestan,Gare de Morlaix,Gare de Plestan,103.80212789983351,true
Gare de Morlaix,Gare de Plénée-Jugon,Gare de Morlaix,Gare de Plénée-Jugon,111.21479329526782,true
Gare de Morlaix,Gare de Quédillac,Gare de Morlaix,Gare de Quédillac,129.80679202964447,true
Gare de Morlaix,Gare de Rennes,Gare de Morlaix,Gare de Rennes,168.11602946550704,true
Gare de Mézidon - Canon,Gare de Château-du-Loir,Gare de Mézidon - Canon,Gare de Château-du-Loir,158.47605246740412,true
Gare de Mézidon - Canon,Gare de La Guierche,Gare de Mézidon - Canon,Gare de La Guierche,108.22054359773996,true
Gare de Mézidon - Canon,Gare de Le Mans,Gare de Mézidon - Canon,Gare de Le Mans,121.1791356052228,true
Gare de Mézidon - Canon,Gare de Montbizot,Gare de Mézidon - Canon,Gare de Montbizot,104.10340190227784,true
Gare de Mézidon - Canon,Gare de Neuville,Gare de Mézidon - Canon,Gare de Neuville,113.061041380683,true
Gare de Mézidon - Canon,Gare de Saint-Pierre-des-Corps,Gare de Mézidon - Canon,Gare de Saint-Pierre-des-Corps,196.4492998355937,true
Gare de Mézidon - Canon,Gare de Teillé,Gare de Mézidon - Canon,Gare de Teillé,100.83451636651611,true
Gare de Mézidon - Canon,Gare de Tours,Gare de Mézidon - Canon,Gare de Tours,195.37902856017195,true
Gare de Mézidon - Canon,Gare de Écommoy,Gare de Mézidon - Canon,Gare de Écommoy,140.89213272097885,true
Gare de Nantes,Gare de Amboise,Gare de Nantes,Gare de Amboise,191.58577335839283,true
Gare de Nantes,Gare de Auray,Gare de Nantes,Gare de Auray,121.05080006509671,true
Gare de Nantes,Gare de Beaugency,Gare de Nantes,Gare de Beaugency,246.01434516349244,true
Gare de Nantes,Gare de Blois - Chambord,Gare de Nantes,Gare de Blois - Chambord,219.524010470536,true
Gare de Nantes,Gare de Brest,Gare de Nantes,Gare de Brest,255.09699050524605,true
Gare de Nantes,Gare de Cinq-Mars-la-Pile,Gare de Nantes,Gare de Cinq-Mars-la-Pile,151.54606340593668,true
Gare de Nantes,Gare de Hennebont,Gare de Nantes,Gare de Hennebont,146.06493016303,true
Gare de Nantes,Gare de La Rochelle,Gare de Nantes,Gare de La Rochelle,122.19542283082342,true
Gare de Nantes,Gare de La Suze,Gare de Nantes,Gare de La Suze,139.5899308697578,true
Gare de Nantes,Gare de Langeais,Gare de Nantes,Gare de Langeais,147.73561966219478,true
Gare de Nantes,Gare de Laval,Gare de Nantes,Gare de Laval,111.99250211049272,true
Gare de Nantes,Gare de Le Mans,Gare de Nantes,Gare de Le Mans,156.19599956587234,true
Gare de Nantes,Gare de Lorient,Gare de Nantes,Gare de Lorient,149.55456388135477,true
Gare de Nantes,Gare de Mer,Gare de Nantes,Gare de Mer,235.50167531059327,true
Gare de Nantes,Gare de Meung-sur-Loire,Gare de Nantes,Gare de Meung-sur-Loire,252.18217344587322,true
Gare de Nantes,Gare de Onzain - Chaumont-sur-Loire,Gare de Nantes,Gare de Onzain - Chaumont-sur-Loire,207.75599870360205,true
Gare de Nantes,Gare de Orléans,Gare de Nantes,Gare de Orléans,269.71386693675174,true
Gare de Nantes,Gare de Port Boulet,Gare de Nantes,Gare de Port Boulet,128.22858315833884,true
Gare de Nantes,Gare de Quimper,Gare de Nantes,Gare de Quimper,209.77759743662503,true
Gare de Nantes,Gare de Quimperlé,Gare de Nantes,Gare de Quimperlé,167.41495213078218,true
Gare de Nantes,Gare de Rosporden,Gare de Nantes,Gare de Rosporden,190.59641760411063,true
Gare de Nantes,Gare de Sablé-sur-Sarthe,Gare de Nantes,Gare de Sablé-sur-Sarthe,113.73767829905505,true
Gare de Nantes,Gare de Saint-Pierre-des-Corps,Gare de Nantes,Gare de Saint-Pierre-des-Corps,171.8598690727835,true
Gare de Nantes,Gare de Saumur,Gare de Nantes,Gare de Saumur,111.16540184694121,true
Gare de Nantes,Gare de Tours,Gare de Nantes,Gare de Tours,169.59939455912993,true
Gare de Nantes,Gare de Vannes,Gare de Nantes,Gare de Vannes,103.7479995413415,true
Gare de Nantes,Gare de Vitré,Gare de Nantes,Gare de Vitré,103.64581919197722,true
Gare de Neuillé-Pont-Pierre,Gare de Alençon,Gare de Neuillé-Pont-Pierre,Gare de Alençon,103.40382846905187,true
Gare de Neuville,Gare de Caen,Gare de Neuville,Gare de Caen,129.3766077123356,true
Gare de Neuville,Gare de Mézidon - Canon,Gare de Neuville,Gare de Mézidon - Canon,113.061041380683,true
Gare de Neuville,Gare de Saint-Pierre-sur-Dives,Gare de Neuville,Gare de Saint-Pierre-sur-Dives,107.391807494156,true
Gare de Nogent-le-Rotrou,Gare de Angers Maître École,Gare de Nogent-le-Rotrou,Gare de Angers Maître École,138.34581959016754,true
Gare de Nogent-le-Rotrou,Gare de Angers Saint-Laud,Gare de Nogent-le-Rotrou,Gare de Angers Saint-Laud,139.84134375435576,true
Gare de Nogent-le-Rotrou,Gare de Le Vieux Briollay,Gare de Nogent-le-Rotrou,Gare de Le Vieux Briollay,127.55579453885719,true
Gare de Nogent-le-Rotrou,Gare de Morannes,Gare de Nogent-le-Rotrou,Gare de Morannes,112.25137249387446,true
Gare de Nogent-le-Rotrou,Gare de Paris Montparnasse Hall 1 - 2,Gare de Nogent-le-Rotrou,Gare de Paris Montparnasse Hall 1 - 2,124.99713593096853,true
Gare de Nogent-le-Rotrou,Gare de Sablé-sur-Sarthe,Gare de Nogent-le-Rotrou,Gare de Sablé-sur-Sarthe,101.10905596366545,true
Gare de Nogent-le-Rotrou,Gare de Tiercé,Gare de Nogent-le-Rotrou,Gare de Tiercé,123.60169401419716,true
Gare de Nogent-le-Rotrou,Gare de Versailles Chantiers,Gare de Nogent-le-Rotrou,Gare de Versailles Chantiers,110.66916553413898,true
Gare de Nogent-le-Rotrou,Gare de Étriché - Châteauneuf,Gare de Nogent-le-Rotrou,Gare de Étriché - Châteauneuf,120.34201255173832,true
Gare de Nonancourt,Gare de Briouze,Gare de Nonancourt,Gare de Briouze,114.76714515328999,true
Gare de Nonancourt,Gare de Flers,Gare de Nonancourt,Gare de Flers,129.49623816659425,true
Gare de Nonancourt,Gare de Folligny,Gare de Nonancourt,Gare de Folligny,190.5112228873892,true
Gare de Nonancourt,Gare de Granville,Gare de Nonancourt,Gare de Granville,203.72236490680407,true
Gare de Nonancourt,Gare de Villedieu-les-Poêles,Gare de Nonancourt,Gare de Villedieu-les-Poêles,177.21411977414817,true
Gare de Nonancourt,Gare de Vire,Gare de Nonancourt,Gare de Vire,152.1961080065607,true
Gare de Noyal - Acigné,Gare de Le Mans,Gare de Noyal - Acigné,Gare de Le Mans,128.58968096457164,true
Gare de Noyal - Acigné,Gare de Sillé-le-Guillaume,Gare de Noyal - Acigné,Gare de Sillé-le-Guillaume,104.01284689801547,true
Gare de Oissel,Gare de Paris Saint-Lazare,Gare de Oissel,Gare de Paris Saint-Lazare,103.07408127646127,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Ancenis,Gare de Onzain - Chaumont-sur-Loire,Gare de Ancenis,178.32767535961003,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Angers Saint-Laud,Gare de Onzain - Chaumont-sur-Loire,Gare de Angers Saint-Laud,131.0146559588578,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Batz-sur-Mer,Gare de Onzain - Chaumont-sur-Loire,Gare de Batz-sur-Mer,276.88617123522573,true
Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule les Pins,Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule les Pins,268.3079151914478,true
Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule-Escoublac,Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule-Escoublac,270.0715877327542,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Le Croisic,Gare de Onzain - Chaumont-sur-Loire,Gare de Le Croisic,278.9148835996967,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Le Pouliguen,Gare de Onzain - Chaumont-sur-Loire,Gare de Le Pouliguen,273.43619344990725,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Nantes,Gare de Onzain - Chaumont-sur-Loire,Gare de Nantes,207.75599870360205,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Pornichet,Gare de Onzain - Chaumont-sur-Loire,Gare de Pornichet,266.96880411804426,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Saint-Nazaire,Gare de Onzain - Chaumont-sur-Loire,Gare de Saint-Nazaire,256.73916218378366,true
Gare de Onzain - Chaumont-sur-Loire,Gare de Savenay,Gare de Onzain - Chaumont-sur-Loire,Gare de Savenay,236.45083916087714,true
Gare de Orléans,Gare de Ancenis,Gare de Orléans,Gare de Ancenis,238.53537143257515,true
Gare de Orléans,Gare de Angers Saint-Laud,Gare de Orléans,Gare de Angers Saint-Laud,190.6900933952656,true
Gare de Orléans,Gare de Batz-sur-Mer,Gare de Orléans,Gare de Batz-sur-Mer,335.9406990091849,true
Gare de Orléans,Gare de La Baule les Pins,Gare de Orléans,Gare de La Baule les Pins,327.51914716448044,true
Gare de Orléans,Gare de La Baule-Escoublac,Gare de Orléans,Gare de La Baule-Escoublac,329.16895970918773,true
Gare de Orléans,Gare de Le Croisic,Gare de Orléans,Gare de Le Croisic,337.79508936096494,true
Gare de Orléans,Gare de Le Pouliguen,Gare de Orléans,Gare de Le Pouliguen,332.54423315470865,true
Gare de Orléans,Gare de Nantes,Gare de Orléans,Gare de Nantes,269.71386693675174,true
Gare de Orléans,Gare de Pornichet,Gare de Orléans,Gare de Pornichet,326.40232427847974,true
Gare de Orléans,Gare de Saint-Nazaire,Gare de Orléans,Gare de Saint-Nazaire,316.17889747905593,true
Gare de Orléans,Gare de Saint-Pierre-des-Corps,Gare de Orléans,Gare de Saint-Pierre-des-Corps,105.77578390427469,true
Gare de Orléans,Gare de Saumur,Gare de Orléans,Gare de Saumur,164.30941858641518,true
Gare de Orléans,Gare de Savenay,Gare de Orléans,Gare de Savenay,295.2319064576074,true
Gare de Orléans,Gare de Tours,Gare de Orléans,Gare de Tours,107.48055348360818,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Argentan,Gare de Paris Montparnasse Hall 1 - 2,Gare de Argentan,172.21991062098007,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Bretoncelles,Gare de Paris Montparnasse Hall 1 - 2,Gare de Bretoncelles,114.34539804137968,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Briouze,Gare de Paris Montparnasse Hall 1 - 2,Gare de Briouze,197.63884949184762,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Champagné,Gare de Paris Montparnasse Hall 1 - 2,Gare de Champagné,172.58487467327257,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Condé-sur-Huisne,Gare de Paris Montparnasse Hall 1 - 2,Gare de Condé-sur-Huisne,119.56453169778719,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Connerré - Beillé,Gare de Paris Montparnasse Hall 1 - 2,Gare de Connerré - Beillé,159.88496434459168,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Flers,Gare de Paris Montparnasse Hall 1 - 2,Gare de Flers,212.23279610144778,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Folligny,Gare de Paris Montparnasse Hall 1 - 2,Gare de Folligny,272.81231412534055,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Granville,Gare de Paris Montparnasse Hall 1 - 2,Gare de Granville,285.97968129151997,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de L'Aigle,Gare de Paris Montparnasse Hall 1 - 2,Gare de L'Aigle,124.81624287370096,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de La Ferté-Bernard,Gare de Paris Montparnasse Hall 1 - 2,Gare de La Ferté-Bernard,143.6376404372168,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de La Loupe,Gare de Paris Montparnasse Hall 1 - 2,Gare de La Loupe,104.50371384718868,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Mans,Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Mans,183.0206472320865,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Theil - La Rouge,Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Theil - La Rouge,135.63022107570706,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Montfort-le-Gesnois,Gare de Paris Montparnasse Hall 1 - 2,Gare de Montfort-le-Gesnois,166.92003740310744,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Nogent-le-Rotrou,Gare de Paris Montparnasse Hall 1 - 2,Gare de Nogent-le-Rotrou,124.99713593096853,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Saint-Mars-la-Brière,Gare de Paris Montparnasse Hall 1 - 2,Gare de Saint-Mars-la-Brière,170.1778676062793,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sainte-Gauburge,Gare de Paris Montparnasse Hall 1 - 2,Gare de Sainte-Gauburge,139.3376012715138,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,151.6373715061088,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,161.45681955498824,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,102.50856667631031,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,259.49707470370964,true
Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,234.404908230287,true
Gare de Paris Montparnasse Vaugirard,Gare de Argentan,Gare de Paris Montparnasse Vaugirard,Gare de Argentan,172.21991062098007,true
