stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,platform_code
de:09163:203:1:1,"Rosenheim, Media-Markt",47.84845455,12.08943726,,,de:09163:203,
de:09163:203:2:6,"Rosenheim, Media-Markt",47.8484847,12.08930252,,,de:09163:203,
de:09163:204,"Rosenheim, Oberaustr.",47.84837618,12.08421805,,1,,
de:09163:204:1:1,"Rosenheim, Oberaustr.",47.84833398,12.08427195,,,de:09163:204,
de:09163:204:2:6,"Rosenheim, Oberaustr.",47.84844852,12.08416415,,,de:09163:204,
de:09163:21,"Rosenheim, Mozartstr.",47.86882098,12.12896314,,1,,
de:09163:21:1:6,"Rosenheim, Mozartstr.",47.86882098,12.12896314,,,de:09163:21,
de:09163:211,"Rosenheim, Hochschule / FOS",47.86730237,12.10676577,,1,,
de:09163:211:1:1,"Rosenheim, Hochschule / FOS",47.86729031,12.10676577,,,de:09163:211,
de:09163:213,"Rosenheim, Gewerbegebiet Ost",47.84697151,12.13734442,,1,,
de:09163:213:1:1,"Rosenheim, Gewerbegebiet Ost",47.84677859,12.13784747,,,de:09163:213,
de:09163:213:2:6,"Rosenheim, Gewerbegebiet Ost",47.84633849,12.13764086,,,de:09163:213,
de:09163:214,"Rosenheim, Hainholzstr.",47.8473694,12.140767,,1,,
de:09163:214:1:1,"Rosenheim, Hainholzstr.",47.84742366,12.14073107,,,de:09163:214,
de:09163:214:2:6,"Rosenheim, Hainholzstr.",47.84733323,12.14079395,,,de:09163:214,
de:09163:215,"Rosenheim, Kiefernweg",47.84882229,12.143435,,1,,
de:09163:215:1:1,"Rosenheim, Kiefernweg",47.84888258,12.14339906,,,de:09163:215,
de:09163:215:2:6,"Rosenheim, Kiefernweg",47.84875598,12.14346195,,,de:09163:215,
de:09163:216,"Rosenheim, Fichtenweg",47.84709811,12.14530349,,1,,
de:09163:216:1:1,"Rosenheim, Fichtenweg",47.84708003,12.14534841,,,de:09163:216,
de:09163:216:2:6,"Rosenheim, Fichtenweg",47.84710414,12.14523163,,,de:09163:216,
de:09163:217,"Rosenheim, Föhrenweg",47.844566,12.14614791,,1,,
de:09163:217:1:1,"Rosenheim, Föhrenweg",47.844566,12.14614791,,,de:09163:217,
de:09163:218,"Rosenheim, Am Stocket",47.86083569,12.11862353,,1,,
de:09163:218:1:1,"Rosenheim, Am Stocket",47.86083569,12.11862353,,,de:09163:218,
de:09163:219,"Rosenheim, Hoppenbichlerstr.",47.86126964,12.11474281,,1,,
de:09163:219:1:1,"Rosenheim, Hoppenbichlerstr.",47.86126964,12.11474281,,,de:09163:219,
de:09163:22,"Rosenheim, Neue Heimat",47.87151461,12.1288733,,1,,
de:09163:22:1:1,"Rosenheim, Neue Heimat",47.87151461,12.1288733,,,de:09163:22,
de:09163:226,"Rosenheim, Lessing-/Leiblstr.",47.86359,12.11142802,,1,,
de:09163:226:1:1,"Rosenheim, Lessing-/Leiblstr.",47.86359,12.11142802,,,de:09163:226,
de:09163:227,"Rosenheim, Lessingstr./Kaserne",47.86559086,12.11129327,,1,,
de:09163:227:1:1,"Rosenheim, Lessingstr./Kaserne",47.86559086,12.11129327,,,de:09163:227,
de:09163:228,"Rosenheim, Kalteneck",47.83959787,12.11940506,,1,,
de:09163:228:0:2,"Rosenheim, Kalteneck",47.83963405,12.11902777,,,de:09163:228,
de:09163:228:1:1,"Rosenheim, Kalteneck",47.83954964,12.11996202,,,de:09163:228,
de:09163:228:2:6,"Rosenheim, Kalteneck",47.83898888,12.11916252,,,de:09163:228,
de:09163:229,"Rosenheim, Heilig Blut",47.83701715,12.11635079,,1,,
de:09163:229:1:1,"Rosenheim, Heilig Blut",47.83691465,12.11631486,,,de:09163:229,
de:09163:229:2:6,"Rosenheim, Heilig Blut",47.83711363,12.11636876,,,de:09163:229,
de:09163:23,"Rosenheim, Gluck-/Austr.",47.87103254,12.12449851,,1,,
de:09163:23:1:1,"Rosenheim, Gluck-/Austr.",47.87103254,12.12449851,,,de:09163:23,
de:09163:231,"Aising, Panger Str./Kindergarten",47.8256677,12.10028891,,1,,
de:09163:231:1:1,"Aising, Panger Str./Kindergarten",47.82559533,12.10021705,,,de:09163:231,
de:09163:231:2:6,"Aising, Panger Str./Kindergarten",47.82571595,12.10036078,,,de:09163:231,
de:09163:233,"Westerndorf am Wasen, Ort",47.82201267,12.07860358,,1,,
de:09163:233:1:1,"Westerndorf am Wasen, Ort",47.82201267,12.07860358,,,de:09163:233,
de:09163:24,"Rosenheim, Mühlbachstr.",47.86810387,12.12428291,,1,,
de:09163:24:1:1,"Rosenheim, Mühlbachstr.",47.86810387,12.12428291,,,de:09163:24,
de:09163:25,"Rosenheim, Rechenauerstr.",47.86639841,12.12712159,,1,,
de:09163:25:1:1,"Rosenheim, Rechenauerstr.",47.86638635,12.12709464,,,de:09163:25,
de:09163:256,"Rosenheim, Grundschule Happing",47.83973052,12.13106519,,1,,
de:09163:256:0:1,"Rosenheim, Grundschule Happing",47.84000788,12.13124486,,,de:09163:256,
de:09163:256:1:6,"Rosenheim, Grundschule Happing",47.83947125,12.1309035,,,de:09163:256,
de:09163:26,"Rosenheim, Schirmbeckstr.",47.86322237,12.12878347,,1,,
de:09163:26:1:1,"Rosenheim, Schirmbeckstr.",47.86319224,12.12871161,,,de:09163:26,
de:09163:260,"Rosenheim, Happinger-Au-Str./Feld",47.83511168,12.13600593,,1,,
de:09163:260:2:6,"Rosenheim, Happinger-Au-Str./Feld",47.83511168,12.13597,,,de:09163:260,
de:09163:261,"Rosenheim, Happinger-Au-Str./Heimstr.",47.83874167,12.13674255,,1,,
de:09163:261:2:6,"Rosenheim, Happinger-Au-Str./Heimstr.",47.83919992,12.13672458,,,de:09163:261,
de:09163:268,"Pang, Schule",47.82529377,12.09196153,,1,,
de:09163:268:1:1,"Pang, Schule",47.8253782,12.09182678,,,de:09163:268,
de:09163:268:2:6,"Pang, Schule",47.82531789,12.09179085,,,de:09163:268,
de:09163:27,"Rosenheim, Kaiserbad",47.86151675,12.12835228,,1,,
de:09163:27:1:1,"Rosenheim, Kaiserbad",47.86151072,12.12831635,,,de:09163:27,
de:09163:277,"Schwaig (Rosenheim), Äußere Münchener Str.",47.84282962,12.08272685,,1,,
de:09163:277:1:1,"Schwaig (Rosenheim), Äußere Münchener Str.",47.84265477,12.08350838,,,de:09163:277,
de:09163:277:3:6,"Schwaig (Rosenheim), Äußere Münchener Str.",47.84293212,12.0824304,,,de:09163:277,
de:09163:28,"Rosenheim, Loreto",47.85938314,12.12791211,,1,,
de:09163:28:1:1,"Rosenheim, Loreto",47.8590637,12.12797499,,,de:09163:28,
de:09163:28:2:6,"Rosenheim, Loreto",47.85961218,12.12789414,,,de:09163:28,
de:09163:284,"Rosenheim, Unterfürstätt",47.86049215,12.10136689,,1,,
de:09163:284:1:1,"Rosenheim, Unterfürstätt",47.86049215,12.10136689,,,de:09163:284,
de:09163:288,"Pang, Café Neu",47.82393672,12.08903302,,1,,
de:09163:288:1:1,"Pang, Café Neu",47.8240091,12.08905099,,,de:09163:288,
de:09163:288:1:6,"Pang, Café Neu",47.82387038,12.08900607,,,de:09163:288,
de:09163:289,"Rosenheim, Uhlandstr.",47.87152667,12.11636876,,1,,
de:09163:289:1:1,"Rosenheim, Uhlandstr.",47.87149654,12.11633282,,,de:09163:289,
de:09163:289:2:6,"Rosenheim, Uhlandstr.",47.87156885,12.11639571,,,de:09163:289,
de:09163:29,"Rosenheim, Gillitzerstr.",47.85476002,12.12432783,,1,,
de:09163:29:1:6,"Rosenheim, Gillitzerstr.",47.85476002,12.12432783,,,de:09163:29,
de:09163:294,"Schwaig (Rosenheim), Alte Land-/Hohenofener Str.",47.83986317,12.0873891,,1,,
de:09163:294:0:7,"Schwaig (Rosenheim), Alte Land-/Hohenofener Str.",47.83978479,12.08736216,,,de:09163:294,
de:09163:294:2:6,"Schwaig (Rosenheim), Alte Land-/Hohenofener Str.",47.84003803,12.08678723,,,de:09163:294,
de:09163:295,"Rosenheim, BRK-Heim",47.85835247,12.11684486,,1,,
de:09163:295:1:1,"Rosenheim, BRK-Heim",47.85835247,12.11684486,,,de:09163:295,
de:09163:299,"Schwaig (Rosenheim), Gewerbegebiet",47.84358327,12.08332872,,1,,
de:09163:299:1:1,"Schwaig (Rosenheim), Gewerbegebiet",47.84354709,12.08309516,,,de:09163:299,
de:09163:3,"Rosenheim, Finsterwalderstr./Aicherpark",47.84842441,12.09396477,,1,,
de:09163:3:1:1,"Rosenheim, Finsterwalderstr./Aicherpark",47.84842441,12.09396477,,,de:09163:3,
de:09163:301,"Rosenheim, Küpferling",47.85827411,12.11203888,,1,,
de:09163:301:1:1,"Rosenheim, Küpferling",47.85827411,12.11203888,,,de:09163:301,
de:09163:309,"Pang, Pestalozzistr.",47.82724785,12.08975167,,1,,
de:09163:309:1:1,"Pang, Pestalozzistr.",47.82728403,12.09017388,,,de:09163:309,
de:09163:309:2:6,"Pang, Pestalozzistr.",47.82719357,12.08932048,,,de:09163:309,
de:09163:311,"Pang, Unterkaltbrunner-/Schwarzenbergstr.",47.82631907,12.08578112,,1,,
de:09163:311:0:1,"Pang, Unterkaltbrunner-/Schwarzenbergstr.",47.82629494,12.08564637,,,de:09163:311,
de:09163:311:1:6,"Pang, Unterkaltbrunner-/Schwarzenbergstr.",47.82634319,12.08590688,,,de:09163:311,
de:09163:32,"Rosenheim, Hochgernstr./BBG",47.85187865,12.10730475,,1,,
de:09163:32:1:6,"Rosenheim, Hochgernstr./BBG",47.85187865,12.10725984,,,de:09163:32,
de:09163:330,"Happing, Innaustr. Koppel",47.83045021,12.13423625,,1,,
de:09163:330:0:6,"Happing, Innaustr. Koppel",47.83045021,12.13423625,,,de:09163:330,
de:09163:335,"Rosenheim, Prinzregentenschule",47.86081158,12.11317075,,1,,
de:09163:335:1:6,"Rosenheim, Prinzregentenschule",47.86081158,12.11317075,,,de:09163:335,
de:09163:336,"Rosenheim, Isarstr./Gewerbegebiet",47.84104495,12.12351036,,1,,
de:09163:336:1:1,"Rosenheim, Isarstr./Gewerbegebiet",47.84104495,12.12351036,,,de:09163:336,
de:09163:343,"Rosenheim, Pichlmayrstr.",47.8560379,12.10872409,,1,,
de:09163:343:1:6,"Rosenheim, Pichlmayrstr.",47.8560379,12.10872409,,,de:09163:343,
de:09163:349,"Rosenheim, Krainstr.",47.84402339,12.08855691,,1,,
de:09163:349:1:1,"Rosenheim, Krainstr.",47.84402339,12.08855691,,,de:09163:349,
de:09163:358,"Rosenheim, Schießstattstr.",47.86000997,12.10869714,,1,,
de:09163:358:1:1,"Rosenheim, Schießstattstr.",47.8597508,12.10875104,,,de:09163:358,
de:09163:359,"Westerndorf am Wasen, Kaffl",47.82019713,12.08073259,,1,,
de:09163:359:1:1,"Westerndorf am Wasen, Kaffl",47.82019713,12.08073259,,,de:09163:359,
de:09163:362,"Pang, Am Wasen/Schulweg",47.8251068,12.09315629,,1,,
de:09163:362:1:6,"Pang, Am Wasen/Schulweg",47.8251068,12.09315629,,,de:09163:362,
de:09163:364,"Rosenheim, Westerndorfer Str./Kaserne",47.86729031,12.11023326,,1,,
de:09163:364:1:1,"Rosenheim, Westerndorfer Str./Kaserne",47.86729031,12.11023326,,,de:09163:364,
de:09163:376,"Rosenheim, Weko",47.81929235,12.11563214,,1,,
de:09163:376:1:1,"Rosenheim, Weko",47.81926219,12.11567705,,,de:09163:376,
de:09163:4,"Rosenheim, Finsterwalderstr. Mitte",47.84987124,12.09647107,,1,,
de:09163:4:1:1,"Rosenheim, Finsterwalderstr. Mitte",47.84987124,12.09647107,,,de:09163:4,
de:09163:434,"Rosenheim, Pürstling-/Niederschlesienstr.",47.85850315,12.10452896,,1,,
de:09163:434:1:1,"Rosenheim, Pürstling-/Niederschlesienstr.",47.85850315,12.10452896,,,de:09163:434,
de:09163:45,"Westerndorf St.Peter, Hailerstr.",47.8742322,12.10777188,,1,,
de:09163:45:1:1,"Westerndorf St.Peter, Hailerstr.",47.87414785,12.10794256,,,de:09163:45,
de:09163:45:2:6,"Westerndorf St.Peter, Hailerstr.",47.87419605,12.10816714,,,de:09163:45,
de:09163:47,"Rosenheim, Egarten",47.87074932,12.10437625,,1,,
de:09163:47:1:1,"Rosenheim, Egarten",47.8707674,12.10437625,,,de:09163:47,
de:09163:47:2:6,"Rosenheim, Egarten",47.87218348,12.10284013,,,de:09163:47,
de:09163:481,"Schwaig (Rosenheim), Miesbacher Str.",47.84144892,12.08682317,,1,,
de:09163:481:1:6,"Schwaig (Rosenheim), Miesbacher Str.",47.84144892,12.08682317,,,de:09163:481,
de:09163:485,"Rosenheim, Parkhaus P9",47.85812343,12.13263725,,1,,
de:09163:485:0:6,"Rosenheim, Parkhaus P9",47.85812946,12.13262826,,,de:09163:485,
de:09163:49,"Rosenheim, Kefer",47.86986953,12.10247182,,1,,
de:09163:49:1:1,"Rosenheim, Kefer",47.86986953,12.10247182,,,de:09163:49,
de:09163:5,"Rosenheim, Finsterwalderstr./Am Gries",47.85199318,12.10001043,,1,,
de:09163:5:1:1,"Rosenheim, Finsterwalderstr./Am Gries",47.85199318,12.10001043,,,de:09163:5,
de:09163:51,"Rosenheim, Pürstling-/Brennerstr.",47.8611491,12.1036037,,1,,
de:09163:51:1:1,"Rosenheim, Pürstling-/Brennerstr.",47.86110691,12.10357675,,,de:09163:51,
de:09163:55,"Rosenheim, Karo-Gymnasium",47.86205315,12.12549564,,1,,
de:09163:55:1:1,"Rosenheim, Karo-Gymnasium",47.86203507,12.12544174,,,de:09163:55,
de:09163:55:2:6,"Rosenheim, Karo-Gymnasium",47.86208329,12.12554954,,,de:09163:55,
de:09163:56,"Rosenheim, Ebersberger-/Pernauerstr.",47.86581986,12.12161492,,1,,
de:09163:56:1:1,"Rosenheim, Ebersberger-/Pernauerstr.",47.86544019,12.12175865,,,de:09163:56,
de:09163:56:2:6,"Rosenheim, Ebersberger-/Pernauerstr.",47.86551251,12.1218395,,,de:09163:56,
de:09163:56:3:7,"Rosenheim, Ebersberger-/Pernauerstr.",47.86589821,12.12180356,,,de:09163:56,
de:09163:57,"Rosenheim, Mitterfeld",47.86968272,12.1192793,,1,,
de:09163:57:1:1,"Rosenheim, Mitterfeld",47.87006839,12.11850675,,,de:09163:57,
de:09163:57:2:6,"Rosenheim, Mitterfeld",47.86935731,12.11996202,,,de:09163:57,
de:09163:58,"Rosenheim, Troppauerstr.",47.873949,12.12079745,,1,,
de:09163:58:1:6,"Rosenheim, Troppauerstr.",47.873949,12.12079745,,,de:09163:58,
de:09163:59,"Langenpfunzen, Römerstr.",47.87717258,12.12233357,,1,,
de:09163:59:0:1,"Langenpfunzen, Römerstr.",47.87723886,12.12200119,,,de:09163:59,
de:09163:59:1:6,"Langenpfunzen, Römerstr.",47.87704606,12.1223156,,,de:09163:59,
de:09163:6,"Rosenheim, Äußere Münchener Str./Am Gries",47.85268039,12.09969602,,1,,
de:09163:6:1:1,"Rosenheim, Äußere Münchener Str./Am Gries",47.85264422,12.10011823,,,de:09163:6,
de:09163:6:2:6,"Rosenheim, Äußere Münchener Str./Am Gries",47.85266833,12.0991211,,,de:09163:6,
de:09163:60,"Westerndorf St.Peter, Schule",47.8777992,12.11361093,,1,,
de:09163:60:1:6,"Westerndorf St.Peter, Schule",47.8778233,12.11362889,,,de:09163:60,
de:09163:61,"Westerndorf St.Peter, Tankstelle",47.87530474,12.11111361,,1,,
de:09163:61:1:1,"Westerndorf St.Peter, Tankstelle",47.87573254,12.11129327,,,de:09163:61,
de:09163:61:2:6,"Westerndorf St.Peter, Tankstelle",47.87487091,12.11108666,,,de:09163:61,
de:09163:62,"Langenpfunzen, Kreisverkehr",47.8830167,12.11715029,,1,,
de:09163:62:0:1,"Langenpfunzen, Kreisverkehr",47.8830167,12.11715029,,,de:09163:62,
de:09163:63,"Westerndorf St.Peter, Abzw. Römerstr.",47.87736539,12.11243414,,1,,
de:09163:63:0:1,"Westerndorf St.Peter, Abzw. Römerstr.",47.87724489,12.11229939,,,de:09163:63,
de:09163:65,"Pang, Dorfstr.",47.82403926,12.0925095,,1,,
de:09163:65:1:1,"Pang, Dorfstr.",47.82399704,12.0925634,,,de:09163:65,
de:09163:65:2:6,"Pang, Dorfstr.",47.82408751,12.09243764,,,de:09163:65,
de:09163:66,"Rosenheim, MTV-Steg",47.84622395,12.0976299,,1,,
de:09163:66:1:6,"Rosenheim, MTV-Steg",47.84622395,12.0976299,,,de:09163:66,
de:09163:67,"Rosenheim, Endorfer Au",47.84610337,12.09458461,,1,,
de:09163:67:1:6,"Rosenheim, Endorfer Au",47.84610337,12.09458461,,,de:09163:67,
de:09163:7,"Rosenheim, Äußere Münchener Str./BBG",47.85265627,12.10655017,,1,,
de:09163:7:1:1,"Rosenheim, Äußere Münchener Str./BBG",47.85260805,12.1064783,,,de:09163:7,
de:09163:7:2:6,"Rosenheim, Äußere Münchener Str./BBG",47.8527045,12.10663102,,,de:09163:7,
de:09163:70,"Rosenheim, Endorfer Au / Krones",47.8461094,12.09004812,,1,,
de:09163:70:1:1,"Rosenheim, Endorfer Au / Krones",47.84607323,12.09011998,,,de:09163:70,
de:09163:70:2:6,"Rosenheim, Endorfer Au / Krones",47.8461516,12.08997625,,,de:09163:70,
de:09163:8,"Rosenheim, Münchener-/Eidstr.",47.85312043,12.11307194,,1,,
de:09163:8:1:1,"Rosenheim, Münchener-/Eidstr.",47.8531566,12.11284736,,,de:09163:8,
de:09163:8:2:6,"Rosenheim, Münchener-/Eidstr.",47.85309029,12.11332347,,,de:09163:8,
de:09163:9,"Rosenheim, Bahnhof",47.85125775,12.11898285,,1,,
de:09163:9:1:1,"Rosenheim, Bahnhof",47.85114924,12.11951286,,,de:09163:9,
de:09163:9:31:1,"Rosenheim, Bahnhof",47.85092619,12.11864149,,,de:09163:9,
de:09163:9:31:10,"Rosenheim, Bahnhof",47.85134214,12.11805759,,,de:09163:9,
de:09163:9:31:2,"Rosenheim, Bahnhof",47.85100456,12.118372,,,de:09163:9,
de:09163:9:31:3,"Rosenheim, Bahnhof",47.85108896,12.1181025,,,de:09163:9,
de:09163:9:31:4,"Rosenheim, Bahnhof",47.85117938,12.11783301,,,de:09163:9,
de:09163:9:31:5,"Rosenheim, Bahnhof",47.85108896,12.11851573,,,de:09163:9,
de:09163:9:31:6,"Rosenheim, Bahnhof",47.85118541,12.11822827,,,de:09163:9,
de:09163:9:31:7,"Rosenheim, Bahnhof",47.8512698,12.11795877,,,de:09163:9,
de:09163:9:31:8,"Rosenheim, Bahnhof",47.8511613,12.11860556,,,de:09163:9,
de:09163:9:31:9,"Rosenheim, Bahnhof",47.85125172,12.11832708,,,de:09163:9,
de:09163:9:4:12,"Rosenheim, Bahnhof",47.85142654,12.11822827,,,de:09163:9,
de:09163:99002,"Rosenheim, Innstraße",47.85441644,12.13517948,,1,,
de:09163:99002:0:1,"Rosenheim, Innstraße",47.85441644,12.13482914,,,de:09163:99002,
de:09163:99002:0:2,"Rosenheim, Innstraße",47.85442849,12.13552084,,,de:09163:99002,
de:09163:99003,"Rosenheim, Bahnhof Süd",47.84884038,12.11830912,,1,,
de:09163:99003:0:1,"Rosenheim, Bahnhof Süd",47.84887655,12.1183181,,,de:09163:99003,
de:09163:99003:0:2,"Rosenheim, Bahnhof Süd",47.84880421,12.11830013,,,de:09163:99003,
de:09163:99004,"Westerndorf St.Peter, Schlößlstr.",47.87744974,12.1049871,,1,,
de:09163:99004:0:1,"Westerndorf St.Peter, Schlößlstr.",47.87748589,12.10499608,,,de:09163:99004,
de:09163:99004:0:2,"Westerndorf St.Peter, Schlößlstr.",47.87741359,12.10499608,,,de:09163:99004,
de:09163:99005,"Aising, Schönau",47.82254948,12.11270363,,1,,
de:09163:99005:0:1,"Aising, Schönau",47.82225997,12.11294617,,,de:09163:99005,
de:09163:99005:0:2,"Aising, Schönau",47.82276662,12.11256888,,,de:09163:99005,
de:09163:99007,"Rosenheim, Innstraße (Audizentrum)",47.85462741,12.1389524,,1,,
de:09163:99007:0:1,"Rosenheim, Innstraße (Audizentrum)",47.85476605,12.13933868,,,de:09163:99007,
de:09163:99007:0:2,"Rosenheim, Innstraße (Audizentrum)",47.85447069,12.13837748,,,de:09163:99007,
de:09163:99008,"Rosenheim, Klinikum Haupteingang",47.85934698,12.13187368,,1,,
de:09163:99008:0:1,"Rosenheim, Klinikum Haupteingang",47.8593952,12.13184673,,,de:09163:99008,
de:09163:99008:0:2,"Rosenheim, Klinikum Haupteingang",47.85931081,12.13190063,,,de:09163:99008,
de:09171:99041,Thal/Oberthann,47.7560151,12.15834703,,1,,
de:09171:99041:0:1,Thal/Oberthann,47.75602718,12.15814042,,,de:09171:99041,
de:09171:99041:0:2,Thal/Oberthann,47.7560151,12.15851771,,,de:09171:99041,
de:09173:42979,Obernach,47.56196893,11.29499418,,1,,
de:09173:42979:0:1,Obernach,47.56201742,11.29507502,,,de:09173:42979,
de:09173:42979:0:2,Obernach,47.56190225,11.29489536,,,de:09173:42979,
de:09173:42980,"Obernach, Versuchsanstalt",47.55396679,11.29249686,,1,,
de:09173:42980:0:1,"Obernach, Versuchsanstalt",47.55407592,11.29252381,,,de:09173:42980,
de:09173:42980:0:2,"Obernach, Versuchsanstalt",47.55386372,11.29246093,,,de:09173:42980,
de:09173:4501,"Bad Tölz, Bahnhof Süd",47.7599284,11.57476549,,1,,
de:09173:4501:1:1,"Bad Tölz, Bahnhof Süd",47.75999483,11.5748104,,,de:09173:4501,
de:09173:4530,"Lenggries, Bahnhof",47.68016094,11.57403785,,1,,
de:09173:4530:1:1,"Lenggries, Bahnhof",47.68024561,11.57401989,,,de:09173:4530,
de:09173:4530:1:2,"Lenggries, Bahnhof",47.68002788,11.57404684,,,de:09173:4530,
de:09173:4721,"Bichl, Bahnhofstr.",47.72234733,11.41282619,,1,,
de:09173:4721:0:1,"Bichl, Bahnhofstr.",47.72213582,11.41268246,,,de:09173:4721,
de:09173:4721:0:2,"Bichl, Bahnhofstr.",47.72255884,11.41296094,,,de:09173:4721,
de:09173:4902,"Dietramszell, Schönegg",47.85467563,11.58855463,,1,,
de:09173:4902:0:1,"Dietramszell, Schönegg",47.85462741,11.58859954,,,de:09173:4902,
de:09173:4902:0:2,"Dietramszell, Schönegg",47.85476002,11.58849175,,,de:09173:4902,
de:09173:4904,"Dietramszell, Raiffeisenstraße",47.85306015,11.59266891,,1,,
de:09173:4904:0:1,"Dietramszell, Raiffeisenstraße",47.85298179,11.59269586,,,de:09173:4904,
de:09173:4904:0:2,"Dietramszell, Raiffeisenstraße",47.85313852,11.59263298,,,de:09173:4904,
de:09173:4905,"Dietramszell, Schule",47.84841235,11.59447453,,1,,
de:09173:4905:0:1,"Dietramszell, Schule",47.84837618,11.59408825,,,de:09173:4905,
de:09173:4905:0:2,"Dietramszell, Schule",47.84855101,11.59481589,,,de:09173:4905,
de:09173:4906,"Dietramszell, Kloster",47.8497145,11.59557047,,1,,
de:09173:4906:0:1,"Dietramszell, Kloster",47.84970245,11.5956064,,,de:09173:4906,
de:09173:4909,Baiernrain,47.90052702,11.60822773,,1,,
de:09173:4909:0:1,Baiernrain,47.90051497,11.60814688,,,de:09173:4909,
de:09173:4909:0:2,Baiernrain,47.90056315,11.6082996,,,de:09173:4909,
de:09173:4911,Linden,47.88823969,11.58770123,,1,,
de:09173:4911:0:1,Linden,47.88816741,11.58785394,,,de:09173:4911,
de:09173:4911:0:2,Linden,47.88823969,11.58788987,,,de:09173:4911,
de:09173:4941,"Bad Tölz, Schulzentrum",47.76311076,11.56513555,,1,,
de:09173:4941:0:1,"Bad Tölz, Schulzentrum",47.76313492,11.56511758,,,de:09173:4941,
de:09173:4942,"Bad Tölz, Einbach",47.76182456,11.54135714,,1,,
de:09173:4942:0:2,"Bad Tölz, Einbach",47.76178833,11.54127629,,,de:09173:4942,
de:09173:4943,"Bad Tölz, ZOB Isarkai",47.75975328,11.55807479,,1,,
de:09173:4943:0:1,"Bad Tölz, ZOB Isarkai",47.75995256,11.55795801,,,de:09173:4943,
de:09173:4943:0:2,"Bad Tölz, ZOB Isarkai",47.75964458,11.55820954,,,de:09173:4943,
de:09173:4943:0:3,"Bad Tölz, ZOB Isarkai",47.75956607,11.55809276,,,de:09173:4943,
de:09173:4943:0:4,"Bad Tölz, ZOB Isarkai",47.75969893,11.55789513,,,de:09173:4943,
de:09173:4944,"Bad Tölz, Max-Höfler-Platz",47.75905881,11.55254117,,1,,
de:09173:4944:0:1,"Bad Tölz, Max-Höfler-Platz",47.75885348,11.5524693,,,de:09173:4944,
de:09173:4944:0:2,"Bad Tölz, Max-Höfler-Platz",47.75891991,11.55258608,,,de:09173:4944,
de:09173:4944:0:3,"Bad Tölz, Max-Höfler-Platz",47.75900445,11.55210998,,,de:09173:4944,
de:09173:4944:0:4,"Bad Tölz, Max-Höfler-Platz",47.75883536,11.55202913,,,de:09173:4944,
de:09173:4946,"Bad Tölz, Amortplatz",47.75969289,11.55635901,,1,,
de:09173:4946:0:1,"Bad Tölz, Amortplatz",47.759711,11.55626918,,,de:09173:4946,
de:09173:4946:0:2,"Bad Tölz, Amortplatz",47.75968081,11.55643986,,,de:09173:4946,
de:09173:4948,"Bad Tölz, Hauptpost",47.76147432,11.56168602,,1,,
de:09173:4948:0:1,"Bad Tölz, Hauptpost",47.7614562,11.56172195,,,de:09173:4948,
de:09173:4949,"Bad Heilbrunn, Kirche",47.74538489,11.45403191,,1,,
de:09173:4949:1:1,"Bad Heilbrunn, Kirche",47.74536677,11.45391513,,,de:09173:4949,
de:09173:4949:2:2,"Bad Heilbrunn, Kirche",47.74543925,11.45410378,,,de:09173:4949,
de:09173:4950,"Bad Tölz, Bahnhof",47.76082214,11.57390311,,1,,
de:09173:4950:1:1,"Bad Tölz, Bahnhof",47.76085233,11.57334615,,,de:09173:4950,
de:09173:4950:1:2,"Bad Tölz, Bahnhof",47.76094291,11.57364259,,,de:09173:4950,
de:09173:4950:1:3,"Bad Tölz, Bahnhof",47.76106973,11.57379531,,,de:09173:4950,
de:09173:4950:1:4,"Bad Tölz, Bahnhof",47.76097311,11.57312157,,,de:09173:4950,
de:09173:4950:1:5,"Bad Tölz, Bahnhof",47.76113615,11.57390311,,,de:09173:4950,
de:09173:4951,"Bad Heilbrunn, Birkenallee",47.74565067,11.4613442,,1,,
