train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
ÖBB NJ 457:4,ÖBB NJ 457,4.0,Bad Schandau,22:34,22:36,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:5,ÖBB NJ 457,5.0,Děčín hl.n.,22:53,22:59,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:6,ÖBB NJ 457,6.0,Ústí nad Labem hl.n.,23:13,23:14,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:7,ÖBB NJ 457,7.0,Praha-Holešovice,00:14,00:16,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:8,ÖBB NJ 457,8.0,Praha hl.n.,00:25,00:36,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:9,ÖBB NJ 457,9.0,Pardubice hl.n.,01:38,01:40,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:10,ÖBB NJ 457,10.0,Brno hl.n.,03:11,03:14,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:11,ÖBB NJ 457,11.0,Breclav,03:45,05:49,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:12,ÖBB NJ 457,12.0,Wien Hbf,07:00,07:05,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:13,ÖBB NJ 457,13.0,Wien Meidling,07:10,07:13,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:14,ÖBB NJ 457,14.0,Wiener Neustadt Hbf,07:47,07:51,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:15,ÖBB NJ 457,15.0,Mürzzuschlag,08:55,08:57,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:16,ÖBB NJ 457,16.0,Bruck an der Mur,09:22,09:24,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 457:99,ÖBB NJ 457,99.0,Graz Hbf,09:59,,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:0,ÖBB NJ 464,0.0,Graz Hbf,,22:25,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:1,ÖBB NJ 464,1.0,Bruck an der Mur,23:01,23:17,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:2,ÖBB NJ 464,2.0,Leoben Hbf,23:28,23:30,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:3,ÖBB NJ 464,3.0,St. Michael (Obersteiermark),23:38,23:40,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:4,ÖBB NJ 464,4.0,Selzthal,00:17,00:28,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:5,ÖBB NJ 464,5.0,Liezen,00:35,00:36,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:6,ÖBB NJ 464,6.0,Stainach-Irdning,00:45,00:46,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:7,ÖBB NJ 464,7.0,Schladming,01:17,01:18,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:8,ÖBB NJ 464,8.0,Bischofshofen,01:56,01:58,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:9,ÖBB NJ 464,9.0,Schwarzach-St.Veit,02:11,02:32,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:10,ÖBB NJ 464,10.0,Innsbruck Hbf,04:49,04:53,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:11,ÖBB NJ 464,11.0,Landeck-Zams,05:41,05:45,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:12,ÖBB NJ 464,12.0,St. Anton am Arlberg,06:09,06:11,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:13,ÖBB NJ 464,13.0,Langen am Arlberg,06:19,06:21,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:14,ÖBB NJ 464,14.0,Bludenz,07:02,07:06,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:15,ÖBB NJ 464,15.0,Feldkirch,07:21,07:39,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:16,ÖBB NJ 464,16.0,Buchs SG,07:54,08:12,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:17,ÖBB NJ 464,17.0,Sargans,08:23,08:25,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 464:99,ÖBB NJ 464,99.0,Zürich HB,09:20,,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:0,ÖBB NJ 465,0.0,Zürich HB,,20:40,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:1,ÖBB NJ 465,1.0,Sargans,21:35,21:36,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:2,ÖBB NJ 465,2.0,Buchs SG,21:48,22:04,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:3,ÖBB NJ 465,3.0,Feldkirch,22:20,22:45,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:4,ÖBB NJ 465,4.0,Bludenz,22:58,23:01,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:5,ÖBB NJ 465,5.0,Langen am Arlberg,23:34,23:36,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:6,ÖBB NJ 465,6.0,St. Anton am Arlberg,23:44,23:46,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:7,ÖBB NJ 465,7.0,Landeck-Zams,00:09,00:11,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:8,ÖBB NJ 465,8.0,Innsbruck Hbf,00:54,00:59,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:9,ÖBB NJ 465,9.0,Schwarzach-St.Veit,03:17,03:24,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:10,ÖBB NJ 465,10.0,Bischofshofen,03:36,03:38,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:11,ÖBB NJ 465,11.0,Schladming,04:15,04:16,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:12,ÖBB NJ 465,12.0,Stainach-Irdning,04:45,04:46,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:13,ÖBB NJ 465,13.0,Liezen,04:56,04:57,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:14,ÖBB NJ 465,14.0,Selzthal,05:04,05:13,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:15,ÖBB NJ 465,15.0,St. Michael (Obersteiermark),05:50,05:51,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:16,ÖBB NJ 465,16.0,Leoben Hbf,05:57,05:59,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:17,ÖBB NJ 465,17.0,Bruck an der Mur,06:09,06:19,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 465:99,ÖBB NJ 465,99.0,Graz Hbf,06:58,,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:0,ÖBB NJ 468,0.0,Wien Hbf,,18:13,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:1,ÖBB NJ 468,1.0,Wien Meidling,18:18,18:20,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:2,ÖBB NJ 468,2.0,St.Pölten Hbf,18:44,18:46,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:3,ÖBB NJ 468,3.0,Linz Hbf,19:32,19:36,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:4,ÖBB NJ 468,4.0,Salzburg Hbf,21:12,21:18,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:5,ÖBB NJ 468,5.0,Rosenheim,22:43,22:45,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:6,ÖBB NJ 468,6.0,München Ost,23:13,23:16,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:7,ÖBB NJ 468,7.0,Strasbourg,04:54,05:00,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 468:99,ÖBB NJ 468,99.0,Paris Est,09:38,,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:0,ÖBB NJ 469,0.0,Paris Est,,19:12,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:1,ÖBB NJ 469,1.0,Strasbourg,23:58,00:01,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:2,ÖBB NJ 469,2.0,München Ost,05:43,05:46,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:3,ÖBB NJ 469,3.0,Rosenheim,06:16,06:18,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:4,ÖBB NJ 469,4.0,Salzburg Hbf,07:26,07:30,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:5,ÖBB NJ 469,5.0,Linz Hbf,08:46,08:48,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:6,ÖBB NJ 469,6.0,St.Pölten Hbf,09:36,09:38,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:7,ÖBB NJ 469,7.0,Wien Meidling,10:05,10:08,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 469:99,ÖBB NJ 469,99.0,Wien Hbf,10:13,,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:0,ÖBB NJ 470,0.0,Zürich HB,,20:59,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:1,ÖBB NJ 470,1.0,Basel SBB,21:53,22:13,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:2,ÖBB NJ 470,2.0,Basel Bad Bf,22:19,22:22,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:3,ÖBB NJ 470,3.0,Freiburg(Breisgau) Hbf,22:56,22:58,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:4,ÖBB NJ 470,4.0,Offenburg,23:31,23:33,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:5,ÖBB NJ 470,5.0,Baden-Baden,23:52,23:54,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:6,ÖBB NJ 470,6.0,Karlsruhe Hbf,00:12,00:19,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:7,ÖBB NJ 470,7.0,Göttingen,04:31,04:33,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:8,ÖBB NJ 470,8.0,Hannover Hbf,05:29,05:32,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:9,ÖBB NJ 470,9.0,Verden(Aller),06:19,06:24,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:10,ÖBB NJ 470,10.0,Bremen Hbf,06:42,06:46,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:11,ÖBB NJ 470,11.0,Hamburg-Harburg,07:36,07:38,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:12,ÖBB NJ 470,12.0,Hamburg Hbf,07:53,07:56,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:13,ÖBB NJ 470,13.0,Hamburg Dammtor,07:59,08:01,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 470:99,ÖBB NJ 470,99.0,Hamburg-Altona,08:09,,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:0,ÖBB NJ 471,0.0,Hamburg Altona,,21:52,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:1,ÖBB NJ 471,1.0,Hamburg Hbf,,22:07,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:2,ÖBB NJ 471,2.0,Bremen Hbf,,23:11,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:3,ÖBB NJ 471,3.0,Hannover Hbf,,00:30,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:4,ÖBB NJ 471,4.0,Göttingen,,01:32,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:5,ÖBB NJ 471,5.0,Karlsruhe Hbf,06:02,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:6,ÖBB NJ 471,6.0,Offenburg,06:37,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:7,ÖBB NJ 471,7.0,Freiburg (Breisgau) Hbf,07:21,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:8,ÖBB NJ 471,8.0,Basel Bad Bf,07:59,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:9,ÖBB NJ 471,9.0,Basel SBB,08:10,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 471:99,ÖBB NJ 471,99.0,Zürich HB,10:05,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:0,ÖBB NJ 490,0.0,Wien Hbf,,20:10,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:1,ÖBB NJ 490,1.0,Wien Meidling,20:15,20:17,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:2,ÖBB NJ 490,2.0,St.Pölten Hbf,20:42,20:44,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:3,ÖBB NJ 490,3.0,Linz Hbf,21:32,21:34,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:4,ÖBB NJ 490,4.0,Wels Hbf,21:49,21:51,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:5,ÖBB NJ 490,5.0,Passau Hbf,22:34,22:53,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:6,ÖBB NJ 490,6.0,Regensburg Hbf,23:55,23:57,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:7,ÖBB NJ 490,7.0,Nürnberg Hbf,00:57,01:42,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:8,ÖBB NJ 490,8.0,Würzburg Hbf,02:34,02:36,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:9,ÖBB NJ 490,9.0,Kassel-Wilhelmshöhe,05:42,05:44,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:10,ÖBB NJ 490,10.0,Göttingen,06:05,06:09,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:11,ÖBB NJ 490,11.0,Hannover Hbf,06:50,07:05,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:12,ÖBB NJ 490,12.0,Hamburg-Harburg,08:30,08:34,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:13,ÖBB NJ 490,13.0,Hamburg Hbf,08:47,08:53,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:14,ÖBB NJ 490,14.0,Hamburg Dammtor,08:56,08:58,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 490:99,ÖBB NJ 490,99.0,Hamburg-Altona,09:06,,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:0,ÖBB NJ 491,0.0,Hamburg-Altona,,19:56,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:1,ÖBB NJ 491,1.0,Hamburg Hbf,20:07,20:10,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:2,ÖBB NJ 491,2.0,Hamburg-Harburg,20:21,20:23,1.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:3,ÖBB NJ 491,3.0,Hannover Hbf,21:50,21:53,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:4,ÖBB NJ 491,4.0,Göttingen,22:37,22:39,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:5,ÖBB NJ 491,5.0,Kassel-Wilhelmshöhe,23:01,23:03,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:6,ÖBB NJ 491,6.0,Würzburg Hbf,01:33,01:48,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:7,ÖBB NJ 491,7.0,Nürnberg Hbf,03:15,04:08,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:8,ÖBB NJ 491,8.0,Regensburg Hbf,05:07,05:09,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:9,ÖBB NJ 491,9.0,Passau Hbf,06:13,06:15,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:10,ÖBB NJ 491,10.0,Wels Hbf,07:14,07:23,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:11,ÖBB NJ 491,11.0,Linz Hbf,07:43,07:47,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:12,ÖBB NJ 491,12.0,St.Pölten Hbf,08:38,08:40,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:13,ÖBB NJ 491,13.0,Wien Meidling,09:08,09:11,0.0,1.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 491:99,ÖBB NJ 491,99.0,Wien Hbf,09:17,,0.0,0.0,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:0,ÖBB NJ 40468,0.0,Wien Hbf,,18:08,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:1,ÖBB NJ 40468,1.0,Wien Meidling,,18:15,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:2,ÖBB NJ 40468,2.0,St. Pölten Hbf,,18:43,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:3,ÖBB NJ 40468,3.0,Linz Hbf,,19:37,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:4,ÖBB NJ 40468,4.0,Salzburg Hbf,,20:48,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:5,ÖBB NJ 40468,5.0,Rosenheim,,22:12,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:6,ÖBB NJ 40468,6.0,München Ost,,22:45,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:7,ÖBB NJ 40468,7.0,Koblenz Hbf,05:45,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:8,ÖBB NJ 40468,8.0,Bonn Hbf,06:27,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:9,ÖBB NJ 40468,9.0,Köln Ehrenfeld,07:05,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:10,ÖBB NJ 40468,10.0,Aachen Hbf,07:47,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:11,ÖBB NJ 40468,11.0,Liège-Guillemins,08:48,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:12,ÖBB NJ 40468,12.0,Bruxelles-Nord / Brussel-Noord,09:45,,,,,,,,,,,,,,,,,,,,,
ÖBB NJ 40468:99,ÖBB NJ 40468,99.0,Bruxelles-Midi / Brussel-Zuid,09:56,,,,,,,,,,,,,,,,,,,,,
OTE 141:0,OTE 141,0.0,Villach Hbf,,21:32,,,,,,,,,,,,,,,,,,,,
OTE 141:99,OTE 141,99.0,Edirne,06:03,,,,,,,,,,,,,,,,,,,,,
OTE 154:0,OTE 154,0.0,Edirne,,18:30,,,,,,,,,,,,,,,,,,,,
OTE 154:99,OTE 154,99.0,Villach Hbf,08:11,,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:0,MÁV/PKP EN 476,0.0,Budapest Nyugati,,19:29,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:1,MÁV/PKP EN 476,1.0,Vac,,19:56,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:2,MÁV/PKP EN 476,2.0,Nové Zámky,,20:59,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:3,MÁV/PKP EN 476,3.0,Bratislava hl.st.,,22:06,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:4,MÁV/PKP EN 476,4.0,Břeclav,,23:50,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:5,MÁV/PKP EN 476,5.0,Katowice,04:41,,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:6,MÁV/PKP EN 476,6.0,Trzebinia,05:22,,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:7,MÁV/PKP EN 476,7.0,Kraków Gł.,05:53,,,,,,,,,,,,,,,,,,,,,
MÁV/PKP EN 476:99,MÁV/PKP EN 476,99.0,Warszawa Centralna,08:51,,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:0,MÁV/PKP IC 407 / EN 477,0.0,Warszawa Wschodnia,,19:37,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:1,MÁV/PKP IC 407 / EN 477,1.0,Warszawa Centralna,,19:48,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:2,MÁV/PKP IC 407 / EN 477,2.0,Kraków Gł.,,22:42,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:3,MÁV/PKP IC 407 / EN 477,3.0,Trzebinia,,23:09,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:4,MÁV/PKP IC 407 / EN 477,4.0,Katowice,,23:47,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:5,MÁV/PKP IC 407 / EN 477,5.0,Rybnik,,00:34,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:6,MÁV/PKP IC 407 / EN 477,6.0,Bratislava hl.st.,05:54,,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:7,MÁV/PKP IC 407 / EN 477,7.0,Nové Zámky,06:57,,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:8,MÁV/PKP IC 407 / EN 477,8.0,Vac,07:59,,,,,,,,,,,,,,,,,,,,,
MÁV/PKP IC 407 / EN 477:99,MÁV/PKP IC 407 / EN 477,99.0,Budapest Nyugati,08:29,,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:0,PKP IC 38172,0.0,Przemyśl Gł.,,18:40,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:1,PKP IC 38172,1.0,Rzeszow Gł.,,20:02,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:2,PKP IC 38172,2.0,Tarnow,,20:55,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:3,PKP IC 38172,3.0,Kraków Gł.,,22:09,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:4,PKP IC 38172,4.0,Katowice,,23:20,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:5,PKP IC 38172,5.0,Poznań Gł.,04:53,,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:6,PKP IC 38172,6.0,Krzyz,06:14,,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:7,PKP IC 38172,7.0,Szczecin Gł.,09:05,,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:99,PKP IC 38172,99.0,Świnoujście,10:40,,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:0,PKP IC 83172,0.0,Świnoujście,,16:59,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:1,PKP IC 83172,1.0,Szczecin Gł.,,18:38,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:2,PKP IC 83172,2.0,Krzyz,,20:57,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:3,PKP IC 83172,3.0,Poznań Gł.,,22:49,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:4,PKP IC 83172,4.0,Leszno,,23:44,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:5,PKP IC 83172,5.0,Wrocław Gł.,,01:09,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:6,PKP IC 83172,6.0,Katowice,04:33,,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:7,PKP IC 83172,7.0,Kraków Gł.,05:45,,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:8,PKP IC 83172,8.0,Tarnow,07:00,,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:9,PKP IC 83172,9.0,Rzeszow Gł.,07:57,,,,,,,,,,,,,,,,,,,,,
PKP IC 83172:99,PKP IC 83172,99.0,Przemyśl Gł.,09:18,,,,,,,,,,,,,,,,,,,,,
PKP TLK 404:0,PKP TLK 404,0.0,Kołobrzeg,,19:15,,,,,,,,,,,,,,,,,,,,
PKP TLK 404:1,PKP TLK 404,1.0,Poznań Gł.,,23:24,,,,,,,,,,,,,,,,,,,,
PKP TLK 404:2,PKP TLK 404,2.0,Oświęcim,04:57,,,,,,,,,,,,,,,,,,,,,
PKP TLK 404:99,PKP TLK 404,99.0,Zebrzydowice,06:04,,,,,,,,,,,,,,,,,,,,,
PKP TLK 405:0,PKP TLK 405,0.0,Zebrzydowice,,21:00,,,,,,,,,,,,,,,,,,,,
PKP TLK 405:1,PKP TLK 405,1.0,Oświęcim,,21:49,,,,,,,,,,,,,,,,,,,,
PKP TLK 405:2,PKP TLK 405,2.0,Gliwice,,23:39,,,,,,,,,,,,,,,,,,,,
PKP TLK 405:99,PKP TLK 405,99.0,Kołobrzeg,07:18,,,,,,,,,,,,,,,,,,,,,
PKP TLK 46174/38174:0,PKP TLK 46174/38174,0.0,Bielsko-Biała Gł.,,21:56,,,,,,,,,,,,,,,,,,,,
PKP TLK 46174/38174:1,PKP TLK 46174/38174,1.0,Rybnik,,22:49,,,,,,,,,,,,,,,,,,,,
PKP TLK 46174/38174:2,PKP TLK 46174/38174,2.0,Opole Gł.,,23:59,,,,,,,,,,,,,,,,,,,,
PKP TLK 46174/38174:3,PKP TLK 46174/38174,3.0,Kostrzyn,05:02,,,,,,,,,,,,,,,,,,,,,
PKP TLK 46174/38174:4,PKP TLK 46174/38174,4.0,Szczecin Gł.,06:16,,,,,,,,,,,,,,,,,,,,,
PKP TLK 46174/38174:99,PKP TLK 46174/38174,99.0,Świnoujście,07:42,,,,,,,,,,,,,,,,,,,,,
PKP TLK 83174/64174:0,PKP TLK 83174/64174,0.0,Świnoujście,,20:17,,,,,,,,,,,,,,,,,,,,
PKP TLK 83174/64174:1,PKP TLK 83174/64174,1.0,Szczecin Gł.,,21:48,,,,,,,,,,,,,,,,,,,,
PKP TLK 83174/64174:2,PKP TLK 83174/64174,2.0,Kostrzyn,,22:53,,,,,,,,,,,,,,,,,,,,
PKP TLK 83174/64174:3,PKP TLK 83174/64174,3.0,Zielona Góra Gł.,,00:04,,,,,,,,,,,,,,,,,,,,
PKP TLK 83174/64174:4,PKP TLK 83174/64174,4.0,Rybnik,04:55,,,,,,,,,,,,,,,,,,,,,
PKP TLK 83174/64174:99,PKP TLK 83174/64174,99.0,Bielsko-Biała Gł.,05:49,,,,,,,,,,,,,,,,,,,,,
PKP IC 38192:0,PKP IC 38192,0.0,Zakopane,,19:47,,,,,,,,,,,,,,,,,,,,
