trip_id,origin_name,destination_name,departure_time,arrival_time,distance_km,duration_h,train_type,total_emission_kgco2e
IDFM:TN:SNCF:ede980fd-1c33-4490-aa91-91d10d55ec3b,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,19:03:00,20:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:f103e7e9-a964-4a67-984d-a966efdc0b8f,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,18:05:00,19:35:00,128.29830966332557,1.5,Jour,0.51
IDFM:TN:SNCF:f1352cb3-b7b6-4f4c-86d3-b55b3254139b,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,10:33:00,11:57:00,128.29830966332557,1.4,Jour,0.51
IDFM:TN:SNCF:f1402ca6-9666-4658-96d6-0d570d5cc018,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,07:35:00,08:59:30,128.28665759181973,1.41,Jour,0.51
IDFM:TN:SNCF:f144ca28-15b7-4ae7-9f31-7a8a24baccf0,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,18:05:00,19:46:00,128.29830966332557,1.68,Jour,0.51
IDFM:TN:SNCF:f287c64d-9cb2-4f77-b849-58b7452ec928,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,09:16:00,10:57:00,128.29830966332557,1.68,Jour,0.51
IDFM:TN:SNCF:f2df1ceb-54da-431d-bd10-0470f33495e9,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,17:27:00,18:59:00,128.28665759181973,1.53,Jour,0.51
IDFM:TN:SNCF:f4940681-8f7f-4e75-b185-62298f5f5de4,Laroche - Migennes,Gare de Lyon,05:53:00,07:48:00,129.07897995273925,1.92,Jour,0.52
IDFM:TN:SNCF:f54292c7-3336-4bea-b983-ec23d4374886,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,09:20:00,11:14:00,128.29830966332557,1.9,Jour,0.51
IDFM:TN:SNCF:f66a128a-a72a-4115-b482-f6d88caf210a,Gare de Lyon,Laroche - Migennes,19:13:00,21:08:00,129.07897995273925,1.92,Jour,0.52
IDFM:TN:SNCF:f6b9f8ec-619f-4e80-beff-52ff16c12a28,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,11:35:00,12:55:00,128.29830966332557,1.33,Jour,0.51
IDFM:TN:SNCF:f7d920c6-ed18-4ca4-87aa-bd5398746410,Gare de Lyon,Laroche - Migennes,15:31:00,16:55:30,129.07897995273925,1.41,Jour,0.52
IDFM:TN:SNCF:f7d9a4c6-d78b-46f9-8c03-ad8073ce5aa9,Gare de Lyon,Laroche - Migennes,17:13:00,19:08:00,129.07897995273925,1.92,Jour,0.52
IDFM:TN:SNCF:f839c745-70f5-40b8-b81b-3e2a52a72027,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,14:03:00,15:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:f888449d-f469-4e1d-9b65-e748513cc4ff,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,14:33:00,15:56:00,128.29830966332557,1.38,Jour,0.51
IDFM:TN:SNCF:f9e5ca8a-4e46-4c19-af01-e20a9c744b4f,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,18:24:00,19:57:00,128.29830966332557,1.55,Jour,0.51
IDFM:TN:SNCF:fa127083-199b-403a-96f0-695babf590b9,Châteaudun,Gare d'Austerlitz,16:08:30,17:35:00,114.15900905533336,1.44,Jour,0.46
IDFM:TN:SNCF:faa13384-21ca-477a-9359-c1edf800653a,Gare d'Austerlitz,Châteaudun,20:52:00,22:24:00,114.15900905533336,1.53,Jour,0.46
IDFM:TN:SNCF:fade9a1e-038d-4e9f-b80b-a74a50508e83,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,05:03:30,06:35:00,128.28970372757354,1.52,Jour,0.51
IDFM:TN:SNCF:fb34adb2-7bb8-40ff-935e-d0fd6277ac7a,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,14:03:00,15:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:fc075cf4-1043-4942-b89f-f20a6d497d47,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,12:04:00,13:27:00,128.29830966332557,1.38,Jour,0.51
IDFM:TN:SNCF:fc9f9d00-1816-4df3-aeeb-2582d4f6275d,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,12:35:00,13:56:00,128.29830966332557,1.35,Jour,0.51
IDFM:TN:SNCF:fd0d05eb-8a52-41c9-815a-197dcaf0f2f0,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,09:03:30,10:27:00,128.28970372757354,1.39,Jour,0.51
IDFM:TN:SNCF:fd7551a3-1bd0-4bdc-98d7-380004669ebe,Laroche - Migennes,Gare de Lyon,09:03:30,10:28:00,129.07038042366028,1.41,Jour,0.52
IDFM:TN:SNCF:fd7fe3a3-5987-4088-8f0a-23b4ebde5f9d,Gare de Lyon,Laroche - Migennes,17:13:00,19:10:00,129.07897995273925,1.95,Jour,0.52
IDFM:TN:SNCF:fe07225e-906f-475a-97fe-74ff34c800ab,Gare de Lyon,Laroche - Migennes,12:31:00,13:56:00,129.07897995273925,1.42,Jour,0.52
IDFM:TN:SNCF:fe3a037a-f741-4822-ada2-8fff71036c15,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,22:35:00,24:19:30,128.29830966332557,1.74,Jour,0.51
IDFM:TN:SNCF:fee5500f-1910-4460-b76b-459bdd5c4964,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,22:52:00,24:31:00,128.29830966332557,1.65,Jour,0.51
IDFM:TN:SNCF:fee5ae2f-2ee9-4679-9a5b-55dee9bf7c5b,Châteaudun,Gare d'Austerlitz,19:58:00,21:35:00,114.15900905533336,1.62,Jour,0.46
IDFM:TN:SNCF:ff20bfe6-01c1-4f7c-b6c9-a4e5e7d9e18a,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,06:35:00,07:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:ff47e511-f72c-46b7-855b-b3cedc8bd24d,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,11:03:00,12:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:ffe82a9e-045b-4edc-88c0-6f205df8e298,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,07:03:00,08:38:00,128.28970372757354,1.58,Jour,0.51
